symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
XYZ,2024-12-31,84.99,616993000,52438235070,12258119000,7918613000,48098729070
XYZ,2023-12-31,77.35,608856000,47095011600,8166895000,6071517000,44999633600
XYZ,2022-12-31,62.84,578949000,36381155160,7724526000,6332764000,34989393160
XYZ,2021-12-31,161.51,458432000,74041352320,4443669000,5516240000,75113923320
XYZ,2020-12-31,217.64,443126000,96441942640,3158058000,3493427000,96777311640
XYZ,2019-12-31,62.56,424999000,26587937440,1723410000,1074937000,25939464440
XYZ,2018-12-31,56.09,405731000,22757451790,583173000,899695000,23073973790
XYZ,2017-12-31,34.67,369488235,12810157107,696474000,358572000,12472255107
XYZ,2016-12-31,13.63,341555000,4655394650,452030000,0,4203364650
XYZ,2015-12-31,13.09,327134357,4282188733,461329000,0,3820859733
XYZ,2014-12-31,13.07,284311000,3715944770,225300000,30000000,3520644770
XYZ,2013-12-31,13.07,284311000,3715944770,166176000,0,3549768770
XYZ,2012-12-31,13.07,277295000,3624245650,0,0,3624245650
