date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,ALGN,USD,0001097149,2025-02-28,2025-02-28 07:03:45,2024,FY,3999012000,1199853000,2799159000,0.6999626408,364202000,1578193000,185000000,1763193000,64136000,2191531000,3391384000,20218000,0,145034000,816798000,0.2042499497,607628000,0.1519445303,1331000,608959000,0.1522773625,187597000,421362000,0.1053665255,5.63,5.62,74877000,74993000,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/0001097149-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/algn-20241231.htm
2023-12-31,ALGN,USD,0001097149,2024-02-28,2024-02-28 17:13:47,2023,FY,3862260000,1155397000,2706863000,0.7008495026,346830000,0,0,1703379000,13316000,2063525000,3218922000,17258000,0,142401000,799055000,0.2068879361,643338000,0.16657035,-2134000,641204000,0.1660178238,196151000,445053000,0.1152312377,5.82,5.81,76426000,76568000,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000011/0001097149-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000011/algn-20231231.htm
2022-12-31,ALGN,USD,0001097149,2023-02-27,2023-02-27 16:05:31,2022,FY,3734635000,1100860000,2633775000,0.7052295606,305258000,0,0,1674469000,11453000,1991180000,3092040000,5367000,0,125793000,779841000,0.2088131772,642595000,0.1720636689,-43538000,599057000,0.1604057692,237484000,361573000,0.0968161547,4.62,4.61,78190000,78420000,https://www.sec.gov/Archives/edgar/data/1097149/000109714923000013/0001097149-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714923000013/algn-20221231.htm
2021-12-31,ALGN,USD,0001097149,2022-02-25,2022-02-25 16:03:58,2021,FY,3952584000,1017229000,2935355000,0.7426420286,250315000,0,0,1708640000,0,1958955000,2976184000,3103000,0,108729000,1085129000,0.2745366069,976400000,0.2470282731,36023000,1012423000,0.256142058,240403000,772020000,0.1953203272,9.78,9.69,78917000,79670000,https://www.sec.gov/Archives/edgar/data/1097149/000109714922000011/0001097149-22-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714922000011/algn-20211231.htm
2020-12-31,ALGN,USD,0001097149,2021-02-26,2021-02-26 16:08:39,2020,FY,2471941000,708706000,1763235000,0.7132997915,175307000,0,0,1200757000,0,1376064000,2084770000,3125000,0,93538000,480709000,0.194466211,387171000,0.1566263111,-8222000,378949000,0.1533001799,-1396939000,1775888000,0.7184184412,22.55,22.41,78760000,79230000,https://www.sec.gov/Archives/edgar/data/1097149/000109714921000007/0001097149-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714921000007/algn-20201231.htm
2019-12-31,ALGN,USD,0001097149,2020-02-28,2020-02-28 16:17:53,2019,FY,2406796000,662899000,1743897000,0.7245720036,157361000,0,0,1072053000,-28010000,1201404000,1864303000,12482000,0,78990000,593473000,0.2465821781,542493000,0.2254004909,12630000,555123000,0.2306481314,112347000,442776000,0.1839690609,5.57,5.53,79424000,80100000,https://www.sec.gov/Archives/edgar/data/1097149/000109714920000008/0001097149-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714920000008/algn-20191231x10k.htm
2018-12-31,ALGN,USD,0001097149,2019-02-28,2019-02-28 09:04:23,2018,FY,1966492000,518625000,1447867000,0.73626895,128899000,0,0,852404000,0,981303000,1499928000,8576000,0,54727000,521291000,0.2650867636,466564000,0.2372570038,-8606000,457958000,0.232880683,57723000,400235000,0.203527398,5,4.92,80064000,81357000,https://www.sec.gov/Archives/edgar/data/1097149/000109714919000009/0001097149-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714919000009/algn-20181231x10k.htm
2017-12-31,ALGN,USD,0001097149,2018-02-28,2018-02-28 16:03:20,2017,FY,1473413000,356466000,1116947000,0.758067833,97559000,0,0,665777000,0,763336000,1119802000,6948000,0,37739000,391350000,0.2656078099,353611000,0.239994489,11188000,364799000,0.2475877436,130162000,231418000,0.157062548,2.89,2.83,80085000,81832000,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000010/0001097149-18-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000010/algn-20171231x10k.htm
2016-12-31,ALGN,USD,0001097149,2017-02-28,2017-02-28 16:21:32,2016,FY,1079874000,264580000,815294000,0.754989934,75720000,0,0,490653000,0,566373000,830953000,4213000,0,24002000,272923000,0.2527359673,248921000,0.2305093002,-6355000,242566000,0.2246243543,51200000,189682000,0.1756519742,2.38,2.33,79856000,81484000,https://www.sec.gov/Archives/edgar/data/1097149/000109714917000009/0001097149-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714917000009/algn-20161231x10k.htm
2015-12-31,ALGN,USD,0001097149,2016-02-25,2016-02-25 17:25:10,2015,FY,845486000,205376000,640110000,0.7570911878,61237000,0,0,390239000,0,451476000,656852000,0,2533000,18004000,206638000,0.2444014448,188634000,0.2231071833,-2533000,186101000,0.2201112733,42081000,144020000,0.1703398992,1.8,1.77,79998000,81521000,https://www.sec.gov/Archives/edgar/data/1097149/000109714916000031/0001097149-16-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714916000031/algn-20151231x10k.htm
