date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,TSLA,USD,0001318605,2025-01-30,2025-01-29 20:42:33,2024,FY,97690000000,80240000000,17450000000,0.1786262668,4540000000,5150000000,0,5150000000,684000000,10374000000,90614000000,1569000000,350000000,5368000000,14708000000,0.1505578872,7076000000,0.0724332071,1914000000,8990000000,0.0920257959,1837000000,7130000000,0.072985976,2.2302,2.0383,3197000000,3498000000,https://www.sec.gov/Archives/edgar/data/1318605/000162828025003063/0001628280-25-003063-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828025003063/tsla-20241231.htm
2023-12-31,TSLA,USD,0001318605,2024-01-29,2024-01-26 21:00:20,2023,FY,96773000000,79113000000,17660000000,0.1824889174,3969000000,4800000000,0,4800000000,0,8769000000,87882000000,1066000000,156000000,4667000000,14796000000,0.1528938857,8891000000,0.0918747998,1082000000,9973000000,0.1030556044,-5001000000,14999000000,0.1549915782,4.73,4.31,3173500000,3482750000,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/0001628280-24-002390-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/tsla-20231231.htm
2022-12-31,TSLA,USD,0001318605,2023-01-31,2023-01-30 21:29:15,2022,FY,81462000000,60609000000,20853000000,0.2559843854,3075000000,3946000000,0,3946000000,176000000,7197000000,67806000000,297000000,191000000,3747000000,17657000000,0.2167513687,13656000000,0.167636444,63000000,13719000000,0.1684098107,1132000000,12583000000,0.1544646584,4.02,3.62,3130000000,3475000000,https://www.sec.gov/Archives/edgar/data/1318605/000095017023001409/0000950170-23-001409-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000095017023001409/tsla-20221231.htm
2021-12-31,TSLA,USD,0001318605,2022-02-07,2022-02-04 20:11:27,2021,FY,53823000000,40217000000,13606000000,0.2527915575,2593000000,4517000000,0,4517000000,0,7110000000,47327000000,56000000,371000000,2911000000,9625000000,0.1788268956,6523000000,0.1211935418,-180000000,6343000000,0.1178492466,699000000,5524000000,0.1026327035,1.87,1.63,2959000000,3386000000,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/0000950170-22-000796-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/tsla-20211231.htm
2020-12-31,TSLA,USD,0001318605,2021-02-08,2021-02-08 07:27:23,2020,FY,31536000000,24906000000,6630000000,0.2102359209,1491000000,3145000000,0,3145000000,0,4636000000,29542000000,30000000,748000000,2322000000,4224000000,0.1339421613,1994000000,0.0632293252,-840000000,1154000000,0.0365930999,292000000,721000000,0.02286276,0.25,0.21,2799000000,3249000000,https://www.sec.gov/Archives/edgar/data/1318605/000156459021004599/0001564590-21-004599-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000156459021004599/tsla-10k_20201231.htm
2019-12-31,TSLA,USD,0001318605,2020-02-13,2020-02-13 07:12:18,2019,FY,24578000000,20509000000,4069000000,0.165554561,1343000000,2646000000,0,2646000000,11000000,4000000000,24509000000,44000000,685000000,2154000000,2172000000,0.0883717145,-69000000,-0.0028073887,-596000000,-665000000,-0.0270567174,110000000,-862000000,-0.0350720156,-0.33,-0.33,2655000000,2655000000,https://www.sec.gov/Archives/edgar/data/1318605/000156459020004475/0001564590-20-004475-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000156459020004475/tsla-10k_20191231.htm
2018-12-31,TSLA,USD,0001318605,2019-02-19,2019-02-19 06:10:16,2018,FY,21461268000,17419247000,4042021000,0.1883402695,1460370000,2835000000,0,2835000000,134630000,4430000000,21849341000,24000000,663000000,1901000000,1559000000,0.0726424925,-388000000,-0.0180790809,-617000000,-1005000000,-0.0468285471,58000000,-976000000,-0.0454772756,-0.38,-0.38,2559000000,2559000000,https://www.sec.gov/Archives/edgar/data/1318605/000156459019003165/0001564590-19-003165-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000156459019003165/tsla-10k_20181231.htm
2017-12-31,TSLA,USD,0001318605,2018-02-23,2018-02-23 06:07:43,2017,FY,11759000000,9536000000,2223000000,0.1890466876,1378000000,2439500000,37000000,2477000000,0,3855000000,13391000000,19000000,471000000,1636000000,-102000000,-0.008674207,-1632000000,-0.1387873118,-577000000,-2209000000,-0.1878561102,32000000,-1962000000,-0.1668509227,-0.79,-0.79,2486370000,2486370000,https://www.sec.gov/Archives/edgar/data/1318605/000156459018002956/0001564590-18-002956-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000156459018002956/tsla-10k_20171231.htm
2016-12-31,TSLA,USD,0001318605,2017-03-01,2017-03-01 16:54:21,2016,FY,7000132000,5400875000,1599257000,0.2284609776,834408000,1384189000,48000000,1432189000,0,2266597000,7667472000,8530000,198810000,947099000,399561000,0.0570790665,-667340000,-0.095332488,-79008000,-746348000,-0.1066191323,26698000,-674914000,-0.0964144676,-0.31,-0.31,2163180000,2163180000,https://www.sec.gov/Archives/edgar/data/1318605/000156459017003118/0001564590-17-003118-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000156459017003118/tsla-10k_20161231.htm
2015-12-31,TSLA,USD,0001318605,2016-02-24,2016-02-24 16:17:56,2015,FY,4046025000,3122522000,923503000,0.2282494547,717900000,863932000,58300000,922232000,0,1640132000,4762654000,1508000,118851000,422590000,-334183000,-0.0825953868,-716629000,-0.1771192714,-158995000,-875624000,-0.216415865,13039000,-888663000,-0.2196385341,-0.46,-0.46,1923030000,1923030000,https://www.sec.gov/Archives/edgar/data/1318605/000156459016013195/0001564590-16-013195-index.htm,https://www.sec.gov/Archives/edgar/data/1318605/000156459016013195/tsla-10k_20151231.htm
