date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,TTD,USD,0001671933,2025-02-21,2025-02-21 16:04:47,2024,FY,393076000,87490000,-76903000,494699000,-209281000,-474227000,0,298919000,-33973000,50375000,739456000,-98238000,0,-679539000,629088000,-8824000,-157513000,0,0,-234784000,0,127175000,-107609000,0,474334000,1369463000,895129000,739456000,-107062000,632394000,https://www.sec.gov/Archives/edgar/data/1671933/000167193325000029/0001671933-25-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000167193325000029/ttd-20241231.htm
2023-12-31,TTD,USD,0001671933,2024-02-15,2024-02-15 17:04:49,2023,FY,178940000,80418000,-61597000,491621000,-122596000,-554012000,0,475463000,-44047000,31536000,598322000,-46790000,0,-608379000,555806000,-8230000,-107593000,0,0,-646597000,0,20491000,-626106000,0,-135377000,895129000,1030506000,598322000,-55020000,543302000,https://www.sec.gov/Archives/edgar/data/1671933/000167193324000014/0001671933-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000167193324000014/ttd-20231231.htm
2022-12-31,TTD,USD,0001671933,2023-02-15,2023-02-15 16:04:34,2022,FY,53385000,54425000,-11507000,498642000,-94151000,-291747000,0,187119000,10477000,47940000,548734000,-84160000,0,-553295000,340806000,-7725000,-304374000,0,0,0,0,31992000,31992000,0,276352000,1030506000,754154000,548734000,-91885000,456849000,https://www.sec.gov/Archives/edgar/data/1671933/000167193323000007/0001671933-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000167193323000007/ttd-20221231.htm
2021-12-31,TTD,USD,0001671933,2022-02-16,2022-02-16 16:15:23,2021,FY,137762000,42219000,-16777000,337413000,-169678000,-444342000,0,309410000,-34746000,47574000,378513000,-54804000,-13261000,-278387000,257983000,-5169000,-93638000,0,0,0,0,31926000,31926000,0,316801000,754154000,437353000,378513000,-59973000,318540000,https://www.sec.gov/Archives/edgar/data/1671933/000156459022005385/0001564590-22-005385-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459022005385/ttd-10k_20211231.htm
2020-12-31,TTD,USD,0001671933,2021-02-19,2021-02-18 18:11:38,2020,FY,242317000,28632000,-31218000,111775000,14955000,-418054000,0,481313000,-48304000,38608000,405069000,-74061000,0,-230759000,167602000,-6053000,-143271000,0,0,0,0,44679000,44679000,0,306477000,437353000,130876000,405069000,-80114000,324955000,https://www.sec.gov/Archives/edgar/data/1671933/000156459021006726/0001564590-21-006726-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459021006726/ttd-10k_20201231.htm
2019-12-31,TTD,USD,0001671933,2020-02-28,2020-02-27 18:20:59,2019,FY,108318000,21662000,-10490000,80758000,-162700000,-331369000,0,191763000,-23094000,22657000,60205000,-35693000,0,-212776000,89539000,-4911000,-163841000,0,0,0,0,27280000,27280000,0,-76356000,130876000,207232000,60205000,-40604000,19601000,https://www.sec.gov/Archives/edgar/data/1671933/000156459020007498/0001564590-20-007498-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459020007498/ttd-10k_20191231.htm
2018-12-31,TTD,USD,0001671933,2019-02-22,2019-02-22 16:48:05,2018,FY,88140000,11822000,-5101000,42210000,-55488000,-239901000,0,177675000,6738000,5020000,86603000,-19795000,0,0,0,-5396000,-25191000,-27000000,0,0,0,16870000,-10130000,0,51282000,207232000,155950000,86603000,-25191000,61412000,https://www.sec.gov/Archives/edgar/data/1671933/000156459019003906/0001564590-19-003906-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459019003906/ttd-10k_20181231.htm
2017-12-31,TTD,USD,0001671933,2018-02-28,2018-02-27 19:47:58,2017,FY,50798000,7209000,-1581000,21317000,-49505000,-224636000,0,171793000,3338000,2986000,31224000,-10110000,-3000000,0,0,-2954000,-16064000,0,0,0,0,7390000,7390000,0,22550000,155950000,133400000,31224000,-13064000,18160000,https://www.sec.gov/Archives/edgar/data/1671933/000156459018003611/0001564590-18-003611-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000156459018003611/ttd-10k_20171231.htm
2016-12-31,TTD,USD,0001671933,2017-02-16,2017-02-16 16:33:10,2016,FY,20482000,3798000,-607000,5056000,33794000,-187736000,0,209483000,12047000,12508000,75031000,-6884000,0,0,0,-2337000,-9221000,-19153000,78120000,-54284000,0,4731000,63543000,0,129353000,133400000,4047000,75031000,-9221000,65810000,https://www.sec.gov/Archives/edgar/data/1671933/000119312517046742/0001193125-17-046742-index.htm,https://www.sec.gov/Archives/edgar/data/1671933/000119312517046742/d306969d10k.htm
2015-12-31,TTD,USD,0001671933,2015-12-31,2015-12-30 19:00:00,2015,FY,15929000,1828000,338000,374000,-61708000,-114170000,0,50021000,2441000,6679000,-36560000,-5128000,0,0,551000,-1799000,-6376000,30000000,0,-39000,0,-293000,29668000,0,-13268000,4047000,17315000,-36560000,-6927000,-43487000,,
2014-12-31,TTD,USD,0001671933,2014-12-31,2014-12-30 19:00:00,2014,FY,5000,680000,-1509000,107000,-14975000,-53315000,0,35706000,2634000,847000,-14845000,-832000,0,-551000,0,-825000,-2208000,8500000,0,-561000,0,19503000,28003000,0,10950000,17315000,6365000,-14845000,-1657000,-16502000,,
