symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
HWM,2029-12-31,11773174786,12361752851,11947000000,2336658022,2453474911,2371157644,1789449932,1878910166,1815870292,2771468806,2952389507,2824900006,595446568,625214817,604238048,6.89,7.20095,6.75968,3,4
HWM,2028-12-31,10922743245,10950777475,10936760360,2167870272,2173434311,2170652292,1660189584,1664450614,1662320099,2248038205,2803916206,2440373700,552434675,553852549,553143612,6.13601,6.83882,5.48302,7,6
HWM,2027-12-31,10004177950,10007762383,10005970167,1985559807,1986271221,1985915514,1520573326,1521118138,1520845732,2029106404,2426810505,2088030260,505976811,506158099,506067455,5.21026,5.91905,4.94904,20,14
HWM,2026-12-31,8982220948,9290239587,9081581800,1782728874,1843862276,1802449326,1365242167,1412059100,1380344404,1733939204,1890821604,1792974820,454289751,469868271,459315080,4.44058,4.61176,4.22912,15,14
HWM,2025-12-31,8166897113,8236784986,8196849059,1620909058,1634779918,1626853712,1241317974,1251940500,1245870485,1505114103,1521522303,1513318203,413053484,416588171,414568350,3.69102,3.71103,3.67101,14,13
HWM,2024-12-31,7397484845,7427474649,7417478048,1468201451,1474153619,1472169563,1124372057,1128930322,1127410900,1086385202,1098685202,1092535202,374139265,375656046,375150452,2.66972,2.67972,2.64972,12,14
HWM,2023-12-31,6989799008,7339241062,7093000000,1387286795,1456641629,1407769412,1062406325,1115519361,1078092239,913389802,973016102,931000000,353519922,371193496,358739472,2.27073,2.37321,2.22778,11,12
HWM,2022-12-30,5558402044,5770028371,5620421766,747597688,1121396533,934497111,643292804,964939209,804116007,295327786,442991680,369159733,224009190,336013784,280011488,1.40146,1.44996,1.38136,6,6
HWM,2021-12-30,4968577771,5157747582,5024016333,653386105,980079157,816732631,557351142,836026713,696688928,192442597,288663897,240553247,192555324,288832986,240694155,0.98294,1.01695,0.96884,6,5
HWM,2020-12-30,5188088425,5385615716,5245976250,620181647,930272470,775227059,481384000,722076000,601730000,86215058,234922587,160568823,479316235,718974352,599145294,0.73899,0.76456,0.72839,11,10
HWM,2019-12-30,14109454506,14646647032,14266885444,1035771986,1578017981,1306894984,756535474,1202843212,979689343,331296956,598585434,464941195,805615634,1208423452,1007019543,1.62289,1.67905,1.59961,6,8
HWM,2018-12-30,13806598281,14332260092,13960650000,1289799456,1934699182,1612249319,936183821,1404275735,1170229779,457541481,686312223,571926852,831952935,1247929402,1039941169,1.01254,1.04758,0.99801,5,4
HWM,2017-12-30,12623032093,13103631715,12763877778,1464102278,2196153416,1830127847,156402704,568229059,362315882,494454128,741681193,618067661,797053559,1195580339,996316949,0.87818,0.90857,0.86558,5,4
HWM,2016-12-30,15177287691,15755136077,15346633333,3425848788,5138773185,4282310987,662580876,993871315,828226096,508000217,762000328,635000273,981729888,1472594833,1227162361,0.88288,0.91343,0.87021,4,5
HWM,2015-12-30,19628430073,29442645111,24535537592,1948425780,2922638670,2435532226,403683228,605524844,504604036,212371230,405236846,308804038,738887012,1108330520,923608766,1.99,2.38,1.6,11,11
HWM,2011-12-30,22779846428,34169769642,28474808035,3549887159,5324830739,4437358949,1877020652,2815530979,2346275816,1329166107,1993749161,1661457634,892354609,1338531916,1115443263,2.57,3.13,2.01,15,15
HWM,2010-12-30,18477435966,27716153949,23096794958,1928035749,2892053624,2410044687,36160608,214808139,125484374,20172372,204149315,112160844,852388928,1278583393,1065486161,1.205,1.44,0.97,13,13
