symbol,date,analystRatingsbuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy
PYPL,2026-01-01,10,25,4,0,5
PYPL,2025-12-01,12,26,4,0,6
PYPL,2025-11-01,12,23,3,0,6
PYPL,2025-10-01,13,23,3,0,6
PYPL,2025-09-01,13,21,2,0,6
PYPL,2025-08-01,13,21,2,0,7
PYPL,2025-07-01,16,21,3,0,7
PYPL,2025-06-01,16,21,3,0,7
PYPL,2025-05-01,16,22,2,0,7
PYPL,2025-04-01,16,23,2,0,7
PYPL,2025-03-01,17,22,0,0,7
PYPL,2025-02-01,17,22,0,0,7
PYPL,2025-01-01,18,21,0,0,8
PYPL,2024-12-01,18,23,0,0,8
PYPL,2024-11-01,18,23,0,0,14
PYPL,2024-10-01,19,23,0,0,14
PYPL,2024-09-01,19,23,0,0,14
PYPL,2024-08-01,18,26,0,0,14
PYPL,2024-07-01,17,26,0,0,5
PYPL,2024-06-01,17,27,0,0,5
PYPL,2024-05-01,16,27,0,0,5
PYPL,2024-04-01,15,27,0,0,5
PYPL,2024-03-01,15,27,0,0,5
PYPL,2024-02-01,14,27,0,0,5
PYPL,2024-01-01,19,16,0,0,10
PYPL,2023-12-01,19,16,0,0,10
PYPL,2023-11-01,19,16,0,0,10
PYPL,2023-10-01,19,16,0,0,10
PYPL,2023-09-01,19,16,0,0,10
PYPL,2023-08-01,19,16,0,0,11
PYPL,2023-07-01,20,16,0,0,11
PYPL,2023-06-01,20,16,0,0,11
PYPL,2023-05-01,26,14,0,0,9
PYPL,2023-04-01,26,14,0,0,9
PYPL,2023-03-01,26,14,0,0,9
PYPL,2023-02-01,26,14,0,0,9
PYPL,2023-01-01,18,12,0,0,14
PYPL,2022-12-01,18,12,0,0,14
PYPL,2022-11-01,18,12,0,0,14
PYPL,2022-10-01,27,12,0,0,10
PYPL,2022-09-01,26,14,0,0,9
PYPL,2022-08-01,18,12,0,0,14
PYPL,2022-07-01,29,12,1,0,10
PYPL,2022-06-01,18,12,0,0,14
PYPL,2022-05-01,26,13,1,0,10
PYPL,2022-04-01,18,12,0,0,14
PYPL,2022-03-01,18,12,0,0,14
PYPL,2022-02-01,18,12,0,0,14
PYPL,2022-01-01,18,12,0,0,14
PYPL,2021-12-01,18,12,0,0,14
PYPL,2021-11-01,18,12,0,0,14
PYPL,2021-10-01,18,12,0,0,14
PYPL,2021-09-01,18,12,0,0,14
PYPL,2021-08-01,18,12,0,0,14
PYPL,2021-07-01,18,12,0,0,14
PYPL,2021-06-01,18,12,0,0,14
PYPL,2021-05-01,18,12,0,0,14
PYPL,2021-04-01,18,12,0,0,14
PYPL,2021-03-01,18,12,0,0,14
PYPL,2021-02-01,24,9,0,0,14
PYPL,2021-01-01,24,8,0,0,14
PYPL,2020-12-01,21,7,0,0,14
PYPL,2020-09-01,21,13,0,0,16
PYPL,2020-08-01,24,8,0,0,17
PYPL,2020-07-01,24,8,0,0,17
PYPL,2020-06-01,24,8,0,0,16
PYPL,2020-05-01,23,8,0,0,17
PYPL,2020-04-01,24,8,0,0,16
PYPL,2020-03-01,24,8,0,0,16
PYPL,2020-02-01,24,8,0,0,16
PYPL,2020-01-01,24,8,0,0,16
PYPL,2019-12-01,24,8,0,0,16
PYPL,2019-11-01,21,15,0,0,15
PYPL,2019-10-01,21,15,0,0,15
PYPL,2019-09-01,21,15,0,0,15
PYPL,2019-08-01,21,15,0,0,15
PYPL,2019-07-01,21,15,0,0,15
PYPL,2019-06-01,21,15,0,0,15
PYPL,2019-05-01,21,15,0,0,15
PYPL,2019-04-01,21,15,0,0,15
PYPL,2019-03-01,21,15,0,0,15
PYPL,2019-02-01,21,15,0,0,15
PYPL,2019-01-01,21,15,0,0,15
