symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CHTR,2024-12-31,342.77,143061000,49037018970,459000000,95763000000,144341018970
CHTR,2023-12-31,388.68,149208000,57994165440,709000000,98202000000,155487165440
CHTR,2022-12-31,339.1,161501000,54764990069,645000000,97898000000,152017990069
CHTR,2021-12-31,651.97,183669000,119746672603,601000000,91830000000,210975672603
CHTR,2020-12-31,661.55,203316000,134503697360,1001000000,82987000000,216489697360
CHTR,2019-12-31,485.08,219507000,106478452706,3483000000,80271000000,183266452706
CHTR,2018-12-31,284.97,232356665,66214679057,551000000,72827000000,138490679057
CHTR,2017-12-31,335.96,256720715,86247889100,621000000,70231000000,155857889100
CHTR,2016-12-31,287.92,206539100,59466740357,1535000000,61747000000,119678740357
CHTR,2015-12-31,183.1,101119402,18514963112,5000000,35723000000,54232963112
CHTR,2014-12-31,166.62,97340477,16218869791,3000000,20887000000,37102869791
CHTR,2013-12-31,136.76,92169292,12605071913,21000000,14181000000,26765071913
CHTR,2012-12-31,76.24,90110753,6870043628,7000000,12808000000,19671043628
CHTR,2011-12-31,56.94,98511282,5609232298,2000000,12856000000,18463232298
CHTR,2010-12-31,38.94,102299796,3983553953,4000000,12306000000,16285553953
CHTR,2009-12-31,35,103000000,3605000000,709000000,13322000000,16218000000
CHTR,2008-12-31,35,337686980,11819044300,960000000,21741000000,32600044300
CHTR,2007-12-31,35,332963157,11653710495,75000000,19973000000,31551710495
CHTR,2006-12-31,35,300141764,10504961740,60000000,19119000000,29563961740
CHTR,2005-12-31,35,280445810,9815603350,21000000,19437000000,29231603350
CHTR,2004-12-31,35,271523915,9503337025,650000000,19464000000,28317337025
CHTR,2003-12-31,35,266375076,9323127660,127000000,18647000000,27843127660
CHTR,2002-12-31,35,266232883,9318150905,321000000,18671000000,27668150905
CHTR,2001-12-31,35,243767243,8531853505,1679000,16343000000,24873174505
CHTR,2000-12-31,35,204075928,7142657480,130702000,13060000000,20071955480
CHTR,1999-12-31,35,200506350,7017722250,133706000,8936500000,15820516250
CHTR,1998-12-31,35,200506350,7017722250,9573000,2002206000,9010355250
