holder,shares,dateReported,change
VOYA INVESTMENT MANAGEMENT LLC,3101738,2025-09-30,-2541993
TREMBLANT CAPITAL GROUP,3036282,2025-09-30,-343762
GREAT WEST LIFE ASSURANCE CO /CAN/,3016698,2025-09-30,564390
ALLIANCEBERNSTEIN L.P.,3004183,2025-09-30,238531
"GAMCO INVESTORS, INC. ET AL",2967519,2025-09-30,-185816
Hauser Brothers GmbH,2877000,2025-09-30,476000
Retirement Systems of Alabama,2856706,2025-09-30,-646498
"Clarkston Capital Partners, LLC",2826825,2025-09-30,-1890825
PRINCIPAL FINANCIAL GROUP INC,2678528,2025-09-30,224338
GABELLI FUNDS LLC,2633650,2025-09-30,-65000
Jain Global LLC,2554735,2025-09-30,-2582483
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,2433786,2025-09-30,-95191
Contour Asset Management LLC,2380384,2025-09-30,2380384
"Kinetic Partners Management, LP",2315671,2025-09-30,2315671
BALYASNY ASSET MANAGEMENT L.P.,2278057,2025-09-30,1720956
EUBEL BRADY & SUTTMAN ASSET MANAGEMENT INC,2277642,2025-09-30,-63865
"ADAGE CAPITAL PARTNERS GP, L.L.C.",2253843,2025-09-30,591800
VICTORY CAPITAL MANAGEMENT INC,2253529,2025-09-30,-685266
Diameter Capital Partners LP,2250000,2025-09-30,-1150000
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,2190381,2025-09-30,-239792
Assenagon Asset Management S.A.,2182359,2025-09-30,1565583
RENAISSANCE TECHNOLOGIES LLC,2177400,2025-09-30,2177400
PRUDENTIAL FINANCIAL INC,2123583,2025-09-30,764031
Woodline Partners LP,2092343,2025-09-30,1848799
STATE OF WISCONSIN INVESTMENT BOARD,2087040,2025-09-30,95961
BANK OF MONTREAL /CAN/,2064081,2025-09-30,494415
BECK MACK & OLIVER LLC,2034156,2025-09-30,-209023
AVIVA PLC,1864085,2025-09-30,110031
WELLS FARGO & COMPANY/MN,1831888,2025-09-30,-790736
abrdn plc,1782031,2025-09-30,192774
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,1775964,2025-09-30,69141
"Alyeska Investment Group, L.P.",1755485,2025-09-30,1755485
HBK INVESTMENTS L P,1750000,2025-09-30,-36438
Man Group plc,1735947,2025-09-30,-1161434
"Douglas Lane & Associates, LLC",1735370,2025-09-30,-43222
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,1683799,2025-09-30,-47185
NATIONAL BANK OF CANADA /FI/,1636959,2025-09-30,-587679
Coronation Fund Managers Ltd.,1620341,2025-09-30,-3204002
Universal- Beteiligungs- und Servicegesellschaft mbH,1531711,2025-09-30,-40590
"Russell Investments Group, Ltd.",1503989,2025-09-30,144310
APG Asset Management N.V.,1486169,2025-09-30,11060
"Foxhaven Asset Management, LP",1474450,2025-09-30,1474450
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",1460552,2025-09-30,-22006257
"TERRIL BROTHERS, INC.",1407100,2025-09-30,7121
TORONTO DOMINION BANK,1340708,2025-09-30,163180
"GROUP ONE TRADING, L.P.",1292250,2025-09-30,-1399081
Korea Investment CORP,1281797,2025-09-30,794088
"Westchester Capital Management, LLC",1278300,2025-09-30,1278300
DnB Asset Management AS,1277055,2025-09-30,840493
"Chevy Chase Trust Holdings, LLC",1269292,2025-09-30,73875
"THOMPSON INVESTMENT MANAGEMENT, INC.",1264003,2025-09-30,-121943
NEW YORK STATE COMMON RETIREMENT FUND,1235739,2025-09-30,-19400
"Capco Asset Management, LLC",1160143,2025-09-30,-1781575
BRUNI J V & CO /CO,1147558,2025-09-30,-1548
"Summit Street Capital Management, LLC",1144562,2025-09-30,-1543740
NEOS Investment Management LLC,1127770,2025-09-30,463199
"Point72 Asset Management, L.P.",1125000,2025-09-30,1125000
STRS OHIO,1098693,2025-09-30,-681178
DANSKE BANK A/S,1082352,2025-09-30,17900
"Jump Financial, LLC",1079733,2025-09-30,510416
Gryphon Financial Partners LLC,1076404,2025-09-30,416
Swedbank AB,1065445,2025-09-30,37986
BI Asset Management Fondsmaeglerselskab A/S,1059547,2025-09-30,-323942
Governors Lane LP,1052085,2025-09-30,1052085
Treasurer of the State of North Carolina,1047197,2025-09-30,5204
Pictet Asset Management Holding SA,1041671,2025-09-30,-23084
Benchstone Capital Management LP,1026645,2025-09-30,1026645
CLIFFORD CAPITAL PARTNERS LLC,1025282,2025-09-30,2338
Greenwich Wealth Management LLC,1002011,2025-09-30,1002011
PECONIC PARTNERS LLC,1000000,2025-09-30,1000000
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",998188,2025-09-30,25800
"Asset Management One Co., Ltd.",994172,2025-09-30,-29660
Harbor Island Capital LLC,981390,2025-09-30,3360
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,981377,2025-09-30,40674
"Mirae Asset Global Investments Co., Ltd.",974079,2025-09-30,123445
SEI INVESTMENTS CO,963791,2025-09-30,-256695
ENVESTNET ASSET MANAGEMENT INC,960511,2025-09-30,-346050
TD ASSET MANAGEMENT INC,960055,2025-09-30,-27505
Mitsubishi UFJ Trust & Banking Corp,959831,2025-09-30,-31680
NOMURA ASSET MANAGEMENT CO LTD,956836,2025-09-30,41349
PINNACLE ASSOCIATES LTD,948386,2025-09-30,138018
"Poehling Capital Management, INC.",905680,2025-09-30,27611
AMERIPRISE FINANCIAL INC,905637,2025-09-30,50861
LPL Financial LLC,897685,2025-09-30,-129821
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",888133,2025-09-30,888133
Mn Services Vermogensbeheer B.V.,878600,2025-09-30,0
"Rafferty Asset Management, LLC",873805,2025-09-30,-482877
"State of Tennessee, Treasury Department",865994,2025-09-30,128447
"TIG Advisors, LLC",848511,2025-09-30,848511
KLP KAPITALFORVALTNING AS,847627,2025-09-30,0
State of New Jersey Common Pension Fund D,841853,2025-09-30,33064
GUGGENHEIM CAPITAL LLC,829702,2025-09-30,170237
RAYMOND JAMES FINANCIAL INC,817134,2025-09-30,-890316
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,796499,2025-09-30,103940
Creative Planning,770690,2025-09-30,412151
Quantinno Capital Management LP,759332,2025-09-30,152280
ROYAL LONDON ASSET MANAGEMENT LTD,743806,2025-09-30,533538
STATE OF MICHIGAN RETIREMENT SYSTEM,743725,2025-09-30,57400
CIBC Asset Management Inc,734939,2025-09-30,1657
"Resona Asset Management Co.,Ltd.",734120,2025-09-30,-41170
Daiwa Securities Group Inc.,722804,2025-09-30,36585
Illinois Municipal Retirement Fund,715526,2025-09-30,363622
AMERICAN CENTURY COMPANIES INC,711246,2025-09-30,-1144911
Arizona State Retirement System,700884,2025-09-30,14324
Fisher Funds Management LTD,694932,2025-09-30,0
"ADVISOR GROUP HOLDINGS, INC.",691050,2025-09-30,50764
Wealthfront Advisers LLC,670513,2025-09-30,71778
Polar Asset Management Partners Inc.,667827,2025-09-30,-133473
STALEY CAPITAL ADVISERS INC,656211,2025-09-30,-292600
Schonfeld Strategic Advisors LLC,645068,2025-09-30,-1195966
"Ensign Peak Advisors, Inc",640960,2025-09-30,-331745
VIRGINIA RETIREMENT SYSTEMS ET AL,640500,2025-09-30,0
"NATIXIS ADVISORS, L.P.",639637,2025-09-30,176274
CREDIT AGRICOLE S A,634563,2025-09-30,634563
Czech National Bank,628959,2025-09-30,78635
One Fin Capital Management LP,625000,2025-09-30,0
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,623615,2025-09-30,10928
DekaBank Deutsche Girozentrale,614390,2025-09-30,0
"MetLife Investment Management, LLC",611836,2025-09-30,38515
"Hi-Line Capital Management, LLC",611598,2025-09-30,16744
Vontobel Holding Ltd.,601576,2025-09-30,27508
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,594523,2025-09-30,42353
Sienna Gestion,576238,2025-09-30,70754
"Compass Rose Asset Management, LP",550000,2025-09-30,550000
"Fisher Asset Management, LLC",547159,2025-09-30,-39982
"WITTENBERG INVESTMENT MANAGEMENT, INC.",540434,2025-09-30,-38520
Shay Capital LLC,535232,2025-09-30,535232
Zurcher Kantonalbank (Zurich Cantonalbank),530276,2025-09-30,18490
Robeco Institutional Asset Management B.V.,516573,2025-09-30,7293
AQR CAPITAL MANAGEMENT LLC,514115,2025-09-30,-111640
BNP Paribas Asset Management Holding S.A.,513488,2025-09-30,-9425
FACTORY MUTUAL INSURANCE CO,511406,2025-09-30,-1320000
"ExodusPoint Capital Management, LP",509772,2025-09-30,-1357745
Credit Capital Investments LLC,504713,2025-09-30,0
NATIXIS,504325,2025-09-30,-61810
"PNC FINANCIAL SERVICES GROUP, INC.",500197,2025-09-30,27620
North Growth Management Ltd.,499000,2025-09-30,-57000
FORSTA AP-FONDEN,497169,2025-09-30,20700
GF FUND MANAGEMENT CO. LTD.,492742,2025-09-30,0
"Mariner, LLC",489884,2025-09-30,59733
SOL Capital Management CO,481076,2025-09-30,-980
"SIMPLEX TRADING, LLC",465696,2025-09-30,-46249
AMALGAMATED BANK,462848,2025-09-30,27847
LMR Partners LLP,460230,2025-09-30,452760
Brevan Howard Capital Management LP,458385,2025-09-30,-605596
IFM Investors Pty Ltd,457802,2025-09-30,14838
"Sendero Wealth Management, LLC",456745,2025-09-30,-30369
M&G Plc,452067,2025-09-30,-287269
"Harvest Fund Management Co., Ltd",451387,2025-09-30,11477
"ASSETMARK, INC",445023,2025-09-30,63645
Skandinaviska Enskilda Banken AB (publ),443101,2025-09-30,-34316
Handelsbanken Fonder AB,437026,2025-09-30,20618
"Diversified Investment Strategies, LLC",415495,2025-09-30,0
Rockefeller Capital Management L.P.,414154,2025-09-30,-1793214
Marathon Trading Investment Management LLC,412326,2025-09-30,412326
Invenomic Capital Management LP,409365,2025-09-30,-1517869
"COMMONWEALTH EQUITY SERVICES, LLC",404105,2025-09-30,-98920
MACKAY SHIELDS LLC,400000,2025-09-30,400000
Cetera Investment Advisers,390636,2025-09-30,7471
Utah Retirement Systems,384369,2025-09-30,-4775
THOMPSON SIEGEL & WALMSLEY LLC,377804,2025-09-30,-5095130
Timber Creek Capital Management LLC,377449,2025-09-30,-1131
Police & Firemen's Retirement System of New Jersey,374527,2025-09-30,35735
COMERICA BANK,368984,2025-09-30,29355
"EXCHANGE TRADED CONCEPTS, LLC",364597,2025-09-30,338414
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,359800,2025-09-30,-74600
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,358777,2025-09-30,21503
HGK ASSET MANAGEMENT INC,354798,2025-09-30,-211390
COUNTRY CLUB BANK /GFN,343261,2025-09-30,-159617
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",342792,2025-09-30,123146
USS Investment Management Ltd,339566,2025-09-30,0
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,337794,2025-09-30,-31995
"XPONANCE, INC.",335386,2025-09-30,-1385
"TSP Capital Management Group, LLC",332048,2025-09-30,-141525
"Hillman Capital Management, Inc.",330727,2025-09-30,-264820
"YOUSIF CAPITAL MANAGEMENT, LLC",328604,2025-09-30,13229
Prosperitas Financial LLC,316399,2025-09-30,6404
"Parkside Investments, LLC",313204,2025-09-30,-33450
"Caption Management, LLC",311193,2025-09-30,311193
Louisiana State Employees Retirement System,310500,2025-09-30,10800
TEACHER RETIREMENT SYSTEM OF TEXAS,307824,2025-09-30,-48950
"NISA INVESTMENT ADVISORS, LLC",301391,2025-09-30,109872
INVESTMENT HOUSE LLC,299656,2025-09-30,81168
OSSIAM,298575,2025-09-30,143477
BANK OF NOVA SCOTIA,297982,2025-09-30,58873
OPPENHEIMER & CO INC,297643,2025-09-30,-49362
JANUS HENDERSON GROUP PLC,297440,2025-09-30,16700
MACKENZIE FINANCIAL CORP,296838,2025-09-30,-547133
"Sumitomo Mitsui DS Asset Management Company, Ltd",296048,2025-09-30,9135
SHELTON CAPITAL MANAGEMENT,292098,2025-09-30,-24
MACQUARIE GROUP LTD,291530,2025-09-30,-13280
ING GROEP NV,291059,2025-09-30,254128
PROFUND ADVISORS LLC,286827,2025-09-30,3928
iA Global Asset Management Inc.,286664,2025-09-30,12668
Erste Asset Management GmbH,284346,2025-09-30,12308
"Norinchukin Bank, The",283333,2025-09-30,46344
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,282987,2025-09-30,88461
"HighTower Advisors, LLC",282509,2025-09-30,58736
Prospera Financial Services Inc,282402,2025-09-30,246825
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",279326,2025-09-30,-815632
Quintet Private Bank (Europe) S.A.,276798,2025-09-30,0
"RFG Advisory, LLC",276769,2025-09-30,209881
"HB Wealth Management, LLC",275028,2025-09-30,76847
PUBLIC SECTOR PENSION INVESTMENT BOARD,274727,2025-09-30,72424
Hall Kathryn A.,273035,2025-09-30,0
TD Waterhouse Canada Inc.,271602,2025-09-30,228307
Federation des caisses Desjardins du Quebec,271235,2025-09-30,142632
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,268318,2025-09-30,10167
"State of Alaska, Department of Revenue",265049,2025-09-30,12169
UniSuper Management Pty Ltd,264251,2025-09-30,14264
DoubleLine ETF Adviser LP,257353,2025-09-30,-6259
BECKER CAPITAL MANAGEMENT INC,254071,2025-09-30,-5314
"CI Private Wealth, LLC",251853,2025-09-30,-46317
"MML INVESTORS SERVICES, LLC",251228,2025-09-30,-49529
Concorde Financial Corp,249133,2025-09-30,-77232
NOMURA HOLDINGS INC,248286,2025-09-30,-1951672
"PATTON FUND MANAGEMENT, INC.",245522,2025-09-30,219879
ASR Vermogensbeheer N.V.,241620,2025-09-30,-960
"Cambridge Investment Research Advisors, Inc.",241307,2025-09-30,39550
Vivaldi Capital Management LP,240931,2025-09-30,-25063
Ethic Inc.,238990,2025-09-30,-15857
"Vanguard Personalized Indexing Management, LLC",237807,2025-09-30,23233
"Mraz, Amerine & Associates, Inc.",237306,2025-09-30,-1680
AXA Investment Managers S.A.,235749,2025-09-30,235749
"DRW Securities, LLC",230614,2025-09-30,218955
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,226574,2025-09-30,-8654
MEDIATEL PARTNERS,226265,2025-09-30,0
"FORA Capital, LLC",220146,2025-09-30,220146
"Edgestream Partners, L.P.",217644,2025-09-30,-10849
NORDEA INVESTMENT MANAGEMENT AB,215402,2025-09-30,16285
Y-Intercept (Hong Kong) Ltd,212390,2025-09-30,-1705195
Cerity Partners LLC,210307,2025-09-30,7724
SCHRODER INVESTMENT MANAGEMENT GROUP,209749,2025-09-30,-33276
"Quantitative Investment Management, LLC",209217,2025-09-30,135025
"Twin Tree Management, LP",205195,2025-09-30,-335246
CAXTON ASSOCIATES LLP,203467,2025-09-30,203467
"Beacon Pointe Advisors, LLC",202898,2025-09-30,8864
"Pathstone Holdings, LLC",202538,2025-09-30,11779
"Alexander Randolph Advisory, Inc.",201291,2025-09-30,-183075
State of Wyoming,200010,2025-09-30,-6356
POWER WEALTH MANAGEMENT LLC,195206,2025-09-30,-9282
FRANKLIN RESOURCES INC,186667,2025-09-30,-73886
STIFEL FINANCIAL CORP,185837,2025-09-30,-45850
"Crossmark Global Holdings, Inc.",180987,2025-09-30,38448
MIZUHO SECURITIES USA LLC,180319,2025-09-30,24717
"Diametric Capital, LP",178254,2025-09-30,35684
South Dakota Investment Council,177398,2025-09-30,-261350
US BANCORP \DE\,175293,2025-09-30,43240
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,174752,2025-09-30,0
Allworth Financial LP,170214,2025-09-30,-1012
Ally Financial Inc.,168132,2025-09-30,0
Motley Fool Asset Management LLC,167575,2025-09-30,127632
P SCHOENFELD ASSET MANAGEMENT LP,166942,2025-09-30,166942
Candriam S.C.A.,162456,2025-09-30,-2249
Catalyst Funds Management Pty Ltd,160500,2025-09-30,160500
"Slotnik Capital, LLC",160000,2025-09-30,160000
Avanza Fonder AB,157967,2025-09-30,5988
"SG Americas Securities, LLC",155249,2025-09-30,-905945
Neo Ivy Capital Management,153254,2025-09-30,22440
Kentucky Retirement Systems,146230,2025-09-30,-9288
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",145914,2025-09-30,-58548
HARTFORD INVESTMENT MANAGEMENT CO,144951,2025-09-30,9553
Sterling Capital Management LLC,144762,2025-09-30,-35348
IRIDIAN ASSET MANAGEMENT LLC/CT,143177,2025-09-30,-405885
USA Financial Portformulas Corp,142671,2025-09-30,142671
FIRST MANHATTAN CO. LLC.,139703,2025-09-30,154
Laurion Capital Management LP,136482,2025-09-30,103469
"BFSG, LLC",134784,2025-09-30,-22122
"PRELUDE CAPITAL MANAGEMENT, LLC",133018,2025-09-30,69834
"WOLVERINE TRADING, LLC",132831,2025-09-30,3501
HARVEST MANAGEMENT LLC,130000,2025-09-30,130000
"Hershey Financial Advisers, LLC",128504,2025-09-30,128504
"Twin Securities, Inc.",127717,2025-09-30,127717
"Sender Co & Partners, Inc.",126060,2025-09-30,92279
Optimize Financial Inc,121920,2025-09-30,121920
"SECURIAN ASSET MANAGEMENT, INC",119565,2025-09-30,1855
"SummitTX Capital, L.P.",119384,2025-09-30,77006
KEYBANK NATIONAL ASSOCIATION/OH,118498,2025-09-30,1689
"Metis Global Partners, LLC",116997,2025-09-30,-5874
Maryland State Retirement & Pension System,116133,2025-09-30,7716
Sassicaia Capital Advisers LLC,115294,2025-09-30,115294
"IEQ CAPITAL, LLC",114771,2025-09-30,102831
OLD NATIONAL BANCORP /IN/,113103,2025-09-30,-374242
"Allspring Global Investments Holdings, LLC",112071,2025-09-30,8261
TRUIST FINANCIAL CORP,112024,2025-09-30,6516
CAPTRUST FINANCIAL ADVISORS,111674,2025-09-30,-31871
JONES FINANCIAL COMPANIES LLLP,111408,2025-09-30,-13083
"Summit Financial, LLC",111360,2025-09-30,-4327
"CIBC Private Wealth Group, LLC",111141,2025-09-30,-112466
PEAK6 LLC,110770,2025-09-30,61752
"Baird Financial Group, Inc.",110377,2025-09-30,-1073
"GREATMARK INVESTMENT PARTNERS, INC.",110311,2025-09-30,-2500
AMG National Trust Bank,109960,2025-09-30,-105474
"Summit Place Financial Advisors, LLC",109660,2025-09-30,372
Investment Management Corp of Ontario,109609,2025-09-30,52024
Canada Post Corp Registered Pension Plan,107999,2025-09-30,75280
"Ameritas Investment Partners, Inc.",105142,2025-09-30,2820
"HUSSMAN STRATEGIC ADVISORS, INC.",105000,2025-09-30,-105000
Penserra Capital Management LLC,104842,2025-09-30,42778
Lombard Odier Asset Management (Switzerland) SA,104109,2025-09-30,29100
"West Tower Group, LLC",101977,2025-09-30,-173193
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,101732,2025-09-30,-2600
"SUSQUEHANNA ADVISORS GROUP, INC.",100260,2025-09-30,100260
PLUSTICK MANAGEMENT LLC,100000,2025-09-30,100000
"New Age Alpha Advisors, LLC",100000,2025-09-30,100000
MERCER GLOBAL ADVISORS INC /ADV,99264,2025-09-30,25294
AG2R LA MONDIALE GESTION D'ACTIFS,99131,2025-09-30,0
Banque Cantonale Vaudoise,97909,2025-09-30,-15374
"Kestra Advisory Services, LLC",97711,2025-09-30,5469
"AIRE ADVISORS, LLC",97688,2025-09-30,298
"JBF Capital, Inc.",97650,2025-09-30,97650
"VestGen Advisors, LLC",96326,2025-09-30,84845
WESTPORT ASSET MANAGEMENT INC,95800,2025-09-30,0
Compass Wealth Management LLC,95093,2025-09-30,95093
E. Ohman J:or Asset Management AB,92440,2025-09-30,-6000
GTS SECURITIES LLC,92092,2025-09-30,92092
"IMC-Chicago, LLC",91552,2025-09-30,91552
"Clearstead Advisors, LLC",91414,2025-09-30,506
TOKIO MARINE ASSET MANAGEMENT CO LTD,89983,2025-09-30,0
"Empowered Funds, LLC",89290,2025-09-30,11863
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,89123,2025-09-30,-13418
"Premier Path Wealth Partners, LLC",88333,2025-09-30,-46610
Tower Research Capital LLC (TRC),87975,2025-09-30,26215
Carnegie Lake Advisors LLC,87098,2025-09-30,-2345
M&T BANK CORP,86803,2025-09-30,-22316
"Summit Trail Advisors, LLC",86554,2025-09-30,6464
"SIG BROKERAGE, LP",86476,2025-09-30,86476
FIFTH THIRD BANCORP,86272,2025-09-30,5604
B. Metzler seel. Sohn & Co. AG,86112,2025-09-30,-141322
"Gotham Asset Management, LLC",85741,2025-09-30,-121882
ALLSTATE CORP,85334,2025-09-30,85334
Walleye Capital LLC,84959,2025-09-30,15744
V-Square Quantitative Management LLC,84931,2025-09-30,1256
"Annis Gardner Whiting Capital Advisors, LLC",84544,2025-09-30,7679
OMERS ADMINISTRATION Corp,82743,2025-09-30,0
"Colony Group, LLC",82638,2025-09-30,10100
XTX Topco Ltd,81447,2025-09-30,-60621
"PFG Investments, LLC",80824,2025-09-30,-17604
BROWN ADVISORY INC,80295,2025-09-30,13995
PRUDENTIAL PLC,79505,2025-09-30,29057
"Empirical Finance, LLC",79352,2025-09-30,789
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",78908,2025-09-30,7086
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,77709,2025-09-30,-24144
Hedges Asset Management LLC,76300,2025-09-30,-200
Virtu Financial LLC,74993,2025-09-30,74993
"FOUNDERS CAPITAL MANAGEMENT, LLC",74927,2025-09-30,-704
AUXIER ASSET MANAGEMENT,73017,2025-09-30,-280
"J.W. COLE ADVISORS, INC.",71957,2025-09-30,-679
Cinctive Capital Management LP,70737,2025-09-30,70737
CREDIT INDUSTRIEL ET COMMERCIAL,70000,2025-09-30,-40000
SALEM INVESTMENT COUNSELORS INC,69859,2025-09-30,-15618
"Cove Street Capital, LLC",68032,2025-09-30,-124564
"Dai-Ichi Life Insurance Company, Ltd",67737,2025-09-30,50000
"WILEY BROS.-AINTREE CAPITAL, LLC",67628,2025-09-30,12275
BRIGHTON JONES LLC,67305,2025-09-30,-4638
"Savant Capital, LLC",67194,2025-09-30,-2372
HERITAGE INVESTORS MANAGEMENT CORP,67119,2025-09-30,-6290
Atlatl Advisers LLC,66814,2025-09-30,66814
MUFG SECURITIES AMERICAS INC.,66762,2025-09-30,16864
CLIFFORD SWAN INVESTMENT COUNSEL LLC,66632,2025-09-30,-203144
"Toroso Investments, LLC",66517,2025-09-30,-320
"Forum Financial Management, LP",66255,2025-09-30,-509
"SBI Securities Co., Ltd.",66206,2025-09-30,-7876
Snowden Capital Advisors LLC,66087,2025-09-30,-15258
Squarepoint Ops LLC,66037,2025-09-30,-2607
"China Universal Asset Management Co., Ltd.",65358,2025-09-30,9185
"CWM, LLC",64512,2025-09-30,-3296
"Impact Partnership Wealth, LLC",64192,2025-09-30,64192
Oak Thistle LLC,63659,2025-09-30,63659
"Lido Advisors, LLC",63640,2025-09-30,-27407
"Cannon Global Investment Management, LLC",63400,2025-09-30,63400
Symmetry Investments LP,62500,2025-09-30,62500
GAMMA Investing LLC,61637,2025-09-30,7883
Kentucky Retirement Systems Insurance Trust Fund,61293,2025-09-30,-4712
Cumberland Partners Ltd,60300,2025-09-30,0
III Capital Management,60000,2025-09-30,60000
WHITEBOX ADVISORS LLC,59739,2025-09-30,-121000
"Kovitz Investment Group Partners, LLC",59487,2025-09-30,1564
QVT Financial LP,58555,2025-09-30,-170370
PARK AVENUE SECURITIES LLC,58391,2025-09-30,9784
GUARDIAN INVESTMENT MANAGEMENT,58000,2025-09-30,-33703
HighPoint Advisor Group LLC,57755,2025-09-30,-10395
Barnes Dennig Private Wealth Management LLC,57734,2025-09-30,-2043
"Guardian Wealth Management, Inc.",57494,2025-09-30,263
"Sequoia Financial Advisors, LLC",57466,2025-09-30,2120
"Legacy Financial Advisors, Inc.",57050,2025-09-30,-660
