symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
ATO,2025-09-30,170.75,158943000,27139517250,203803000,9303506000,36239220250
ATO,2024-09-30,138.71,152508000,21154384680,307340000,8129213000,28976257680
ATO,2023-09-30,105.93,145121000,15372667530,15404000,7122906000,22480169530
ATO,2022-09-30,101.85,137830000,14037985500,51554000,8370016000,22356447500
ATO,2021-09-30,88.2,129779000,11446507800,116723000,7563090000,18892874800
ATO,2020-09-30,95.59,122788000,11737304920,20808000,4768731000,16485227920
ATO,2019-09-30,113.89,117200000,13347908000,24550000,3994367000,17317725000
ATO,2018-09-30,92.75,111012000,10296363000,13771000,3644445000,13927037000
ATO,2017-09-30,83.84,106100000,8895424000,26409000,3514790000,12383805000
ATO,2016-09-30,74.47,103524000,7709432280,47534000,3268590000,10930488280
ATO,2015-09-30,58.18,101892000,5928076560,28653000,2895442000,8794865560
ATO,2014-09-30,47.7,97606000,4655806200,42258000,2652681000,7266229200
ATO,2013-09-30,42.59,90533000,3855800470,66199000,2823655000,6613256470
ATO,2012-09-30,35.31,90150000,3183196500,64239000,2527365000,5646322500
ATO,2011-09-30,32.45,90201000,2927022450,131419000,2414947000,5210550450
ATO,2010-09-30,29.25,91852000,2686671000,131952000,2295782000,4850501000
ATO,2009-09-30,28.18,91117000,2567677060,111203000,2242081000,4698555060
ATO,2008-09-30,26.62,89385000,2379428700,46717000,2471119000,4803830700
ATO,2007-09-30,28.92,86975000,2515317000,60725000,2280745000,4735337000
ATO,2006-09-30,28.55,80731000,2304870050,111462000,2565964000,4759372050
ATO,2005-09-30,28.25,78009000,2203754250,121072000,2331177000,4413859250
ATO,2004-09-30,25.19,51788000,1304539720,201932000,867219000,1969826720
ATO,2003-09-30,23.94,44679000,1069615260,15683000,990440000,2044372260
ATO,2002-09-30,21.5,41049000,882553500,46827000,838234000,1673960500
ATO,2001-09-30,21.36,38156000,815012160,15263000,914341000,1714090160
ATO,2000-09-30,20.63,31363000,647018690,7379000,630811000,1270450690
ATO,1999-09-30,24.13,30566000,737557580,8600000,563700000,1292657580
ATO,1998-09-30,28.56,29822000,851716320,4700000,522700000,1369716320
ATO,1997-09-30,24.88,29382716,731041974,6000000,485500000,1210541974
ATO,1996-09-30,23.38,15852273,370626142,11100000,421400000,780926142
ATO,1995-09-30,19.38,15413534,298714288,2300000,171800000,468214288
ATO,1994-09-30,17.75,15195000,269711250,2800000,160400000,427311250
ATO,1993-09-30,20.33,10827586,220124823,0,0,220124823
ATO,1992-09-30,14.92,10309278,153814427,0,0,153814427
ATO,1991-09-30,14,9875000,138250000,0,0,138250000
ATO,1990-09-30,11.33,9183673,104051015,0,0,104051015
ATO,1989-09-30,11.08,9101124,100840453,0,0,100840453
ATO,1988-09-30,10.75,6973684,74967103,0,0,74967103
ATO,1987-09-30,9.25,6136364,56761367,0,0,56761367
ATO,1986-09-30,10.58,5873016,62136509,0,0,62136509
ATO,1985-09-30,8.75,5600000,49000000,0,0,49000000
