date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,UAL,USD,0000100517,2025-02-27,2025-02-27 16:04:27,2024,FY,57063000000,37643000000,19420000000,0.340325605,0,0,2231000000,2231000000,12093000000,14324000000,51967000000,726000000,1402000000,2928000000,8498000000,0.1489231201,5096000000,0.0893048035,-928000000,4168000000,0.0730420763,1019000000,3149000000,0.0551846205,9.58,9.45,333200000,333200000,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/0000100517-25-000046-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051725000046/ual-20241231.htm
2023-12-31,UAL,USD,0000100517,2024-02-29,2024-02-29 16:30:18,2023,FY,53717000000,38518000000,15199000000,0.2829458086,0,0,1977000000,1977000000,9011000000,10988000000,49506000000,827000000,1774000000,2671000000,7832000000,0.145801143,4211000000,0.0783923153,-824000000,3387000000,0.0630526649,769000000,2618000000,0.0487368989,7.99,7.89,331812000,331900000,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/0000100517-24-000027-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051724000027/ual-20231231.htm
2022-12-31,UAL,USD,0000100517,2023-02-16,2023-02-16 17:27:38,2022,FY,44955000000,34315000000,10640000000,0.2366811256,0,0,1535000000,1535000000,6768000000,8303000000,42618000000,298000000,1673000000,2456000000,5119000000,0.113869425,2337000000,0.0519853187,-1347000000,990000000,0.022022022,253000000,737000000,0.0163941719,2.26,2.23,330100000,330100000,https://www.sec.gov/Archives/edgar/data/100517/000010051723000048/0000100517-23-000048-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051723000048/ual-20221231.htm
2021-12-31,UAL,USD,0000100517,2022-02-18,2022-02-18 16:16:13,2021,FY,24634000000,23913000000,721000000,0.0292684907,0,0,677000000,677000000,1066000000,1743000000,25656000000,36000000,1577000000,2485000000,1505000000,0.0610944223,-1022000000,-0.0414873752,-1535000000,-2557000000,-0.1037996265,-593000000,-1964000000,-0.0797272063,-6.1,-6.1,321900000,321900000,https://www.sec.gov/Archives/edgar/data/100517/000010051722000009/0000100517-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051722000009/ual-20211231.htm
2020-12-31,UAL,USD,0000100517,2021-03-01,2021-03-01 07:46:29,2020,FY,15355000000,20385000000,-5030000000,-0.3275805926,0,0,459000000,459000000,870000000,1329000000,21714000000,50000000,992000000,2488000000,-5342000000,-0.3478997069,-6359000000,-0.4141322045,-2463000000,-8822000000,-0.5745359818,-1753000000,-7069000000,-0.4603712146,-25.3,-25.3,311845232,279400000,https://www.sec.gov/Archives/edgar/data/100517/000010051721000016/0000100517-21-000016-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051721000016/ual-20201231.htm
2019-12-31,UAL,USD,0000100517,2020-02-25,2020-02-24 21:53:59,2019,FY,43259000000,30786000000,12473000000,0.2883330636,0,0,1651000000,1651000000,6521000000,8172000000,38958000000,133000000,646000000,2288000000,6848000000,0.1583023186,4301000000,0.0994243972,-387000000,3914000000,0.090478282,905000000,3009000000,0.0695577799,11.63,11.58,251216381,259899999,https://www.sec.gov/Archives/edgar/data/100517/000010051720000010/0000100517-20-000010-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051720000010/ual201910k.htm
2018-12-31,UAL,USD,0000100517,2019-02-28,2019-02-28 16:23:37,2018,FY,41303000000,30228000000,11075000000,0.2681403288,0,0,1558000000,1558000000,6288000000,7846000000,38011000000,101000000,605000000,2165000000,5418000000,0.1311769121,3229000000,0.0781783406,-581000000,2648000000,0.0641115657,526000000,2122000000,0.0513764133,7.89,7.7,276662320,276700000,https://www.sec.gov/Archives/edgar/data/100517/000010051719000009/0000100517-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000010051719000009/ual_201810k.htm
2017-12-31,UAL,USD,0000100517,2018-02-22,2018-02-22 16:59:42,2017,FY,37784000000,27005000000,10779000000,0.2852794834,0,0,1349000000,1349000000,5812000000,7161000000,34166000000,57000000,552000000,2149000000,5776000000,0.1528689392,3618000000,0.0957548169,-595000000,3023000000,0.0800074105,880000000,2143000000,0.0567171289,7.43,7.02,303541076,303600000,https://www.sec.gov/Archives/edgar/data/100517/000119312518054235/0001193125-18-054235-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000119312518054235/d471340d10k.htm
2016-12-31,UAL,USD,0000100517,2017-02-23,2017-02-23 16:58:35,2016,FY,36556000000,24856000000,11700000000,0.320056899,0,0,1303000000,1303000000,6062000000,7457000000,32214000000,42000000,602000000,1977000000,6338000000,0.1733778313,4344000000,0.118831382,-525000000,3819000000,0.1044698545,1556000000,2263000000,0.0619050224,7.19,6.85,330300000,330300000,https://www.sec.gov/Archives/edgar/data/100517/000119312517054129/0001193125-17-054129-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000119312517054129/d300268d10k.htm
2015-12-31,UAL,USD,0000100517,2016-02-18,2016-02-18 17:09:20,2015,FY,37864000000,25952000000,11912000000,0.3145996197,0,0,1342000000,1342000000,5404000000,6746000000,32698000000,25000000,620000000,1819000000,6658000000,0.1758398479,5166000000,0.1364356645,-947000000,4219000000,0.1114251004,-3121000000,7340000000,0.1938516797,19.52,19.47,376000000,377000000,https://www.sec.gov/Archives/edgar/data/100517/000119312516468479/0001193125-16-468479-index.htm,https://www.sec.gov/Archives/edgar/data/100517/000119312516468479/d13806d10k.htm
