symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
ACGL,-2.14762,-2.73575,2.33319,3.38143,4.96533,0,3.4384,49.12615,167.8653,307.55536,3877.11864
