symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TER,2024-12-31,125.92,159083000,20031731360,553354000,76621000,19554998360
TER,2023-12-31,108.52,154310000,16745721200,757571000,82614000,16070764200
TER,2022-12-31,87.35,158434000,13839209900,854773000,132885000,13117321900
TER,2021-12-31,163.53,164960000,26975908800,1122199000,184581000,26038290800
TER,2020-12-31,119.89,166120000,19916126800,914121000,472757000,19474762800
TER,2019-12-31,68.19,170425000,11621280750,773924000,460012000,11307368750
TER,2018-12-31,31.38,187672000,5889147360,926752000,379981000,5342376360
TER,2017-12-31,41.87,198069000,8293149029,429843000,365987000,8229293029
TER,2016-12-31,25.4,202578000,5145481200,307884000,352669000,5190266200
TER,2015-12-31,20.67,211544000,4372614480,264705000,0,4107909480
TER,2014-12-31,19.79,202908000,4015549320,294256000,0,3721293320
TER,2013-12-31,17.62,190772000,3361402640,341638000,186663000,3206427640
TER,2012-12-31,16.89,186878000,3156369420,338920000,173387000,2990836420
TER,2011-12-31,13.63,184683000,2517229290,573736000,162529000,2106022290
TER,2010-12-31,14.04,179924000,2526132960,397737000,152632000,2281027960
TER,2009-12-31,10.73,173604000,1862770920,416737000,143257000,1589290920
TER,2008-12-31,4.22,170593000,719902460,322705000,122500000,519697460
TER,2007-12-31,10.34,184020000,1902766800,562371000,0,1340395800
TER,2006-12-31,14.96,194729000,2913145840,568025000,0,2345120840
TER,2005-12-31,14.57,196283000,2859843310,340699000,304648000,2823792310
TER,2004-12-31,17.07,194396471,3318347759,209147000,404079000,3513279759
TER,2003-12-31,25.45,188342718,4793322173,228444000,415240000,4980118173
TER,2002-12-31,13.01,182816539,2378443172,251521000,458630000,2585552172
TER,2001-12-31,30.14,175828000,5299455920,317591000,459502000,5441366920
TER,2000-12-31,37.25,173312000,6455872000,242421000,15910000,6229361000
TER,1999-12-31,66,170519000,11254254000,181345000,21826000,11094735000
TER,1998-12-31,21.19,335290000,7104795100,185514000,21902000,6941183100
TER,1997-12-31,16,345384000,5526144000,74668000,21580000,5473056000
TER,1996-12-31,12.19,339892000,4143283480,201452000,24744000,3966575480
TER,1995-12-31,12.56,339880000,4268892800,182165000,28902000,4115629800
TER,1994-12-31,8.47,228412500,1934653875,182811000,17487000,1769329875
TER,1993-12-31,6.94,142749000,990678060,143578000,17233000,864333060
TER,1992-12-31,3.84,132184000,507586560,67400000,34400000,474586560
TER,1991-12-31,3.97,125300000,497441000,35400000,31900000,493941000
TER,1990-12-31,1.75,118656000,207648000,7400000,32100000,232348000
TER,1989-12-31,2.72,117008000,318261760,3900000,45300000,359661760
TER,1988-12-31,2.94,115100000,338394000,10900000,74000000,401494000
TER,1987-12-31,4.03,96648000,389491440,11100000,52800000,431191440
TER,1986-12-31,4.09,80000000,327200000,33100000,18600000,312700000
TER,1985-12-31,5.78,91012000,526049360,24800000,19600000,520849360
