holder,shares,dateReported,change
PRIMECAP MANAGEMENT CO/CA/,761880,2025-09-30,-26450
"T. Rowe Price Investment Management, Inc.",720211,2025-09-30,-3922
WELLS FARGO & COMPANY/MN,698524,2025-09-30,-56687
BLAIR WILLIAM & CO/IL,698032,2025-09-30,-4079
Linonia Partnership LP,673090,2025-09-30,0
UBS ASSET MANAGEMENT AMERICAS INC,668803,2025-09-30,-188518
WESTFIELD CAPITAL MANAGEMENT CO LP,646370,2025-09-30,-31360
"ValueAct Holdings, L.P.",640866,2025-09-30,-244400
"BNP PARIBAS ARBITRAGE, SNC",622292,2025-09-30,-127511
Woodline Partners LP,609574,2025-09-30,592525
"CIBC Private Wealth Group, LLC",585304,2025-09-30,32061
"FEDERATED HERMES, INC.",575677,2025-09-30,-180672
DENDUR CAPITAL LP,564000,2025-09-30,0
Stephens Investment Management Group LLC,554042,2025-09-30,-105912
ROYAL BANK OF CANADA,537686,2025-09-30,110085
"Allspring Global Investments Holdings, LLC",528993,2025-09-30,-20038
Neuberger Berman Group LLC,509261,2025-09-30,11755
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",504240,2025-09-30,103835
CITIGROUP INC,495314,2025-09-30,-148782
Swiss National Bank,467700,2025-09-30,-22100
"Toroso Investments, LLC",463901,2025-09-30,440148
"Russell Investments Group, Ltd.",449773,2025-09-30,112028
BANK OF NOVA SCOTIA,444068,2025-09-30,-4693
AXIOM INVESTORS LLC /DE,441711,2025-09-30,-80747
"LORD, ABBETT & CO. LLC",438190,2025-09-30,362301
FERNBRIDGE CAPITAL MANAGEMENT LP,431935,2025-09-30,-142939
MANE GLOBAL CAPITAL MANAGEMENT LP,430783,2025-09-30,-107321
NOMURA ASSET MANAGEMENT CO LTD,430228,2025-09-30,341818
AQR CAPITAL MANAGEMENT LLC,414309,2025-09-30,111722
"Sumitomo Mitsui Trust Holdings, Inc.",379144,2025-09-30,5748
TD ASSET MANAGEMENT INC,367137,2025-09-30,24491
MACQUARIE GROUP LTD,363955,2025-09-30,-5064
Pictet Asset Management Holding SA,335470,2025-09-30,-84495
ENVESTNET ASSET MANAGEMENT INC,334934,2025-09-30,26116
WORLDQUANT MILLENNIUM ADVISORS LLC,320645,2025-09-30,313356
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",319945,2025-09-30,18888
Baskin Financial Services Inc.,316487,2025-09-30,-3823
RHUMBLINE ADVISERS,309289,2025-09-30,-5976
"Baird Financial Group, Inc.",303727,2025-09-30,-77762
ALLIANCEBERNSTEIN L.P.,302027,2025-09-30,15852
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,301782,2025-09-30,9239
Premier Fund Managers Ltd,301715,2025-09-30,-159151
SCHRODER INVESTMENT MANAGEMENT GROUP,294948,2025-09-30,-30100
AMERIPRISE FINANCIAL INC,291418,2025-09-30,-133740
National Pension Service,283066,2025-09-30,3743
BANK OF MONTREAL /CAN/,269444,2025-09-30,9031
BAMCO INC /NY/,265000,2025-09-30,0
Capital International Investors,262657,2025-09-30,1681
"MAPLELANE CAPITAL, LLC",260749,2025-09-30,182018
"Point72 Asset Management, L.P.",259582,2025-09-30,259582
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,251804,2025-09-30,9276
VICTORY CAPITAL MANAGEMENT INC,246213,2025-09-30,-20850
"GAMCO INVESTORS, INC. ET AL",246121,2025-09-30,-1500
CAUSEWAY CAPITAL MANAGEMENT LLC,232404,2025-09-30,12947
"DigitalBridge Group, Inc.",226719,2025-09-30,-23835
"TWO SIGMA INVESTMENTS, LP",222676,2025-09-30,122792
Artemis Investment Management LLP,208330,2025-09-30,-91420
"ASSETMARK, INC",205503,2025-09-30,-3256
TREMBLANT CAPITAL GROUP,205319,2025-09-30,19566
"HighTower Advisors, LLC",197890,2025-09-30,32641
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,196990,2025-09-30,-15572
RAYMOND JAMES FINANCIAL INC,191537,2025-09-30,-4786
GREAT WEST LIFE ASSURANCE CO /CAN/,190776,2025-09-30,18200
"MSA Advisors, LLC",185205,2025-09-30,0
HORIZON KINETICS ASSET MANAGEMENT LLC,172112,2025-09-30,-139004
FIRST TRUST ADVISORS LP,158058,2025-09-30,20443
ROYAL LONDON ASSET MANAGEMENT LTD,143246,2025-09-30,-1257
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,139781,2025-09-30,-10969
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,139448,2025-09-30,-30
VOYA INVESTMENT MANAGEMENT LLC,138119,2025-09-30,-57728
Korea Investment CORP,136367,2025-09-30,-82993
Schonfeld Strategic Advisors LLC,132375,2025-09-30,86243
AVIVA PLC,128742,2025-09-30,7806
BALYASNY ASSET MANAGEMENT L.P.,128229,2025-09-30,472
"Clearstead Advisors, LLC",125368,2025-09-30,112
RBO & CO LLC,123581,2025-09-30,-147
SEI INVESTMENTS CO,123187,2025-09-30,-23711
WASHINGTON TRUST Co,120572,2025-09-30,727
abrdn plc,115526,2025-09-30,21983
Universal- Beteiligungs- und Servicegesellschaft mbH,107585,2025-09-30,39887
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,106244,2025-09-30,99957
Freestone Grove Partners LP,103633,2025-09-30,94947
Bornite Capital Management LP,100000,2025-09-30,-100000
NEW YORK STATE COMMON RETIREMENT FUND,98957,2025-09-30,1000
"Connor, Clark & Lunn Investment Management Ltd.",98846,2025-09-30,3165
"Ensign Peak Advisors, Inc",98063,2025-09-30,-14320
MILLENNIUM MANAGEMENT LLC,95408,2025-09-30,-173056
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",94599,2025-09-30,-959
GILDER GAGNON HOWE & CO LLC,94287,2025-09-30,9114
DANSKE BANK A/S,93387,2025-09-30,3500
"NATIXIS ADVISORS, L.P.",88192,2025-09-30,9965
"BOOTHBAY FUND MANAGEMENT, LLC",87346,2025-09-30,5742
KORNITZER CAPITAL MANAGEMENT INC /KS,86000,2025-09-30,0
Archon Partners LLC,86000,2025-09-30,0
PRUDENTIAL FINANCIAL INC,85944,2025-09-30,-680
STATE OF WISCONSIN INVESTMENT BOARD,84926,2025-09-30,-1663
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,84462,2025-09-30,-4689
COMERICA BANK,83604,2025-09-30,1874
STIFEL FINANCIAL CORP,81410,2025-09-30,9685
NORTH STAR ASSET MANAGEMENT INC,81366,2025-09-30,-1517
"Chevy Chase Trust Holdings, LLC",80495,2025-09-30,-2751
GATEWAY INVESTMENT ADVISERS LLC,79972,2025-09-30,0
AGF MANAGEMENT LTD,75464,2025-09-30,75464
"SEVEN GRAND MANAGERS, LLC",75000,2025-09-30,-75000
"Teamwork Financial Advisors, LLC",73416,2025-09-30,69636
Treasurer of the State of North Carolina,71152,2025-09-30,-2779
Squarepoint Ops LLC,70230,2025-09-30,-74493
HENNESSY ADVISORS INC,68595,2025-09-30,-5400
TORONTO DOMINION BANK,67542,2025-09-30,-5945
UBS OCONNOR LLC,67000,2025-09-30,20500
"Asset Management One Co., Ltd.",66363,2025-09-30,-730
Mitsubishi UFJ Trust & Banking Corp,65259,2025-09-30,-2499
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",64938,2025-09-30,-4169
"REINHART PARTNERS, INC.",61241,2025-09-30,-3151
Mn Services Vermogensbeheer B.V.,61100,2025-09-30,-1600
"Shellback Capital, LP",60000,2025-09-30,-160000
KLP KAPITALFORVALTNING AS,59100,2025-09-30,200
"Bank Julius Baer & Co. Ltd, Zurich",58139,2025-09-30,-955
State of New Jersey Common Pension Fund D,56860,2025-09-30,2679
Quantinno Capital Management LP,55915,2025-09-30,8832
LPL Financial LLC,55791,2025-09-30,6323
"Colony Group, LLC",53341,2025-09-30,-1222
"Caption Management, LLC",53000,2025-09-30,53000
NATIONAL BANK OF CANADA /FI/,52716,2025-09-30,-59281
DnB Asset Management AS,52305,2025-09-30,22996
GABELLI FUNDS LLC,51750,2025-09-30,0
"Bain Capital Public Equity, LP",51031,2025-09-30,28351
TUDOR INVESTMENT CORP ET AL,51000,2025-09-30,-70000
"Resona Asset Management Co.,Ltd.",50178,2025-09-30,-2528
THAMES CAPITAL MANAGEMENT LLC,49972,2025-09-30,0
KIRR MARBACH & CO LLC /IN/,49080,2025-09-30,487
PINNBROOK CAPITAL MANAGEMENT LP,48753,2025-09-30,21402
PITTENGER & ANDERSON INC,48276,2025-09-30,1280
Arizona State Retirement System,48063,2025-09-30,778
PEAK6 LLC,46919,2025-09-30,-5184
Verition Fund Management LLC,46680,2025-09-30,12474
"MetLife Investment Management, LLC",46633,2025-09-30,-738
"Empowered Funds, LLC",45429,2025-09-30,-14890
Creative Planning,44412,2025-09-30,2149
CAPTRUST FINANCIAL ADVISORS,44354,2025-09-30,-4162
STATE OF MICHIGAN RETIREMENT SYSTEM,42611,2025-09-30,-200
"State of Tennessee, Treasury Department",41181,2025-09-30,-16422
Czech National Bank,40060,2025-09-30,1536
"RBF Capital, LLC",40000,2025-09-30,0
WOLVERINE ASSET MANAGEMENT LLC,39780,2025-09-30,39780
"Berger Financial Group, Inc",39522,2025-09-30,59
"MML INVESTORS SERVICES, LLC",39143,2025-09-30,26334
"XPONANCE, INC.",38915,2025-09-30,-4
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,37876,2025-09-30,-777
"Peregrine Asset Advisers, Inc.",37655,2025-09-30,2035
Allianz Asset Management GmbH,37059,2025-09-30,-5368
Cerity Partners LLC,35550,2025-09-30,8054
AMALGAMATED BANK,35487,2025-09-30,463
Zurcher Kantonalbank (Zurich Cantonalbank),35201,2025-09-30,1995
"L2 Asset Management, LLC",35019,2025-09-30,14470
AMERICAN CENTURY COMPANIES INC,34563,2025-09-30,2586
Skandinaviska Enskilda Banken AB (publ),34525,2025-09-30,801
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",34520,2025-09-30,3491
"ADAGE CAPITAL PARTNERS GP, L.L.C.",34100,2025-09-30,5200
FORSTA AP-FONDEN,33800,2025-09-30,-7900
Retirement Systems of Alabama,33646,2025-09-30,-173
CABOT WEALTH MANAGEMENT INC,33433,2025-09-30,-437
CIBC WORLD MARKET INC.,32669,2025-09-30,-99778
CITADEL ADVISORS LLC,32542,2025-09-30,-255280
"BRASADA CAPITAL MANAGEMENT, LP",32166,2025-09-30,707
2Xideas AG,31728,2025-09-30,-7699
Silvant Capital Management LLC,31518,2025-09-30,-2981
Arlington Partners LLC,31505,2025-09-30,14377
"Mirae Asset Global Investments Co., Ltd.",30881,2025-09-30,2475
Zweig-DiMenna Associates LLC,30800,2025-09-30,-10100
IFM Investors Pty Ltd,30636,2025-09-30,393
"ADVISOR GROUP HOLDINGS, INC.",30493,2025-09-30,6527
Ethic Inc.,29500,2025-09-30,-204
Southeast Asset Advisors Inc.,28774,2025-09-30,-4138
ProShare Advisors LLC,28726,2025-09-30,-8781
"PNC FINANCIAL SERVICES GROUP, INC.",28478,2025-09-30,1950
"Gotham Asset Management, LLC",28432,2025-09-30,15499
"CI Private Wealth, LLC",27965,2025-09-30,2018
STRS OHIO,27284,2025-09-30,-9826
DekaBank Deutsche Girozentrale,27241,2025-09-30,0
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,27194,2025-09-30,2082
"Sumitomo Mitsui DS Asset Management Company, Ltd",26441,2025-09-30,2841
Daiwa Securities Group Inc.,26089,2025-09-30,-251
Utah Retirement Systems,26029,2025-09-30,0
Wealthfront Advisers LLC,25980,2025-09-30,9368
Kintayl Capital LP,25601,2025-09-30,-15148
Police & Firemen's Retirement System of New Jersey,25499,2025-09-30,1539
"Nilsine Partners, LLC",24766,2025-09-30,-397
Y-Intercept (Hong Kong) Ltd,24743,2025-09-30,18521
"D. E. Shaw & Co., Inc.",24720,2025-09-30,8075
"Lido Advisors, LLC",24334,2025-09-30,550
USS Investment Management Ltd,24117,2025-09-30,-249
CIBC Asset Management Inc,23968,2025-09-30,19
"DRW Securities, LLC",23686,2025-09-30,20186
Tredje AP-fonden,23637,2025-09-30,7437
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,23315,2025-09-30,-2145
Waratah Capital Advisors Ltd.,23106,2025-09-30,-3547
Phoenix Holdings Ltd.,23100,2025-09-30,-8258
Illinois Municipal Retirement Fund,21917,2025-09-30,6659
Engineers Gate Manager LP,21821,2025-09-30,17023
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,21485,2025-09-30,-22
TEACHER RETIREMENT SYSTEM OF TEXAS,21246,2025-09-30,-3320
"QRG CAPITAL MANAGEMENT, INC.",21219,2025-09-30,940
Accuvest Global Advisors,21211,2025-09-30,-6351
NOMURA HOLDINGS INC,20846,2025-09-30,-13045
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,20717,2025-09-30,310
Sterling Capital Management LLC,20555,2025-09-30,-24181
"YOUSIF CAPITAL MANAGEMENT, LLC",20184,2025-09-30,-2737
Bank of New Hampshire,20141,2025-09-30,391
HELIOS CAPITAL MANAGEMENT PTE. LTD,20000,2025-09-30,0
Symmetry Investments LP,19700,2025-09-30,4822
Quantbot Technologies LP,19415,2025-09-30,3210
OSSIAM,19243,2025-09-30,-5807
"WITTENBERG INVESTMENT MANAGEMENT, INC.",19176,2025-09-30,0
JANUS HENDERSON GROUP PLC,19092,2025-09-30,1771
UniSuper Management Pty Ltd,18772,2025-09-30,726
OVERSEA-CHINESE BANKING Corp Ltd,18361,2025-09-30,0
"SG Americas Securities, LLC",18308,2025-09-30,-89659
DoubleLine ETF Adviser LP,18089,2025-09-30,-369
"EXCHANGE TRADED CONCEPTS, LLC",18056,2025-09-30,911
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,18022,2025-09-30,4467
US BANCORP \DE\,17630,2025-09-30,53
"Vanguard Personalized Indexing Management, LLC",17587,2025-09-30,407
"NISA INVESTMENT ADVISORS, LLC",17459,2025-09-30,20
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,17434,2025-09-30,509
"Steward Partners Investment Advisory, LLC",17132,2025-09-30,-562
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,17095,2025-09-30,-976
"State of Alaska, Department of Revenue",16991,2025-09-30,-736
"Mariner, LLC",16774,2025-09-30,8998
ArrowMark Colorado Holdings LLC,16600,2025-09-30,0
RATIONAL ADVISORS LLC,16516,2025-09-30,-7006
MACKENZIE FINANCIAL CORP,16343,2025-09-30,716
PUBLIC SECTOR PENSION INVESTMENT BOARD,16280,2025-09-30,-306040
"COMMONWEALTH EQUITY SERVICES, LLC",16023,2025-09-30,-2854
BNP Paribas Asset Management Holding S.A.,15991,2025-09-30,487
NORDEA INVESTMENT MANAGEMENT AB,15952,2025-09-30,1129
"WILEY BROS.-AINTREE CAPITAL, LLC",15830,2025-09-30,2170
"CAPSTONE INVESTMENT ADVISORS, LLC",15500,2025-09-30,-18600
"Pathstone Holdings, LLC",15392,2025-09-30,129
"Vivid Wealth Management, LLC",15289,2025-09-30,15289
Janney Montgomery Scott LLC,15189,2025-09-30,15189
"JOSH ARNOLD INVESTMENT CONSULTANT, LLC",15175,2025-09-30,-3140
"BNC WEALTH MANAGEMENT, LLC",15127,2025-09-30,15127
"Hilton Capital Management, LLC",14812,2025-09-30,-4773
TRUIST FINANCIAL CORP,14808,2025-09-30,1403
COMMERCE BANK,14434,2025-09-30,-181
"Evergreen Quality Fund GP, Ltd.",14331,2025-09-30,14331
NEOS Investment Management LLC,13714,2025-09-30,4717
Triangle Securities Wealth Management,13707,2025-09-30,-131
Elo Mutual Pension Insurance Co,13680,2025-09-30,13680
"Rafferty Asset Management, LLC",13434,2025-09-30,-731
GUGGENHEIM CAPITAL LLC,13199,2025-09-30,-2102
Barbara Oil Co.,13010,2025-09-30,0
Cetera Investment Advisers,12914,2025-09-30,446
BROWN ADVISORY INC,12902,2025-09-30,-24879
"Pacer Advisors, Inc.",12568,2025-09-30,-1526
Candriam S.C.A.,12359,2025-09-30,1740
J. Safra Sarasin Holding AG,12331,2025-09-30,12331
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,12268,2025-09-30,0
Raab & Moskowitz Asset Management LLC,12245,2025-09-30,-2969
Avanza Fonder AB,12158,2025-09-30,0
Jefferies Financial Group Inc.,12070,2025-09-30,-7102
Rockefeller Capital Management L.P.,12001,2025-09-30,-2488
OPPENHEIMER ASSET MANAGEMENT INC.,11614,2025-09-30,-1216
"Bleakley Financial Group, LLC",11589,2025-09-30,11589
MIZUHO SECURITIES USA LLC,11488,2025-09-30,599
Vontobel Holding Ltd.,11445,2025-09-30,1286
PROFUND ADVISORS LLC,11141,2025-09-30,3767
"Aspen Grove Capital, LLC",10878,2025-09-30,-51
WT Wealth Management,10728,2025-09-30,10728
"JANE STREET GROUP, LLC",10514,2025-09-30,-22846
Numerai GP LLC,10479,2025-09-30,4489
SOUTHEASTERN ASSET MANAGEMENT INC/TN/,10380,2025-09-30,-3706
"Sanibel Captiva Trust Company, Inc.",10334,2025-09-30,241
"KESTRA PRIVATE WEALTH SERVICES, LLC",10232,2025-09-30,4929
"Crossmark Global Holdings, Inc.",10203,2025-09-30,2087
Cadence Bank,10059,2025-09-30,69
Kentucky Retirement Systems,9936,2025-09-30,-181
"Rakuten Investment Management, Inc.",9831,2025-09-30,9831
CAXTON ASSOCIATES LLP,9600,2025-09-30,-765
HARTFORD INVESTMENT MANAGEMENT CO,9256,2025-09-30,-268
Rockingstone Advisors LLC,9249,2025-09-30,-280
"Checchi Capital Advisers, LLC",9161,2025-09-30,-218
"AXQ CAPITAL, LP",8875,2025-09-30,4805
"Norinchukin Bank, The",8841,2025-09-30,272
"Edgestream Partners, L.P.",8818,2025-09-30,1190
"Anderson Financial Strategies, LLC",8747,2025-09-30,-1716
"VestGen Advisors, LLC",8652,2025-09-30,8652
INTECH INVESTMENT MANAGEMENT LLC,8637,2025-09-30,1690
Virtu Financial LLC,8619,2025-09-30,8619
Curated Wealth Partners LLC,8523,2025-09-30,-53
PICTON MAHONEY ASSET MANAGEMENT,8423,2025-09-30,-1947
Louisiana State Employees Retirement System,8300,2025-09-30,0
KEYBANK NATIONAL ASSOCIATION/OH,8278,2025-09-30,670
OCCUDO QUANTITATIVE STRATEGIES LP,8111,2025-09-30,8111
MERCER GLOBAL ADVISORS INC /ADV,7929,2025-09-30,1778
Gulf International Bank (UK) Ltd,7892,2025-09-30,-115
SANDLER CAPITAL MANAGEMENT,7828,2025-09-30,-13336
Maryland State Retirement & Pension System,7692,2025-09-30,0
Investment Management Corp of Ontario,7668,2025-09-30,3710
"Callan Family Office, LLC",7634,2025-09-30,-2375
Handelsbanken Fonder AB,7598,2025-09-30,-23620
"SECURIAN ASSET MANAGEMENT, INC",7489,2025-09-30,-672
"Atria Investments, Inc",7428,2025-09-30,626
"AIGEN INVESTMENT MANAGEMENT, LP",7334,2025-09-30,5950
EFG Asset Management (North America) Corp.,7290,2025-09-30,7290
"SIMON QUICK ADVISORS, LLC",7275,2025-09-30,448
GAM Holding AG,7215,2025-09-30,-202
BI Asset Management Fondsmaeglerselskab A/S,7171,2025-09-30,563
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,7100,2025-09-30,-200
Csenge Advisory Group,7073,2025-09-30,7073
"FRED ALGER MANAGEMENT, LLC",7068,2025-09-30,-488
E. Ohman J:or Asset Management AB,7040,2025-09-30,1800
RITHOLTZ WEALTH MANAGEMENT,7030,2025-09-30,676
"TWO SIGMA SECURITIES, LLC",6862,2025-09-30,6862
ASR Vermogensbeheer N.V.,6801,2025-09-30,7
SUMITOMO LIFE INSURANCE CO,6739,2025-09-30,2897
"Gilbert & Cook, Inc.",6732,2025-09-30,1059
Federation des caisses Desjardins du Quebec,6726,2025-09-30,972
AG2R LA MONDIALE GESTION D'ACTIFS,6668,2025-09-30,0
BENJAMIN EDWARDS INC,6642,2025-09-30,1078
"Hershey Financial Advisers, LLC",6583,2025-09-30,-16
"Brinker Capital Investments, LLC",6569,2025-09-30,1785
"Parallel Advisors, LLC",6564,2025-09-30,193
ALPS ADVISORS INC,6554,2025-09-30,-992
"PRINCIPAL SECURITIES, INC.",6543,2025-09-30,608
"TWO SIGMA ADVISERS, LP",6500,2025-09-30,-1400
REGIONS FINANCIAL CORP,6480,2025-09-30,316
OPPENHEIMER & CO INC,6468,2025-09-30,3275
ALLSTATE CORP,6369,2025-09-30,6369
TOKIO MARINE ASSET MANAGEMENT CO LTD,6294,2025-09-30,0
B. Metzler seel. Sohn & Co. AG,6285,2025-09-30,0
Quilter Plc,6250,2025-09-30,0
"Horizon Investments, LLC",6244,2025-09-30,14
GAMMA Investing LLC,6207,2025-09-30,1045
Delta Global Management LP,6163,2025-09-30,-9476
"Summit Trail Advisors, LLC",6098,2025-09-30,2036
THRIVENT FINANCIAL FOR LUTHERANS,6077,2025-09-30,-119
"Nicholas Investment Partners, LP",6070,2025-09-30,6070
"MARSHALL WACE, LLP",6037,2025-09-30,-38863
JONES FINANCIAL COMPANIES LLLP,5895,2025-09-30,4060
FIFTH THIRD BANCORP,5864,2025-09-30,127
OMERS ADMINISTRATION Corp,5764,2025-09-30,0
Texas Yale Capital Corp.,5725,2025-09-30,1500
"Coastal Investment Advisors, Inc.",5584,2025-09-30,5584
EVERENCE CAPITAL MANAGEMENT INC,5560,2025-09-30,0
"BTC Capital Management, Inc.",5480,2025-09-30,327
Central Pacific Bank - Trust Division,5461,2025-09-30,-60
"ZEGA Investments, LLC",5439,2025-09-30,5439
"Stratos Wealth Partners, LTD.",5359,2025-09-30,2919
"Metis Global Partners, LLC",5343,2025-09-30,-324
CREDIT AGRICOLE S A,5251,2025-09-30,5251
"DOLIVER ADVISORS, LP",5248,2025-09-30,0
"Mystic Asset Management, Inc.",5185,2025-09-30,0
"Aptus Capital Advisors, LLC",5069,2025-09-30,1866
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",5027,2025-09-30,-1
"INVESCO, LLC",5005,2025-09-30,119
"Private Advisor Group, LLC",4987,2025-09-30,772
Brevan Howard Capital Management LP,4883,2025-09-30,-35262
"Empirical Finance, LLC",4878,2025-09-30,54
VAN ECK ASSOCIATES CORP,4828,2025-09-30,265
Neo Ivy Capital Management,4820,2025-09-30,4820
Spire Wealth Management,4807,2025-09-30,-183
GLOBALT Investments LLC / GA,4726,2025-09-30,313
"HB Wealth Management, LLC",4725,2025-09-30,407
"FULTON BANK, N.A.",4631,2025-09-30,-1479
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",4612,2025-09-30,300
STRATEGY ASSET MANAGERS LLC,4561,2025-09-30,4561
"Williamson Legacy Group, LLC",4520,2025-09-30,4520
DODGE & COX,4500,2025-09-30,-900
EQUITABLE TRUST CO,4423,2025-09-30,-35
STEPHENS INC /AR/,4409,2025-09-30,-770
"Apollon Wealth Management, LLC",4296,2025-09-30,1676
"Envestnet Portfolio Solutions, Inc.",4281,2025-09-30,-168
"EntryPoint Capital, LLC",4259,2025-09-30,331
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",4255,2025-09-30,1305
MUFG SECURITIES AMERICAS INC.,4254,2025-09-30,761
"Vident Advisory, LLC",4227,2025-09-30,605
"Vise Technologies, Inc.",4214,2025-09-30,492
Rathbones Group PLC,4202,2025-09-30,0
Kentucky Retirement Systems Insurance Trust Fund,4165,2025-09-30,-129
Alpha Omega Wealth Management LLC,4145,2025-09-30,0
RESOURCES MANAGEMENT CORP /CT/ /ADV,4145,2025-09-30,0
Hilltop Holdings Inc.,4116,2025-09-30,-893
PRUDENTIAL PLC,4111,2025-09-30,0
"Cornerstone Wealth Management, LLC",4093,2025-09-30,-140
"BAKER TILLY WEALTH MANAGEMENT, LLC",4075,2025-09-30,657
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,4004,2025-09-30,-151
BROWN BROTHERS HARRIMAN & CO,3985,2025-09-30,2335
"Legacy Wealth Asset Management, LLC",3905,2025-09-30,43
GTS SECURITIES LLC,3891,2025-09-30,3891
"Capital Investment Counsel, Inc",3870,2025-09-30,-40
Arkadios Wealth Advisors,3838,2025-09-30,3838
Aster Capital Management (DIFC) Ltd,3810,2025-09-30,-2528
CHICAGO TRUST Co NA,3797,2025-09-30,0
EFG Asset Management (Americas) Corp.,3789,2025-09-30,3789
Motley Fool Asset Management LLC,3777,2025-09-30,16
M&T BANK CORP,3772,2025-09-30,-6379
"Vestmark Advisory Solutions, Inc.",3673,2025-09-30,563
"Mount Yale Investment Advisors, LLC",3673,2025-09-30,3635
Net Worth Advisory Group,3661,2025-09-30,1605
"Kestra Investment Management, LLC",3659,2025-09-30,3659
"Fidelis Capital Partners, LLC",3638,2025-09-30,166
"SOA Wealth Advisors, LLC.",3606,2025-09-30,260
Walleye Capital LLC,3602,2025-09-30,-105423
Assenagon Asset Management S.A.,3581,2025-09-30,303
SCOTIA CAPITAL INC.,3563,2025-09-30,341
