symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
ON,2028-12-31,7789144500,7801285499,7795215000,2453316413,2457140416,2455228415,1770383821,1773143332,1771763577,2041227638,2598657742,2319942690,679722148,680781637,680251892,5.36155,6.00568,4.71742,5,2
ON,2027-12-31,6930994123,6943522354,6937258239,2183028141,2186974109,2185001126,1575336016,1578183540,1576759778,1320185011,2250520302,1557314960,604835385,605928665,605382025,4.10005,5.20111,3.05104,24,15
ON,2026-12-31,6206858249,6417430177,6317157831,1954949894,2021272912,1989690523,1410748180,1458608780,1435818018,1126755129,1399775849,1263265489,541643440,560019066,551268768,2.90447,3.23498,2.60401,26,22
ON,2025-12-31,5970310483,6020396980,6000362382,1880445368,1896220917,1889910698,1356983567,1368367657,1363814021,987975258,1146222302,1067098780,521001025,525371839,523623513,2.3327,2.649,2.28328,26,21
ON,2024-12-31,7087730495,7137714491,7117720893,2232394784,2248138048,2241840743,1610960408,1622321200,1617776883,1705677441,1744737271,1725207356,618513034,622874903,621130156,4.00212,4.03221,3.94194,22,21
ON,2023-12-31,7646595804,7995250291,7796800000,2408418407,2518232749,2455727636,1737984126,1817229320,1772123829,1903940582,2017463754,1936600000,667282592,697708035,680390208,4.51317,4.6625,4.40014,11,19
ON,2022-12-30,8168324356,8458299507,8299211246,1838997756,2758496636,2298747196,1516268150,2274402226,1895335188,1236691505,1855037258,1545864382,434687715,652031573,543359644,5.2658,5.39702,5.15784,15,19
ON,2021-12-30,6579744445,6813325080,6685176386,1151306922,1726960386,1439133654,845196111,1267794167,1056495139,665656320,998484479,832070400,400690478,601035717,500863098,2.80777,2.87774,2.7502,12,10
ON,2020-12-30,5084199259,5264688106,5165667012,1088423998,1632635998,1360529998,306647998,459971998,383309998,108464002,186402667,147433335,674286664,1011429997,842858331,0.77311,0.79238,0.75726,10,16
ON,2019-12-30,5405010295,5596887920,5491618632,814890333,1222335499,1018612916,320391001,528144834,424267918,134989001,268241834,201615418,475740000,713610000,594675000,1.50651,1.54405,1.47562,9,11
ON,2018-12-30,5783526428,5988841360,5876200000,1027273407,1540910114,1284091761,624962337,937443505,781202921,463674944,695512417,579593681,457857884,686786826,572322355,1.90083,1.9482,1.86186,9,8
ON,2017-12-30,5279015238,5466420045,5363604667,849736443,1274604663,1062170553,496200021,744300032,620250027,602554605,903831908,753193257,437349697,656024545,546687121,1.41941,1.45478,1.39031,14,13
ON,2016-12-30,3801395941,3936345328,3862308421,485190125,727785188,606487657,164685265,247027898,205856582,116581966,174872950,145727458,324695493,487043238,405869366,0.84846,0.8696,0.83106,8,9
ON,2015-12-30,3449962900,3572436430,3505244118,1086621336,1125196346,1104033046,784137270,811974108,796702061,352360591,368703670,359738126,301062099,311749790,305886232,0.83138,0.8521,0.81433,9,8
ON,2014-12-30,2455478407,3683217612,3069348010,380754993,571132491,475943742,175053289,262579933,218816611,146428951,219643427,183036189,293475413,440213120,366844267,0.71,0.86,0.56,19,19
ON,2013-12-30,1985369411,2978054117,2481711764,299255000,448882500,374068750,152975000,229462500,191218750,108610000,162915000,135762500,222653571,333980357,278316964,0.45,0.54,0.36,8,8
ON,2012-12-30,2195753333,3293630000,2744691667,143866666,274942857,209404762,-49603810,38222857,-5690477,-110159999,-46782856,-78471429,249382856,374074285,311728571,0.42,0.5,0.34,17,17
ON,2011-12-30,2558102458,3837153686,3197628072,210446055,315669084,263057570,78745205,124817808,101781507,-59375120,-453927,-29914525,280762325,421143487,350952906,0.695,0.84,0.55,17,17
ON,2010-12-30,1744438882,2616658324,2180548603,399209125,598813689,499011407,280975379,421463070,351219225,218423141,327634712,273028927,206200028,309300044,257750036,0.8,0.96,0.64,18,18
ON,2009-12-30,969841197,1454761796,1212301497,153340319,230010477,191675399,72380274,112384469,92382372,16005897,53766788,34886343,122582308,183873462,153227885,0.11,0.15,0.07,9,9
ON,2008-12-30,1391851181,2087776772,1739813977,-207899899,-27010962,-117455431,-270752631,-98312281,-184532456,-300962857,-141794285,-221378571,168310675,252466013,210388344,0.535,0.64,0.43,14,14
ON,2007-12-30,1224742856,1837114284,1530928571,268926060,403389090,336157575,214888484,322332727,268610606,187640000,281460000,234550000,137899393,206849090,172374242,0.77,0.93,0.61,8,8
ON,2006-12-30,960532231,1440798347,1200665289,204837192,307255788,256046490,180505342,270758013,225631678,154263554,231395332,192829443,103233699,154850548,129042124,0.445,0.53,0.36,14,14
ON,2002-12-30,1147583735,1721375603,1434479669,-2416534,47865901,22724684,9537807,33521133,21529470,-204538956,-136359303,-170449130,186900900,280351351,233626126,-0.94,-0.75,-1.13,8,8
ON,2001-12-30,1277599999,1916399999,1596999999,-438435473,-292290315,-365362894,-315810113,-210540075,-263175094,-1095182250,-730121500,-912651875,321747248,482620874,402184061,-1.35,-1.08,-1.62,18,18
