holder,shares,dateReported,change
"Davis Asset Management, L.P.",270000,2025-09-30,0
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,267652,2025-09-30,-9771
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,264368,2025-09-30,-20501
Premier Fund Managers Ltd,251452,2025-09-30,-276848
ROYAL BANK OF CANADA,243704,2025-09-30,32646
"Baird Financial Group, Inc.",225041,2025-09-30,-61369
MACQUARIE GROUP LTD,224991,2025-09-30,-7380
"JANE STREET GROUP, LLC",210377,2025-09-30,210377
SCHRODER INVESTMENT MANAGEMENT GROUP,204063,2025-09-30,9238
APG Asset Management N.V.,190493,2025-09-30,0
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,182880,2025-09-30,-18751
TRUIST FINANCIAL CORP,179024,2025-09-30,-8256
Korea Investment CORP,172676,2025-09-30,57584
Illinois Municipal Retirement Fund,170710,2025-09-30,779
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,170267,2025-09-30,-13565
GREAT WEST LIFE ASSURANCE CO /CAN/,164655,2025-09-30,3394
CITADEL ADVISORS LLC,157339,2025-09-30,152179
AVIVA PLC,155479,2025-09-30,6627
"NICHOLAS COMPANY, INC.",154805,2025-09-30,-6755
FIL Ltd,153347,2025-09-30,-13521
DANSKE BANK A/S,147561,2025-09-30,12283
AVITY INVESTMENT MANAGEMENT INC.,144628,2025-09-30,-13078
"TWO SIGMA INVESTMENTS, LP",142144,2025-09-30,114806
PhiloSmith Capital Corp,132750,2025-09-30,0
ROYAL LONDON ASSET MANAGEMENT LTD,131747,2025-09-30,-2111
STATE OF WISCONSIN INVESTMENT BOARD,124927,2025-09-30,-15026
"Russell Investments Group, Ltd.",123721,2025-09-30,1751
PINNACLE ASSOCIATES LTD,123575,2025-09-30,-10211
Zurcher Kantonalbank (Zurich Cantonalbank),123501,2025-09-30,50417
Pictet Asset Management Holding SA,122328,2025-09-30,-18940
"Brandywine Global Investment Management, LLC",121163,2025-09-30,110
abrdn plc,116992,2025-09-30,-3454
"Interval Partners, LP",115301,2025-09-30,66297
Quantinno Capital Management LP,114811,2025-09-30,30701
GENEVA CAPITAL MANAGEMENT LLC,107773,2025-09-30,11123
"ADAGE CAPITAL PARTNERS GP, L.L.C.",106550,2025-09-30,-19800
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",106418,2025-09-30,-5052
Freestone Grove Partners LP,106146,2025-09-30,106146
NATIONAL BANK OF CANADA /FI/,104026,2025-09-30,-24993
LPL Financial LLC,103971,2025-09-30,2534
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,102769,2025-09-30,282
PANAGORA ASSET MANAGEMENT INC,101413,2025-09-30,-176959
Treasurer of the State of North Carolina,101233,2025-09-30,-3219
Universal- Beteiligungs- und Servicegesellschaft mbH,100592,2025-09-30,-4991
LOS ANGELES CAPITAL MANAGEMENT LLC,100325,2025-09-30,3788
"BASSWOOD CAPITAL MANAGEMENT, L.L.C.",99487,2025-09-30,-2880
VIRGINIA RETIREMENT SYSTEMS ET AL,99100,2025-09-30,0
"Capital Wealth Planning, LLC",94260,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",93607,2025-09-30,430
"Chevy Chase Trust Holdings, LLC",90763,2025-09-30,-5404
Mitsubishi UFJ Trust & Banking Corp,89922,2025-09-30,-6814
"ADVISOR GROUP HOLDINGS, INC.",89650,2025-09-30,78820
PUBLIC SECTOR PENSION INVESTMENT BOARD,89267,2025-09-30,51928
"Bragg Financial Advisors, Inc",89097,2025-09-30,-352
TORONTO DOMINION BANK,88212,2025-09-30,-9215
"Asset Management One Co., Ltd.",85285,2025-09-30,1330
"Allspring Global Investments Holdings, LLC",84560,2025-09-30,-23074
Mn Services Vermogensbeheer B.V.,75400,2025-09-30,2700
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",72646,2025-09-30,37982
KLP KAPITALFORVALTNING AS,70278,2025-09-30,300
"Nearwater Capital Markets, Ltd",70000,2025-09-30,0
TEACHER RETIREMENT SYSTEM OF TEXAS,69990,2025-09-30,1475
"MARSHALL WACE, LLP",69886,2025-09-30,-368327
Nemes Rush Group LLC,69570,2025-09-30,-1523
"Rakuten Investment Management, Inc.",69194,2025-09-30,69194
US BANCORP \DE\,69184,2025-09-30,-3937
"HANTZ FINANCIAL SERVICES, INC.",69041,2025-09-30,-6737
STIFEL FINANCIAL CORP,66542,2025-09-30,-4444
CREDIT AGRICOLE S A,66086,2025-09-30,66086
NOMURA ASSET MANAGEMENT CO LTD,64385,2025-09-30,-49
AM INVESTMENT STRATEGIES LLC,64063,2025-09-30,-8
"State of Tennessee, Treasury Department",63687,2025-09-30,0
State of New Jersey Common Pension Fund D,63620,2025-09-30,0
Aware Super Pty Ltd as trustee of Aware Super,62392,2025-09-30,0
"Resona Asset Management Co.,Ltd.",62036,2025-09-30,-3705
FORSTA AP-FONDEN,62000,2025-09-30,2100
THRIVENT FINANCIAL FOR LUTHERANS,60372,2025-09-30,14233
"CWA Asset Management Group, LLC",59509,2025-09-30,-1173
Allianz Asset Management GmbH,59067,2025-09-30,11680
"Rafferty Asset Management, LLC",59054,2025-09-30,-1323
BRYN MAWR TRUST Co,57729,2025-09-30,-3189
BURNEY CO/,57359,2025-09-30,-1991
"Private Capital Management, LLC",56899,2025-09-30,-1546
Arizona State Retirement System,56511,2025-09-30,-386
"Ensign Peak Advisors, Inc",55248,2025-09-30,-13570
Handelsbanken Fonder AB,54783,2025-09-30,-1015
Palmer Knight Co,54013,2025-09-30,-1651
Cetera Investment Advisers,53571,2025-09-30,22005
"COMMONWEALTH EQUITY SERVICES, LLC",53448,2025-09-30,-384
"Lighthouse Investment Partners, LLC",53148,2025-09-30,-14542
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",51601,2025-09-30,6379
Creative Planning,51475,2025-09-30,7063
STATE OF MICHIGAN RETIREMENT SYSTEM,50644,2025-09-30,-1400
"Stephens Consulting, LLC",50012,2025-09-30,26382
Fiera Capital Corp,48287,2025-09-30,8161
Federation des caisses Desjardins du Quebec,48179,2025-09-30,-1890
CITIZENS FINANCIAL GROUP INC/RI,46678,2025-09-30,215
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",46019,2025-09-30,-19584
Czech National Bank,45070,2025-09-30,686
Man Group plc,44593,2025-09-30,-62423
"MetLife Investment Management, LLC",44116,2025-09-30,-2169
"D. E. Shaw & Co., Inc.",44087,2025-09-30,34553
"TWO SIGMA ADVISERS, LP",44000,2025-09-30,44000
"Ancora Advisors, LLC",43882,2025-09-30,260
Lansforsakringar Fondforvaltning AB (publ),43826,2025-09-30,-85
"Waverly Advisors, LLC",43588,2025-09-30,916
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,42613,2025-09-30,-1920
"CAHABA WEALTH MANAGEMENT, INC.",42254,2025-09-30,0
"LORD, ABBETT & CO. LLC",41655,2025-09-30,-367
Robeco Institutional Asset Management B.V.,41653,2025-09-30,-75845
"Susquehanna Portfolio Strategies, LLC",40500,2025-09-30,0
"LMG Wealth Partners, LLC",40440,2025-09-30,0
WESTFIELD CAPITAL MANAGEMENT CO LP,40095,2025-09-30,0
VOYA INVESTMENT MANAGEMENT LLC,39470,2025-09-30,-12362
CAPTRUST FINANCIAL ADVISORS,39157,2025-09-30,317
AXA Investment Managers S.A.,38525,2025-09-30,38525
Retirement Systems of Alabama,37853,2025-09-30,-1111
NATIXIS,37718,2025-09-30,25290
"Resources Investment Advisors, LLC.",37587,2025-09-30,-269
IFM Investors Pty Ltd,37400,2025-09-30,-1276
"BOKF, NA",37326,2025-09-30,-4992
Skandinaviska Enskilda Banken AB (publ),37267,2025-09-30,-2542
"Pathstone Holdings, LLC",37249,2025-09-30,1324
ProShare Advisors LLC,36764,2025-09-30,-12796
DnB Asset Management AS,36520,2025-09-30,525
Jefferies Financial Group Inc.,35755,2025-09-30,33063
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,34933,2025-09-30,-241203
AMALGAMATED BANK,34287,2025-09-30,-1176
Janney Montgomery Scott LLC,33951,2025-09-30,200
OPPENHEIMER ASSET MANAGEMENT INC.,33907,2025-09-30,536
DekaBank Deutsche Girozentrale,33882,2025-09-30,0
Peterson Wealth Services,33617,2025-09-30,-27716
Hilltop Holdings Inc.,33543,2025-09-30,-280
"Bridgewater Associates, LP",32402,2025-09-30,32402
USS Investment Management Ltd,32115,2025-09-30,0
"CI Private Wealth, LLC",31847,2025-09-30,5915
Swedbank AB,31598,2025-09-30,0
FIFTH THIRD BANCORP,31480,2025-09-30,-1277
"Mirae Asset Global Investments Co., Ltd.",31295,2025-09-30,6953
"Pensionmark Financial Group, LLC",31248,2025-09-30,118
"Hennion & Walsh Asset Management, Inc.",31072,2025-09-30,-13
Siemens Fonds Invest GmbH,31029,2025-09-30,3745
MACKENZIE FINANCIAL CORP,30722,2025-09-30,-437
Daiwa Securities Group Inc.,30431,2025-09-30,796
LOGAN CAPITAL MANAGEMENT INC,30339,2025-09-30,732
Polar Asset Management Partners Inc.,30264,2025-09-30,30264
Utah Retirement Systems,30172,2025-09-30,-2167
"New Age Alpha Advisors, LLC",30166,2025-09-30,-617
"Vanguard Personalized Indexing Management, LLC",29815,2025-09-30,-1712
Police & Firemen's Retirement System of New Jersey,29734,2025-09-30,1690
Access Investment Management LLC,29661,2025-09-30,320
Neuberger Berman Group LLC,29658,2025-09-30,-2394
"NewEdge Advisors, LLC",29019,2025-09-30,-336
REGIONS FINANCIAL CORP,28999,2025-09-30,846
DAVENPORT & Co LLC,28763,2025-09-30,-3197
"CARL STUART INVESTMENT ADVISOR, INC",28475,2025-09-30,0
"CWM, LLC",28379,2025-09-30,336
Cardinal Capital Management,28263,2025-09-30,-4180
Regency Capital Management Inc.\DE,27587,2025-09-30,-91
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,27550,2025-09-30,-3078
"LEUTHOLD GROUP, LLC",27455,2025-09-30,839
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,27139,2025-09-30,-3200
"SG Americas Securities, LLC",27139,2025-09-30,-23848
COMERICA BANK,26995,2025-09-30,-1620
BUCKHEAD CAPITAL MANAGEMENT LLC,26812,2025-09-30,-36
CIBC Asset Management Inc,26786,2025-09-30,-110
"Bank Julius Baer & Co. Ltd, Zurich",26505,2025-09-30,26505
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,25997,2025-09-30,-1299
Morningstar Investment Management LLC,25994,2025-09-30,24082
Assenagon Asset Management S.A.,25859,2025-09-30,-504
NEOS Investment Management LLC,25772,2025-09-30,9100
"Colony Group, LLC",25461,2025-09-30,-1566
Integrated Advisors Network LLC,25371,2025-09-30,4264
"Dana Investment Advisors, Inc.",25310,2025-09-30,-771
SYSTEMATIC FINANCIAL MANAGEMENT LP,25001,2025-09-30,-205
"XPONANCE, INC.",24911,2025-09-30,-1748
"CULLEN INVESTMENT GROUP, LTD.",24465,2025-09-30,-2290
"Sumitomo Mitsui DS Asset Management Company, Ltd",24154,2025-09-30,2195
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,24074,2025-09-30,-133
Woodline Partners LP,23455,2025-09-30,3812
"DEAN INVESTMENT ASSOCIATES, LLC",23319,2025-09-30,1425
Elo Mutual Pension Insurance Co,23122,2025-09-30,10228
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",22976,2025-09-30,1906
"MML INVESTORS SERVICES, LLC",22670,2025-09-30,-1148
BANK OF NOVA SCOTIA,22597,2025-09-30,3124
"BARNES PETTEY FINANCIAL ADVISORS, LLC",22439,2025-09-30,10702
HANCOCK WHITNEY CORP,22436,2025-09-30,166
JANUS HENDERSON GROUP PLC,22429,2025-09-30,-600
CIBC WORLD MARKET INC.,22424,2025-09-30,6624
Verition Fund Management LLC,22285,2025-09-30,-19542
"Schneider Downs Wealth Management Advisors, LP",21588,2025-09-30,42
"Atria Investments, Inc",21502,2025-09-30,-3684
MGO ONE SEVEN LLC,21235,2025-09-30,3602
"Kaydan Wealth Management, Inc.",21175,2025-09-30,0
"Brinker Capital Investments, LLC",20832,2025-09-30,-983
UniSuper Management Pty Ltd,20785,2025-09-30,1484
HEARTLAND ADVISORS INC,20693,2025-09-30,-4338
Ethic Inc.,20574,2025-09-30,-1639
Graphene Investments SAS,20500,2025-09-30,0
"YOUSIF CAPITAL MANAGEMENT, LLC",20315,2025-09-30,-1466
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,20213,2025-09-30,4503
"Sovereign's Capital Management, LLC",20102,2025-09-30,-4508
"Mariner, LLC",20051,2025-09-30,-7482
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",20051,2025-09-30,9441
OMERS ADMINISTRATION Corp,19674,2025-09-30,-200
"Gotham Asset Management, LLC",19659,2025-09-30,-37
"Millstone Evans Group, LLC",19491,2025-09-30,-134
"Vident Advisory, LLC",19310,2025-09-30,544
"Center for Financial Planning, Inc.",19281,2025-09-30,-250
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,19235,2025-09-30,-5782
"State of Alaska, Department of Revenue",19164,2025-09-30,-1252
Cerity Partners LLC,19092,2025-09-30,-136
Tredje AP-fonden,18837,2025-09-30,1604
NORDEA INVESTMENT MANAGEMENT AB,18746,2025-09-30,2096
Cumberland Partners Ltd,18600,2025-09-30,9500
"Crossmark Global Holdings, Inc.",17837,2025-09-30,-790
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,17786,2025-09-30,-1763
Wealthfront Advisers LLC,17561,2025-09-30,5021
"HighTower Advisors, LLC",17435,2025-09-30,32
"Wellspring Financial Advisors, LLC",17368,2025-09-30,0
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,16977,2025-09-30,-1872
Candriam S.C.A.,16776,2025-09-30,-2
"Aft, Forsyth & Sober, LLC",16500,2025-09-30,0
STANCE CAPITAL LLC,15952,2025-09-30,-403
V-Square Quantitative Management LLC,15821,2025-09-30,219
Vinva Investment Management Ltd,15519,2025-09-30,15519
BI Asset Management Fondsmaeglerselskab A/S,15342,2025-09-30,4238
"Savant Capital, LLC",15277,2025-09-30,-5094
Mediolanum International Funds Ltd,14839,2025-09-30,1252
INTECH INVESTMENT MANAGEMENT LLC,14824,2025-09-30,5794
"Apollon Wealth Management, LLC",14702,2025-09-30,-142
"WILEY BROS.-AINTREE CAPITAL, LLC",14660,2025-09-30,555
"Concurrent Investment Advisors, LLC",14566,2025-09-30,93
"Steward Partners Investment Advisory, LLC",14409,2025-09-30,1060
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,14343,2025-09-30,0
"Pacer Advisors, Inc.",14304,2025-09-30,-2283
WHITE PINE CAPITAL LLC,14252,2025-09-30,-272
"Envestnet Portfolio Solutions, Inc.",14247,2025-09-30,-1352
"Davis Investment Partners, LLC",14197,2025-09-30,0
"CIBC Private Wealth Group, LLC",13762,2025-09-30,1496
High Net Worth Advisory Group LLC,13736,2025-09-30,-398
"Kovitz Investment Group Partners, LLC",13628,2025-09-30,-764
"Stablepoint Partners, LLC",13459,2025-09-30,424
PARK AVENUE SECURITIES LLC,13438,2025-09-30,-399
Heritage Wealth Advisors,13416,2025-09-30,0
"Cullen Capital Management, LLC",13392,2025-09-30,-695
"William B. Walkup & Associates, Inc.",13335,2025-09-30,0
Empire Life Investments Inc.,13317,2025-09-30,203
Brevan Howard Capital Management LP,13076,2025-09-30,-10081
iSAM Funds (UK) Ltd,13018,2025-09-30,13018
MIZUHO SECURITIES USA LLC,12924,2025-09-30,376
"ALPINE WOODS CAPITAL INVESTORS, LLC",12900,2025-09-30,0
Squarepoint Ops LLC,12394,2025-09-30,-27505
"Klingman & Associates, LLC",12224,2025-09-30,-15
Aster Capital Management (DIFC) Ltd,12149,2025-09-30,12149
"Vestmark Advisory Solutions, Inc.",12101,2025-09-30,10454
"Bayview Asset Management, LLC",11975,2025-09-30,11975
Dean Capital Management,11942,2025-09-30,0
Banque Cantonale Vaudoise,11905,2025-09-30,-298
Intellus Advisors LLC,11801,2025-09-30,4902
Bank of New Hampshire,11578,2025-09-30,74
Schonfeld Strategic Advisors LLC,11543,2025-09-30,-40416
Kentucky Retirement Systems,11479,2025-09-30,-1505
"OARSMAN CAPITAL, INC.",11227,2025-09-30,84
M&T BANK CORP,11187,2025-09-30,-1726
Walleye Trading LLC,11151,2025-09-30,11151
Allen Investment Management LLC,11150,2025-09-30,0
"Virtus Investment Advisers, Inc.",10940,2025-09-30,852
KEYBANK NATIONAL ASSOCIATION/OH,10863,2025-09-30,-101
PEAK6 LLC,10802,2025-09-30,10802
HARTFORD INVESTMENT MANAGEMENT CO,10500,2025-09-30,-529
"Mount Yale Investment Advisors, LLC",10434,2025-09-30,812
Wedmont Private Capital,10425,2025-09-30,64
"Norinchukin Bank, The",10330,2025-09-30,-169
KING LUTHER CAPITAL MANAGEMENT CORP,10324,2025-09-30,-75
"Meridian Wealth Advisors, LLC",10216,2025-09-30,62
"Advocacy Wealth Management Services, LLC",10017,2025-09-30,10017
"Nilsine Partners, LLC",9943,2025-09-30,1544
Gulf International Bank (UK) Ltd,9769,2025-09-30,-148
Atlas Wealth LLC,9709,2025-09-30,-31
"Metis Global Partners, LLC",9703,2025-09-30,-598
"Sanibel Captiva Trust Company, Inc.",9615,2025-09-30,0
"RMB Capital Management, LLC",9596,2025-09-30,54
TOWER BRIDGE ADVISORS,9559,2025-09-30,-145
"Glenmede Investment Management, LP",9367,2025-09-30,16
Louisiana State Employees Retirement System,9300,2025-09-30,-300
COMMERCE BANK,9268,2025-09-30,-27
"TCG Advisory Services, LLC",9174,2025-09-30,-861
"Bill Few Associates, Inc.",9095,2025-09-30,0
"Dai-Ichi Life Insurance Company, Ltd",9090,2025-09-30,0
Investment Management Corp of Ontario,8938,2025-09-30,2514
Maryland State Retirement & Pension System,8886,2025-09-30,0
"RFG - Bristol Wealth Advisors, LLC",8862,2025-09-30,-212
Gladstone Institutional Advisory LLC,8834,2025-09-30,-227
WORLDQUANT MILLENNIUM ADVISORS LLC,8833,2025-09-30,8833
"Caprock Group, LLC",8667,2025-09-30,8667
Atlantic Union Bankshares Corp,8613,2025-09-30,8613
"SECURIAN ASSET MANAGEMENT, INC",8518,2025-09-30,-935
"CHIRON CAPITAL MANAGEMENT, LLC",8450,2025-09-30,0
"SIGNATUREFD, LLC",8378,2025-09-30,40
ING GROEP NV,8310,2025-09-30,-471
Board of the Pension Protection Fund,8300,2025-09-30,900
GOLDEN ROAD ADVISORS LLC,8248,2025-09-30,-1374
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,8175,2025-09-30,-400
Consolidated Planning Corp,8091,2025-09-30,0
E. Ohman J:or Asset Management AB,8057,2025-09-30,0
AG2R LA MONDIALE GESTION D'ACTIFS,8001,2025-09-30,0
TRUST CO OF TOLEDO NA /OH/,7998,2025-09-30,0
"Formidable Asset Management, LLC",7776,2025-09-30,-27
Crestwood Advisors Group LLC,7708,2025-09-30,-586
OXFORD FINANCIAL GROUP LTD,7705,2025-09-30,147
"Capital Investment Advisors, LLC",7634,2025-09-30,5
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",7526,2025-09-30,-1156
MOODY NATIONAL BANK TRUST DIVISION,7441,2025-09-30,-48
"Cadent Capital Advisors, LLC",7439,2025-09-30,1193
"GHP Investment Advisors, Inc.",7408,2025-09-30,435
Achmea Investment Management B.V.,7301,2025-09-30,0
"SPC Financial, Inc.",7259,2025-09-30,-3297
"ONE PLUS ONE WEALTH MANAGEMENT, LLC",7248,2025-09-30,-311
"JSF Financial, LLC",7179,2025-09-30,7179
"WEST MICHIGAN ADVISORS, LLC",7140,2025-09-30,-150
"FULTON BANK, N.A.",7125,2025-09-30,-132
B. Metzler seel. Sohn & Co. AG,7115,2025-09-30,804
"Kestra Advisory Services, LLC",7091,2025-09-30,-2780
"SummitTX Capital, L.P.",7056,2025-09-30,7056
"Redwood Investment Management, LLC",6905,2025-09-30,6905
"Empowered Funds, LLC",6784,2025-09-30,1742
MUIRFIELD WEALTH ADVISORS LLC,6767,2025-09-30,22
"WOLVERINE TRADING, LLC",6708,2025-09-30,3788
"Sequoia Financial Advisors, LLC",6648,2025-09-30,898
TWIN CAPITAL MANAGEMENT INC,6645,2025-09-30,-160
Vestcor Inc,6636,2025-09-30,-2372
TOKIO MARINE ASSET MANAGEMENT CO LTD,6630,2025-09-30,56
ALLSTATE CORP,6609,2025-09-30,6609
"Uniting Wealth Partners, LLC",6606,2025-09-30,0
Fairtree Asset Management (Pty) Ltd,6578,2025-09-30,1511
"Empirical Finance, LLC",6490,2025-09-30,57
Yorktown Management & Research Co Inc,6450,2025-09-30,0
"Edgestream Partners, L.P.",6433,2025-09-30,-17733
GAMMA Investing LLC,6359,2025-09-30,1019
"NorthCrest Asset Manangement, LLC",6327,2025-09-30,18
"Wealthspire Advisors, LLC",6259,2025-09-30,-344
STALEY CAPITAL ADVISERS INC,6250,2025-09-30,0
"Summit Trail Advisors, LLC",6231,2025-09-30,3702
COOKSON PEIRCE & CO INC,6174,2025-09-30,1110
INTRUST BANK NA,6040,2025-09-30,74
HRT FINANCIAL LP,6020,2025-09-30,-3065
STEPHENS INC /AR/,5936,2025-09-30,-269
Rockefeller Capital Management L.P.,5908,2025-09-30,5908
"Skopos Labs, Inc.",5804,2025-09-30,48
"Systematic Alpha Investments, LLC",5700,2025-09-30,0
BRADLEY FOSTER & SARGENT INC/CT,5683,2025-09-30,-175
VAN ECK ASSOCIATES CORP,5664,2025-09-30,794
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",5655,2025-09-30,-137
Belpointe Asset Management LLC,5562,2025-09-30,-385
INTACT INVESTMENT MANAGEMENT INC.,5500,2025-09-30,0
"TWO SIGMA SECURITIES, LLC",5463,2025-09-30,5463
Signature Wealth Management Group,5365,2025-09-30,0
D.A. DAVIDSON & CO.,5362,2025-09-30,-261
"MGB Wealth Management, LLC",5352,2025-09-30,-351
GATEWAY INVESTMENT ADVISERS LLC,5348,2025-09-30,-50
"Ronald Blue Trust, Inc.",5339,2025-09-30,373
"SRS Capital Advisors, Inc.",5309,2025-09-30,4810
XTX Topco Ltd,5288,2025-09-30,3707
"J.W. COLE ADVISORS, INC.",5258,2025-09-30,-6
HBK Sorce Advisory LLC,5216,2025-09-30,-45
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",5197,2025-09-30,1334
Bridgewater Advisors Inc.,5193,2025-09-30,-312
"Covenant Partners, LLC",5093,2025-09-30,0
"QRG CAPITAL MANAGEMENT, INC.",5083,2025-09-30,-8068
"WETZEL INVESTMENT ADVISORS, INC.",5029,2025-09-30,0
"Tranquility Partners, LLC",5027,2025-09-30,83
"Jump Financial, LLC",4993,2025-09-30,3245
Polymer Capital Management (US) LLC,4892,2025-09-30,4892
Kentucky Retirement Systems Insurance Trust Fund,4811,2025-09-30,-700
MUFG SECURITIES AMERICAS INC.,4786,2025-09-30,762
"Cyndeo Wealth Partners, LLC",4697,2025-09-30,-41
Wealthcare Advisory Partners LLC,4647,2025-09-30,1514
Guinness Asset Management LTD,4639,2025-09-30,521
"one8zero8, LLC",4637,2025-09-30,0
NOMURA HOLDINGS INC,4589,2025-09-30,4589
