date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,HCA,USD,0000860730,2025-02-14,2025-02-13 18:26:28,2024,FY,6657000000,3312000000,22000000,360000000,-106000000,-799000000,334000000,359000000,0,269000000,10514000000,-4875000000,0,0,0,-58000000,-4933000000,3205000000,0,-6042000000,-690000000,-1055000000,-4582000000,-1000000,998000000,1933000000,935000000,10514000000,-4875000000,5639000000,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/0000950170-25-020134-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/hca-20241231.htm
2023-12-31,HCA,USD,0000860730,2024-02-16,2024-02-16 17:03:58,2023,FY,5242000000,3077000000,229000000,262000000,-457000000,0,0,0,-457000000,1078000000,9431000000,-4744000000,-442000000,0,0,-131000000,-5317000000,1295000000,0,-3811000000,-661000000,-917000000,-4094000000,7000000,27000000,935000000,908000000,9431000000,-4744000000,4687000000,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/0000950170-24-016524-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm
2022-12-31,HCA,USD,0000860730,2023-02-17,2023-02-17 17:12:43,2022,FY,6834000000,2969000000,571000000,341000000,-1152000000,-797000000,-59000000,-296000000,0,-1041000000,8522000000,-4395000000,1013000000,-14000000,14000000,-7000000,-3389000000,3287000000,0,-7000000000,-653000000,-1290000000,-5656000000,-20000000,-543000000,908000000,1451000000,8522000000,-4395000000,4127000000,https://www.sec.gov/Archives/edgar/data/860730/000095017023003234/0000950170-23-003234-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017023003234/hca-20221231.htm
2021-12-31,HCA,USD,0000860730,2022-02-18,2022-02-18 17:01:34,2021,FY,7721000000,2853000000,-70000000,440000000,-503000000,-962000000,-540000000,999000000,0,-1482000000,8959000000,-3577000000,1055000000,-117000000,117000000,-121000000,-2643000000,3255000000,0,-8215000000,-624000000,-1071000000,-6655000000,-3000000,-342000000,1451000000,1793000000,8959000000,-3577000000,5382000000,https://www.sec.gov/Archives/edgar/data/860730/000119312522046707/0001193125-22-046707-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312522046707/d32297d10k.htm
2020-12-31,HCA,USD,0000860730,2021-02-19,2021-02-19 16:28:21,2020,FY,4387000000,2721000000,41000000,362000000,1278000000,327000000,-304000000,1255000000,0,443000000,9232000000,-2835000000,-500000000,-20000000,20000000,-58000000,-3393000000,-3217000000,0,-441000000,-153000000,-866000000,-4677000000,10000000,1172000000,1793000000,621000000,9232000000,-2835000000,6397000000,https://www.sec.gov/Archives/edgar/data/860730/000119312521048994/0001193125-21-048994-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312521048994/d37951d10k.htm
2019-12-31,HCA,USD,0000860730,2020-02-20,2020-02-20 16:20:31,2019,FY,4145000000,2596000000,250000000,347000000,-88000000,-326000000,-158000000,396000000,0,352000000,7602000000,-4158000000,-1621000000,-25000000,25000000,59000000,-5720000000,567000000,0,-1031000000,-550000000,-757000000,-1771000000,8000000,119000000,621000000,502000000,7602000000,-4158000000,3444000000,https://www.sec.gov/Archives/edgar/data/860730/000119312520043524/0001193125-20-043524-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312520043524/d864235d10k.htm
2018-12-31,HCA,USD,0000860730,2019-02-21,2019-02-21 16:37:08,2018,FY,4389000000,2278000000,74000000,268000000,33000000,-423000000,-242000000,698000000,698000000,-281000000,6761000000,-3573000000,-445000000,0,57000000,60000000,-3901000000,-344000000,0,-1530000000,-487000000,-714000000,-3075000000,-15000000,-230000000,502000000,732000000,6761000000,-3573000000,3188000000,https://www.sec.gov/Archives/edgar/data/860730/000119312519047078/0001193125-19-047078-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312519047078/d676301d10k.htm
2017-12-31,HCA,USD,0000860730,2018-02-23,2018-02-23 16:41:25,2017,FY,2743000000,2131000000,433000000,270000000,-296000000,-4640000000,-69000000,374000000,4039000000,145000000,5426000000,-3015000000,-1212000000,0,0,-52000000,-4279000000,1509000000,0,-2051000000,0,-519000000,-1061000000,0,86000000,732000000,646000000,5426000000,-3015000000,2411000000,https://www.sec.gov/Archives/edgar/data/860730/000119312518056057/0001193125-18-056057-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312518056057/d490041d10k.htm
2016-12-31,HCA,USD,0000860730,2017-02-22,2017-02-22 17:15:27,2016,FY,3432000000,1966000000,123000000,251000000,42000000,-3247000000,-112000000,144000000,3257000000,-161000000,5653000000,-2760000000,-576000000,0,0,96000000,-3240000000,815000000,0,-2751000000,0,-572000000,-2508000000,0,-95000000,646000000,741000000,5653000000,-2760000000,2893000000,https://www.sec.gov/Archives/edgar/data/860730/000119312517052253/0001193125-17-052253-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312517052253/d299981d10k.htm
2015-12-31,HCA,USD,0000860730,2016-02-26,2016-02-26 16:56:58,2015,FY,2696000000,1904000000,-160000000,239000000,-323000000,-4114000000,-314000000,192000000,3913000000,378000000,4734000000,-2375000000,-278000000,0,0,70000000,-2583000000,778000000,0,-2397000000,0,-357000000,-1976000000,0,175000000,741000000,566000000,4734000000,-2375000000,2359000000,https://www.sec.gov/Archives/edgar/data/860730/000119312516482165/0001193125-16-482165-index.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312516482165/d93001d10k.htm
