symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
PCG,2024-12-31,20.18,2141000000,43205380000,940000000,58343000000,100608380000
PCG,2023-12-31,18.03,2064000000,37213920000,635000000,57733000000,94311920000
PCG,2022-12-31,16.26,1987000000,32308620000,734000000,53539000000,85113620000
PCG,2021-12-31,12.14,1985000000,24097900000,291000000,46168000000,69974900000
PCG,2020-12-31,12.46,1257000000,15662220000,484000000,42604000000,57782220000
PCG,2019-12-31,10.87,528000000,5739360000,1570000000,3786000000,7955360000
PCG,2018-12-31,23.75,517000000,12278750000,1668000000,21994000000,32604750000
PCG,2017-12-31,44.83,512000000,22952960000,449000000,19129000000,41632960000
PCG,2016-12-31,60.77,499000000,30324230000,177000000,18436000000,48583230000
PCG,2015-12-31,53.19,484000000,25743960000,123000000,17104000000,42724960000
PCG,2014-12-31,53.24,468000000,24916320000,151000000,15683000000,40448320000
PCG,2013-12-31,40.28,444000000,17884320000,296000000,14780000000,32368320000
PCG,2012-12-31,40.18,424000000,17036320000,401000000,13409000000,30044320000
PCG,2011-12-31,41.22,401000000,16529220000,513000000,13886000000,29902220000
PCG,2010-12-31,47.84,382000000,18274880000,291000000,13395000000,31378880000
PCG,2009-12-31,44.65,368000000,16431200000,527000000,12769000000,28673200000
PCG,2008-12-31,38.71,357000000,13819470000,219000000,11791000000,25391470000
PCG,2007-12-31,43.09,351000000,15124590000,345000000,9044000000,23823590000
PCG,2006-12-31,47.33,346000000,16376180000,456000000,10303000000,26223180000
PCG,2005-12-31,37.12,372000000,13808640000,713000000,10410000000,23505640000
PCG,2004-12-31,33.28,417000000,13877760000,972000000,9251000000,22156760000
PCG,2003-12-31,27.77,384000000,10663680000,3658000000,14102000000,21107680000
PCG,2002-12-31,13.9,371000000,5156900000,3532000000,5446000000,7070900000
PCG,2001-12-31,19.24,391103203,7524825625,5421000000,8298000000,10401825625
PCG,2000-12-31,20,354478398,7089567960,2430000000,14501000000,19160567960
PCG,1999-12-31,20.5,368085106,7545744673,281000000,11060000000,18324744673
PCG,1998-12-31,31.5,361306533,11381155789,286000000,9694000000,20789155789
PCG,1997-12-31,30.31,409142857,12401119995,237000000,8546000000,20710119995
PCG,1996-12-31,21,412628571,8665199991,143400000,8660900000,17182699991
PCG,1995-12-31,28.38,424280936,12041092963,734300000,9182600000,20489392963
PCG,1994-12-31,24.38,429819005,10478987341,0,0,10478987341
PCG,1993-12-31,35.13,429914163,15102884546,0,0,15102884546
PCG,1992-12-31,33.13,423139535,14018612794,0,0,14018612794
PCG,1991-12-31,32.5,418214286,13591964295,0,0,13591964295
PCG,1990-12-31,25,423428571,10585714275,0,0,10585714275
PCG,1989-12-31,21.75,420789474,9152171059,0,0,9152171059
PCG,1988-12-31,17.5,404000000,7070000000,0,0,7070000000
PCG,1987-12-31,16.25,377054264,6127131790,0,0,6127131790
PCG,1986-12-31,24.25,355769231,8627403851,0,0,8627403851
PCG,1985-12-31,20,326981132,6539622640,0,0,6539622640
