symbol,date,analystRatingsbuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy
FOXA,2026-01-01,9,9,0,1,0
FOXA,2025-12-01,9,10,0,1,0
FOXA,2025-11-01,10,10,0,0,0
FOXA,2025-10-01,10,12,1,0,0
FOXA,2025-09-01,8,12,1,0,0
FOXA,2025-08-01,8,12,1,0,0
FOXA,2025-07-01,8,13,2,0,0
FOXA,2025-06-01,8,12,2,0,1
FOXA,2025-05-01,8,12,2,0,1
FOXA,2025-04-01,8,12,2,0,1
FOXA,2025-03-01,8,12,1,0,1
FOXA,2025-02-01,8,12,1,0,1
FOXA,2025-01-01,8,12,1,0,1
FOXA,2024-12-01,8,12,1,0,1
FOXA,2024-11-01,8,14,1,0,6
FOXA,2024-10-01,8,14,1,0,6
FOXA,2024-09-01,8,14,2,0,6
FOXA,2024-08-01,12,14,2,0,6
FOXA,2024-07-01,12,14,2,0,3
FOXA,2024-06-01,12,14,2,0,3
FOXA,2024-05-01,12,9,1,0,3
FOXA,2024-04-01,12,9,1,0,3
FOXA,2024-03-01,12,9,1,0,3
FOXA,2024-02-01,12,9,1,0,3
FOXA,2024-01-01,12,9,1,0,3
FOXA,2023-12-01,12,9,1,0,3
FOXA,2023-11-01,12,9,1,0,3
FOXA,2023-10-01,12,9,1,0,3
FOXA,2023-09-01,12,9,1,0,3
FOXA,2023-08-01,12,9,1,0,3
FOXA,2023-07-01,12,9,1,0,3
FOXA,2023-06-01,12,9,1,0,3
FOXA,2023-05-01,12,9,1,0,3
FOXA,2023-04-01,12,9,1,0,3
FOXA,2023-03-01,12,9,1,0,3
FOXA,2023-02-01,12,9,1,0,3
FOXA,2023-01-01,8,11,1,0,6
FOXA,2022-12-01,8,11,1,0,6
FOXA,2022-11-01,8,11,1,0,6
FOXA,2022-10-01,8,11,1,0,6
FOXA,2022-09-01,11,10,1,0,3
FOXA,2022-08-01,8,11,1,0,6
FOXA,2022-07-01,11,11,1,0,2
FOXA,2022-06-01,8,11,1,0,6
FOXA,2022-05-01,12,9,1,0,3
FOXA,2022-04-01,8,11,1,0,6
FOXA,2022-03-01,8,11,1,0,6
FOXA,2022-02-01,8,11,1,0,6
FOXA,2022-01-01,8,11,1,0,6
FOXA,2021-12-01,8,11,1,0,6
FOXA,2021-11-01,8,11,1,0,6
FOXA,2021-10-01,8,11,1,0,6
FOXA,2021-09-01,8,11,1,0,6
FOXA,2021-08-01,8,11,1,0,6
FOXA,2021-07-01,8,11,1,0,6
FOXA,2021-06-01,8,11,1,0,6
FOXA,2021-05-01,8,11,1,0,6
FOXA,2021-04-01,8,11,1,0,6
FOXA,2021-03-01,8,11,1,0,6
FOXA,2021-02-01,9,12,3,0,3
FOXA,2021-01-01,9,12,3,0,3
FOXA,2020-12-01,9,10,1,0,6
FOXA,2020-09-01,11,12,1,0,8
FOXA,2020-08-01,11,13,3,0,5
FOXA,2020-07-01,11,13,3,0,5
FOXA,2020-06-01,12,11,1,0,8
FOXA,2020-05-01,12,12,3,0,5
FOXA,2020-04-01,12,11,1,0,8
FOXA,2020-03-01,12,11,1,0,8
FOXA,2020-02-01,12,11,1,0,8
FOXA,2020-01-01,12,11,1,0,8
FOXA,2019-12-01,12,11,1,0,8
FOXA,2019-11-01,12,11,1,0,8
FOXA,2019-10-01,12,11,1,0,8
FOXA,2019-09-01,12,11,1,0,8
FOXA,2019-08-01,12,11,1,0,8
FOXA,2019-07-01,12,11,1,0,8
FOXA,2019-06-01,12,11,1,0,8
FOXA,2019-05-01,12,11,1,0,8
FOXA,2019-04-01,12,11,1,0,8
FOXA,2019-03-01,12,11,1,0,8
FOXA,2019-02-01,12,11,1,0,8
FOXA,2019-01-01,12,11,1,0,8
