symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
HCA,2029-12-31,90461778477,93481630299,92193500000,18881624805,19511943046,19243078190,14450353696,14932744466,14726978686,10705637471,11172919294,10973598531,7987461255,8254103696,8140366259,41.915,42.67633,40.89149,1,1
HCA,2028-12-31,86588500000,88301500000,87445000000,18073175179,18430720917,18251948048,13831636655,14105271070,13968453863,9685806229,9886810405,9786308317,7645464201,7796716159,7721090180,37.38,37.76388,36.99612,2,2
HCA,2027-12-31,82999653945,83104710315,83052182130,17324093680,17346021559,17335057619,13258354814,13275136506,13266745660,8298559063,8993575454,8646067258.5,7328581543,7337857656,7333219599,32.98168,34.35206,31.69736,18,12
HCA,2026-12-31,78207126806,79790589580,79053632063,16323773977,16654282071,16500460694,12492797101,12745739256,12628017750,7293496298,8196975717,7745236007.5,6905418020,7045232291,6980161498,29.75442,31.30935,27.8584,17,15
HCA,2025-12-31,75292055536,76091546436,75721781895,15715326046,15882199696,15805020633,12027143964,12154854545,12095788402,6613216967,7352140842,6643240940,6648027338,6718619612,6685970685,27.67775,28.0824,25.25999,18,15
HCA,2024-12-31,70425196644,70745994693,70565545791,14699491456,14766449994,14728785817,11249712506,11300956748,11272131862,5712889692,5800170576,5756530134,6218300580,6246625935,6230692923,21.94231,22.15446,21.82108,15,14
HCA,2023-12-31,67063200481,69301946298,68347000000,13997759176,14465041151,14265720090,10712667640,11070284630,10917741622,5510576486,5751102896,5738000000,5921447980,6119121471,6034803025,21.57516,21.96704,21.04832,11,12
HCA,2022-12-30,59366639893,61049110819,60350575502,10488162996,15732244496,13110203747,7475713413,11213570122,9344641768,5249099338,7873649009,6561374174,22241416060,33362124092,27801770076,17.01464,17.27066,16.65402,6,7
HCA,2021-12-30,58060260452,59705708137,59022544284,9012373019,13518559531,11265466275,6355219365,9532829050,7944024208,4675930120,7013895182,5844912651,17748822903,26623234357,22186028630,17.84606,18.11459,17.46782,7,5
HCA,2020-12-30,50387665786,51815669508,51222784949,23912606958,35868910439,29890758699,18886371949,28329557924,23607964937,10110310956,15165466434,12637888695,4449056109,4575143885,4522794234,11.07101,11.2376,10.83636,11,10
HCA,2019-12-30,50344494238,51771274463,51178897881,6796248577,10194372867,8495310722,5427166250,8140749375,6783957813,2616360173,3924540260,3270450217,17857404097,26786106145,22321755121,10.50902,10.66715,10.28628,6,7
HCA,2018-12-30,45746681771,47043158414,46504881818,6171860205,9257790310,7714825258,4674922671,7012384007,5843653339,2661759773,3992639661,3327199717,15091551142,22637326715,18864438929,9.33799,9.4785,9.14007,5,4
HCA,2017-12-30,42545670522,43751429410,43250817391,6265895911,9398843866,7832369889,4924246430,7386369644,6155308038,1821636340,2732454511,2277045426,16577366916,24866050375,20721708646,6.56316,6.66192,6.42406,5,4
HCA,2016-12-30,40820006709,41976859693,41496552632,5712107717,8568161576,7140134647,4454195741,6681293612,5567744677,2080230152,3120345228,2600287690,13555865147,20333797720,16944831434,6.72494,6.82613,6.58241,4,5
HCA,2015-12-30,38921108016,40024145560,39566181818,5088568314,7632852470,6360710392,4351926352,6527889529,5439907941,1547553687,2321330530,1934442109,13300846268,19951269401,16626057835,5.27551,5.35489,5.1637,5,4
HCA,2014-12-30,25863402107,38795103161,32329252634,4410348431,6615522649,5512935540,3705286092,5557929139,4631607616,1252816251,1879224376,1566020314,11254958256,16882437385,14068697821,3.445,4.14,2.75,10,10
HCA,2013-12-30,26471856007,39707784012,33089820010,4698193298,7047289949,5872741624,3686192621,5529288933,4607740777,1193772186,1790658279,1492215233,12066194432,18099291650,15082743041,3.15,3.78,2.52,17,17
HCA,2012-12-30,25683712771,38525569159,32104640965,4643203505,6964805260,5804004383,3732335681,5598503523,4665419602,1256514095,1884771142,1570642619,11657046314,17485569471,14571307893,3.23,3.87,2.59,20,20
HCA,2011-12-30,21122951788,31684427683,26403689736,4447880336,6671820505,5559850421,2914336009,4371504015,3642920012,1585316074,2377974112,1981645093,9044868680,13567303021,11306085851,2.16,2.59,1.73,12,12
