date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,SRE,USD,0001032208,2025-02-25,2025-02-25 16:57:50,2024,FY,3500000000,2437000000,-20000000,86000000,-612000000,118000000,-74000000,-131000000,-525000000,-484000000,4907000000,-8215000000,0,-1877000000,942000000,32000000,-9118000000,4778000000,1219000000,-43000000,-1543000000,1013000000,5424000000,-13000000,1200000000,1589000000,389000000,4907000000,-8215000000,-3308000000,https://www.sec.gov/Archives/edgar/data/1032208/000103220825000012/0001032208-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000103220825000012/sre-20241231.htm
2023-12-31,SRE,USD,0001032208,2024-02-27,2024-02-27 15:59:16,2023,FY,3618000000,2227000000,249000000,80000000,835000000,168000000,-80000000,-270000000,1017000000,-791000000,6218000000,-8397000000,0,-992000000,661000000,12000000,-8716000000,1927000000,145000000,-32000000,-1527000000,1906000000,2419000000,6000000,-73000000,389000000,462000000,6218000000,-8397000000,-2179000000,https://www.sec.gov/Archives/edgar/data/1032208/000103220824000007/0001032208-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000103220824000007/sre-20231231.htm
2022-12-31,SRE,USD,0001032208,2023-02-28,2023-02-28 14:43:20,2022,FY,2285000000,2019000000,392000000,71000000,-4022000000,-976000000,-17000000,430000000,-3459000000,397000000,1142000000,-5357000000,0,-1076000000,762000000,632000000,-5039000000,4208000000,4000000,-478000000,-1474000000,1519000000,3779000000,-1000000,-119000000,462000000,581000000,1142000000,-5357000000,-4215000000,https://www.sec.gov/Archives/edgar/data/1032208/000103220823000008/0001032208-23-000008-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000103220823000008/sre-20221231.htm
2021-12-31,SRE,USD,0001032208,2022-02-25,2022-02-25 15:44:18,2021,FY,1463000000,1855000000,-78000000,63000000,583000000,-599000000,-87000000,263000000,1006000000,-44000000,3842000000,-5015000000,0,-1594000000,999000000,102000000,-5508000000,197000000,5000000,-339000000,-1430000000,2827000000,1260000000,2000000,-404000000,581000000,985000000,3842000000,-5015000000,-1173000000,https://www.sec.gov/Archives/edgar/data/1032208/000103220822000007/0001032208-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000103220822000007/sre-20211231.htm
2020-12-31,SRE,USD,0001032208,2021-02-25,2021-02-25 17:00:40,2020,FY,4105000000,1666000000,159000000,71000000,-306000000,-315000000,-35000000,73000000,-29000000,-3104000000,2591000000,-4676000000,-652000000,-2091000000,1439000000,6533000000,553000000,-1572000000,11000000,-566000000,-1331000000,1085000000,-2373000000,-3000000,768000000,985000000,217000000,2591000000,-4676000000,-2085000000,https://www.sec.gov/Archives/edgar/data/1032208/000103220821000007/0001032208-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000103220821000007/sre-20201231.htm
2019-12-31,SRE,USD,0001032208,2020-02-27,2020-02-27 15:32:05,2019,FY,1999000000,1569000000,189000000,75000000,-560000000,25000000,1000000,-7000000,-579000000,-184000000,3088000000,-3708000000,-1797000000,-2711000000,914000000,2709000000,-4593000000,1285000000,1830000000,-26000000,-1135000000,-479000000,1475000000,1000000,-29000000,217000000,246000000,3088000000,-3708000000,-620000000,https://www.sec.gov/Archives/edgar/data/1032208/000103220820000006/0001032208-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000103220820000006/sre20191231form10k.htm
2018-12-31,SRE,USD,0001032208,2019-02-26,2019-02-26 16:50:28,2018,FY,1049000000,1491000000,-182000000,83000000,404000000,30000000,32000000,-1000000,343000000,671000000,3516000000,-3549000000,-10376000000,-11058000000,890000000,22551000000,-1542000000,5501000000,2272000000,-21000000,-966000000,2064000000,8850000000,-14000000,-118000000,246000000,364000000,3516000000,-3784000000,-28000000,https://www.sec.gov/Archives/edgar/data/1032208/000008652119000014/0000086521-19-000014-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000008652119000014/sre20181231form10k.htm
2017-12-31,SRE,USD,0001032208,2018-02-27,2018-02-27 15:55:44,2017,FY,382000000,1436000000,889000000,82000000,0,17000000,-49000000,83000000,73000000,836000000,3625000000,-3949000000,-148000000,-1583000000,1314000000,-334000000,-4700000000,1634000000,47000000,-15000000,-756000000,282000000,1192000000,7000000,-61000000,364000000,425000000,3625000000,-3705000000,-324000000,https://www.sec.gov/Archives/edgar/data/1032208/000008652118000019/0000086521-18-000019-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000008652118000019/sreform10k.htm
2016-12-31,SRE,USD,0001032208,2017-02-28,2017-02-28 15:12:24,2016,FY,1519000000,1312000000,217000000,52000000,0,0,0,122000000,-191000000,-756000000,2344000000,-4214000000,-1504000000,-1198000000,1134000000,947000000,-4835000000,1586000000,51000000,-56000000,-686000000,1607000000,2502000000,-3000000,-25000000,425000000,403000000,2311000000,-4214000000,-1903000000,https://www.sec.gov/Archives/edgar/data/1032208/000008652117000017/0000086521-17-000017-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000008652117000017/sre20161231form10k.htm
2015-12-31,SRE,USD,0001032208,2016-02-26,2016-02-26 13:38:18,2015,FY,1448000000,1250000000,239000000,52000000,188000000,0,65000000,-157000000,280000000,-279000000,2898000000,-3156000000,173000000,-531000000,577000000,69000000,-2868000000,516000000,52000000,-74000000,-629000000,-38000000,-173000000,-14000000,-160000000,403000000,570000000,2898000000,-3156000000,-258000000,https://www.sec.gov/Archives/edgar/data/1032208/000008652116000091/0000086521-16-000091-index.htm,https://www.sec.gov/Archives/edgar/data/86521/000008652116000091/sre10k_12312015.htm
