symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CBOE,2024-12-31,195.4,105100000,20536540000,920300000,1599300000,21215540000
CBOE,2023-12-31,178.56,105800000,18891648000,543200000,1610800000,19959248000
CBOE,2022-12-31,125.47,106300000,13337461000,432700000,1871300000,14776061000
CBOE,2021-12-31,130.4,107000000,13952800000,341900000,1428500000,15039400000
CBOE,2020-12-31,93.12,109100000,10159392000,245400000,1336000000,11249992000
CBOE,2019-12-31,120,111400000,13368000000,229300000,914300000,14053000000
CBOE,2018-12-31,97.83,111800000,10937394000,275100000,1215400000,11877694000
CBOE,2017-12-31,124.59,107200000,13356048000,143500000,1237900000,14450448000
CBOE,2016-12-31,73.89,105900000,7824951000,97298000,0,7727653000
CBOE,2015-12-31,64.9,105900000,6872910000,102253000,0,6770657000
CBOE,2014-12-31,63.42,105900000,6716178000,147927000,0,6568251000
CBOE,2013-12-31,51.96,105900000,5502564000,221341000,0,5281223000
CBOE,2012-12-31,29.46,105900000,3119814000,135597000,0,2984217000
CBOE,2011-12-31,25.86,105900000,2738574000,134936000,0,2603638000
CBOE,2010-12-31,22.86,105900000,2420874000,53789000,0,2367085000
CBOE,2009-12-31,32.49,105900000,3440691000,383730000,0,3056961000
CBOE,2008-12-31,32.49,105900000,3440691000,281423000,0,3159268000
