date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,AJG,USD,0000354190,2025-02-18,2025-02-18 06:04:58,2024,FY,1462700000,842300000,108600000,117500000,40900000,-65000000,0,0,105900000,10900000,2582900000,-141900000,-1462300000,0,0,16800000,-1587400000,5268000000,8506800000,0,-525400000,-196700000,13052700000,-122900000,13925300000,20468600000,6543300000,2582900000,-141900000,2441000000,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/0000950170-25-021775-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000095017025021775/ajg-20241231.htm
2023-12-31,AJG,USD,0000354190,2024-02-09,2024-02-09 17:08:03,2023,FY,966000000,696500000,43100000,31400000,-121200000,-503500000,0,0,382300000,415900000,2031700000,-193600000,-3032000000,0,0,-67400000,-3293000000,1860700000,120200000,0,-473600000,1366600000,2873900000,-33500000,1579100000,6543300000,4964200000,2031700000,-193600000,1838100000,https://www.sec.gov/Archives/edgar/data/354190/000095017024013370/0000950170-24-013370-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000095017024013370/ajg-20231231.htm
2022-12-31,AJG,USD,0000354190,2023-02-10,2023-02-10 15:16:33,2022,FY,1116000000,599600000,-209000000,24400000,552700000,-4789300000,0,5084200000,257800000,-693700000,1390000000,-182700000,-753900000,-3600000,1000000,-65600000,-1004800000,-161200000,123100000,0,-429500000,680200000,212600000,-99900000,497900000,4964200000,4466300000,1390000000,-182700000,1207300000,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/0000950170-23-002456-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000095017023002456/ajg-20221231.htm
2021-12-31,AJG,USD,0000354190,2022-02-18,2022-02-18 16:59:42,2021,FY,955000000,566300000,-184000000,13400000,199500000,132900000,-260600000,35500000,291700000,153900000,1704100000,-128600000,-3235200000,-40200000,40200000,-67900000,-3431700000,1759000000,1546700000,0,-392000000,-229600000,2684100000,-64500000,892000000,4466300000,3574300000,1704100000,-128600000,1575500000,https://www.sec.gov/Archives/edgar/data/354190/000156459022005714/0001564590-22-005714-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000156459022005714/ajg-10k_20211231.htm
2020-12-31,AJG,USD,0000354190,2021-02-08,2021-02-05 17:42:30,2020,FY,858100000,562400000,9200000,13600000,295700000,-796500000,-25300000,1154200000,-36700000,13500000,1752500000,-99300000,-316100000,-85800000,85800000,-1400000,-416800000,-80400000,111900000,0,-347400000,-189200000,-505100000,119800000,950400000,3574300000,2623900000,1752500000,-99300000,1653200000,https://www.sec.gov/Archives/edgar/data/354190/000156459021004555/0001564590-21-004555-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000156459021004555/ajg-10k_20201231.htm
2019-12-31,AJG,USD,0000354190,2020-02-07,2020-02-07 16:20:36,2019,FY,715800000,474400000,-65300000,14000000,-65600000,-434700000,-25000000,461600000,-67500000,45900000,1119200000,-138800000,-1185800000,-127400000,127400000,-52000000,-1376600000,999200000,101200000,0,-321100000,-140900000,638400000,6100000,387100000,2623900000,2236800000,1119200000,-138800000,980400000,https://www.sec.gov/Archives/edgar/data/354190/000119312520028191/0001193125-20-028191-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312520028191/d879025d10k.htm
2018-12-31,AJG,USD,0000354190,2019-02-08,2019-02-08 16:36:10,2018,FY,675900000,419000000,-216000000,13700000,-318800000,-783100000,-180700000,819700000,-174700000,191300000,765100000,-124400000,-770300000,0,0,-15600000,-910300000,507900000,81900000,-11300000,-301800000,-114700000,162000000,-85000000,-68200000,2236800000,2305000000,765100000,-124400000,640700000,https://www.sec.gov/Archives/edgar/data/354190/000119312519032304/0001193125-19-032304-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312519032304/d618065d10k.htm
2017-12-31,AJG,USD,0000354190,2018-02-12,2018-02-09 17:42:22,2017,FY,499200000,385800000,-183400000,17300000,-57300000,-220300000,-46500000,334300000,-124800000,192600000,854200000,-129200000,-372900000,0,0,-8900000,-511000000,260600000,60400000,-17700000,-282700000,-68400000,-47800000,72000000,367400000,2305000000,1937600000,854200000,-129200000,725000000,https://www.sec.gov/Archives/edgar/data/354190/000119312518038261/0001193125-18-038261-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312518038261/d486069d10k.htm
2016-12-31,AJG,USD,0000354190,2017-02-13,2017-02-10 17:54:38,2016,FY,445000000,350800000,-158000000,14700000,-126800000,-242800000,-66000000,352900000,-170900000,96400000,622100000,-217800000,-319500000,-73700000,0,41800000,-569200000,396800000,45600000,-101000000,-272200000,-35300000,33900000,-21700000,65100000,545500000,480400000,622100000,-217800000,404300000,https://www.sec.gov/Archives/edgar/data/354190/000119312517038619/0001193125-17-038619-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312517038619/d314580d10k.htm
2015-12-31,AJG,USD,0000354190,2016-02-10,2016-02-10 17:02:26,2015,FY,356800000,334200000,-161200000,11200000,16000000,-209300000,-53200000,406600000,-128100000,95600000,652600000,-99000000,-333100000,0,0,-29500000,-461600000,78900000,203300000,0,-257500000,-34600000,-9900000,-15100000,166000000,480400000,314400000,652600000,-99000000,553600000,https://www.sec.gov/Archives/edgar/data/354190/000119312516457703/0001193125-16-457703-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312516457703/d118346d10k.htm
2014-12-31,AJG,USD,0000354190,2015-02-13,2015-02-12 18:52:49,2014,FY,303400000,258900000,-126100000,10600000,-187500000,95300000,-145600000,60000000,-197200000,143000000,402300000,-81500000,-1910100000,0,0,-20100000,-2011700000,817000000,997000000,0,-223100000,6900000,1597800000,27900000,16300000,314400000,298100000,402300000,-81500000,320800000,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/0001193125-15-047308-index.htm,https://www.sec.gov/Archives/edgar/data/354190/000119312515047308/d853008d10k.htm
