symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
RMD,-0.69442,0.25154639,-5.23874,-12.73556,-5.18701,-0.69441608,3.41146,18.54976,13.2799,363.59649,36083.54468
