dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,enterpriseValueMultipleTTM,priceFairValueTTM,dividendPerShareTTM
0.03172745595214875,3.172745595214875,37.517475532525296,37.51747553252526,1.2350528148760531,1.5583266748701965,1.5583266748701965,1.0721895463807585,92.33837142195745,0,92.33837142195745,329.3270551967284,-236.98868377477095,0.5543904064385446,0.11670673904099896,0.24508144648786592,0.23664840849911978,0.03217989999882709,0.028720505483490467,0.06320078027851297,0.015118804264440787,0.9655908755656717,2.0999768179776583,0.11670673904099896,0.40039088721428145,0.847360502896196,0.4418237331827346,0.4586871385242611,5.879812238569469,0.12622218158313822,2.1163331383281587,3.9528529080512396,1.1083207232456558,0,5.06586699651704,0.12136361138299095,7.214043413305212,7.214043413305212,9.666060286492662,0.4164198040441449,1,0.12622218158313822,0,0,1.4247617835426707,2.280393106979665,2.280393106979665,8.93383074944161,37.517475532525296,21.453904599826693,21.3209141098764,21.3209141098764,37.51747553252526,8.93383074944161,18.32351828107547,2.280393106979665,4.88
