symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
ZBRA,2.25682,0.61593322,-6.23466,-18.59283,-21.69909,0,-37.19171,-4.52203,-34.75576,283.06078,6022.46508
