date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,FRT,USD,0000034903,2025-02-13,2025-02-13 16:13:16,2024,FY,1202452000,391799000,810653000,0.6741666195,0,49739000,0,49739000,288558000,338297000,730096000,4294000,175476000,342598000,822408000,0.6839424775,472356000,0.3928273228,-168022000,304334000,0.2530945102,0,295208000,0.2455050181,3.42,3.42,83559000,83566000,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/0000034903-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/frt-20241231.htm
2023-12-31,FRT,USD,0000034903,2024-02-12,2024-02-12 16:14:54,2023,FY,1132154000,363095000,769059000,0.67928833,0,50707000,0,50707000,311882000,362589000,725684000,4687000,167809000,321763000,736789000,0.6507851405,406470000,0.3590235957,-159253000,247217000,0.2183598698,0,236985000,0.20932223,2.8,2.8,81313000,81313000,https://www.sec.gov/Archives/edgar/data/34903/000003490324000032/0000034903-24-000032-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490324000032/frt-20231231.htm
2022-12-31,FRT,USD,0000034903,2023-02-08,2023-02-08 16:13:24,2022,FY,1074378000,356782000,717596000,0.667917623,0,52636000,0,52636000,138552000,191188000,547970000,1072000,136989000,302409000,835059000,0.7772487895,526408000,0.4899653567,-130747000,395661000,0.3682698268,0,385491000,0.3588038847,4.71,4.71,79854000,80508000,https://www.sec.gov/Archives/edgar/data/34903/000003490323000020/0000034903-23-000020-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490323000020/frt-20221231.htm
2021-12-31,FRT,USD,0000034903,2022-02-10,2022-02-10 16:11:25,2021,FY,951224000,316617000,634607000,0.6671478011,0,49856000,0,49856000,190026000,239882000,556499000,809000,127698000,279976000,676755000,0.711457028,394725000,0.4149653499,-125644000,269081000,0.282878691,0,261498000,0.2749068568,3.26,3.26,77336000,77368000,https://www.sec.gov/Archives/edgar/data/34903/000003490322000023/0000034903-22-000023-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490322000023/frt-20211231.htm
2020-12-31,FRT,USD,0000034903,2021-02-11,2021-02-11 16:14:25,2020,FY,835494000,290162000,545332000,0.6527060637,0,41680000,0,41680000,214128000,255808000,545970000,1894000,136289000,255027000,527204000,0.6310087206,289524000,0.3465303162,-153636000,135888000,0.1626438969,0,131706000,0.157638475,1.62,1.62,75515000,75515000,https://www.sec.gov/Archives/edgar/data/34903/000003490321000020/0000034903-21-000020-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490321000020/frt-20201231.htm
2019-12-31,FRT,USD,0000034903,2020-02-10,2020-02-10 16:16:11,2019,FY,935788000,298758000,637030000,0.6807417919,0,42754000,0,42754000,123365000,166119000,464877000,1266000,109623000,239758000,709923000,0.7586365715,470911000,0.5032240208,-110369000,360542000,0.3852817091,0,353866000,0.3781476146,4.61,4.61,74766000,74766000,https://www.sec.gov/Archives/edgar/data/34903/000003490320000008/0000034903-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490320000008/frt-1231201910k.htm
2018-12-31,FRT,USD,0000034903,2019-02-13,2019-02-13 16:19:29,2018,FY,915436000,287870000,627566000,0.6855378202,0,33600000,0,33600000,232330000,265930000,553800000,942000,110154000,244245000,603425000,0.6591667795,361636000,0.3950423623,-100695000,249026000,0.2720299398,0,241907000,0.2642533175,3.18,3.18,73274000,73302000,https://www.sec.gov/Archives/edgar/data/34903/000003490319000013/0000034903-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490319000013/frt-1231201810k.htm
2017-12-31,FRT,USD,0000034903,2018-02-13,2018-02-13 16:27:50,2017,FY,857348000,272729000,584619000,0.6818923004,0,36281000,0,36281000,138128000,174409000,447138000,475000,100125000,216050000,614045000,0.7162144193,410210000,0.478463821,-112340000,297870000,0.347431848,0,289914000,0.3381520689,3.97,3.97,72117000,72233000,https://www.sec.gov/Archives/edgar/data/34903/000003490318000009/0000034903-18-000009-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490318000009/frt-1231201710k.htm
2016-12-31,FRT,USD,0000034903,2017-02-13,2017-02-13 16:19:07,2016,FY,801591000,253612000,547979000,0.6836142122,0,33399000,0,33399000,193585000,226984000,480596000,374000,94994000,193585000,515004000,0.6424772733,320995000,0.4004473603,-94570000,226425000,0.2824694888,0,249910000,0.3117674724,3.51,3.5,70877000,71049000,https://www.sec.gov/Archives/edgar/data/34903/000003490317000008/0000034903-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490317000008/frt-1231201610k.htm
2015-12-31,FRT,USD,0000034903,2016-02-09,2016-02-09 16:23:43,2015,FY,744012000,233417000,510595000,0.6862725332,0,35645000,0,35645000,174796000,210441000,443858000,149000,92553000,174796000,457443000,0.6148328253,300154000,0.4034262888,-110060000,190094000,0.2554985672,0,210219000,0.2825478621,3.04,3.03,68797000,68981000,https://www.sec.gov/Archives/edgar/data/34903/000003490316000045/0000034903-16-000045-index.htm,https://www.sec.gov/Archives/edgar/data/34903/000003490316000045/frt-1231201510k.htm
