date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,RCL,USD,0000884887,2025-02-14,2025-02-14 06:55:04,2024,FY,2896000000,1600000000,0,267000000,204000000,52000000,-17000000,120000000,49000000,298000000,5265000000,-3268000000,-67000000,-130000000,14000000,5000000,-3446000000,-1758000000,0,0,-107000000,-57000000,-1922000000,-6000000,-109000000,388000000,497000000,5265000000,-3268000000,1997000000,https://www.sec.gov/Archives/edgar/data/884887/000088488725000050/0000884887-25-000050-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488725000050/rcl-20241231.htm
2023-12-31,RCL,USD,0000884887,2024-02-21,2024-02-21 17:14:53,2023,FY,1704000000,1455000000,-8000000,126000000,1171000000,99000000,-24000000,124000000,972000000,29000000,4477000000,-3897000000,-31000000,-86000000,35000000,56000000,-3923000000,-2005000000,0,0,0,12000000,-1993000000,1000000,-1438000000,497000000,1935000000,4477000000,-3897000000,580000000,https://www.sec.gov/Archives/edgar/data/884887/000088488724000075/0000884887-24-000075-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488724000075/rcl-20231231.htm
2022-12-31,RCL,USD,0000884887,2023-02-23,2023-02-23 17:28:20,2022,FY,-2156000000,1407000000,-22000000,36000000,973000000,-234000000,-74000000,75000000,1206000000,243000000,481000000,-2710000000,0,-356000000,53000000,26000000,-2987000000,2009000000,0,0,0,-268000000,1741000000,-2000000,-767000000,1935000000,2702000000,481000000,-2710000000,-2229000000,https://www.sec.gov/Archives/edgar/data/884887/000088488723000006/0000884887-23-000006-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488723000006/rcl-20221231.htm
2021-12-31,RCL,USD,0000884887,2022-03-01,2022-03-01 09:15:18,2021,FY,-5260000000,1293000000,-43000000,64000000,1480000000,-182000000,-35000000,189000000,1508000000,588000000,-1878000000,-2230000000,-70000000,-74000000,44000000,185000000,-2145000000,1621000000,1622000000,0,0,-202000000,3041000000,0,-982000000,2702000000,3684000000,-1878000000,-2230000000,-4108000000,https://www.sec.gov/Archives/edgar/data/884887/000088488722000008/0000884887-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488722000008/rcl-20211231.htm
2020-12-31,RCL,USD,0000884887,2021-02-26,2021-02-26 16:26:58,2020,FY,-5775130000,1279254000,-8791000,39779000,-1331268000,121055000,27077000,-133815000,-1345585000,2064503000,-3731653000,-1965131000,-100609000,-161335000,15874000,32635000,-2178566000,8630237000,1431375000,0,-326421000,-385403000,9349788000,1167000,3440736000,3684474000,243738000,-3731653000,-1965131000,-5696784000,https://www.sec.gov/Archives/edgar/data/884887/000088488721000006/0000884887-21-000006-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488721000006/rcl-20201231.htm
2019-12-31,RCL,USD,0000884887,2020-02-25,2020-02-25 17:13:38,2019,FY,1907600000,1245942000,7745000,75930000,444688000,-9898000,-8533000,75281000,387838000,34461000,3716366000,-3024663000,-25569000,-68836000,7621000,20041000,-3091406000,92749000,0,-99582000,-602674000,-60864000,-670371000,1297000,-44114000,243738000,287852000,3716366000,-3024663000,691703000,https://www.sec.gov/Archives/edgar/data/884887/000088488720000009/0000884887-20-000009-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488720000009/rcl-20191231.htm
2018-12-31,RCL,USD,0000884887,2019-02-22,2019-02-22 17:15:23,2018,FY,1815792000,1033697000,-2679000,46061000,434245000,-9573000,-23849000,91737000,375930000,152023000,3479139000,-3660028000,-930092000,-98074000,76529000,122507000,-4489158000,2392065000,0,-575039000,-527494000,-91459000,1198073000,-20314000,167740000,287852000,120112000,3479139000,-3660028000,-180889000,https://www.sec.gov/Archives/edgar/data/884887/000088488719000017/0000884887-19-000017-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488719000017/rcl-20181231x10k.htm
2017-12-31,RCL,USD,0000884887,2018-02-21,2018-02-20 19:14:46,2017,FY,1625133000,951194000,1730000,69459000,338243000,-32043000,2424000,36780000,331082000,-111193000,2874566000,-564138000,-10396000,0,63224000,297718000,-213592000,-1968121000,0,-224998000,-437455000,-45222000,-2675796000,2331000,-12491000,120112000,132603000,2874566000,-564138000,2310428000,https://www.sec.gov/Archives/edgar/data/884887/000088488718000017/0000884887-18-000017-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488718000017/rcl-20171231x10k.htm
2016-12-31,RCL,USD,0000884887,2017-02-23,2017-02-23 17:29:18,2016,FY,1283388000,894915000,2608000,32659000,261354000,4759000,-1679000,29564000,228710000,41766000,2516690000,-2494363000,-9155000,-323839000,110637000,-8172000,-2724892000,972990000,0,-299960000,-346487000,-82734000,243809000,-24569000,11038000,132603000,121565000,2516690000,-2494363000,22327000,https://www.sec.gov/Archives/edgar/data/884887/000088488717000020/0000884887-17-000020-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488717000020/rcl-20161231x10k.htm
2015-12-31,RCL,USD,0000884887,2016-02-22,2016-02-22 09:04:35,2015,FY,665783000,827008000,-10001000,36073000,-32980000,63102000,1197000,-25278000,-72001000,460483000,1946366000,-1613340000,-56163000,-178597000,0,105125000,-1742975000,280948000,0,-200000000,-280212000,-54248000,-253512000,-17555000,-67676000,121565000,189241000,1946366000,-1613340000,333026000,https://www.sec.gov/Archives/edgar/data/884887/000088488716000126/0000884887-16-000126-index.htm,https://www.sec.gov/Archives/edgar/data/884887/000088488716000126/rcl-20151231x10k.htm
