holder,shares,dateReported,change
MACQUARIE GROUP LTD,4097672,2025-09-30,-879061
TRUIST FINANCIAL CORP,4035642,2025-09-30,288556
"Cullen Capital Management, LLC",3937772,2025-09-30,-97824
US BANCORP \DE\,3822622,2025-09-30,-75474
MACKENZIE FINANCIAL CORP,3732847,2025-09-30,-552237
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",3727009,2025-09-30,-2944570
1832 Asset Management L.P.,3692654,2025-09-30,-623829
Boston Partners,3679116,2025-09-30,-157783
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,3658472,2025-09-30,-267295
NOMURA ASSET MANAGEMENT CO LTD,3614958,2025-09-30,1059689
"NATIXIS ADVISORS, L.P.",3607105,2025-09-30,158375
Guinness Asset Management LTD,3558044,2025-09-30,-831684
LONDON CO OF VIRGINIA,3497037,2025-09-30,-59219
THRIVENT FINANCIAL FOR LUTHERANS,3490482,2025-09-30,997738
Mitsubishi UFJ Trust & Banking Corp,3426258,2025-09-30,14984
Altshuler Shaham Ltd,3423076,2025-09-30,3422938
DANSKE BANK A/S,3419411,2025-09-30,-332045
Qube Research & Technologies Ltd,3267469,2025-09-30,35135
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,3257792,2025-09-30,-41061
AXA Investment Managers S.A.,3203579,2025-09-30,3203579
ROYAL LONDON ASSET MANAGEMENT LTD,3192482,2025-09-30,-130660
"Mirae Asset Global Investments Co., Ltd.",3189645,2025-09-30,205043
AVIVA PLC,3161001,2025-09-30,182168
TD ASSET MANAGEMENT INC,3110876,2025-09-30,-22838
"JANE STREET GROUP, LLC",3036950,2025-09-30,2819455
Handelsbanken Fonder AB,2967501,2025-09-30,-81742
Korea Investment CORP,2965661,2025-09-30,-52208
BAHL & GAYNOR INC,2952995,2025-09-30,541668
Treasurer of the State of North Carolina,2893288,2025-09-30,-61535
Capitolis Liquid Global Markets LLC,2866328,2025-09-30,-1430000
"Baird Financial Group, Inc.",2809756,2025-09-30,-106288
Zurcher Kantonalbank (Zurich Cantonalbank),2782731,2025-09-30,-284493
Retirement Systems of Alabama,2749479,2025-09-30,63213
SEI INVESTMENTS CO,2678490,2025-09-30,182960
THORNBURG INVESTMENT MANAGEMENT INC,2611890,2025-09-30,163721
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",2599873,2025-09-30,-1353890
CINCINNATI FINANCIAL CORP,2546500,2025-09-30,0
Cerity Partners LLC,2515793,2025-09-30,27257
M&T BANK CORP,2507166,2025-09-30,-153659
Penserra Capital Management LLC,2487146,2025-09-30,-87693
APG Asset Management N.V.,2482716,2025-09-30,-65072
UniSuper Management Pty Ltd,2469497,2025-09-30,370142
Man Group plc,2466427,2025-09-30,802394
CAPTRUST FINANCIAL ADVISORS,2453654,2025-09-30,79300
"Glenmede Investment Management, LP",2448991,2025-09-30,-20987
"Vident Advisory, LLC",2402102,2025-09-30,150369
"Mariner, LLC",2354612,2025-09-30,52689
ZACKS INVESTMENT MANAGEMENT,2343396,2025-09-30,-5987
"Ensign Peak Advisors, Inc",2332015,2025-09-30,-34729
"CI Private Wealth, LLC",2269845,2025-09-30,-135420
BNP Paribas Asset Management Holding S.A.,2241346,2025-09-30,-65052
STATE OF WISCONSIN INVESTMENT BOARD,2238013,2025-09-30,-126514
"Brandywine Global Investment Management, LLC",2201402,2025-09-30,3080
FIFTH THIRD BANCORP,2158535,2025-09-30,65133
NATIXIS,2158077,2025-09-30,-1464938
"Chevy Chase Trust Holdings, LLC",2151264,2025-09-30,-81822
"CIBC Private Wealth Group, LLC",2093590,2025-09-30,-4609317
"Asset Management One Co., Ltd.",2088426,2025-09-30,-48659
CREDIT AGRICOLE S A,2028669,2025-09-30,2028669
"Epoch Investment Partners, Inc.",2019762,2025-09-30,-56688
Rockefeller Capital Management L.P.,1978048,2025-09-30,-311639
GUGGENHEIM CAPITAL LLC,1939860,2025-09-30,-55671
Janney Montgomery Scott LLC,1918891,2025-09-30,56613
SILVERCREST ASSET MANAGEMENT GROUP LLC,1906056,2025-09-30,-75893
"Clark Capital Management Group, Inc.",1881624,2025-09-30,-373665
BANK OF NOVA SCOTIA,1832600,2025-09-30,134293
KLP KAPITALFORVALTNING AS,1813915,2025-09-30,-40200
"COMMONWEALTH EQUITY SERVICES, LLC",1797535,2025-09-30,-248025
"Bridgewater Associates, LP",1786488,2025-09-30,-87644
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,1772003,2025-09-30,-4966
Saturna Capital CORP,1744897,2025-09-30,10
Sarasin & Partners LLP,1717438,2025-09-30,-87192
CONFLUENCE INVESTMENT MANAGEMENT LLC,1707626,2025-09-30,-31319
KEYBANK NATIONAL ASSOCIATION/OH,1706483,2025-09-30,-37181
"ADVISOR GROUP HOLDINGS, INC.",1677217,2025-09-30,451851
TORONTO DOMINION BANK,1674539,2025-09-30,-239338
"Colony Group, LLC",1665916,2025-09-30,12758
Skandinaviska Enskilda Banken AB (publ),1664742,2025-09-30,581508
NEOS Investment Management LLC,1658768,2025-09-30,644636
Cetera Investment Advisers,1617606,2025-09-30,502098
"Rafferty Asset Management, LLC",1601137,2025-09-30,40364
COMMERZBANK AKTIENGESELLSCHAFT /FI,1586874,2025-09-30,60361
BI Asset Management Fondsmaeglerselskab A/S,1572080,2025-09-30,109501
"Stonegate Investment Group, LLC",1571291,2025-09-30,6949
COMERICA BANK,1552451,2025-09-30,-80278
Quantinno Capital Management LP,1550597,2025-09-30,482815
PZENA INVESTMENT MANAGEMENT LLC,1544377,2025-09-30,-55576
RENAISSANCE TECHNOLOGIES LLC,1541505,2025-09-30,1541505
Creative Planning,1530885,2025-09-30,91294
"Advisors Capital Management, LLC",1530816,2025-09-30,53080
Mn Services Vermogensbeheer B.V.,1509891,2025-09-30,22700
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",1504249,2025-09-30,-4719
"GREAT LAKES ADVISORS, LLC",1499936,2025-09-30,15462
"State of Tennessee, Treasury Department",1475771,2025-09-30,93860
DnB Asset Management AS,1475231,2025-09-30,11250
CIBC Asset Management Inc,1474581,2025-09-30,-67762
STRS OHIO,1470288,2025-09-30,-196457
"Resona Asset Management Co.,Ltd.",1442680,2025-09-30,-66876
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,1439017,2025-09-30,42349
ACTIAM N.V.,1415849,2025-09-30,1415849
State of New Jersey Common Pension Fund D,1392301,2025-09-30,49556
PUBLIC SECTOR PENSION INVESTMENT BOARD,1383400,2025-09-30,1006557
Metropolis Capital Ltd,1378165,2025-09-30,-417347
Boston Trust Walden Corp,1356109,2025-09-30,-297622
TEACHER RETIREMENT SYSTEM OF TEXAS,1347375,2025-09-30,-268378
CINCINNATI INSURANCE CO,1334000,2025-09-30,0
MERCER GLOBAL ADVISORS INC /ADV,1327424,2025-09-30,380491
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",1316012,2025-09-30,49997
STATE OF MICHIGAN RETIREMENT SYSTEM,1300162,2025-09-30,-10800
"NISA INVESTMENT ADVISORS, LLC",1297154,2025-09-30,14412
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,1295038,2025-09-30,-379994
Railway Pension Investments Ltd,1288676,2025-09-30,0
Candriam S.C.A.,1270551,2025-09-30,-10136
Lansforsakringar Fondforvaltning AB (publ),1255418,2025-09-30,31944
MILLER HOWARD INVESTMENTS INC /NY,1250074,2025-09-30,1008
"CWM, LLC",1244565,2025-09-30,57190
Paralel Advisors LLC,1240000,2025-09-30,0
CITADEL ADVISORS LLC,1231034,2025-09-30,-7882031
Daiwa Securities Group Inc.,1215933,2025-09-30,59371
OLD REPUBLIC INTERNATIONAL CORP,1208600,2025-09-30,0
CIBC WORLD MARKET INC.,1206519,2025-09-30,224748
Vontobel Holding Ltd.,1191232,2025-09-30,-7475
AE Wealth Management LLC,1191011,2025-09-30,142259
"D. E. Shaw & Co., Inc.",1168827,2025-09-30,-99978
Calamos Advisors LLC,1163509,2025-09-30,2498
Arizona State Retirement System,1161798,2025-09-30,-1037
Woodline Partners LP,1109933,2025-09-30,607
Erste Asset Management GmbH,1095152,2025-09-30,-155314
"MML INVESTORS SERVICES, LLC",1092049,2025-09-30,-4480
Midwest Trust Co,1087857,2025-09-30,-16453
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",1071195,2025-09-30,139108
Achmea Investment Management B.V.,1062790,2025-09-30,39800
Border to Coast Pensions Partnership Ltd,1061021,2025-09-30,208753
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,1056703,2025-09-30,-143626
RNC CAPITAL MANAGEMENT LLC,1055997,2025-09-30,-17756
"Union Bancaire Privee, UBP SA",1052813,2025-09-30,1012804
BROWN ADVISORY INC,1051451,2025-09-30,26871
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,1047499,2025-09-30,20303
GATEWAY INVESTMENT ADVISERS LLC,1040878,2025-09-30,-108928
FIRST FINANCIAL BANKSHARES INC,1033389,2025-09-30,-20790
BAILLIE GIFFORD & CO,1026106,2025-09-30,-29079
SHELTON CAPITAL MANAGEMENT,1015638,2025-09-30,96067
Czech National Bank,1005757,2025-09-30,33321
FORSTA AP-FONDEN,995800,2025-09-30,82700
MAI Capital Management,982999,2025-09-30,36753
"MetLife Investment Management, LLC",982887,2025-09-30,-30834
Haverford Trust Co,980767,2025-09-30,-57027
"Welch Group, LLC",966136,2025-09-30,9939
ING GROEP NV,964112,2025-09-30,413369
"WILEY BROS.-AINTREE CAPITAL, LLC",959847,2025-09-30,91288
LOS ANGELES CAPITAL MANAGEMENT LLC,956381,2025-09-30,-1037185
VAN ECK ASSOCIATES CORP,951673,2025-09-30,21738
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,950940,2025-09-30,-24758
WEDGE CAPITAL MANAGEMENT L L P/NC,947846,2025-09-30,-6336
MILLENNIUM MANAGEMENT LLC,935910,2025-09-30,-1651442
"Alyeska Investment Group, L.P.",935449,2025-09-30,542055
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",928832,2025-09-30,57925
VAUGHAN DAVID INVESTMENTS LLC/IL,924875,2025-09-30,-8126
NOMURA HOLDINGS INC,922632,2025-09-30,748726
OAK ASSOCIATES LTD /OH/,920714,2025-09-30,-8162
AEGON ASSET MANAGEMENT UK PLC,911548,2025-09-30,-46740
Freestone Grove Partners LP,894259,2025-09-30,-441995
KORNITZER CAPITAL MANAGEMENT INC /KS,885171,2025-09-30,-6029
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,879805,2025-09-30,-110419
ZWJ INVESTMENT COUNSEL INC,878240,2025-09-30,-5031
BERKSHIRE ASSET MANAGEMENT LLC/PA,878056,2025-09-30,-9228
CAPITAL ADVISORS INC/OK,870944,2025-09-30,96016
INTECH INVESTMENT MANAGEMENT LLC,855768,2025-09-30,299418
B. Metzler seel. Sohn & Co. AG,853406,2025-09-30,42496
Ilmarinen Mutual Pension Insurance Co,824820,2025-09-30,-10180
"Empowered Funds, LLC",822342,2025-09-30,163672
"Capital Investment Advisors, LLC",822164,2025-09-30,9908
Willis Investment Counsel,819263,2025-09-30,17414
PARK NATIONAL CORP /OH/,815847,2025-09-30,-3342
BLAIR WILLIAM & CO/IL,815801,2025-09-30,9491
"Crossmark Global Holdings, Inc.",808596,2025-09-30,534
"Sumitomo Mitsui DS Asset Management Company, Ltd",804744,2025-09-30,31572
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,804459,2025-09-30,67759
"Modera Wealth Management, LLC",794002,2025-09-30,-21081
Compagnie Lombard Odier SCmA,788980,2025-09-30,-16665
IFM Investors Pty Ltd,787516,2025-09-30,-1292
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,784906,2025-09-30,472000
GF FUND MANAGEMENT CO. LTD.,779366,2025-09-30,0
AMALGAMATED BANK,775965,2025-09-30,-16117
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",771359,2025-09-30,15844
Raiffeisen Bank International AG,771179,2025-09-30,-24248
RWC Asset Management LLP,762125,2025-09-30,-56104
"Cambridge Investment Research Advisors, Inc.",757024,2025-09-30,10497
"Toroso Investments, LLC",722395,2025-09-30,300884
PINNACLE ASSOCIATES LTD,712597,2025-09-30,-5513
OPPENHEIMER ASSET MANAGEMENT INC.,711606,2025-09-30,13711
TODD ASSET MANAGEMENT LLC,709074,2025-09-30,702448
WORLDQUANT MILLENNIUM ADVISORS LLC,706959,2025-09-30,-411874
ALPS ADVISORS INC,701209,2025-09-30,-127017
"PineBridge Investments, L.P.",698986,2025-09-30,-86402
"QRG CAPITAL MANAGEMENT, INC.",698679,2025-09-30,-311865
Harvest Portfolios Group Inc.,697862,2025-09-30,-25642
"Kestra Advisory Services, LLC",694112,2025-09-30,200409
COMMERCE BANK,694081,2025-09-30,1340
"Gotham Asset Management, LLC",692365,2025-09-30,238110
Allworth Financial LP,688503,2025-09-30,15774
JONES FINANCIAL COMPANIES LLLP,686469,2025-09-30,56057
PEAPACK GLADSTONE FINANCIAL CORP,678326,2025-09-30,8659
BECKER CAPITAL MANAGEMENT INC,673956,2025-09-30,-32578
USS Investment Management Ltd,672981,2025-09-30,-600
JANUS HENDERSON GROUP PLC,668904,2025-09-30,-2008875
"XPONANCE, INC.",667092,2025-09-30,-7691
"SEIZERT CAPITAL PARTNERS, LLC",661813,2025-09-30,-20159
Utah Retirement Systems,657651,2025-09-30,186
HERITAGE INVESTORS MANAGEMENT CORP,651492,2025-09-30,-3641
Nexus Investment Management ULC,649582,2025-09-30,25
Varma Mutual Pension Insurance Co,647947,2025-09-30,52000
WELCH & FORBES LLC,647290,2025-09-30,-5273
AGF MANAGEMENT LTD,646555,2025-09-30,22759
"Kovitz Investment Group Partners, LLC",645928,2025-09-30,24125
Police & Firemen's Retirement System of New Jersey,641844,2025-09-30,37285
"CSM Advisors, LLC",636912,2025-09-30,36381
MEYER HANDELMAN CO,632240,2025-09-30,5735
"Lido Advisors, LLC",621348,2025-09-30,121583
"Cresset Asset Management, LLC",618655,2025-09-30,-12114
Mediolanum International Funds Ltd,618542,2025-09-30,-81304
"Vanguard Personalized Indexing Management, LLC",615458,2025-09-30,-5574
"Advisors Asset Management, Inc.",611262,2025-09-30,-42356
LAZARD ASSET MANAGEMENT LLC,610225,2025-09-30,19845
STALEY CAPITAL ADVISERS INC,608090,2025-09-30,-7519
FUKOKU MUTUAL LIFE INSURANCE Co,601610,2025-09-30,0
"Allspring Global Investments Holdings, LLC",589703,2025-09-30,-108328
FIDUCIARY TRUST CO,589282,2025-09-30,5751
Auto-Owners Insurance Co,589140,2025-09-30,0
"CULLEN/FROST BANKERS, INC.",588908,2025-09-30,24033
HUNTINGTON NATIONAL BANK,586198,2025-09-30,-3932
"Dai-Ichi Life Insurance Company, Ltd",583961,2025-09-30,85264
PRUDENTIAL PLC,583394,2025-09-30,85861
Distillate Capital Partners LLC,580778,2025-09-30,113333
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,580025,2025-09-30,-18432
"GW&K Investment Management, LLC",577744,2025-09-30,-7210
KING LUTHER CAPITAL MANAGEMENT CORP,576699,2025-09-30,-6207
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,572793,2025-09-30,-53989
MARTINGALE ASSET MANAGEMENT L P,572735,2025-09-30,-60157
"Pathstone Holdings, LLC",570694,2025-09-30,-1645
BRADLEY FOSTER & SARGENT INC/CT,567772,2025-09-30,-5050
"Steward Partners Investment Advisory, LLC",567090,2025-09-30,64575
La Banque Postale Asset Management SA,564834,2025-09-30,-28998
MASSMUTUAL TRUST CO FSB/ADV,555574,2025-09-30,-18126
"State of Alaska, Department of Revenue",552714,2025-09-30,-23777
"YOUSIF CAPITAL MANAGEMENT, LLC",536620,2025-09-30,-29538
Andra AP-fonden,534978,2025-09-30,120800
Federation des caisses Desjardins du Quebec,528201,2025-09-30,12456
Randolph Co Inc,522499,2025-09-30,16171
ATWOOD & PALMER INC,522351,2025-09-30,-479
"Grantham, Mayo, Van Otterloo & Co. LLC",521632,2025-09-30,-251713
STEPHENS INC /AR/,520639,2025-09-30,-13140
SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,520290,2025-09-30,-5594
"NewEdge Advisors, LLC",518334,2025-09-30,55179
"BOKF, NA",514405,2025-09-30,-1228
CONNING INC.,511134,2025-09-30,-40401
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,509470,2025-09-30,-10529
Quintet Private Bank (Europe) S.A.,504396,2025-09-30,-4695
"Nearwater Capital Markets, Ltd",502600,2025-09-30,-77400
"MANAGED ASSET PORTFOLIOS, LLC",498938,2025-09-30,-3132
Louisiana State Employees Retirement System,496600,2025-09-30,-2900
EDGAR LOMAX CO/VA,494468,2025-09-30,-144395
"Van Hulzen Asset Management, LLC",493911,2025-09-30,-27026
Ethic Inc.,483469,2025-09-30,6332
M&G Plc,476496,2025-09-30,-82653
SCOTIA CAPITAL INC.,473938,2025-09-30,5499
Aquatic Capital Management LLC,469451,2025-09-30,469451
Illinois Municipal Retirement Fund,469426,2025-09-30,-56557
"Badgley Phelps Wealth Managers, LLC",469349,2025-09-30,-4427
D.A. DAVIDSON & CO.,469079,2025-09-30,-13779
Steel Peak Wealth Management LLC,465592,2025-09-30,-17243
Zurich Insurance Group Ltd/FI,463264,2025-09-30,100784
"Applied Finance Capital Management, LLC",463087,2025-09-30,-45022
iA Global Asset Management Inc.,462356,2025-09-30,-149014
"CBOE Vest Financial, LLC",462252,2025-09-30,-144346
"Marble Harbor Investment Counsel, LLC",454959,2025-09-30,251
Sienna Gestion,454172,2025-09-30,230284
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,452551,2025-09-30,108793
BRYN MAWR TRUST Co,451409,2025-09-30,-118162
LGT Group Foundation,449325,2025-09-30,17121
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,442612,2025-09-30,16185
Squarepoint Ops LLC,442564,2025-09-30,240056
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",442297,2025-09-30,12345
Dakota Wealth Management,440835,2025-09-30,210099
Glenview Trust Co,439697,2025-09-30,-5574
BNP PARIBAS,436462,2025-09-30,15616
ASR Vermogensbeheer N.V.,432796,2025-09-30,-1877
PROFUND ADVISORS LLC,432553,2025-09-30,124
FIRST HORIZON CORP,431707,2025-09-30,431707
"CAPSTONE INVESTMENT ADVISORS, LLC",429431,2025-09-30,419118
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,429192,2025-09-30,-26981
Fisher Funds Management LTD,427712,2025-09-30,0
Elo Mutual Pension Insurance Co,424784,2025-09-30,48875
"Minneapolis Portfolio Management Group, LLC",423540,2025-09-30,-140328
"Bank Julius Baer & Co. Ltd, Zurich",418707,2025-09-30,62199
"Envestnet Portfolio Solutions, Inc.",418231,2025-09-30,-16597
"HB Wealth Management, LLC",410741,2025-09-30,36051
"Bryn Mawr Capital Management, LLC",410253,2025-09-30,12123
Investment Management Corp of Ontario,407524,2025-09-30,103724
WESBANCO BANK INC,406281,2025-09-30,43096
Avanza Fonder AB,404549,2025-09-30,37045
"Banco Santander, S.A.",400352,2025-09-30,12109
Vestcor Inc,399745,2025-09-30,-9019
SYNOVUS FINANCIAL CORP,399164,2025-09-30,8181
OPPENHEIMER & CO INC,397369,2025-09-30,-4
HALLMARK CAPITAL MANAGEMENT INC,394279,2025-09-30,2033
LVM CAPITAL MANAGEMENT LTD/MI,392535,2025-09-30,-1695
CANTOR FITZGERALD INVESTMENT ADVISORS L.P.,385121,2025-09-30,945
"SummitTX Capital, L.P.",377963,2025-09-30,116937
CI INVESTMENTS INC.,376279,2025-09-30,26129
"TruWealth Advisors, LLC",375920,2025-09-30,7109
"ADAMS DIVERSIFIED EQUITY FUND, INC.",374800,2025-09-30,0
Wealthfront Advisers LLC,374768,2025-09-30,5169
CLIFFORD SWAN INVESTMENT COUNSEL LLC,372474,2025-09-30,-2444
Junto Capital Management LP,370914,2025-09-30,-932400
"Livforsakringsbolaget Skandia, Omsesidigt",369576,2025-09-30,7900
"Alpha Cubed Investments, LLC",368798,2025-09-30,-23771
DAVIDSON INVESTMENT ADVISORS,367060,2025-09-30,-10846
JUPITER ASSET MANAGEMENT LTD,364512,2025-09-30,303502
"Palisade Asset Management, LLC",362837,2025-09-30,-1956
YACKTMAN ASSET MANAGEMENT LP,360176,2025-09-30,-25924
"Private Advisor Group, LLC",360036,2025-09-30,-1831
"KESTRA PRIVATE WEALTH SERVICES, LLC",359602,2025-09-30,-2210
"TCTC Holdings, LLC",358574,2025-09-30,-4981
"Sonora Investment Management Group, LLC",356406,2025-09-30,-1566
MARKEL GROUP INC.,355500,2025-09-30,6000
EASTERLY INVESTMENT PARTNERS LLC,355145,2025-09-30,-33653
ALTRINSIC GLOBAL ADVISORS LLC,354931,2025-09-30,-5469
"Beacon Pointe Advisors, LLC",353759,2025-09-30,-6472
"Bragg Financial Advisors, Inc",350740,2025-09-30,-65
TOCQUEVILLE ASSET MANAGEMENT L.P.,349667,2025-09-30,-84264
Arnhold LLC,348565,2025-09-30,-1686
EDMOND DE ROTHSCHILD HOLDING S.A.,347362,2025-09-30,39620
"Norinchukin Bank, The",342759,2025-09-30,-133
Visionary Wealth Advisors,341964,2025-09-30,-9405
BRAUN STACEY ASSOCIATES INC,341208,2025-09-30,23800
"Clearbridge Investments, LLC",341121,2025-09-30,41997
Northwest & Ethical Investments L.P.,337938,2025-09-30,231710
"Sound Income Strategies, LLC",334755,2025-09-30,-60131
JOHN G ULLMAN & ASSOCIATES INC,334215,2025-09-30,-2050
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",333484,2025-09-30,38627
"Fisher Asset Management, LLC",329668,2025-09-30,100293
Rheos Capital Works Inc.,325000,2025-09-30,-100000
EVERGREEN CAPITAL MANAGEMENT LLC,323749,2025-09-30,4479
"DAYMARK WEALTH PARTNERS, LLC",319296,2025-09-30,5896
"IEQ CAPITAL, LLC",319170,2025-09-30,26656
CCM INVESTMENT ADVISERS LLC,317553,2025-09-30,-2966
CITIZENS FINANCIAL GROUP INC/RI,316343,2025-09-30,8310
"Systematic Alpha Investments, LLC",314568,2025-09-30,0
ASSOCIATED BANC-CORP,310850,2025-09-30,1603
Argent Trust Co,309917,2025-09-30,4375
KANAWHA CAPITAL MANAGEMENT LLC,309492,2025-09-30,685
South Dakota Investment Council,305830,2025-09-30,-27090
