symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
IR,0.68165,-1.12805,-0.12521913,-4.99107,-8.15292,0,-12.61093,49.39127,76.46018,278.00948,278.00948
