symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
DASH,2024-12-31,167.75,411551000,69037680250,4019000000,536000000,65554680250
DASH,2023-12-31,98.89,392948000,38858627720,2656000000,522000000,36724627720
DASH,2022-12-31,48.82,371413000,18132382660,1977000000,511000000,16666382660
DASH,2021-12-31,148.9,336847000,50156518300,2504000000,399000000,48051518300
DASH,2020-12-31,142.75,311950000,44530862500,4345000000,617000000,40802862500
DASH,2019-12-31,189.51,283145000,53658808950,257000000,184000000,53585808950
DASH,2018-12-31,189.51,283145000,53658808950,215000000,0,53443808950
