symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
XYZ,0.09218475,-0.53435115,6.61103,-15.33463,-6.13744,0,-29.13857,0.67995673,-71.64309,466.02954,398.46978
