symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
INVH,2024-12-31,31.97,612551317,19583265604,174491000,8202302000,27611076604
INVH,2023-12-31,34.11,611893784,20871696972,700618000,8546052000,28717130972
INVH,2022-12-31,29.64,609770610,18073600880,262870000,7769077000,25579807880
INVH,2021-12-31,45.34,577681070,26192059713,610166000,7998659000,33580552713
INVH,2020-12-31,29.7,553993321,16453601633,213422000,8031504000,24271683633
INVH,2019-12-31,29.97,531235962,15921141781,92258000,10629772000,26458655781
INVH,2018-12-31,20.08,520376929,10449168734,144940000,12455172000,22759400734
INVH,2017-12-31,23.57,339423442,8000210527,179878000,9651662000,17471994527
INVH,2016-12-31,20,302116760,6042335200,198119000,7570279000,13414495200
INVH,2015-12-31,20,302116760,6042335200,274818000,7725957000,13493474200
INVH,2014-12-31,20,302116760,6042335200,285596000,6564643000,12321382200
