holder,shares,dateReported,change
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",533002,2025-09-30,48216
VICTORY CAPITAL MANAGEMENT INC,531452,2025-09-30,-1880989
DJE Kapital AG,504443,2025-09-30,0
"Nuveen, LLC",483250,2025-09-30,-27221
"Allspring Global Investments Holdings, LLC",473798,2025-09-30,-74027
"Russell Investments Group, Ltd.",448906,2025-09-30,30071
Walleye Capital LLC,437431,2025-09-30,27515
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,431905,2025-09-30,-33650
RHUMBLINE ADVISERS,430024,2025-09-30,-24348
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",423948,2025-09-30,-1754
TODD ASSET MANAGEMENT LLC,415479,2025-09-30,-34453
"ADVISOR GROUP HOLDINGS, INC.",414079,2025-09-30,183013
AMERICAN CENTURY COMPANIES INC,410992,2025-09-30,80316
Trexquant Investment LP,392160,2025-09-30,132849
FRANKLIN RESOURCES INC,388550,2025-09-30,-309715
GREAT WEST LIFE ASSURANCE CO /CAN/,383308,2025-09-30,-25023
"CSM Advisors, LLC",381955,2025-09-30,-78180
Rothschild & Co Wealth Management UK Ltd,381216,2025-09-30,6659
"GAMCO INVESTORS, INC. ET AL",378183,2025-09-30,-8157
"Glenmede Investment Management, LP",377365,2025-09-30,-43981
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,374669,2025-09-30,23825
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",372789,2025-09-30,19311
"Summit Street Capital Management, LLC",369096,2025-09-30,3101
Achmea Investment Management B.V.,335843,2025-09-30,-18430
"D. E. Shaw & Co., Inc.",325152,2025-09-30,-20484
Treasurer of the State of North Carolina,319954,2025-09-30,-5665
STRS OHIO,308969,2025-09-30,-109681
PRICE T ROWE ASSOCIATES INC /MD/,308144,2025-09-30,-11078
Pictet Asset Management Holding SA,307357,2025-09-30,-68859
MACQUARIE GROUP LTD,298399,2025-09-30,-8226
"CBOE Vest Financial, LLC",297983,2025-09-30,236041
KLP KAPITALFORVALTNING AS,281000,2025-09-30,-104600
ENVESTNET ASSET MANAGEMENT INC,278953,2025-09-30,-174564
"Connor, Clark & Lunn Investment Management Ltd.",277469,2025-09-30,76665
"MARSHALL WACE, LLP",276831,2025-09-30,46261
GABELLI FUNDS LLC,274233,2025-09-30,-1400
CITADEL ADVISORS LLC,272189,2025-09-30,-532736
Mitsubishi UFJ Trust & Banking Corp,267191,2025-09-30,-24153
"Livforsakringsbolaget Skandia, Omsesidigt",261100,2025-09-30,6300
MERCER GLOBAL ADVISORS INC /ADV,253113,2025-09-30,38824
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,249202,2025-09-30,-68100
TEACHER RETIREMENT SYSTEM OF TEXAS,247181,2025-09-30,-99796
PRINCIPAL FINANCIAL GROUP INC,242612,2025-09-30,-7945
LAZARD ASSET MANAGEMENT LLC,242431,2025-09-30,-38695
SCHRODER INVESTMENT MANAGEMENT GROUP,239187,2025-09-30,-108401
"Cambria Investment Management, L.P.",235029,2025-09-30,-75509
ALLIANCEBERNSTEIN L.P.,228040,2025-09-30,-111207
Universal- Beteiligungs- und Servicegesellschaft mbH,219598,2025-09-30,-28458
"Empowered Funds, LLC",211030,2025-09-30,-501598
CANADA PENSION PLAN INVESTMENT BOARD,203128,2025-09-30,203128
BNP Paribas Asset Management Holding S.A.,196094,2025-09-30,-44500
"Brandywine Global Investment Management, LLC",194873,2025-09-30,478
HENNESSY ADVISORS INC,184500,2025-09-30,-14600
FOSTER & MOTLEY INC,182492,2025-09-30,-3130
AVIVA PLC,181446,2025-09-30,6052
"JACOBS LEVY EQUITY MANAGEMENT, INC",174955,2025-09-30,-61786
"Banco Santander, S.A.",172750,2025-09-30,-54620
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,172641,2025-09-30,5144
"SEIZERT CAPITAL PARTNERS, LLC",160449,2025-09-30,-2936
South Dakota Investment Council,157803,2025-09-30,-103882
RENAISSANCE TECHNOLOGIES LLC,156700,2025-09-30,-287000
abrdn plc,154413,2025-09-30,-4875
Illinois Municipal Retirement Fund,152072,2025-09-30,7118
BI Asset Management Fondsmaeglerselskab A/S,150522,2025-09-30,28118
Swedbank AB,149805,2025-09-30,-18888
Calamos Advisors LLC,149159,2025-09-30,0
"PDT Partners, LLC",148832,2025-09-30,140932
PRUDENTIAL FINANCIAL INC,148021,2025-09-30,-17798
TD ASSET MANAGEMENT INC,145241,2025-09-30,-16681
"Bridgewater Associates, LP",142041,2025-09-30,-1038382
Waratah Capital Advisors Ltd.,142026,2025-09-30,-169117
CIBC WORLD MARKET INC.,139104,2025-09-30,20258
STATE OF WISCONSIN INVESTMENT BOARD,137497,2025-09-30,-1200
"Greystone Financial Group, LLC",135367,2025-09-30,-25325
FORSTA AP-FONDEN,134700,2025-09-30,-2900
"Strategic Global Advisors, LLC",134120,2025-09-30,134120
"Moran Wealth Management, LLC",133523,2025-09-30,-1160
RAYMOND JAMES FINANCIAL INC,131063,2025-09-30,-43691
INTECH INVESTMENT MANAGEMENT LLC,131047,2025-09-30,-2600
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",129330,2025-09-30,-3960
NEW YORK STATE COMMON RETIREMENT FUND,127340,2025-09-30,-1800
APG Asset Management N.V.,122500,2025-09-30,-3400
BANK OF MONTREAL /CAN/,118747,2025-09-30,17143
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",114193,2025-09-30,-51554
ROYAL LONDON ASSET MANAGEMENT LTD,112084,2025-09-30,842
LPL Financial LLC,111630,2025-09-30,-7780
Engineers Gate Manager LP,110826,2025-09-30,68582
"Asset Management One Co., Ltd.",109992,2025-09-30,-11621
Korea Investment CORP,108710,2025-09-30,-151121
"Chevy Chase Trust Holdings, LLC",107295,2025-09-30,-5899
"L2 Asset Management, LLC",104764,2025-09-30,2408
Morningstar Investment Management LLC,104238,2025-09-30,104238
NOMURA ASSET MANAGEMENT CO LTD,99285,2025-09-30,-2079
Howard Capital Management Inc.,98267,2025-09-30,0
OSSIAM,98027,2025-09-30,60977
"Baird Financial Group, Inc.",97856,2025-09-30,80356
BANK OF NOVA SCOTIA,97807,2025-09-30,67403
DANSKE BANK A/S,96941,2025-09-30,-508470
"PineBridge Investments, L.P.",95754,2025-09-30,76125
"TWO SIGMA SECURITIES, LLC",94871,2025-09-30,94871
Polar Asset Management Partners Inc.,92948,2025-09-30,-125652
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,92711,2025-09-30,69919
"Ensign Peak Advisors, Inc",92343,2025-09-30,-43140
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",91463,2025-09-30,12659
TORONTO DOMINION BANK,89565,2025-09-30,-9854
Ruffer LLP,87164,2025-09-30,-143094
Midwest Trust Co,86869,2025-09-30,-3006
Walleye Trading LLC,85495,2025-09-30,66457
WESTPAC BANKING CORP,85129,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,84374,2025-09-30,4809
Federation des caisses Desjardins du Quebec,84272,2025-09-30,2475
"Mirae Asset Global Investments Co., Ltd.",80738,2025-09-30,2555
"PATTON FUND MANAGEMENT, INC.",80541,2025-09-30,76078
Cetera Investment Advisers,79882,2025-09-30,11342
Creative Planning,77866,2025-09-30,27513
DekaBank Deutsche Girozentrale,76402,2025-09-30,0
WELLINGTON MANAGEMENT GROUP LLP,76074,2025-09-30,-1595
"Linden Thomas Advisory Services, LLC",75709,2025-09-30,1411
Strategic Investment Advisors / MI,73851,2025-09-30,3701
"State of Tennessee, Treasury Department",73664,2025-09-30,0
Weiss Asset Management LP,73440,2025-09-30,-51164
Wealthfront Advisers LLC,71586,2025-09-30,179
"Resona Asset Management Co.,Ltd.",70096,2025-09-30,-5027
Family Management Corp,69374,2025-09-30,37668
"Thrive Capital Management, LLC",68292,2025-09-30,9252
"Grantham, Mayo, Van Otterloo & Co. LLC",67739,2025-09-30,-68767
ProShare Advisors LLC,66169,2025-09-30,-340
FLPUTNAM INVESTMENT MANAGEMENT CO,65809,2025-09-30,65809
"Rakuten Investment Management, Inc.",64568,2025-09-30,64568
STATE OF MICHIGAN RETIREMENT SYSTEM,63712,2025-09-30,-1400
Arizona State Retirement System,63235,2025-09-30,-437
"UMB Bank, n.a.",61233,2025-09-30,-1852
Schonfeld Strategic Advisors LLC,60976,2025-09-30,38312
CREDIT AGRICOLE S A,60445,2025-09-30,60445
"Vanguard Personalized Indexing Management, LLC",59872,2025-09-30,6646
"Crossmark Global Holdings, Inc.",59854,2025-09-30,38000
Assenagon Asset Management S.A.,57842,2025-09-30,4227
Verition Fund Management LLC,57203,2025-09-30,-8652
AGF MANAGEMENT LTD,55806,2025-09-30,1210
Czech National Bank,53325,2025-09-30,1007
NATIONAL BANK OF CANADA /FI/,52895,2025-09-30,-98080
"MetLife Investment Management, LLC",52124,2025-09-30,-2440
"QRG CAPITAL MANAGEMENT, INC.",51881,2025-09-30,-174428
Vestcor Inc,51488,2025-09-30,-99
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,50418,2025-09-30,-2076
"Summit Trail Advisors, LLC",50180,2025-09-30,13165
"CWA Asset Management Group, LLC",49017,2025-09-30,4447
LOS ANGELES CAPITAL MANAGEMENT LLC,48099,2025-09-30,-174640
DnB Asset Management AS,47982,2025-09-30,888
"Horizon Investments, LLC",47831,2025-09-30,6374
Brookstone Capital Management,47771,2025-09-30,-2219
State of New Jersey Common Pension Fund D,47623,2025-09-30,1750
Handelsbanken Fonder AB,47494,2025-09-30,1676
Paralel Advisors LLC,47264,2025-09-30,61
CAXTON ASSOCIATES LLP,46708,2025-09-30,-149508
IFM Investors Pty Ltd,45031,2025-09-30,-4939
USS Investment Management Ltd,44471,2025-09-30,0
Wesleyan Assurance Society,44333,2025-09-30,0
Mount Lucas Management LP,43558,2025-09-30,556
WINTON GROUP Ltd,43029,2025-09-30,43029
Mn Services Vermogensbeheer B.V.,41800,2025-09-30,0
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,41688,2025-09-30,-4000
Janney Montgomery Scott LLC,41545,2025-09-30,1470
Generali Asset Management SPA SGR,41512,2025-09-30,-6398
ACADIAN ASSET MANAGEMENT LLC,41283,2025-09-30,-74370
AMALGAMATED BANK,41147,2025-09-30,-1553
RITHOLTZ WEALTH MANAGEMENT,41115,2025-09-30,7696
Perpetual Ltd,39723,2025-09-30,39723
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,38991,2025-09-30,-2463
Sterling Capital Management LLC,38519,2025-09-30,-1115
1832 Asset Management L.P.,38293,2025-09-30,-1507
Daiwa Securities Group Inc.,37602,2025-09-30,1952
"XPONANCE, INC.",37448,2025-09-30,649
iA Global Asset Management Inc.,36625,2025-09-30,8742
Police & Firemen's Retirement System of New Jersey,36521,2025-09-30,1003
"NATIXIS ADVISORS, L.P.",35891,2025-09-30,-1109
Utah Retirement Systems,35087,2025-09-30,-1107
ONTARIO TEACHERS PENSION PLAN BOARD,34231,2025-09-30,27327
"Toroso Investments, LLC",33567,2025-09-30,-7987
ASR Vermogensbeheer N.V.,33267,2025-09-30,-131
Candriam S.C.A.,33255,2025-09-30,-5987
"Empirical Finance, LLC",32748,2025-09-30,199
"Virtus Investment Advisers, Inc.",32486,2025-09-30,4405
CIBC Asset Management Inc,32405,2025-09-30,-89
Hudson Canyon Capital Management,32350,2025-09-30,0
COMERICA BANK,31918,2025-09-30,-3419
PARK AVENUE SECURITIES LLC,31252,2025-09-30,-4060
"Mariner, LLC",30973,2025-09-30,-6979
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,30766,2025-09-30,-3512
"Sumitomo Mitsui DS Asset Management Company, Ltd",30603,2025-09-30,1395
"DRW Securities, LLC",30582,2025-09-30,20616
UniSuper Management Pty Ltd,30538,2025-09-30,2598
"Bayesian Capital Management, LP",30191,2025-09-30,-46700
"Caprock Group, LLC",29809,2025-09-30,29809
"Peak Retirement Planning, Inc.",29708,2025-09-30,6360
"CI Private Wealth, LLC",29455,2025-09-30,-6209
"Aragon Global Management, LP",29032,2025-09-30,0
"SG Americas Securities, LLC",28666,2025-09-30,-103777
"COMMONWEALTH EQUITY SERVICES, LLC",28304,2025-09-30,-8688
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,28239,2025-09-30,-175
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,28127,2025-09-30,-568
Weaver Capital Management LLC,27531,2025-09-30,-311
"MML INVESTORS SERVICES, LLC",26779,2025-09-30,-7679
"YOUSIF CAPITAL MANAGEMENT, LLC",26655,2025-09-30,-2433
SCOTIA CAPITAL INC.,26336,2025-09-30,-273
MACKENZIE FINANCIAL CORP,26167,2025-09-30,-1109
Y-Intercept (Hong Kong) Ltd,26135,2025-09-30,-12438
NEOS Investment Management LLC,25629,2025-09-30,8135
"Pathstone Holdings, LLC",25482,2025-09-30,-706
OMERS ADMINISTRATION Corp,25310,2025-09-30,0
Banque Cantonale Vaudoise,25107,2025-09-30,-5875
THRIVENT FINANCIAL FOR LUTHERANS,24931,2025-09-30,28
Center For Asset Management LLC,24831,2025-09-30,24831
DoubleLine ETF Adviser LP,24827,2025-09-30,-634
"Archford Capital Strategies, LLC",24410,2025-09-30,9521
Private Advisory Group LLC,24252,2025-09-30,508
"Sequoia Financial Advisors, LLC",24116,2025-09-30,8633
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,23952,2025-09-30,5448
Board of the Pension Protection Fund,23600,2025-09-30,-2100
STIFEL FINANCIAL CORP,22691,2025-09-30,-3451
Neuberger Berman Group LLC,22649,2025-09-30,-21943
"State of Alaska, Department of Revenue",22361,2025-09-30,-1695
NORDEA INVESTMENT MANAGEMENT AB,21980,2025-09-30,3302
TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,21937,2025-09-30,-143
PUBLIC SECTOR PENSION INVESTMENT BOARD,21639,2025-09-30,737
"PRINCIPAL SECURITIES, INC.",21557,2025-09-30,2667
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",21343,2025-09-30,13635
"Cypress Capital, LLC",21031,2025-09-30,-369
"Inscription Capital, LLC",20726,2025-09-30,8159
"JSF Financial, LLC",20260,2025-09-30,370
Aaron Wealth Advisors LLC,20259,2025-09-30,14228
"NISA INVESTMENT ADVISORS, LLC",20111,2025-09-30,108
"Procyon Advisors, LLC",19900,2025-09-30,7846
Jackson Creek Investment Advisors LLC,19788,2025-09-30,-415
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",19778,2025-09-30,3760
"Norinchukin Bank, The",19403,2025-09-30,2504
"Caitlin John, LLC",19392,2025-09-30,412
WINNOW WEALTH LLC,19342,2025-09-30,19342
GUGGENHEIM CAPITAL LLC,19120,2025-09-30,9702
"SRS Capital Advisors, Inc.",19002,2025-09-30,17456
Baader Bank Aktiengesellschaft,18852,2025-09-30,-282
La Banque Postale Asset Management SA,18807,2025-09-30,-930
"Atria Investments, Inc",18292,2025-09-30,2266
"CreativeOne Wealth, LLC",18261,2025-09-30,-3754
INGALLS & SNYDER LLC,18048,2025-09-30,0
denkapparat Operations GmbH,18048,2025-09-30,1720
"Rafferty Asset Management, LLC",17893,2025-09-30,-241
SHERBROOKE PARK ADVISERS LLC,17866,2025-09-30,-9493
"EntryPoint Capital, LLC",17832,2025-09-30,17832
"Optas, LLC",17814,2025-09-30,9963
"Catalytic Wealth RIA, LLC",17700,2025-09-30,17700
"Rossby Financial, LCC",17596,2025-09-30,4750
INCEPTIONR LLC,17558,2025-09-30,10007
TFB Advisors LLC,17467,2025-09-30,8001
Machina Capital S.A.S.,17380,2025-09-30,6281
"Williamson Legacy Group, LLC",17164,2025-09-30,1217
"Ascent Group, LLC",16828,2025-09-30,5536
"3Chopt Investment Partners, LLC",16705,2025-09-30,2040
"Vident Advisory, LLC",16503,2025-09-30,11716
JT Stratford LLC,16422,2025-09-30,-12148
Avanza Fonder AB,16209,2025-09-30,-44
"JANE STREET GROUP, LLC",16204,2025-09-30,-35750
Hillsdale Investment Management Inc.,16200,2025-09-30,3300
PITCAIRN CO,15584,2025-09-30,3132
SYON CAPITAL LLC,15556,2025-09-30,5867
GROUPAMA ASSET MANAGMENT,15385,2025-09-30,15385
MIZUHO SECURITIES USA LLC,15292,2025-09-30,500
DAVIS R M INC,15175,2025-09-30,-371
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,15148,2025-09-30,0
"Qsemble Capital Management, LP",15089,2025-09-30,1448
PRUDENTIAL PLC,15042,2025-09-30,0
"Colony Group, LLC",14736,2025-09-30,5813
US BANCORP \DE\,14631,2025-09-30,-2161
Cerity Partners LLC,14608,2025-09-30,-7962
PROFUND ADVISORS LLC,14600,2025-09-30,5202
"WOLVERINE TRADING, LLC",14503,2025-09-30,-2152
Atala Financial Inc,14500,2025-09-30,0
"IEQ CAPITAL, LLC",14355,2025-09-30,1431
"Kestra Investment Management, LLC",14194,2025-09-30,540
"Cresset Asset Management, LLC",14040,2025-09-30,9901
"Blueshift Asset Management, LLC",13937,2025-09-30,8736
Cohen Klingenstein LLC,13638,2025-09-30,0
"CHOREO, LLC",13630,2025-09-30,403
"TITLEIST ASSET MANAGEMENT, LLC",13548,2025-09-30,13548
"Callan Family Office, LLC",13386,2025-09-30,-5005
Kentucky Retirement Systems,13310,2025-09-30,-859
XTX Topco Ltd,13157,2025-09-30,13157
Skandinaviska Enskilda Banken AB (publ),12927,2025-09-30,-1788
"Kathmere Capital Management, LLC",12864,2025-09-30,2622
"Impact Partnership Wealth, LLC",12828,2025-09-30,3085
BESSEMER GROUP INC,12805,2025-09-30,723
"AXQ CAPITAL, LP",12747,2025-09-30,12747
HARTFORD INVESTMENT MANAGEMENT CO,12476,2025-09-30,-1205
"Aprio Wealth Management, LLC",12430,2025-09-30,5162
M&T BANK CORP,12262,2025-09-30,-2431
"Savant Capital, LLC",12222,2025-09-30,1602
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",12191,2025-09-30,-72
"Anchor Investment Management, LLC",12145,2025-09-30,1
MOKAN Wealth Management Inc.,11896,2025-09-30,-122
"FORA Capital, LLC",11758,2025-09-30,11758
OCCUDO QUANTITATIVE STRATEGIES LP,11696,2025-09-30,11696
AG2R LA MONDIALE GESTION D'ACTIFS,11670,2025-09-30,0
Gulf International Bank (UK) Ltd,11533,2025-09-30,0
GAMMA Investing LLC,11521,2025-09-30,1380
JANUS HENDERSON GROUP PLC,11339,2025-09-30,0
TOKIO MARINE ASSET MANAGEMENT CO LTD,11310,2025-09-30,0
Louisiana State Employees Retirement System,11000,2025-09-30,-300
DENALI ADVISORS LLC,10945,2025-09-30,800
"SIMPLEX TRADING, LLC",10866,2025-09-30,5701
"Pensionmark Financial Group, LLC",10861,2025-09-30,1620
"Empirical Asset Management, LLC",10846,2025-09-30,10846
FAYEZ SAROFIM & CO,10781,2025-09-30,-4000
Sowell Financial Services LLC,10617,2025-09-30,-38959
FIFTH THIRD BANCORP,10562,2025-09-30,-1567
SANDLER CAPITAL MANAGEMENT,10384,2025-09-30,-23581
E. Ohman J:or Asset Management AB,10377,2025-09-30,0
Maryland State Retirement & Pension System,10337,2025-09-30,0
Chicago Partners Investment Group LLC,10221,2025-09-30,4068
"Entropy Technologies, LP",10129,2025-09-30,10129
"Atomi Financial Group, Inc.",10126,2025-09-30,561
"SECURIAN ASSET MANAGEMENT, INC",10096,2025-09-30,-1054
Monument Capital Management,10082,2025-09-30,-5266
Investment Management Corp of Ontario,10063,2025-09-30,4713
LEE DANNER & BASS INC,10003,2025-09-30,-333
"180 WEALTH ADVISORS, LLC",9985,2025-09-30,428
"Kovitz Investment Group Partners, LLC",9911,2025-09-30,4541
JOHNSON INVESTMENT COUNSEL INC,9904,2025-09-30,1092
Ethic Inc.,9703,2025-09-30,628
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,9668,2025-09-30,-700
"WILEY BROS.-AINTREE CAPITAL, LLC",9472,2025-09-30,-1733
"Applied Finance Capital Management, LLC",9460,2025-09-30,-1760
"Edgestream Partners, L.P.",9418,2025-09-30,-164780
"CWM, LLC",9334,2025-09-30,3038
Vinva Investment Management Ltd,9316,2025-09-30,-3745
"Vise Technologies, Inc.",9271,2025-09-30,2464
"TCG Advisory Services, LLC",9235,2025-09-30,3037
NOMURA HOLDINGS INC,9225,2025-09-30,-28514
"Private Advisor Group, LLC",9169,2025-09-30,9169
"Versant Capital Management, Inc",9124,2025-09-30,55
"Fidelis Capital Partners, LLC",9101,2025-09-30,-251
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",8996,2025-09-30,-33
"VisionPoint Advisory Group, LLC",8883,2025-09-30,4441
Tower Research Capital LLC (TRC),8713,2025-09-30,-2135
COMMERCE BANK,8687,2025-09-30,86
"HB Wealth Management, LLC",8647,2025-09-30,904
"Merit Financial Group, LLC",8613,2025-09-30,6
"Diversify Advisory Services, LLC",8543,2025-09-30,481
"Baker Avenue Asset Management, LP",8425,2025-09-30,2986
"IFP Advisors, Inc",8422,2025-09-30,2280
"CAPSTONE INVESTMENT ADVISORS, LLC",8345,2025-09-30,8345
"Bank Julius Baer & Co. Ltd, Zurich",8336,2025-09-30,-1328
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,8312,2025-09-30,-226
QUADRANT CAPITAL GROUP LLC,8274,2025-09-30,125
National Pension Service,8253,2025-09-30,8253
Plato Investment Management Ltd,8227,2025-09-30,0
"Kera Capital Partners, Inc.",7752,2025-09-30,904
"One Wealth Advisors, LLC",7713,2025-09-30,-292
"Burns Matteson Capital Management, LLC",7662,2025-09-30,-107
EVERGREEN CAPITAL MANAGEMENT LLC,7529,2025-09-30,-115
"Dai-Ichi Life Insurance Company, Ltd",7473,2025-09-30,0
"Twin Tree Management, LP",7450,2025-09-30,7450
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,7400,2025-09-30,-7300
"Metis Global Partners, LLC",7177,2025-09-30,-640
"Jasper Ridge Partners, L.P.",7070,2025-09-30,0
Dynamic Technology Lab Private Ltd,6988,2025-09-30,-14840
"National Wealth Management Group, LLC",6983,2025-09-30,6983
Siemens Fonds Invest GmbH,6926,2025-09-30,173
"Advyzon Investment Management, LLC",6852,2025-09-30,522
B. Metzler seel. Sohn & Co. AG,6813,2025-09-30,-893
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",6691,2025-09-30,-137
"Venturi Wealth Management, LLC",6684,2025-09-30,968
CAPTRUST FINANCIAL ADVISORS,6628,2025-09-30,1031
Jefferies Financial Group Inc.,6600,2025-09-30,6600
Raiffeisen Bank International AG,6507,2025-09-30,0
TRUIST FINANCIAL CORP,6506,2025-09-30,-14891
"HighTower Advisors, LLC",6503,2025-09-30,9
Prestige Wealth Management Group LLC,6489,2025-09-30,449
ALLSTATE CORP,6385,2025-09-30,6385
"SIGNATUREFD, LLC",6344,2025-09-30,468
Hilltop Holdings Inc.,6322,2025-09-30,-57
"Lido Advisors, LLC",6312,2025-09-30,2738
Verdence Capital Advisors LLC,6245,2025-09-30,43
GREENLEAF TRUST,6198,2025-09-30,225
Brevan Howard Capital Management LP,6191,2025-09-30,-142502
"Forum Financial Management, LP",5983,2025-09-30,2
TD PRIVATE CLIENT WEALTH LLC,5953,2025-09-30,-220
GSA CAPITAL PARTNERS LLP,5903,2025-09-30,5903
