symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
IT,2024-12-31,484.47,77785000,37684498950,1933147000,2900006000,38651357950
IT,2023-12-31,451.11,79004000,35639494440,1318999000,3070195000,37390690440
IT,2022-12-31,336.14,80178000,26951032920,697999000,3158391000,29411424920
IT,2021-12-31,334.32,85026000,28425892320,756493000,3250284000,30919683320
IT,2020-12-31,160.19,89315000,14307369850,712583000,2842962000,16437748850
IT,2019-12-31,154.1,89817000,13840799700,280836000,3092655000,16652618700
IT,2018-12-31,127.84,90827000,11611323680,156368000,2281687000,13736642680
IT,2017-12-31,123.15,88466000,10894587900,538908000,3278845000,13634524900
IT,2016-12-31,101.07,82571000,8345450969,474233000,694391000,8565608969
IT,2015-12-31,90.7,83852000,7605376400,372976000,818831000,8051231400
IT,2014-12-31,84.21,89337000,7523068769,365302000,405000000,7562766769
IT,2013-12-31,71.05,93015000,6608715750,423990000,205000000,6389725750
IT,2012-12-31,46.02,93444000,4300292880,299852000,205000000,4205440880
IT,2011-12-31,34.77,96019000,3338580630,142739000,200000000,3395841630
IT,2010-12-31,33.2,95747000,3178800400,120181000,220156000,3278775400
IT,2009-12-31,18.04,94658000,1707630320,116574000,329000000,1920056320
IT,2008-12-31,17.83,95246000,1698236179,140929000,416250000,1973557179
IT,2007-12-31,17.56,103613000,1819444279,109945000,394000000,2103499279
IT,2006-12-31,19.79,113071000,2237675090,67801000,370000000,2539874090
IT,2005-12-31,12.9,112253000,1448063700,70282000,246667000,1624448700
IT,2004-12-31,12.46,123603000,1540093380,160126000,190000000,1569967380
IT,2003-12-31,11.31,91123000,1030601130,229962000,0,800639130
IT,2002-09-30,8.1,83586000,677046600,109657000,351539000,918928600
IT,2001-09-30,8.5,85862000,729827000,37128000,341200000,1033899000
IT,2000-09-30,11.63,86564000,1006306500,24320000,341909000,1323895500
IT,1999-09-30,16,102226000,1635616000,88900000,250000000,1796716000
IT,1998-09-30,20.88,100340909,2094616475,157700000,0,1936916475
IT,1997-09-30,30,94935065,2848051950,142400000,0,2705651950
IT,1996-09-30,34,91111111,3097777774,96800000,0,3000977774
IT,1995-09-30,16.38,85552000,1400914000,62300000,6700000,1345314000
IT,1994-09-30,7.13,84936000,605169000,46600000,12300000,570869000
IT,1993-09-30,3.22,64316000,207017125,6400000,5900000,206517125
