symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
DLR,2024-12-31,177.33,323336000,57337172880,3870891000,18008596000,71474877880
DLR,2023-12-31,134.58,298603000,40185991740,1625495000,18968001000,57528497740
DLR,2022-12-31,100.27,286334000,28710710180,141773000,18067847000,46636784180
DLR,2021-12-31,176.87,282474927,49961340338,142698000,14960397000,64779039338
DLR,2020-12-31,139.51,260098978,36286408420,108501000,14773429000,50951336420
DLR,2019-12-31,119.74,208325823,24944934046,89817000,10994073000,35849190046
DLR,2018-12-31,106.55,206035408,21953072722,126700000,11101479000,32927851722
DLR,2017-12-31,113.9,174059386,19825364065,51000,8648618000,28473931065
DLR,2016-12-31,98.26,149953662,14734446828,10528000,5838607000,20562525828
DLR,2015-12-31,75.62,138247606,10454283965,57053000,5899037000,16296267965
DLR,2014-12-31,66.3,133369047,8842367816,41321000,4673127000,13474173816
DLR,2013-12-31,49.12,127941134,6284468502,56808000,4961892000,11189552502
DLR,2012-12-31,67.89,115717667,7856072412,56281000,4278565000,12078356412
DLR,2011-12-31,66.67,98405375,6560686351,40631000,2940210000,9460265351
DLR,2010-12-31,51.54,84275498,4343559166,11719000,2806954000,7138794166
DLR,2009-12-31,50.28,75950370,3818784603,72320000,1784444000,5530908603
DLR,2008-12-31,32.85,68829267,2261041420,73334000,1395673000,3583380420
DLR,2007-12-31,38.37,60527625,2322444971,31352000,1367738000,3658830971
DLR,2006-12-31,34.23,36134983,1236900468,22261000,1122638000,2337277468
DLR,2005-12-31,22.63,23986288,542809697,10930000,930067000,1461946697
DLR,2004-12-31,13.47,20770875,279783686,4557000,519498000,794724686
DLR,2003-12-31,12,20000000,240000000,5174000,297865000,532691000
DLR,2002-12-31,12,20000000,240000000,0,53000000,293000000
