symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
BRO,-2.60979,-2.9386,-0.95699885,-18.25171,-28.00297,0,-23.08759,35.98458,67.5734,386.03632,43560.70424
