holder,shares,dateReported,change
Gupta Wealth Management LLC,238,2016-03-31,0
TD Securities (USA) LLC,16,2016-03-31,16
"ATHERTON LANE ADVISERS, LLC",16837,2015-12-31,-505
"Ada Investment Management, LP",0,2015-12-31,-12901
"Pinnacle Summer Investments, Inc.",0,2015-12-31,-150
FLOOD GAMBLE ASSOCIATES INC,21028,2015-09-30,0
OFI Advisors LLC,978,2015-09-30,10
"Index Management Solutions, LLC",327,2015-09-30,-3
MANAGED ACCOUNT ADVISORS LLC,102769,2015-06-30,3710
COHEN & STEERS CAPITAL MANAGEMENT INC,1139787,2015-03-31,1139787
BAIRD ROBERT W & CO INC /WI/,9489,2015-03-31,-495
FIDUCIARY SERVICES CORP/GA,4255,2015-03-31,0
STANCORP INVESTMENT ADVISERS INC,150,2015-03-31,0
"Placemark Investments, Inc.",9157,2014-12-31,-120
SEI TRUST CO,149300,2014-09-30,-11300
UBS AG,25829,2014-09-30,-70
BlueCrest Capital Management LLP,9560,2014-09-30,9560
"1919 Investment Counsel, LLC",7035,2014-09-30,104
"Stifel Trust Company, N.A.",50,2014-09-30,0
Wilmington Funds Management Corp,22070,2014-06-30,0
"Wilmington Trust, National Association",4134,2014-06-30,0
"Stux Capital Management, LLC",0,2014-06-30,-2200
F&C Asset Management plc,3363,2014-03-31,1112
SAC Capital Advisors LP,3000,2014-03-31,-1477
Winton Capital Management Ltd,0,2014-03-31,-23600
Daiwa Capital Markets America Inc.,2094894,2013-12-31,2094894
NORTHERN TRUST CO OF CONNECTICUT,0,2013-12-31,-13908
"Jane Street Holding, LLC",0,2013-12-31,-17285
Irish Life Investment Managers Ltd.,36896,2013-06-30,4446
MANULIFE INVESTMENT MANAGEMENT (US) LLC,48720,2013-03-31,1692
Manulife Investment Management (North America) Ltd,34257,2013-03-31,1490
WESTWOOD MANAGEMENT CORP /TX,3800,2013-03-31,0
SUMITOMO MITSUI TRUST BANK Ltd,93258,2011-03-31,-1662
"GUGGENHEIM FUNDS INVESTMENT ADVISORS, LLC",5255,2010-06-30,-319
BROWN INVESTMENT ADVISORY & TRUST CO,15388,2010-03-31,-965
LEHMAN BROTHERS HOLDINGS INC. PLAN TRUST,60134,2008-06-30,26346
STICHTING PENSIOENFONDS ABP,73550,2006-12-31,73550
MERCANTILE BANKSHARES CORP,51155,2006-12-31,51155
RBC CMA LLC,8937,2006-06-30,8937
FEDERATED MDTA LLC,3450,2006-06-30,0
PRINCIPAL GLOBAL INVESTORS,46270,2001-09-30,0
PRINCIPAL LIFE INSURANCE CO,46270,2001-09-30,0
PRUDENTIAL INSURANCE CO OF AMERICA,11900,2001-09-30,0
RREEF AMERICA LLC,2708000,2000-03-31,209800
