date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,TPL,2024,FY,-0.49000164099678833,0,-0.49000164099678833,-0.017841220119251613,0,-0.17539644401729937,-0.4163594074651232,3.0283506088065075,0,0.6736266349583829,0.6736266349583829,0,0,0.136957553466022,1.533395251995346,0,0.07923050714373425,0.1980800853295409,0,-0.4588583183337619,-0.17475805806606415,0,-0.04222761365618508,0,0.07377567140600316,0.11887171013808569,0.8394160583941606,0.10004188356369294,0,0.020785851840073498,1.9615384615384615,0.09040243344553765,0.9568541780447842,0,0.08557260572318146,0.07923050714373425,0,-0.6128205128205129,0.4898031627115507
2023-12-31,TPL,2023,FY,0.41957857151246786,0,0.41957857151246786,0.24030851196830252,-1,1.086772508834659,0.36163978269690134,0.037804071323330427,0,0,0,0,0,0.21490477305897404,0.20451919057805315,0,0.3179421194013861,-0.04018257049012498,0,0.38768956289027656,0.15192555739819422,0,0.10997095837366892,0,0.410427807486631,0.029501105683944498,1.0916030534351144,0.0505814562598219,0,0.08285823608188253,0,0.35275284913853316,-0.27225755166931637,0,0.3497393538770868,0.3179421194013861,0,-0.40153452685422,-0.42273310551231236
2022-12-31,TPL,2022,FY,0.19286291395986382,0,0.19286291395986382,0.09206339204133715,0.005803559149544792,0.09515455068526746,0.20301113172894117,0.056297543235560354,0,0,0,0,0,-0.005510110829383674,0.027257304747191128,0,0.14836846128073042,0.30915284525604514,0,-0.6145514561771481,0.06156780282654409,0,-0.15879478827361562,0,0.17826201102651615,0.05656259628222245,-0.7855973813420621,0.0649811438645036,0,-0.06953975416766797,0,0.29655898172085343,3.4985104270109235,0,0.18593517678848448,0.14836846128073042,0,0.35294117647058826,-0.1923209394630234
2021-12-31,TPL,2021,FY,0.5237434441337006,0,0.5237434441337006,0.9748008959681433,0.0049292400678116015,0.005077047241877663,0.5833548852735092,-0.011367026203821457,0,0,0,0,0,-0.0009488090656020909,-0.00649923673699839,0,0.33662914272219163,0.34386491557223264,0,6.173902318697583,-0.07766902710748275,0,0.7077117572692794,0,-0.047035276457343005,0.005680644494939062,-0.7158139534883721,-0.04451930662459223,0,0.2996148107020162,0,0,0.6260675826216116,-1,0.3432244261970716,0.33662914272219163,0,-0.2867719644619941,-0.5296287004515805
2020-12-31,TPL,2020,FY,-0.07442572741194486,0,-0.07442572741194486,-0.2346059211048496,0.01364464160635069,0.004828391314499183,-0.0930340388391883,0.05731194130194803,0,0,0,0,0,0.0059790194047994235,0.032690380761523044,0,-0.04436988444872412,-0.305736466420049,0,-0.23088597988996395,0,0,0.6166612164813604,0,-0.7700362464760371,-0.051412055747422046,0,-0.23831100284206252,0,0.0047885261334976,0,0,-0.8432580424366872,-0.05008002367610466,-0.05262849589074799,-0.04436988444872412,0,-0.3982773982773983,0.07079439719193548
2019-12-31,TPL,2019,FY,1.5378404807475323,0,1.5378404807475323,0.29220512820512823,9.205394586351506,-14.99805767219483,1.0190094386378405,0.3521238987711127,0,0,0,0,0,6.725027824151363,1.2374735458683237,0,1.0983109707971586,0.8270347453593527,0,2.2800248911014314,0,0,1.0198150594451783,0,0.30009723988331216,1.739515533785144,0,1.1779499151103565,0,1.1305219889064977,0,0,-0.35528756957328383,1.0897590827158836,1.0929948383880077,1.0983109707971586,0,0,-1.5096993656339064
2018-12-31,TPL,2018,FY,0.5034807740638352,0,0.5034807740638352,1.7429246610026445,8.409865470852019,-5.002690582959641,0.8425650651920248,3.565740930518549,0,0,0,0,-1,3.8591885441527447,3.8175512104283054,0,1.2365840263612113,0.8732168330955777,0,0.2515576323987539,0,0,0.8752128812509676,0,0.5983978957436633,129.7280701754386,0,2.3347487615003537,0,-0.16332069529906562,0,0,-0.3407960199004975,1.3207210439840606,2.0898059171896506,1.2365840263612113,0,0,-0.5034807740638352
2017-12-31,TPL,2017,FY,0.6103480259952019,0,0.6103480259952019,1.674481596292172,0.0003579756343301325,0,0.760916952544311,15.70890410958904,0,0,0,0,0.8043870967741935,-4.484407484407485,2.311748381128585,0,1.04086439461639,5.781136638452237,0,-0.4235915364921774,0,0,1.1142389525368248,0,-0.28968152866242036,0,0,-0.28,0,2.2548165951612225,0,0,0.1621185893995496,1.17977111806356,0.6628618340778307,1.04086439461639,0,0,-0.6103444089198268
2016-12-31,TPL,2016,FY,0.09788329855110316,0,0.09788329855110316,0.6923849553104836,0,-0.0003579756343301325,0.1436367317041264,3.476793879670833,0,0,0,0,0,0.16745022560186792,3.332873725389598,0,0.2382919427161935,-0.0481200082411859,0,1.7768439580603863,0,0,0.8282378061625079,0,3.565004501036285,-1,-1,2.8282001314755103,0,2.1240416308360084,0,0,0.23167716385380485,0.03507668747763652,0.04237029921569849,0.2382919427161935,0,0,-0.09788576456186576
2015-12-31,TPL,2015,FY,0.6786266473623723,0,0.6786266473623723,-0.05225197827249172,-0.009295512502011006,0.009295512502011006,0.5402177030525529,1.9279517882994601,0,0,0,0,0,-0.002842160461457787,0.1266474342136458,0,0.5236179528257816,0.04843291434970652,0,0.41670051532372854,0,0,0.197925612831722,0,-0.3453870757264641,-0.4432250801664734,-0.5581908095351735,-0.3833178988614713,0,-0.2562884723339179,0,0,0.0767951365839884,0.6720063908554854,0.7099173620837298,0.5236179528257816,0,0,-0.6786266473623723
2014-12-31,TPL,2014,FY,1.0254046105919756,0,1.0254046105919756,-0.45581308110222435,0,0,0.5237309383957494,0.09829660306660751,0,0,0,0,0,-0.12901815953748128,-0.116758270978584,0,0.480635371160679,-0.0390693489060304,0,0.10279161619269825,0,0,0.013873807083724007,0,1.8603504559091797,-0.8248734224479127,0,0.6345506991425721,0,0.44166804825172645,0,0,-1.1748680089773187,0.5132114194737533,0.49025737568117556,0.480635371160679,0,0,-1.0254046105919756
2013-12-31,TPL,2013,FY,0.5714370496908749,0,0.5714370496908749,-0.3123598527760384,0,0,0.047154842904567666,0.22735730602241955,0,0,0,0,0,0.17895423981125652,0.18146718146718147,0,0.05522646287757815,-0.19799192006368715,0,0.46829166464113836,0,0,-0.03447748321179767,0,0.3536272726647427,-0.26406773192830413,-1,-0.26749353300519857,0,-0.20810263137513244,0,0,0.347971885761008,0.12093986082267731,0.1496216532995814,0.05522646287757815,0,0,-0.5714370496908749
