symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TPL,2024-12-31,368.65,22986197,8473861524,369835000,453000,8104479524
TPL,2023-12-31,174.72,23044328,4026304988,725169000,1170000,3302305988
TPL,2022-12-31,260.47,23165870,6034014158,510834000,1955000,5525135158
TPL,2021-12-31,138.76,23256080,3227013660,428242000,1445000,2800216660
TPL,2020-12-31,80.78,23268467,1879626764,281046000,2026000,1600606764
TPL,2019-12-31,86.8,23269310,2019776108,303645000,3367000,1719498108
TPL,2018-12-31,60.18,23362221,1405938459,119647000,0,1286291459
TPL,2017-12-31,49.63,23564115,1169487027,79580000,0,1089907027
TPL,2016-12-31,32.97,23967090,790194957,49417889,0,740777068
TPL,2015-12-31,14.55,24592896,357826636,45011969,0,312814667
TPL,2014-12-31,13.11,25191942,330266359,26814759,0,303451600
TPL,2013-12-31,11.11,25803513,286677029,13239211,0,273437818
TPL,2012-12-31,5.94,26817135,159293781,8424907,0,150868874
TPL,2011-12-31,4.52,28010994,126609692,13029578,0,113580114
TPL,2010-12-31,4.05,29039763,117611040,7149552,0,110461488
TPL,2009-12-31,3.34,30054084,100380640,8151209,0,92229431
TPL,2008-12-31,2.57,31063224,79832485,9654379,0,70178106
TPL,2007-12-31,4.97,31609101,157097231,10153202,0,146944029
TPL,2006-12-31,4.82,32138505,154907594,8524177,0,146383417
TPL,2005-12-31,3.31,32573676,107818867,226984,0,107591883
TPL,2004-12-31,3,33104484,99313452,342945,0,98970507
TPL,2003-12-31,1.25,34167636,42709545,163250,0,42546295
TPL,2002-12-31,0.90333,35173104,31772920,147746,0,31625174
TPL,2001-12-31,0.81667,37024263,30236604,85065,0,30151539
TPL,2000-12-31,0.82333,38347644,31572765,263834,0,31308931
TPL,1999-12-31,0.85,39700365,33745310,222539,0,33522771
TPL,1998-12-31,1.2,40765278,48918333,147375,0,48770958
TPL,1997-12-31,1,42092517,42092517,112591,0,41979926
TPL,1996-12-31,0.60667,44178081,26801516,144898,0,26656618
TPL,1995-12-31,0.58333,45412845,26490674,72985,0,26417689
TPL,1994-12-31,0.41,47468355,19462025,0,0,19462025
TPL,1993-12-31,0.42333,49038462,20759452,0,0,20759452
TPL,1992-12-31,0.38667,50000001,19333500,0,0,19333500
TPL,1991-12-31,0.39333,52272726,20560431,0,0,20560431
TPL,1990-12-31,0.47667,53164557,25341949,0,0,25341949
TPL,1989-12-31,0.77333,54545454,42181635,0,0,42181635
TPL,1988-12-31,0.69,54761904,37785713,0,0,37785713
TPL,1987-12-31,0.55,55479453,30513699,0,0,30513699
TPL,1986-12-31,0.54,56707317,30621951,0,0,30621951
TPL,1985-12-31,0.68,59322033,40338982,0,0,40338982
