holder,shares,dateReported,change
RHUMBLINE ADVISERS,1195779,2025-09-30,-8495
DIMENSIONAL FUND ADVISORS LP,1185262,2025-09-30,13700
PRINCIPAL FINANCIAL GROUP INC,1168576,2025-09-30,89046
ENVESTNET ASSET MANAGEMENT INC,1162652,2025-09-30,86427
"BNP PARIBAS ARBITRAGE, SNC",1064019,2025-09-30,102133
Compagnie Lombard Odier SCmA,1037638,2025-09-30,48601
Candriam S.C.A.,1035212,2025-09-30,224315
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,1031823,2025-09-30,6493
AXA Investment Managers S.A.,1000567,2025-09-30,1000567
"CIBC Private Wealth Group, LLC",979731,2025-09-30,-13245
Universal- Beteiligungs- und Servicegesellschaft mbH,976558,2025-09-30,-49632
PRIMECAP MANAGEMENT CO/CA/,972250,2025-09-30,-33590
B. Metzler seel. Sohn & Co. AG,946277,2025-09-30,16950
Rockefeller Capital Management L.P.,945550,2025-09-30,96221
Neuberger Berman Group LLC,942570,2025-09-30,-9094
"Bank Julius Baer & Co. Ltd, Zurich",932330,2025-09-30,10422
Railway Pension Investments Ltd,921506,2025-09-30,470100
Cerity Partners LLC,900934,2025-09-30,27808
Quilter Plc,897973,2025-09-30,83978
CREDIT AGRICOLE S A,871535,2025-09-30,871535
Rathbones Group PLC,868983,2025-09-30,9816
ProShare Advisors LLC,866568,2025-09-30,-186413
OMERS ADMINISTRATION Corp,858859,2025-09-30,835861
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",809527,2025-09-30,733653
GREAT WEST LIFE ASSURANCE CO /CAN/,800800,2025-09-30,27991
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,796375,2025-09-30,796375
TCW GROUP INC,793686,2025-09-30,-204561
NEW YORK STATE COMMON RETIREMENT FUND,784292,2025-09-30,-35300
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,779574,2025-09-30,692367
"Vident Advisory, LLC",779249,2025-09-30,92114
JANUS HENDERSON GROUP PLC,778465,2025-09-30,175604
TRUIST FINANCIAL CORP,777399,2025-09-30,19137
KING LUTHER CAPITAL MANAGEMENT CORP,767711,2025-09-30,415711
DANSKE BANK A/S,744929,2025-09-30,-163289
BESSEMER GROUP INC,721157,2025-09-30,703044
"HighTower Advisors, LLC",712780,2025-09-30,75026
LAZARD ASSET MANAGEMENT LLC,712194,2025-09-30,240851
CAPTRUST FINANCIAL ADVISORS,702861,2025-09-30,-172149
DAVIS R M INC,698384,2025-09-30,-6747
BRIDGES INVESTMENT MANAGEMENT INC,687322,2025-09-30,-10996
Korea Investment CORP,674618,2025-09-30,1589
"Mariner, LLC",674525,2025-09-30,18975
NATIONAL BANK OF CANADA /FI/,674373,2025-09-30,78811
AMERICAN CENTURY COMPANIES INC,672129,2025-09-30,384985
Zurcher Kantonalbank (Zurich Cantonalbank),671326,2025-09-30,195921
Penserra Capital Management LLC,668312,2025-09-30,22088
Robeco Institutional Asset Management B.V.,657413,2025-09-30,-196640
WELLINGTON MANAGEMENT GROUP LLP,627658,2025-09-30,11047
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,600622,2025-09-30,-28234
abrdn plc,599143,2025-09-30,37654
DJE Kapital AG,585752,2025-09-30,0
"Ensign Peak Advisors, Inc",581188,2025-09-30,59706
"Russell Investments Group, Ltd.",576449,2025-09-30,-127805
HUNTINGTON NATIONAL BANK,571766,2025-09-30,18436
Altshuler Shaham Ltd,570400,2025-09-30,-773324
HERITAGE INVESTORS MANAGEMENT CORP,565052,2025-09-30,-1596
"FEDERATED HERMES, INC.",560561,2025-09-30,-567753
CONGRESS ASSET MANAGEMENT CO /MA,557114,2025-09-30,-3782
"Alpha Cubed Investments, LLC",554585,2025-09-30,39975
"COMMONWEALTH EQUITY SERVICES, LLC",541945,2025-09-30,-9395
DAVENPORT & Co LLC,540158,2025-09-30,5386
AVIVA PLC,539574,2025-09-30,44834
"Colony Group, LLC",536325,2025-09-30,36649
Employees Retirement System of Texas,534256,2025-09-30,-208989
"NATIXIS ADVISORS, L.P.",533553,2025-09-30,-15123
PANAGORA ASSET MANAGEMENT INC,531115,2025-09-30,-16829
HRT FINANCIAL LP,530093,2025-09-30,530093
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,526294,2025-09-30,-1405
"Baird Financial Group, Inc.",523992,2025-09-30,6996
"PineBridge Investments, L.P.",510132,2025-09-30,232126
BOWEN HANES & CO INC,507531,2025-09-30,-395
APG Asset Management N.V.,503941,2025-09-30,46927
"Champlain Investment Partners, LLC",503215,2025-09-30,-151170
"Toroso Investments, LLC",494015,2025-09-30,245093
Cetera Investment Advisers,493990,2025-09-30,102484
TD Waterhouse Canada Inc.,488542,2025-09-30,17075
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,483011,2025-09-30,57158
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",473814,2025-09-30,7318
NOMURA ASSET MANAGEMENT CO LTD,463652,2025-09-30,11760
Phoenix Holdings Ltd.,461097,2025-09-30,406632
Quantinno Capital Management LP,454123,2025-09-30,206652
"Steward Partners Investment Advisory, LLC",446036,2025-09-30,279713
KLINGENSTEIN FIELDS & CO LP,444531,2025-09-30,-2469
Handelsbanken Fonder AB,433901,2025-09-30,45006
COMMERCE BANK,429892,2025-09-30,128928
Squarepoint Ops LLC,428188,2025-09-30,-186737
"ADVISOR GROUP HOLDINGS, INC.",420173,2025-09-30,125513
"Stonegate Investment Group, LLC",419572,2025-09-30,12680
Federation des caisses Desjardins du Quebec,417287,2025-09-30,114628
"Holocene Advisors, LP",415570,2025-09-30,415570
Sandhill Capital Partners LLC,414545,2025-09-30,-3857
Lansforsakringar Fondforvaltning AB (publ),398785,2025-09-30,5907
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",397489,2025-09-30,9445
TORONTO DOMINION BANK,387499,2025-09-30,74862
CANADA PENSION PLAN INVESTMENT BOARD,384775,2025-09-30,-192025
Liontrust Investment Partners LLP,379568,2025-09-30,-20398
Treasurer of the State of North Carolina,377619,2025-09-30,19468
"Mirae Asset Global Investments Co., Ltd.",376519,2025-09-30,52464
Mitsubishi UFJ Trust & Banking Corp,372579,2025-09-30,13519
WESTFIELD CAPITAL MANAGEMENT CO LP,370359,2025-09-30,370359
TD ASSET MANAGEMENT INC,370271,2025-09-30,5129
PRUDENTIAL FINANCIAL INC,364362,2025-09-30,-12574
ZEVENBERGEN CAPITAL INVESTMENTS LLC,361137,2025-09-30,-48271
DekaBank Deutsche Girozentrale,353610,2025-09-30,0
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,353499,2025-09-30,134439
Stony Point Capital LLC,351325,2025-09-30,16318
STATE OF WISCONSIN INVESTMENT BOARD,350357,2025-09-30,-3290
COMMERZBANK AKTIENGESELLSCHAFT /FI,348991,2025-09-30,12719
"Advisors Capital Management, LLC",347807,2025-09-30,8737
Vontobel Holding Ltd.,347554,2025-09-30,-91483
"Asset Management One Co., Ltd.",345311,2025-09-30,-64438
"Chevy Chase Trust Holdings, LLC",341738,2025-09-30,-8771
Raiffeisen Bank International AG,341184,2025-09-30,74890
"TRILLIUM ASSET MANAGEMENT, LLC",340456,2025-09-30,16474
Man Group plc,335584,2025-09-30,-116375
Banque Transatlantique SA,331426,2025-09-30,210098
Janney Montgomery Scott LLC,330214,2025-09-30,44828
ROYAL LONDON ASSET MANAGEMENT LTD,330041,2025-09-30,-4952
"TWO SIGMA INVESTMENTS, LP",323061,2025-09-30,-211191
STRS OHIO,311650,2025-09-30,-282535
GUGGENHEIM CAPITAL LLC,311307,2025-09-30,-20765
CAPITAL ADVISORS INC/OK,311036,2025-09-30,54931
MOGY JOEL R INVESTMENT COUNSEL INC,309861,2025-09-30,568
"Lido Advisors, LLC",307654,2025-09-30,36601
La Banque Postale Asset Management SA,305744,2025-09-30,45991
BNP PARIBAS,300697,2025-09-30,21307
"Anomaly Capital Management, LP",298638,2025-09-30,298638
"Rafferty Asset Management, LLC",291803,2025-09-30,7738
ACADIAN ASSET MANAGEMENT LLC,289694,2025-09-30,-228949
"ATALANTA SOSNOFF CAPITAL, LLC",289243,2025-09-30,-3469
CIBC WORLD MARKET INC.,289109,2025-09-30,-32720
"Union Bancaire Privee, UBP SA",288684,2025-09-30,-59544
OFI INVEST ASSET MANAGEMENT,286483,2025-09-30,64620
Erste Asset Management GmbH,283832,2025-09-30,30793
CIBC Asset Management Inc,282197,2025-09-30,5028
KLP KAPITALFORVALTNING AS,281242,2025-09-30,700
NEOS Investment Management LLC,277601,2025-09-30,107340
Groupe la Francaise,274221,2025-09-30,66667
Achmea Investment Management B.V.,270933,2025-09-30,-23899
Allianz Asset Management GmbH,267725,2025-09-30,-60171
LGT CAPITAL PARTNERS LTD.,267416,2025-09-30,144616
Tredje AP-fonden,265225,2025-09-30,-152506
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,262403,2025-09-30,-5524
GROUPAMA ASSET MANAGMENT,253955,2025-09-30,-122920
E. Ohman J:or Asset Management AB,251618,2025-09-30,0
EASTERN BANK,251076,2025-09-30,1851
Mn Services Vermogensbeheer B.V.,250400,2025-09-30,2900
"PNC FINANCIAL SERVICES GROUP, INC.",249413,2025-09-30,6562
"Washington Trust Advisors, Inc.",247620,2025-09-30,-2193
Thomasville National Bank,239306,2025-09-30,-1116
Creative Planning,239007,2025-09-30,55278
"Sequoia Financial Advisors, LLC",234335,2025-09-30,40241
State of New Jersey Common Pension Fund D,232727,2025-09-30,11247
"MML INVESTORS SERVICES, LLC",231999,2025-09-30,26743
BANK OF NOVA SCOTIA,230641,2025-09-30,-135523
"State of Tennessee, Treasury Department",228662,2025-09-30,16107
"Pacer Advisors, Inc.",224043,2025-09-30,5423
"NICHOLAS COMPANY, INC.",223650,2025-09-30,-43467
ADELL HARRIMAN & CARPENTER INC,223159,2025-09-30,8220
Triodos Investment Management BV,221300,2025-09-30,-200
"RMB Capital Management, LLC",220534,2025-09-30,-6800
"Resona Asset Management Co.,Ltd.",220198,2025-09-30,-3988
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,218712,2025-09-30,-45938
"Howard Capital Management Group, LLC",214672,2025-09-30,1175
LGT Group Foundation,211194,2025-09-30,76918
COMERICA BANK,210797,2025-09-30,-30858
"Glenmede Investment Management, LP",209092,2025-09-30,9940
Calamos Advisors LLC,205550,2025-09-30,-63632
Quintet Private Bank (Europe) S.A.,201561,2025-09-30,1590
AMI ASSET MANAGEMENT CORP,197954,2025-09-30,-3598
SCOTIA CAPITAL INC.,196818,2025-09-30,51687
"MetLife Investment Management, LLC",196645,2025-09-30,-1876
WASHINGTON TRUST Co,196562,2025-09-30,-127
Arizona State Retirement System,194729,2025-09-30,1284
"SANDS CAPITAL MANAGEMENT, LLC",194619,2025-09-30,39756
TOCQUEVILLE ASSET MANAGEMENT L.P.,194219,2025-09-30,-4114
SEI INVESTMENTS CO,193566,2025-09-30,-16038
"D. E. Shaw & Co., Inc.",192930,2025-09-30,175195
"MayTech Global Investments, LLC",192843,2025-09-30,-8536
"Beacon Pointe Advisors, LLC",192542,2025-09-30,-7729
STOCK YARDS BANK & TRUST CO,192396,2025-09-30,13900
AVITY INVESTMENT MANAGEMENT INC.,190120,2025-09-30,8429
PARK NATIONAL CORP /OH/,185664,2025-09-30,12603
Verition Fund Management LLC,184970,2025-09-30,66514
Allen Investment Management LLC,184202,2025-09-30,0
STATE OF MICHIGAN RETIREMENT SYSTEM,180600,2025-09-30,600
Atlantic Union Bankshares Corp,180011,2025-09-30,8253
F/M Investments LLC,179579,2025-09-30,8621
"IEQ CAPITAL, LLC",179009,2025-09-30,16715
BARTLETT & CO. WEALTH MANAGEMENT LLC,178286,2025-09-30,174705
"Cambridge Investment Research Advisors, Inc.",178227,2025-09-30,26553
Chesley Taft & Associates LLC,178147,2025-09-30,-4017
TRUST CO OF VERMONT,177358,2025-09-30,9634
BIT Capital GmbH,176767,2025-09-30,170289
"TRAN CAPITAL MANAGEMENT, L.P.",175264,2025-09-30,-11662
"BEACON INVESTMENT ADVISORY SERVICES, INC.",171855,2025-09-30,-1647
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,171728,2025-09-30,3242
Czech National Bank,169641,2025-09-30,7801
"Badgley Phelps Wealth Managers, LLC",169119,2025-09-30,-151
"LYELL WEALTH MANAGEMENT, LP",168972,2025-09-30,4136
MERCER GLOBAL ADVISORS INC /ADV,168565,2025-09-30,67391
Daiwa Securities Group Inc.,166151,2025-09-30,-21717
Covea Finance,166000,2025-09-30,9665
FLPUTNAM INVESTMENT MANAGEMENT CO,165126,2025-09-30,-4199
Gradient Investments LLC,163746,2025-09-30,11226
GF FUND MANAGEMENT CO. LTD.,163494,2025-09-30,21152
"XPONANCE, INC.",161755,2025-09-30,-156
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,160396,2025-09-30,-1988
Skandinaviska Enskilda Banken AB (publ),159766,2025-09-30,-16755
Harel Insurance Investments & Financial Services Ltd.,159639,2025-09-30,14670
WESBANCO BANK INC,159589,2025-09-30,1820
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,157025,2025-09-30,36629
"Alyeska Investment Group, L.P.",156942,2025-09-30,156942
"Private Capital Advisors, Inc.",152398,2025-09-30,0
HANCOCK WHITNEY CORP,150884,2025-09-30,-1835
J. Safra Sarasin Holding AG,150778,2025-09-30,89331
AMALGAMATED BANK,149259,2025-09-30,3085
SHELTON CAPITAL MANAGEMENT,147951,2025-09-30,12291
WELCH & FORBES LLC,147526,2025-09-30,128927
"SEGALL BRYANT & HAMILL, LLC",146607,2025-09-30,-16606
iA Global Asset Management Inc.,146498,2025-09-30,72650
FORSTA AP-FONDEN,146100,2025-09-30,-85200
"Motley Fool Wealth Management, LLC",145571,2025-09-30,-20213
JONES FINANCIAL COMPANIES LLLP,143638,2025-09-30,31079
Retirement Systems of Alabama,142483,2025-09-30,409
"EVENTIDE ASSET MANAGEMENT, LLC",140897,2025-09-30,8106
NORTHEAST INVESTMENT MANAGEMENT,140227,2025-09-30,8786
CROSSLINK CAPITAL INC,140201,2025-09-30,80
MARCO INVESTMENT MANAGEMENT LLC,139912,2025-09-30,418
ONTARIO TEACHERS PENSION PLAN BOARD,139253,2025-09-30,0
ST GERMAIN D J CO INC,138897,2025-09-30,32523
Harvest Portfolios Group Inc.,138791,2025-09-30,12904
Ilmarinen Mutual Pension Insurance Co,138177,2025-09-30,-6323
Close Asset Management Ltd,136779,2025-09-30,-22662
ARCADIA INVESTMENT MANAGEMENT CORP/MI,135235,2025-09-30,-3733
GuoLine Advisory Pte Ltd,135200,2025-09-30,0
Impax Asset Management Group plc,134797,2025-09-30,-8791
Avalon Global Asset Management LLC,134640,2025-09-30,0
PHILADELPHIA TRUST CO,134426,2025-09-30,-4138
DnB Asset Management AS,134348,2025-09-30,10550
M&T BANK CORP,134296,2025-09-30,9092
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",133750,2025-09-30,133750
Migdal Insurance & Financial Holdings Ltd.,133225,2025-09-30,-71828
FRANKLIN STREET ADVISORS INC /NC,132181,2025-09-30,29343
IFM Investors Pty Ltd,130924,2025-09-30,-1365
BROWN ADVISORY INC,130072,2025-09-30,1792
ZACKS INVESTMENT MANAGEMENT,129588,2025-09-30,8404
Clarity Financial LLC,128259,2025-09-30,18864
SAPIENT CAPITAL LLC,127261,2025-09-30,-3684
UniSuper Management Pty Ltd,127260,2025-09-30,76
"Kestra Advisory Services, LLC",126854,2025-09-30,27619
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",126054,2025-09-30,-411178
BRAUN STACEY ASSOCIATES INC,122281,2025-09-30,-10887
ABN AMRO INVESTMENT SOLUTIONS,121464,2025-09-30,-531
OPPENHEIMER ASSET MANAGEMENT INC.,120312,2025-09-30,1099
MAI Capital Management,120083,2025-09-30,-11805
"Clearstead Advisors, LLC",119800,2025-09-30,4648
OPPENHEIMER & CO INC,119460,2025-09-30,9910
COMMUNITY TRUST & INVESTMENT CO,119438,2025-09-30,901
BOSTON FAMILY OFFICE LLC,118659,2025-09-30,8150
NIXON PEABODY TRUST CO,116147,2025-09-30,-53
"WILEY BROS.-AINTREE CAPITAL, LLC",115755,2025-09-30,18423
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",115421,2025-09-30,8792
INTECH INVESTMENT MANAGEMENT LLC,114212,2025-09-30,-51915
DILLON & ASSOCIATES INC,114149,2025-09-30,6159
"NISA INVESTMENT ADVISORS, LLC",114123,2025-09-30,-8643
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",113521,2025-09-30,28140
MACKENZIE FINANCIAL CORP,113458,2025-09-30,26427
Varma Mutual Pension Insurance Co,112776,2025-09-30,9000
Thematics Asset Management,112364,2025-09-30,10254
BURNEY CO/,111986,2025-09-30,-706
PITTENGER & ANDERSON INC,111776,2025-09-30,-9988
MAIRS & POWER INC,111242,2025-09-30,70311
NWI MANAGEMENT LP,110000,2025-09-30,0
MACQUARIE GROUP LTD,109856,2025-09-30,-2397
"CWM, LLC",109614,2025-09-30,35043
"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",109613,2025-09-30,-374
"BAILARD, INC.",109440,2025-09-30,47319
Colonial Trust Advisors,109144,2025-09-30,1231
"Sustainable Insight Capital Management, LLC",108953,2025-09-30,38853
Utah Retirement Systems,108552,2025-09-30,1140
"ADAMS DIVERSIFIED EQUITY FUND, INC.",107800,2025-09-30,0
"NewEdge Advisors, LLC",107421,2025-09-30,-6464
USS Investment Management Ltd,107186,2025-09-30,0
DNCA FINANCE,106550,2025-09-30,2900
Police & Firemen's Retirement System of New Jersey,105924,2025-09-30,6227
"Alta Park Capital, LP",105000,2025-09-30,0
PRUDENTIAL PLC,104749,2025-09-30,19456
TEACHER RETIREMENT SYSTEM OF TEXAS,102883,2025-09-30,-225941
"Diversify Advisory Services, LLC",100539,2025-09-30,-1931
PUBLIC SECTOR PENSION INVESTMENT BOARD,98109,2025-09-30,35400
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,97768,2025-09-30,-1495
"Vanguard Personalized Indexing Management, LLC",97439,2025-09-30,-1452
MIDDLETON & CO INC/MA,97198,2025-09-30,-168
"Apollon Wealth Management, LLC",96199,2025-09-30,1627
Cercano Management LLC,96090,2025-09-30,-77938
FIDUCIARY TRUST CO,96084,2025-09-30,-821
"Advisors Asset Management, Inc.",95952,2025-09-30,2578
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,95946,2025-09-30,-8229
"United Asset Strategies, Inc.",95866,2025-09-30,880
Integrated Advisors Network LLC,95215,2025-09-30,32686
CONNORS INVESTOR SERVICES INC,95092,2025-09-30,-1918
"UMB Bank, n.a.",94792,2025-09-30,920
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",93759,2025-09-30,-59972
"ADAGE CAPITAL PARTNERS GP, L.L.C.",92879,2025-09-30,-469521
"Allspring Global Investments Holdings, LLC",92645,2025-09-30,21806
"BLB&B Advisors, LLC",92566,2025-09-30,6338
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,91255,2025-09-30,-25
FARMERS & MERCHANTS INVESTMENTS INC,90643,2025-09-30,-5410
"Sumitomo Mitsui DS Asset Management Company, Ltd",89981,2025-09-30,2088
"COMPASS CAPITAL MANAGEMENT, INC",89837,2025-09-30,-11513
PINNACLE FINANCIAL PARTNERS INC,89646,2025-09-30,-6341
"Bridgewater Associates, LP",89094,2025-09-30,-1444198
"ASSETMARK, INC",89040,2025-09-30,-220
"Prime Capital Investment Advisors, LLC",88932,2025-09-30,15405
Meridiem Capital Partners LP,88616,2025-09-30,47220
"United Capital Management of KS, Inc.",88524,2025-09-30,1522
FineMark National Bank & Trust,88354,2025-09-30,22500
Engineers Gate Manager LP,87614,2025-09-30,33460
"Quantitative Investment Management, LLC",87443,2025-09-30,51965
"Private Advisor Group, LLC",87432,2025-09-30,-2618
Elo Mutual Pension Insurance Co,87045,2025-09-30,3052
"Wallington Asset Management, LLC",86928,2025-09-30,2394
Midwest Trust Co,86771,2025-09-30,5486
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",85969,2025-09-30,45612
Consolidated Investment Group LLC,85782,2025-09-30,0
FCF Advisors LLC,84663,2025-09-30,-7708
AMUSSEN HUNSAKER ASSOCIATES LLC,84013,2025-09-30,1885
STEPHENS INC /AR/,83967,2025-09-30,24171
Louisiana State Employees Retirement System,83800,2025-09-30,100
"Foundations Investment Advisors, LLC",83603,2025-09-30,9150
"NewEdge Wealth, LLC",83573,2025-09-30,21241
Randolph Co Inc,83375,2025-09-30,689
S&CO INC,83254,2025-09-30,16950
Fiduciary Group LLC,83210,2025-09-30,298
Y.D. More Investments Ltd,82679,2025-09-30,20096
Security National Bank,82666,2025-09-30,4835
Coastline Trust Co,82439,2025-09-30,256
Pictet & Cie (Europe) SA,82397,2025-09-30,10999
NOMURA HOLDINGS INC,82373,2025-09-30,74998
Brookstone Capital Management,81775,2025-09-30,10649
Geneos Wealth Management Inc.,81541,2025-09-30,7872
"KESTRA PRIVATE WEALTH SERVICES, LLC",81147,2025-09-30,1486
"Advocacy Wealth Management Services, LLC",80915,2025-09-30,80915
Sava Infond d.o.o.,80430,2025-09-30,6000
Noked Israel Ltd,80000,2025-09-30,80000
"Pathstone Holdings, LLC",79199,2025-09-30,4176
"Telos Capital Management, Inc.",78760,2025-09-30,3674
SIT INVESTMENT ASSOCIATES INC,78579,2025-09-30,2299
Crestwood Advisors Group LLC,78127,2025-09-30,2158
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,77840,2025-09-30,-1805
ROTHSCHILD INVESTMENT LLC,77614,2025-09-30,172
CFM WEALTH PARTNERS LLC,77045,2025-09-30,7631
SFE Investment Counsel,76960,2025-09-30,1337
"EagleClaw Capital Managment, LLC",76478,2025-09-30,4925
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,76369,2025-09-30,19206
Aquatic Capital Management LLC,75443,2025-09-30,75443
"Teamwork Financial Advisors, LLC",74809,2025-09-30,53648
"YOUSIF CAPITAL MANAGEMENT, LLC",74660,2025-09-30,-3538
"Bogart Wealth, LLC",74659,2025-09-30,1948
Quadrature Capital Ltd,72859,2025-09-30,72859
"Envestnet Portfolio Solutions, Inc.",72801,2025-09-30,-1615
SYNOVUS FINANCIAL CORP,71773,2025-09-30,-103
"State of Alaska, Department of Revenue",71610,2025-09-30,-2840
PINNACLE ASSOCIATES LTD,71554,2025-09-30,6214
D.A. DAVIDSON & CO.,71408,2025-09-30,5268
TRUST CO OF TOLEDO NA /OH/,71288,2025-09-30,1628
MOTCO,71203,2025-09-30,120
SUMITOMO LIFE INSURANCE CO,70994,2025-09-30,19707
AGF MANAGEMENT LTD,70782,2025-09-30,64825
EDENTREE ASSET MANAGEMENT Ltd,70700,2025-09-30,16640
PARK AVENUE SECURITIES LLC,70683,2025-09-30,10627
HCR Wealth Advisors,69978,2025-09-30,1900
EAGLE GLOBAL ADVISORS LLC,69165,2025-09-30,-468
BANQUE PICTET & CIE SA,69034,2025-09-30,14208
PICTON MAHONEY ASSET MANAGEMENT,68923,2025-09-30,2622
"B. Riley Wealth Advisors, Inc.",68821,2025-09-30,5913
ITHAKA GROUP LLC,68757,2025-09-30,-185
Azimuth Capital Investment Management LLC,68561,2025-09-30,-1476
RENAISSANCE TECHNOLOGIES LLC,68500,2025-09-30,-15300
Investment Management Corp of Ontario,68348,2025-09-30,12814
CAPITAL FUND MANAGEMENT S.A.,68195,2025-09-30,-95989
"BEARING POINT CAPITAL, LLC",68022,2025-09-30,4738
Avalon Trust Co,67975,2025-09-30,-2
Ethic Inc.,67879,2025-09-30,1618
"Trifecta Capital Advisors, LLC",67362,2025-09-30,2546
IBEX WEALTH ADVISORS,66939,2025-09-30,1140
Wealthfront Advisers LLC,66910,2025-09-30,7079
CARY STREET PARTNERS FINANCIAL LLC,66875,2025-09-30,41555
"Bensler, LLC",66436,2025-09-30,2910
