revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
151.42492917847025,23.835694050991503,19.379603399433428,15.135977337110482,1.6770538243626063,30.31444759206799,24.08215297450425,30.314447563739378,35.195467422096314,17498161668,18657161668,20.93121345376753,3.2735602619123343,25.744076889343667,32.749694306569346,16.457829190223183,16.457829190223183,3.490386258582306,15.55152260398433,27.272564929103932,34.918887643645895,0.04777553877651581,0.03053463615992921,1.1325109813405392,0.34384043579413265,0.9660748520463449,1.6799433528058063,34.898360655737704,0.8130496791062515,0.010122066104106955,1.0122066104106955,0.23567863085333968,0,0,0.06241843046019407,0.218973834234761,0.028024619759414813,1.4280266920877025,0.0054627429704600305,127.50581434867048,0.34899049179883634,0.2546147793984143,-37.69405099150141,768200000,850100000,-556500000,2174700000,813400000,530450000,996700000,51.80046021738724,48.97390572390572,101.54250841750843,7.046269443712101,7.452948557089084,3.594553706505295,0.9162333598987922,4.243626062322946,5.050000000000001,0.0692587040281082
