date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,GOOGL,USD,0001652044,2025-02-05,2025-02-04 20:41:40,2024,FY,100118000000,15311000000,-5257000000,22785000000,-8406000000,-5891000000,0,359000000,-2874000000,748000000,125299000000,-52535000000,-2931000000,-91713000000,104310000000,-2667000000,-45536000000,888000000,0,-62222000000,-7363000000,-11036000000,-79733000000,-612000000,-582000000,23466000000,24048000000,125299000000,-52535000000,72764000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/0001652044-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm
2023-12-31,GOOGL,USD,0001652044,2024-01-31,2024-01-30 21:43:43,2023,FY,73795000000,11946000000,-7763000000,22460000000,-3845000000,-7833000000,2276000000,664000000,1048000000,5153000000,101746000000,-32251000000,-495000000,-80885000000,87619000000,-1051000000,-27063000000,-760000000,0,-61504000000,0,-9829000000,-72093000000,-421000000,2169000000,24048000000,21879000000,101746000000,-32251000000,69495000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm
2022-12-31,GOOGL,USD,0001652044,2023-02-03,2023-02-02 21:23:45,2022,FY,59972000000,15928000000,-8081000000,19362000000,-2235000000,-2317000000,0,707000000,-625000000,6549000000,91495000000,-31485000000,-6969000000,-81405000000,97972000000,1589000000,-20298000000,-1196000000,0,-59296000000,0,-9265000000,-69757000000,-506000000,934000000,21879000000,20945000000,91495000000,-31485000000,60010000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/goog-20221231.htm
2021-12-31,GOOGL,USD,0001652044,2022-02-02,2022-02-01 21:08:02,2021,FY,76033000000,12441000000,1808000000,15376000000,-1523000000,-9095000000,7140000000,283000000,149000000,-12483000000,91652000000,-24640000000,-2618000000,-138034000000,129228000000,541000000,-35523000000,-1236000000,0,-50274000000,0,-9852000000,-61362000000,-287000000,-5520000000,20945000000,26465000000,91652000000,-24640000000,67012000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/0001652044-22-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm
2020-12-31,GOOGL,USD,0001652044,2021-02-03,2021-02-02 20:12:25,2020,FY,40269000000,13697000000,1390000000,12991000000,1827000000,-6524000000,5813000000,694000000,1844000000,-5050000000,65124000000,-22281000000,-738000000,-143751000000,133929000000,68000000,-32773000000,9661000000,0,-31149000000,0,-2920000000,-24408000000,24000000,7967000000,26465000000,18498000000,65124000000,-22281000000,42843000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/0001652044-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm
2019-12-31,GOOGL,USD,0001652044,2020-02-04,2020-02-03 21:03:59,2019,FY,34343000000,11781000000,173000000,10794000000,819000000,-4340000000,7822000000,428000000,-3091000000,-3390000000,54520000000,-23548000000,-2515000000,-102247000000,98230000000,589000000,-29491000000,-268000000,0,-18396000000,0,-4545000000,-23209000000,-23000000,1797000000,18498000000,16701000000,54520000000,-23548000000,30972000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/0001652044-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm
2018-12-31,GOOGL,USD,0001652044,2019-02-05,2019-02-04 21:06:38,2018,FY,30736000000,9035000000,778000000,9353000000,4908000000,-2169000000,7890000000,1067000000,-1880000000,-6839000000,47971000000,-25139000000,-1491000000,-52231000000,50259000000,98000000,-28504000000,-61000000,0,-9075000000,0,-4043000000,-13179000000,-302000000,5986000000,16701000000,10715000000,47971000000,-25139000000,22832000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/0001652044-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm
2017-12-31,GOOGL,USD,0001652044,2018-02-06,2018-02-05 20:46:29,2017,FY,12662000000,6915000000,258000000,7679000000,9246000000,-3768000000,3682000000,731000000,8601000000,331000000,37091000000,-13184000000,-287000000,-93940000000,74492000000,1518000000,-31401000000,-86000000,0,-4846000000,0,-3366000000,-8298000000,405000000,-2203000000,10715000000,12918000000,37091000000,-13184000000,23907000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000007/0001652044-18-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000007/goog10-kq42017.htm
2016-12-31,GOOGL,USD,0001652044,2017-02-03,2017-02-02 18:13:47,2016,FY,19478000000,6144000000,-38000000,6703000000,3300000000,-2578000000,2420000000,110000000,3348000000,449000000,36036000000,-10212000000,-986000000,-85618000000,67839000000,-2188000000,-31165000000,-1335000000,0,-3693000000,0,-3304000000,-8332000000,-170000000,-3631000000,12918000000,16549000000,36036000000,-10212000000,25824000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000008/0001652044-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000008/goog10-kq42016.htm
2015-12-31,GOOGL,USD,0001652044,2016-02-11,2016-02-11 16:38:35,2015,FY,16348000000,5063000000,-179000000,5203000000,-409000000,-2094000000,1618000000,203000000,-136000000,-2000000,26024000000,-9915000000,-236000000,-76540000000,63330000000,-350000000,-23711000000,-23000000,0,-1780000000,0,-2422000000,-3677000000,-434000000,-1798000000,16549000000,18347000000,26024000000,-9915000000,16109000000,https://www.sec.gov/Archives/edgar/data/1652044/000165204416000012/0001652044-16-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1288776/000165204416000012/goog10-k2015.htm
