symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
PTC,2028-09-30,3235339340,3259993993,3247666667,1052069274,1060086486,1056077880,853229507,859731476,856480492,1134452331,1292107382,1213279856.5,1135714512,1144369137,1140041825,10.00333,10.69829,9.39295,4,3
PTC,2027-09-30,2806619666,3127376200,3007092500,912657995,1016961766,977847852,740166784,824757273,793035840,961808855,1171635946,1066722400.5,985219277,1097815766,1055592082,8.63634,9.70082,7.96351,13,10
PTC,2026-09-30,2748739822,2828703163,2788721493,893836598,919839117,906837858,724902607,745990683,735446645,916414819,1033842674,975128746.5,964901476,992971338,978936407,7.8182,8.55993,7.58766,14,11
PTC,2025-09-30,2586285022,2606333743,2596309383,841009464,847528917,844269191,682059735,687347020,684703378,813059900,826388850,819724375,907874298,914912083,911393191,6.80214,6.84227,6.73191,14,10
PTC,2024-09-30,2183560704,2302921384,2292908683,710051368,748865134,745609199,575852554,607330567,604690000,591271055,621561926,606416490.5,766504319,808403991,804889192,4.99588,5.14636,4.89556,13,12
PTC,2023-09-30,2135316011,2309444687,2242248000,694363134,750986385,729135332,563129377,609050904,591329673,274020067,303512603,287833000,749568786,810693893,787105563,2.41877,2.513,2.26881,6,9
PTC,2022-09-29,1884222412,1967082384,1922295367,603399501,629934408,615591906,487597631,509040072,497450122,524974143,555168393,538847797,661426364,690513042,674791271,4.46151,4.59664,4.34664,8,9
PTC,2021-09-29,1724422564,1800255228,1759266573,259786893,389680341,324733617,172011548,258017323,215014436,235766286,353649431,294707859,372037179,558055770,465046475,3.53039,3.63732,3.43949,9,8
PTC,2020-09-29,1396224636,1457624571,1424437016,197412593,296118892,246765743,134051756,201077635,167564696,58719446,88079170,73399308,307372568,461058854,384215711,2.35839,2.42982,2.29767,16,15
PTC,2019-09-29,1285327583,1341850744,1311299156,98785831,150493626,124639729,36317062,75374336,55845699,-36563308,-1171766,-18867537,387813017,581719526,484766272,1.75624,1.80943,1.71102,8,10
PTC,2018-09-29,1227661636,1281648898,1252468000,112913009,169369515,141141262,55153874,82730812,68942343,38171731,57257598,47714665,380645220,570967831,475806526,1.44,1.48362,1.40292,14,8
PTC,2017-09-29,1142783319,1193037998,1165874615,365962574,382056029,373357283,295728591,308733458,301704139,141146042,149264672,144876843,401155941,418797049,409261774,1.19954,1.23587,1.16865,6,5
PTC,2016-09-29,1130242114,1179945285,1153080000,361946405,377863246,369259962,292483188,305345336,298393158,154935152,163846079,159029492,396753550,414201060,404770428,1.31672,1.3566,1.28282,9,10
PTC,2015-09-29,1232344023,1286537196,1257245000,394643310,411998020,402617547,318905041,332929109,325348897,257669277,272489823,264478684,432594805,451618458,441335897,2.18981,2.25614,2.13343,7,6
PTC,2013-09-29,931688805,1397533208,1164611007,177560383,266340574,221950479,119723129,179584695,149653912,105072838,157609258,131341048,334902652,502353980,418628316,1.55,1.86,1.24,13,13
PTC,2012-09-29,902872129,1354308194,1128590162,113411782,170117673,141764728,78216145,117324218,97770182,-53966166,-463622,-27214895,347038073,520557109,433797591,1.23,1.48,0.98,19,19
PTC,2011-09-29,899877121,1349815684,1124846403,101982222,152973334,127477778,96754541,145131811,120943176,68909634,103364452,86137043,353602243,530403366,442002805,1.18,1.42,0.94,7,7
PTC,2010-09-29,825279895,1237919843,1031599869,73562224,110343336,91952780,56247698,84371547,70309623,10876399,29529599,20202999,333184333,499776499,416480416,0.97,1.16,0.78,13,13
PTC,2009-09-29,584288519,876432778,730360649,39264189,58896283,49080236,19611540,30217918,24914729,23790922,35686383,29738653,206433970,309650956,258042463,0.5,0.59,0.41,15,15
PTC,2008-09-29,781639110,1172458666,977048888,118937183,178405774,148671479,84218716,126328074,105273395,52457046,78685568,65571307,290938234,436407351,363672793,0.99,1.18,0.8,14,14
PTC,2007-09-29,735303541,1102955312,919129427,97654103,146481155,122067629,61521476,92282216,76901846,118503050,177754576,148128813,277462253,416193381,346827817,0.85,1.02,0.68,11,11
PTC,2006-09-29,676537689,1014806534,845672112,92165510,138248267,115206889,62529910,93794865,78162388,52097178,78145769,65121474,273713812,410570720,342142266,0.98,1.18,0.78,11,11
PTC,2005-09-29,552590318,828885477,690737898,80913368,121370053,101141711,55486196,83229293,69357745,53173757,79760636,66467197,233229348,349844024,291536686,0.67,0.81,0.53,8,8
PTC,2004-09-29,376267026,564400539,470333783,88464246,132696369,110580308,54356025,81534038,67945032,43077698,64616547,53847123,279842897,419764347,349803622,0.2,0.27,0.13,18,18
PTC,2003-09-29,488677530,733016295,610846913,-61371966,-40847910,-51109938,-101345484,-67563656,-84454570,-124909773,-83273182,-104091478,238876621,358314933,298595777,-0.995,-0.79,-1.2,10,10
PTC,2001-09-29,698297484,1047446226,872871855,32195084,58390627,45292857,-18059314,3657125,-7201095,-20481657,-8907103,-14694381,313124228,469686342,391405285,0.34,0.41,0.27,7,7
PTC,2000-09-29,504769200,757153800,630961500,115342920,175671180,145507050,-46146200,-13171800,-29659000,-127447520,-71035680,-99241600,177191214,265786821,221489017,0.135,0.21,0.06,16,16
PTC,1999-09-29,877528062,1316292096,1096910080,174665494,261998242,218331868,150441363,225662045,188051704,78724367,118086551,98405459,404994679,607492019,506243349,1.41,1.69,1.13,16,16
PTC,1998-09-29,834539698,1251809547,1043174623,160823113,241234670,201028892,241546439,362319661,301933051,55487332,99130999,77309166,376237115,564355674,470296395,1.95,2.34,1.56,11,11
PTC,1997-09-29,669157941,1003736913,836447427,299761257,449641886,374701572,271641281,407461922,339551602,183016938,274525408,228771173,288348989,432523484,360436237,2.14,2.58,1.7,12,12
