date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-03-31,STE,USD,0001757898,2025-05-29,2025-05-29 16:36:38,2025,FY,5459515000,3056751000,2402764000,0.4401057603,107648000,0,0,1334276000,94199000,1536123000,4592874000,8402000,86261000,476215000,1358683000,0.2488651464,866641000,0.1587395584,-70434000,796207000,0.1458384124,184650000,614641000,0.1125816121,6.24,6.2,98575000,99069000,https://www.sec.gov/Archives/edgar/data/1757898/000175789825000005/0001757898-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789825000005/ste-20250331.htm
2024-03-31,STE,USD,0001757898,2024-05-29,2024-05-29 16:35:52,2024,FY,5138701000,2920541000,2218160000,0.4316577283,103679000,0,0,1252318000,26045000,1382042000,4302583000,11043000,144351000,565244000,1412405000,0.2748564277,836118000,0.1627099923,-133308000,702810000,0.1367680276,149530000,378239000,0.0736059561,3.83,3.81,98787000,99359000,https://www.sec.gov/Archives/edgar/data/1757898/000175789824000008/0001757898-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789824000008/ste-20240331.htm
2023-03-31,STE,USD,0001757898,2023-05-10,2023-05-10 16:36:57,2023,FY,4536266000,2555540000,1980726000,0.4366423838,98477000,0,0,1090663000,485000,1189625000,3745165000,0,110835000,552897000,1343998000,0.296278481,791101000,0.1743947555,-110835000,680266000,0.1499616645,124069000,107030000,0.0235942954,1.07,1.07,99706000,100246000,https://www.sec.gov/Archives/edgar/data/1757898/000175789823000005/0001757898-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789823000005/ste-20230331.htm
2022-03-31,STE,USD,0001757898,2022-05-31,2022-05-31 09:26:06,2022,FY,4223403000,2340396000,1883007000,0.4458506564,86663000,0,0,1318481000,48000,1405192000,3745588000,6284000,89490000,553104000,1009397000,0.239000872,477815000,0.1131350714,-111012000,366803000,0.0868501064,82344000,243888000,0.057746798,2.5,2.48,97535000,98326000,https://www.sec.gov/Archives/edgar/data/1757898/000175789822000011/0001757898-22-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789822000011/ste-20220331.htm
2021-03-31,STE,USD,0001757898,2021-05-28,2021-05-28 07:46:11,2021,FY,3107519000,1764419000,1343100000,0.4322097467,66326000,0,0,731320000,-2914000,794732000,2559151000,6345000,37180000,219237000,773950000,0.2490572061,548368000,0.1764648905,-30835000,517533000,0.1665421837,120663000,397400000,0.1278833693,4.66,4.63,85203000,85898000,https://www.sec.gov/Archives/edgar/data/1757898/000175789821000017/0001757898-21-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789821000017/ste-20210331.htm
2020-03-31,STE,USD,0001757898,2020-05-29,2020-05-29 08:54:05,2020,FY,3030895000,1710899000,1319996000,0.4355136024,65546000,0,0,716731000,673000,782950000,2493849000,1987000,40279000,197235000,736268000,0.2429209854,537046000,0.1771905658,-38292000,498754000,0.1645566739,90895000,407659000,0.1345011952,4.81,4.76,84778000,85641000,https://www.sec.gov/Archives/edgar/data/1757898/000175789820000012/0001757898-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789820000012/ste03312020.htm
2019-03-31,STE,USD,0001757898,2019-05-30,2019-05-30 09:25:06,2019,FY,2782170000,1607184000,1174986000,0.4223271763,63038000,0,0,669937000,30987000,763962000,2371146000,3020000,45015000,225921000,639965000,0.2300236865,411024000,0.1477350414,-41995000,369029000,0.1326407085,64283000,304051000,0.1092855577,3.59,3.56,84577000,85468000,https://www.sec.gov/Archives/edgar/data/1757898/000175789819000005/0001757898-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1757898/000175789819000005/ste3312019.htm
2018-03-31,STE,USD,0001757898,2018-03-31,2018-03-31 00:00:00,2018,FY,2619996000,1527250000,1092746000,0.4170792627,60782000,0,0,631978000,103000,692863000,2220113000,5728000,50629000,178332000,583943000,0.2228793479,399883000,0.1526273323,-44901000,354982000,0.1354895198,63360000,290915000,0.1110364291,3.42,3.39,85028000,85713000,,
2017-03-31,STE,USD,0001757898,2017-03-31,2017-03-31 00:00:00,2017,FY,2612756000,1586543000,1026213000,0.3927703161,59397000,0,0,682039000,58571000,800007000,2386550000,2960000,44520000,188142000,417308000,0.1597194686,226206000,0.0865775449,-41560000,184646000,0.0706709697,74015000,109965000,0.0420877418,1.29,1.28,85473000,86094000,,
2016-03-31,STE,USD,0001757898,2016-03-31,2016-03-31 00:00:00,2016,FY,2238764000,1343283000,895481000,0.3999890118,56664000,0,0,626710000,-820000,682554000,2025837000,1665000,42708000,143740000,358332000,0.1600579606,212927000,0.0951091763,-41043000,171884000,0.0767762926,60299000,110763000,0.0494750675,1.57,1.56,70698000,71184000,,
