date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,VRSK,USD,0001442145,2025-02-26,2025-02-26 07:23:11,2024,FY,957500000,305900000,-20700000,47900000,-83200000,-116600000,0,0,33400000,-63400000,1144000000,-223900000,-18000000,0,113300000,3800000,-124800000,193800000,124800000,-1050000000,-221300000,-75800000,-1028500000,-2200000,-11500000,291200000,302700000,1144000000,-223900000,920100000,https://www.sec.gov/Archives/edgar/data/1442145/000143774925005160/0001437749-25-005160-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000143774925005160/vrsk20241231_10k.htm
2023-12-31,VRSK,USD,0001442145,2024-02-21,2024-02-21 07:19:22,2023,FY,614400000,281400000,52700000,54000000,-73400000,-83000000,0,0,9600000,131600000,1060700000,-230000000,2980900000,0,0,-4400000,2746500000,-894800000,141900000,-2799800000,-196800000,-37000000,-3786500000,-10700000,10000000,302700000,292700000,1060700000,-230000000,830700000,https://www.sec.gov/Archives/edgar/data/1442145/000143774924004939/0001437749-24-004939-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000143774924004939/vrsk20231231c_10k.htm
2022-12-31,VRSK,USD,0001442145,2023-02-28,2023-02-28 17:14:35,2022,FY,954300000,340000000,-261000000,56500000,-23500000,-57700000,0,0,34200000,-7300000,1059000000,-274700000,578400000,0,0,-2300000,301400000,430000000,132500000,-1662500000,-195200000,-35000000,-1330200000,-17800000,12400000,292700000,280300000,1059000000,-274700000,784300000,https://www.sec.gov/Archives/edgar/data/1442145/000143774923004945/0001437749-23-004945-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000143774923004945/vrsk20221231_10k.htm
2021-12-31,VRSK,USD,0001442145,2022-02-22,2022-02-22 16:56:55,2021,FY,666300000,383600000,49800000,55700000,-153200000,-29700000,0,0,-123500000,153500000,1155700000,-268400000,-314600000,0,0,-9000000,-592000000,-450000000,0,-486800000,-188200000,626100000,-498900000,-3300000,61500000,280300000,218800000,1155700000,-268400000,887300000,https://www.sec.gov/Archives/edgar/data/1442145/000143774922004083/0001437749-22-004083-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000143774922004083/vrsk20211231_10k.htm
2020-12-31,VRSK,USD,0001442145,2021-02-23,2021-02-23 16:20:20,2020,FY,712700000,358100000,31100000,47600000,-77400000,1800000,0,24300000,-103500000,-3900000,1068200000,-246800000,-347500000,-94800000,0,93300000,-595800000,49800000,88000000,-348800000,-175800000,-58400000,-445200000,7000000,34200000,218800000,184600000,1068200000,-246800000,821400000,https://www.sec.gov/Archives/edgar/data/1442145/000143774921003789/0001437749-21-003789-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000143774921003789/vrsk20201120_10k.htm
2019-12-31,VRSK,USD,0001442145,2020-02-18,2020-02-18 16:37:32,2019,FY,449900000,323700000,-29300000,42700000,152600000,-70300000,0,150900000,72000000,16700000,956300000,-216800000,-703700000,0,0,-7400000,-927900000,369700000,0,-305500000,-163500000,110200000,10900000,-24900000,14400000,185100000,170700000,956300000,-216800000,739500000,https://www.sec.gov/Archives/edgar/data/1442145/000144214520000012/0001442145-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000144214520000012/vrsk10k12312019.htm
2018-12-31,VRSK,USD,0001442145,2019-02-19,2019-02-19 16:36:10,2018,FY,598700000,296100000,18300000,38500000,-15100000,-17400000,0,58100000,-55800000,-2100000,934400000,-231000000,-153100000,0,121400000,-2700000,-265400000,-300000000,87300000,-438600000,0,-18500000,-669800000,-2000000,-2800000,139500000,142300000,934400000,-231000000,703400000,https://www.sec.gov/Archives/edgar/data/1442145/000144214519000012/0001442145-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000144214519000012/vrsk10k12312018.htm
2017-12-31,VRSK,USD,0001442145,2018-02-20,2018-02-20 16:21:59,2017,FY,555100000,237400000,-73600000,31800000,-13500000,-45500000,0,0,32000000,6300000,743500000,-183500000,-914900000,-300000,0,-6800000,-1105500000,615000000,35000000,-276300000,0,-11200000,362500000,6700000,7200000,142300000,135100000,743500000,-183500000,560000000,https://www.sec.gov/Archives/edgar/data/1442145/000144214518000008/0001442145-18-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000144214518000008/vrsk10k12312017.htm
2016-12-31,VRSK,USD,0001442145,2017-02-21,2017-02-21 16:58:15,2016,FY,591200000,224600000,14800000,44500000,-39100000,-5700000,0,0,-33400000,-258500000,577500000,-156500000,640500000,-300000,500000,9000000,493200000,-770000000,41100000,-326800000,0,-8500000,-1064200000,-9700000,-3200000,135100000,138300000,577500000,-156500000,421000000,https://www.sec.gov/Archives/edgar/data/1442145/000144214517000010/0001442145-17-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000144214517000010/vrsk10k12312016.htm
2015-12-31,VRSK,USD,0001442145,2016-02-24,2016-02-23 18:18:35,2015,FY,507600000,215400000,-4100000,44600000,-14200000,-14600000,0,0,400000,-85500000,663800000,-166100000,-2941600000,-200000,101200000,400000,-3006300000,1734000000,759600000,-20400000,0,-32300000,2440900000,600000,99000000,138300000,39300000,663800000,-166138000,497700000,https://www.sec.gov/Archives/edgar/data/1442145/000144214516000057/0001442145-16-000057-index.htm,https://www.sec.gov/Archives/edgar/data/1442145/000144214516000057/vrsk10k12312015.htm
