symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
WAB,2029-12-31,13465736277,13835305239,13646000000,2379407250,2444710405,2411260006,1701383011,1748077699,1724159162,2152630548,2229743568,2190244012,1664504307,1710186854,1686786768,12.53,12.75597,12.31482,4,1
WAB,2028-12-31,12649075778,12996231382,12818406994,2235102633,2296445329,2265023606,1598198731,1642061513,1619593570,2487895202,2577016982,2531366214,1563556621,1606468645,1584487711,14.4815,14.74266,14.23281,3,1
WAB,2027-12-31,12596691948,12596702609,12596697279,2225846365,2225848249,2225847307,1591580084,1591581431,1591580758,1750216474,2233914296,1992065385,1557081437,1557082755,1557082096,11.40586,12.77983,10.01268,9,3
WAB,2026-12-31,11854647555,12128216344,11976233684,2094726479,2143066321,2116210853,1497823479,1532388636,1513185771,1737585425,1822604650,1780095037.5,1465357074,1499173006,1480386377,10.18361,10.4268,9.94042,9,7
WAB,2025-12-31,11047250556,11097328755,11067281836,1952058731,1960907592,1955598275,1395809633,1402136966,1398340566,1564183824,1571189808,1567686816,1365554452,1371744636,1368030526,8.96846,8.9885,8.94842,9,7
WAB,2024-12-31,10395540297,10560061081,10415570240,1836900964,1865971929,1840440272,1313466660,1334253705,1315997424,1324408915,1343678867,1334043891,1284996322,1305332793,1287472231,7.6168,7.68695,7.57671,7,7
WAB,2023-12-31,10082033382,10358736159,10217000000,1781504021,1830397641,1805352739,1273855358,1308816492,1290908263,985583585,1020889689,1016000000,1246243624,1280446950,1262926895,5.73687,5.84033,5.63835,6,5
WAB,2022-12-30,8179843799,8356107016,8265581050,1169441445,1754162168,1461801807,771764054,1157646081,964705068,497815636,746723456,622269546,862910566,1294365849,1078638208,4.85884,4.92802,4.79332,2,4
WAB,2021-12-30,7846602831,8015685211,7928847208,1040808671,1561213008,1301010840,677270476,1015905712,846588095,431946822,647920234,539933528,794669394,1192004092,993336743,4.25273,4.31328,4.19538,5,3
WAB,2020-12-30,7497596662,7659158488,7576182921,879362199,1319043299,1099202749,574184538,861276808,717730673,319318576,478977864,399148220,730977426,1096466139,913721783,3.82623,3.88071,3.77463,3,3
WAB,2019-12-30,8004359726,8176841528,8088257636,740828677,1111243018,926035848,501363379,752045070,626704225,252641121,382328835,317484978,858172529,1287258794,1072715662,4.26732,4.32808,4.20978,3,4
WAB,2018-12-30,4277202998,4369370229,4322034615,471759606,707639410,589699508,376893001,565339501,471116251,233555691,350333538,291944615,506151416,759227123,632689270,3.86077,3.91574,3.80871,11,10
WAB,2017-12-30,3820026717,3902342494,3860066429,430124674,645187013,537655844,346391930,519587895,432989913,215232453,322848679,269040567,420349366,630524049,525436708,3.44351,3.49254,3.39708,11,10
WAB,2016-12-30,2924719475,2987742740,2955375000,423790275,635685413,529737844,375763874,563645812,469704843,249667625,374501439,312084532,312963148,469444723,391203936,3.97308,4.02965,3.9195,10,11
WAB,2015-12-30,3278374552,3349018547,3312736923,528046949,792070424,660058687,480948987,721423481,601186234,315596832,473395248,394496041,274911709,412367564,343639637,4.09769,4.15603,4.04243,11,10
WAB,2014-12-30,2355441998,3533162997,2944302498,453100195,679650295,566375245,407110063,610665094,508887579,271646920,407470382,339558651,250874935,376312403,313593669,3.38,4.06,2.7,20,20
WAB,2012-12-30,1853885997,2780828997,2317357497,334347043,501520566,417933805,303545922,455318884,379432403,194818523,292227785,243523154,190282949,285424424,237853687,2.44,2.92,1.96,8,8
WAB,2011-12-30,1474657125,2211985688,1843321407,223735406,335603110,279669258,201722879,302584318,252153599,126812608,190218911,158515760,183501429,275252146,229376788,1.62,1.94,1.3,12,12
WAB,2010-12-30,1159794318,1739691477,1449742898,176026845,264040268,220033557,155649270,233473905,194561588,94460662,141690995,118075829,150485795,225728693,188107244,1.19,1.43,0.95,14,14
WAB,2009-12-30,1068539411,1602809117,1335674264,158751693,238127541,198439617,135388426,203082639,169235533,86742576,130113865,108428221,122355668,183533503,152944586,1.1,1.33,0.87,19,19
WAB,2008-12-30,1214858273,1822287411,1518572842,179534779,269302169,224418474,162937214,244405823,203671519,100153089,150229634,125191362,131214410,196821616,164018013,1.24,1.48,1,9,9
WAB,2007-12-30,1048920153,1573380231,1311150192,155168333,232752500,193960417,138224450,207336675,172780563,84282835,126424252,105353544,114164521,171246782,142705652,1.03,1.23,0.83,10,10
WAB,2006-12-30,761396189,1142094284,951745237,101454573,152181859,126818216,87499429,131249144,109374287,57324765,85987150,71655958,97083790,145625685,121354738,0.67,0.81,0.53,15,15
WAB,2005-12-30,714306842,1071460263,892883553,74444223,111666334,93055279,66642323,99963484,83302904,36412411,54618616,45515514,103758066,155637099,129697583,0.43,0.52,0.34,14,14
WAB,2004-12-30,667605333,1001408000,834506667,54549225,81823838,68186532,43203996,64805995,54004996,25385280,38077920,31731600,117142889,175714336,146428613,0.36,0.43,0.29,8,8
WAB,2003-12-30,596010232,894015349,745012791,50035833,75053749,62544791,42496794,63745190,53120993,18638223,27957334,23297779,109890294,164835441,137362868,0.29,0.35,0.23,16,16
WAB,2002-12-30,551712494,827568741,689640618,39682113,59523170,49602642,37624170,56436256,47030213,12692570,19038856,15865713,100483733,150725599,125604666,0.22,0.27,0.17,13,13
WAB,2001-12-30,563024000,844536000,703780000,75867680,113801520,94834600,35526720,63924080,49725400,48150240,72225360,60187800,98246560,147369840,122808200,0.31,0.38,0.24,16,16
WAB,2000-12-30,795850101,1193775152,994812627,66649886,99974830,83312358,86924885,130387328,108656107,18174208,30148676,24161442,109789479,164684218,137236849,0.58,0.69,0.47,15,15
WAB,1999-12-30,965682132,1448523199,1207102666,93797066,140695599,117246333,136280399,204420599,170350499,28289801,43574534,35932168,133393866,200090799,166742333,1,1.21,0.79,15,15
WAB,1998-12-30,517585089,776377633,646981362,72938181,109407271,91172727,81011636,121517453,101264545,32196726,48295090,40245909,81971272,122956908,102464090,0.82,0.98,0.66,18,18
WAB,1997-12-30,394384573,591576861,492980717,59470419,89205629,74338024,62991530,94487295,78739413,26012323,39018485,32515404,61391586,92087380,76739483,0.57,0.68,0.46,10,10
