symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
EXR,2029-12-31,4122269557,4389091779,4227399999,2800159258,2981405221,2871571857,2071173679,2205234578,2123994923,1164959052,1263738473,1203878825,350109268,372770797,359038122,5.69,5.97292,5.50605,1,1
EXR,2028-12-31,3784431784,4029386774,3880946333,2570674127,2737066202,2636234156,1901432061,2024506092,1949924376,1140278478,1182824698,1161551588,321416303,342220622,329613399,5.5,5.59049,5.3894,1,3
EXR,2027-12-31,3532101623,3760724033,3622180983,2399272275,2554570018,2460461033,1774652485,1889520451,1819911534,1047444399,1131170045,1130631320,299985602,319402775,307636149,5.09687,5.34635,4.95063,5,8
EXR,2026-12-31,3351288135,3698315013,3480183833,2276449991,2512177062,2364005761,1683805409,1858163957,1748567155,1014328210,1037491769,1025909989.5,284628896,314102303,295576162,4.84597,4.90359,4.79411,5,7
EXR,2025-12-31,3257918938,3573838350,3366516236,2213026526,2427623037,2286794077,1636893430,1795622489,1691456544,939816785,946752312,943284548.5,276698939,303530352,285922237,4.45833,4.47472,4.44194,5,6
EXR,2024-12-31,3169688677,3418096881,3259115631,2153093817,2321831577,2213839411,1592563433,1717372480,1637494690,827212857,833369777,830291317,269205438,290303043,276800576,3.92913,3.93883,3.90973,5,7
EXR,2023-12-31,3139481646,3342690936,3219548000,2132574902,2270610119,2186962064,1577386355,1679485873,1617614516,791066872,858143445,802115000,266639919,283898726,273440050,3.8638,4.05592,3.73889,2,5
EXR,2022-12-30,1862897999,1998136666,1930517333,906830115,1360245176,1133537646,703166026,1054749039,878957533,657972799,986959200,822466000,76840162,115260243,96050203,6.09064,6.31838,5.95157,6,7
EXR,2021-12-30,1547754057,1620739603,1575425066,723112095,1084668144,903890120,556908821,835363230,696136026,472045918,708068876,590057397,60083497,90125247,75104372,5.32084,5.5198,5.19935,7,6
EXR,2020-12-30,1319624313,1381852224,1343216780,596248180,894372271,745310226,444488885,666733330,555611108,318882238,478323358,398602798,105328009,157992016,131660013,3.35118,3.47649,3.27466,7,6
EXR,2019-12-30,1275846709,1336010253,1298656513,664752251,997128375,830940314,501046933,751570399,626308666,331429114,497143672,414286393,244007642,366011463,305009553,3.10017,3.21609,3.02938,6,7
EXR,2018-12-30,1171785618,1227042081,1192735000,552945559,829418339,691181949,425326188,637989283,531657736,278348251,417522379,347935315,198877175,298315763,248596469,2.985,3.09662,2.91684,7,6
EXR,2017-12-30,1079520156,1130425768,1098820000,582627986,873941981,728284984,385327935,577991901,481659918,329076582,493614875,411345729,193742237,290613355,242177796,2.84984,2.9564,2.78477,11,10
EXR,2016-12-30,965531072,1011061441,982793000,400900203,601350304,501125254,258704084,388056126,323380105,206681463,310022195,258351829,152204714,228307072,190255893,2.5439,2.63902,2.48581,6,7
EXR,2015-12-30,755658916,791292600,769168714,359490060,539235093,449362577,235183684,352775526,293979605,141686388,212529583,177107986,177955410,266933115,222444263,1.78735,1.85418,1.74654,7,6
EXR,2014-12-30,505797298,758695948,632246623,296002444,444003665,370003055,213907204,320860806,267384005,136458529,204687793,170573161,135848440,203772661,169810551,1.44,1.73,1.15,15,15
EXR,2013-12-30,385051214,577576822,481314018,243905700,365858550,304882125,153455935,230183902,191819919,116849126,175273692,146061409,106984240,160476361,133730301,1.03,1.24,0.82,20,20
EXR,2012-12-30,255002072,382503109,318752591,151026948,226540423,188783686,88501477,132752216,110626847,64731076,97096616,80913846,69404294,104106439,86755367,0.53,0.63,0.43,20,20
EXR,2011-12-30,223013790,334520685,278767238,116546421,174819632,145683027,75517385,113276078,94396732,33283952,49925929,41604941,69974864,104962296,87468580,0.38,0.46,0.3,19,19
EXR,2010-12-30,177378285,266067427,221722857,86233992,129350989,107792491,53403484,80105225,66754355,15887381,23831072,19859227,56844189,85266283,71055236,0.185,0.22,0.15,14,14
EXR,2009-12-30,217240369,325860554,271550462,161590039,242385058,201987549,59869076,89803614,74836345,9477487,35425293,22451390,110192044,165288065,137740055,0.71,0.85,0.57,18,18
EXR,2008-12-30,205174808,307762213,256468511,103657014,155485521,129571268,66773193,100159791,83466492,32478124,48717186,40597655,80913136,121369706,101141421,0.46,0.56,0.36,10,10
EXR,2007-12-30,162149742,243224614,202687178,49439333,74159000,61799167,54671700,82007550,68339625,23462733,35194099,29328416,101565500,152348250,126956875,0.36,0.43,0.29,9,9
EXR,2006-12-30,272651428,408977142,340814285,47600840,71401260,59501050,54506060,81759090,68132575,12670980,19006470,15838725,129294140,193941210,161617675,0.315,0.38,0.25,18,18
