symbol,date,marketCap
KHC,2026-01-05,28272252260
KHC,2026-01-02,28845857880
KHC,2025-12-31,28680281000
KHC,2025-12-30,28893165560
KHC,2025-12-29,28680281000
KHC,2025-12-26,28538357960
KHC,2025-12-24,28408261840
KHC,2025-12-23,28029800400
KHC,2025-12-22,28562011800
KHC,2025-12-19,28987780920
KHC,2025-12-18,29271627000
KHC,2025-12-17,29271627000
KHC,2025-12-16,29188838560
KHC,2025-12-15,28975954000
KHC,2025-12-12,28916819400
KHC,2025-12-11,28845857880
KHC,2025-12-10,28798550200
KHC,2025-12-09,28656627160
KHC,2025-12-08,28987780920
KHC,2025-12-05,28786723280
KHC,2025-12-04,29082396280
KHC,2025-12-03,29602780760
KHC,2025-12-02,29519992320
KHC,2025-12-01,30004896040
KHC,2025-11-28,30170472920
KHC,2025-11-26,30276915200
KHC,2025-11-25,30087684480
KHC,2025-11-24,29839319160
KHC,2025-11-21,29910280680
KHC,2025-11-20,29543646160
KHC,2025-11-19,29460857720
KHC,2025-11-18,29531819240
KHC,2025-11-17,28964127080
KHC,2025-11-14,29389896200
KHC,2025-11-13,29519992320
KHC,2025-11-12,29271627000
KHC,2025-11-11,29177011640
KHC,2025-11-10,28834030960
KHC,2025-11-07,28715761760
KHC,2025-11-06,28053454240
KHC,2025-11-05,28550184880
KHC,2025-11-04,28585665640
KHC,2025-11-03,28774896359
KHC,2025-10-31,29247973160
KHC,2025-10-30,29070569359
KHC,2025-10-29,28834030960
KHC,2025-10-28,30182299840
KHC,2025-10-27,30265088280
KHC,2025-10-24,30047500000
KHC,2025-10-23,30237900000
KHC,2025-10-22,30511600000
KHC,2025-10-21,30440199999
KHC,2025-10-20,30594900000
KHC,2025-10-17,30368800000
KHC,2025-10-16,29904700000
KHC,2025-10-15,29976100000
KHC,2025-10-14,30273600000
KHC,2025-10-13,29880900000
KHC,2025-10-10,29928500000
KHC,2025-10-09,29797600000
KHC,2025-10-08,29845199999
KHC,2025-10-07,30249800000
KHC,2025-10-06,30071300000
KHC,2025-10-03,31011400000
KHC,2025-10-02,31023300000
KHC,2025-10-01,31273200000
KHC,2025-09-30,30987600000
KHC,2025-09-29,30583000000
KHC,2025-09-26,30999500000
KHC,2025-09-25,30713900000
KHC,2025-09-24,31820600000
KHC,2025-09-23,31606400000
KHC,2025-09-22,31392200000
KHC,2025-09-19,31439800000
KHC,2025-09-18,31035199999
KHC,2025-09-17,30618700000
KHC,2025-09-16,30856700000
KHC,2025-09-15,30499700000
KHC,2025-09-12,31094700000
KHC,2025-09-11,31558800000
KHC,2025-09-10,31713500000
KHC,2025-09-09,31737300000
KHC,2025-09-08,32011000000
KHC,2025-09-05,32475100000
KHC,2025-09-04,32082400000
KHC,2025-09-03,32046700000
KHC,2025-09-02,30963800000
KHC,2025-08-29,33284300000
KHC,2025-08-28,32891600000
KHC,2025-08-27,33189100000
KHC,2025-08-26,32963000000
KHC,2025-08-25,32951100000
KHC,2025-08-22,33391400000
KHC,2025-08-21,32725000000
KHC,2025-08-20,32629800000
KHC,2025-08-19,32927300000
KHC,2025-08-18,32451300000
KHC,2025-08-15,32927300000
KHC,2025-08-14,32903500000
KHC,2025-08-13,33343800000
KHC,2025-08-12,32546500000
KHC,2025-08-11,32641700000
