symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
FICO,-2.80075,-5.7758,-8.63261,-11.20579,-12.11661,0,-16.50093,175.30072,225.39356,1648.15957,119846.71533
