date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,recordDate,paymentDate,dividend,declarationDate
2025-03-06,208.65,212.48,208.27,211.54,208.49,315200,315200,2.89,1.39,210.235,"March 06, 25",0.0139,,,,,
2025-03-05,207,210.73,207,210.44,207.4,322800,322800,3.44,1.66,208.7925,"March 05, 25",0.0166,,,,,
2025-03-04,207.43,209.85,205.18,206.55,203.57,496935,496935,-0.88,-0.42424,207.2525,"March 04, 25",-0.0042424,,,,,
2025-03-03,211.3,212.13,206.3,207.1,204.11,370701,370701,-4.2,-1.99,209.2075,"March 03, 25",-0.0199,,,,,
2025-02-28,209.92,210.83,207.39,210.29,207.26,550800,550800,0.37,0.17626,209.6075,"February 28, 25",0.0017626,,,,,
2025-02-27,210.99,213.33,209.25,209.5,206.48,347719,347719,-1.49,-0.70619,210.7675,"February 27, 25",-0.0070619,,,,,
2025-02-26,215.26,216.66,210.92,210.99,207.95,372411,372411,-4.27,-1.98,213.4575,"February 26, 25",-0.0198,,,,,
2025-02-25,213.56,217.07,212.6,214.98,211.88,385300,385300,1.42,0.66492,214.5525,"February 25, 25",0.0066492,,,,,
2025-02-24,214.26,214.55,207.4,212.8,209.73,393000,393000,-1.45,-0.68142,212.2525,"February 24, 25",-0.0068142,,,,,
2025-02-21,218.45,219.18,213.96,215.44,212.33,350942,350942,-3.01,-1.38,216.7575,"February 21, 25",-0.0138,,,,,
2025-02-20,211.76,221.59,211.76,218.45,215.3,454300,454300,6.69,3.16,215.89,"February 20, 25",0.0316,,,,,
2025-02-19,218.3,220.24,216.34,217.73,214.59,550033,550033,-0.57,-0.26111,218.1525,"February 19, 25",-0.0026111,,,,,
2025-02-18,216.4,220.04,215.87,219.52,216.35,360312,360312,3.12,1.44,217.9575,"February 18, 25",0.0144,,,,,
2025-02-14,218.77,220.81,216.06,216.42,213.3,299621,299621,-2.35,-1.07,218.015,"February 14, 25",-0.0107,,,,,
2025-02-13,215,217.75,214.23,217.28,214.14,284000,284000,2.28,1.06,216.065,"February 13, 25",0.0106,,,,,
2025-02-12,213.44,215.69,212.41,214.33,211.24,228800,228800,0.89,0.41698,213.9675,"February 12, 25",0.0041698,,,,,
2025-02-11,216.2,220.09,215.66,216.66,213.53,199641,199641,0.46,0.21277,217.1525,"February 11, 25",0.0021277,,,,,
2025-02-10,216.18,217.16,214,216.8,213.67,227715,227715,0.62,0.2868,216.035,"February 10, 25",0.002868,,,,,
2025-02-07,216.08,217.36,213.1,214.39,211.3,225230,225230,-1.69,-0.78212,215.2325,"February 07, 25",-0.0078212,,,,,
2025-02-06,216.94,218.48,214.31,215.3,212.19,271101,271101,-1.64,-0.75597,216.2575,"February 06, 25",-0.0075597,,,,,
2025-02-05,217.84,217.85,214.34,215.55,212.44,257100,257100,-2.29,-1.05,216.395,"February 05, 25",-0.0105,,,,,
2025-02-04,216.01,219.04,215.84,217.13,214,265132,265132,1.12,0.51849,217.005,"February 04, 25",0.0051849,,,,,
2025-02-03,218.08,218.32,213.33,216.64,213.51,310100,310100,-1.44,-0.66031,216.5925,"February 03, 25",-0.0066031,,,,,
2025-01-31,220.35,223.44,219.33,220.22,217.04,411300,411300,-0.13,-0.05899705,220.835,"January 31, 25",-0.0005899705,,,,,
2025-01-30,219.47,222.46,218.85,220.63,217.45,213908,213908,1.16,0.52855,220.3525,"January 30, 25",0.0052855,,,,,
2025-01-29,220.21,222.18,217.88,217.97,214.82,226815,226815,-2.24,-1.02,219.56,"January 29, 25",-0.0102,,,,,
2025-01-28,224.52,224.52,219.75,220.5,217.32,274200,274200,-4.02,-1.79,222.3225,"January 28, 25",-0.0179,,,,,
2025-01-27,218,224.29,217.47,224.07,220.84,309200,309200,6.07,2.78,220.9575,"January 27, 25",0.0278,,,,,
2025-01-24,219.39,220.29,216.73,218.07,214.92,302336,302336,-1.32,-0.60167,218.62,"January 24, 25",-0.0060167,,,,,
2025-01-23,219.77,221.4,217.28,219.49,216.32,347416,347416,-0.28,-0.12741,219.485,"January 23, 25",-0.0012741,,,,,
2025-01-22,221.36,221.91,218.17,219.41,216.24,335600,335600,-1.95,-0.88092,220.2125,"January 22, 25",-0.0088092,,,,,
2025-01-21,218.15,221.4,216.92,220.18,217,375136,375136,2.03,0.93055,219.1625,"January 21, 25",0.0093055,,,,,
2025-01-17,215.55,217.56,214.8,216.38,213.26,510600,510600,0.83,0.38506,216.0725,"January 17, 25",0.0038506,,,,,
2025-01-16,211.01,215,211.01,213.82,210.73,595900,595900,2.81,1.33,212.71,"January 16, 25",0.0133,,,,,
2025-01-15,210.56,213.57,208.95,211.48,208.43,680500,680500,0.92,0.43693,211.14,"January 15, 25",0.0043693,,,,,
2025-01-14,204.41,207.49,203.89,207.41,204.42,332500,332500,3,1.47,205.8,"January 14, 25",0.0147,,,,,
2025-01-13,199.15,204.06,199.01,203.83,200.89,414714,414714,4.68,2.35,201.5125,"January 13, 25",0.0235,,,,,
2025-01-10,199.71,200.31,196.83,200.12,197.23,595500,595500,0.41,0.2053,199.2425,"January 10, 25",0.002053,,,,,
2025-01-08,204.79,205.85,201.82,202.09,199.17,431300,431300,-2.7,-1.32,203.6375,"January 08, 25",-0.0132,,,,,
2025-01-07,206.79,208.61,204.48,205.43,202.47,257043,257043,-1.36,-0.65767,206.3275,"January 07, 25",-0.0065767,,,,,
2025-01-06,208.66,211.23,206.16,206.96,203.97,260448,260448,-1.7,-0.81472,208.2525,"January 06, 25",-0.0081472,,,,,
2025-01-03,205.31,207.86,204.2,207.56,204.56,263200,263200,2.25,1.1,206.2325,"January 03, 25",0.011,,,,,
2025-01-02,209.64,210.74,204.27,204.97,202.01,228647,228647,-4.67,-2.23,207.405,"January 02, 25",-0.0223,0.78,2025-01-02,2025-01-16,0.78,2024-12-19
2024-12-31,209.75,210.78,207.73,209.24,205.45,271324,271324,-0.51,-0.24315,209.375,"December 31, 24",-0.0024315,,,,,
2024-12-30,210,211.97,206.8,208.83,205.05,280443,280443,-1.17,-0.55714,209.4,"December 30, 24",-0.0055714,,,,,
2024-12-27,211.34,213.79,209.68,211.27,207.44,275121,275121,-0.07,-0.03312198,211.52,"December 27, 24",-0.0003312198,,,,,
2024-12-26,211.41,214.77,210.91,213.3,209.44,612000,612000,1.89,0.894,212.5975,"December 26, 24",0.00894,,,,,
2024-12-24,209.39,212.33,208.48,212.29,208.45,245747,245747,2.9,1.38,210.6225,"December 24, 24",0.0138,,,,,
2024-12-23,208.45,209.87,208.22,209.31,205.52,374300,374300,0.86,0.41257,208.9625,"December 23, 24",0.0041257,,,,,
2024-12-20,207.15,213.87,207.15,209.73,205.93,920942,920942,2.58,1.25,209.475,"December 20, 24",0.0125,,,,,
2024-12-19,211.29,218.7,208.82,208.94,205.16,694301,694301,-2.35,-1.11,211.9375,"December 19, 24",-0.0111,,,,,
2024-12-18,224.42,226.47,212.33,212.79,208.94,554035,554035,-11.63,-5.18,219.0025,"December 18, 24",-0.0518,,,,,
2024-12-17,225.25,228.94,222.51,224.01,219.95,588974,588974,-1.24,-0.5505,225.1775,"December 17, 24",-0.005505,,,,,
2024-12-16,227.65,228.06,223.15,224.04,219.98,630900,630900,-3.61,-1.59,225.725,"December 16, 24",-0.0159,,,,,
2024-12-13,226.25,229.56,223.83,226.46,222.36,720300,720300,0.21,0.09281768,226.525,"December 13, 24",0.0009281768,,,,,
2024-12-12,234.04,244.95,224.94,229.11,224.96,1049444,1049444,-4.93,-2.11,233.26,"December 12, 24",-0.0211,,,,,
2024-12-11,254.93,255.61,248.62,249.55,245.03,532838,532838,-5.38,-2.11,252.1775,"December 11, 24",-0.0211,,,,,
2024-12-10,254.72,256.23,249.6,252.87,248.29,272253,272253,-1.85,-0.72629,253.355,"December 10, 24",-0.0072629,,,,,
2024-12-09,254.8,258.63,253.99,255.43,250.8,396900,396900,0.63,0.24725,255.7125,"December 09, 24",0.0024725,,,,,
2024-12-06,255.23,257.06,253.35,254.4,249.79,235900,235900,-0.83,-0.3252,255.01,"December 06, 24",-0.003252,,,,,
2024-12-05,256.54,257.84,253.2,254.58,249.97,211627,211627,-1.96,-0.76401,255.54,"December 05, 24",-0.0076401,,,,,
2024-12-04,257.84,259.13,255.62,256.54,251.89,172700,172700,-1.3,-0.50419,257.2825,"December 04, 24",-0.0050419,,,,,
2024-12-03,259.28,259.28,256.12,258.44,253.76,177625,177625,-0.84,-0.32397,258.28,"December 03, 24",-0.0032397,,,,,
2024-12-02,260.75,260.88,257.31,259.15,254.46,188300,188300,-1.6,-0.61361,259.5225,"December 02, 24",-0.0061361,,,,,
2024-11-29,259.74,261.39,258.58,260.99,256.26,122000,122000,1.25,0.48125,260.175,"November 29, 24",0.0048125,,,,,
2024-11-27,260.35,261.69,257.64,259.36,254.66,410500,410500,-0.99,-0.38026,259.76,"November 27, 24",-0.0038026,,,,,
2024-11-26,262.75,263.62,256.27,258.73,254.04,280633,280633,-4.02,-1.53,260.3425,"November 26, 24",-0.0153,,,,,
2024-11-25,261.97,266.86,259.76,263.62,258.85,409636,409636,1.65,0.62984,263.0525,"November 25, 24",0.0062984,,,,,
2024-11-22,257.24,261.79,257.24,261.27,256.54,201148,201148,4.03,1.57,259.385,"November 22, 24",0.0157,,,,,
2024-11-21,253.12,258.37,252.57,256.58,251.93,135200,135200,3.46,1.37,255.16,"November 21, 24",0.0137,,,,,
2024-11-20,249.86,253,248.28,252.56,247.99,136633,136633,2.7,1.08,250.925,"November 20, 24",0.0108,,,,,
2024-11-19,250.08,252.45,249.18,249.86,245.34,176644,176644,-0.22,-0.08797185,250.3925,"November 19, 24",-0.0008797185,,,,,
2024-11-18,253.68,255.7,252.87,253.45,248.86,228010,228010,-0.23,-0.09066541,253.925,"November 18, 24",-0.0009066541,,,,,
2024-11-15,257.04,259.27,254.07,254.78,250.17,290544,290544,-2.26,-0.87924,256.29,"November 15, 24",-0.0087924,,,,,
2024-11-14,257.93,259.51,255.97,256.56,251.91,214723,214723,-1.37,-0.53115,257.4925,"November 14, 24",-0.0053115,,,,,
2024-11-13,257.28,259.18,255.03,259.04,254.35,269800,269800,1.76,0.68408,257.6325,"November 13, 24",0.0068408,,,,,
2024-11-12,260.52,261.89,257.4,257.61,252.94,313286,313286,-2.91,-1.12,259.355,"November 12, 24",-0.0112,,,,,
2024-11-11,262.27,264.94,261.13,261.21,256.48,123900,123900,-1.06,-0.40416,262.3875,"November 11, 24",-0.0040416,,,,,
2024-11-08,260.1,264.25,259.3,261.44,256.71,165302,165302,1.34,0.51519,261.2725,"November 08, 24",0.0051519,,,,,
2024-11-07,264.25,264.25,259.71,260.57,255.85,136100,136100,-3.68,-1.39,262.195,"November 07, 24",-0.0139,,,,,
2024-11-06,262.45,266.71,262.25,264.36,259.57,270600,270600,1.91,0.72776,263.9425,"November 06, 24",0.0072776,,,,,
2024-11-05,247.1,253.49,245.25,253.38,248.79,143247,143247,6.28,2.54,249.805,"November 05, 24",0.0254,,,,,
2024-11-04,249.31,251.33,247.17,247.56,243.08,382017,382017,-1.75,-0.70194,248.8425,"November 04, 24",-0.0070194,,,,,
2024-11-01,248.19,251.59,247.92,249.03,244.52,191600,191600,0.84,0.33845,249.1825,"November 01, 24",0.0033845,,,,,
2024-10-31,250.29,251.04,247.77,247.89,243.4,253700,253700,-2.4,-0.95889,249.2475,"October 31, 24",-0.0095889,,,,,
2024-10-30,249.14,252.74,249.13,250.88,246.34,176300,176300,1.74,0.6984,250.4725,"October 30, 24",0.006984,,,,,
2024-10-29,248.65,250.29,246.11,249.14,244.63,234009,234009,0.49,0.19706,248.5475,"October 29, 24",0.0019706,,,,,
2024-10-28,249.44,252.36,249.44,250.37,245.84,194216,194216,0.93,0.37284,250.4025,"October 28, 24",0.0037284,,,,,
2024-10-25,249.84,251.6,247.85,248.1,243.61,135300,135300,-1.74,-0.69645,249.3475,"October 25, 24",-0.0069645,,,,,
2024-10-24,249.76,249.76,247.37,248.89,244.38,218726,218726,-0.87,-0.34833,248.945,"October 24, 24",-0.0034833,,,,,
2024-10-23,251.11,251.92,248.96,249.97,245.44,405600,405600,-1.14,-0.45398,250.49,"October 23, 24",-0.0045398,,,,,
2024-10-22,253.11,253.11,249.39,251.11,246.56,199200,199200,-2,-0.79017,251.68,"October 22, 24",-0.0079017,,,,,
2024-10-21,256.66,257.55,252.95,253.35,248.76,159816,159816,-3.31,-1.29,255.1275,"October 21, 24",-0.0129,,,,,
2024-10-18,256.66,257.59,253.99,257.17,252.51,246224,246224,0.51,0.19871,256.3525,"October 18, 24",0.0019871,,,,,
2024-10-17,257.75,259.77,255.17,256.14,251.5,142833,142833,-1.61,-0.62464,257.2075,"October 17, 24",-0.0062464,,,,,
2024-10-16,257.59,260.5,256.47,256.65,252,123809,123809,-0.94,-0.36492,257.8025,"October 16, 24",-0.0036492,,,,,
2024-10-15,258.32,261.53,256.58,257.18,252.52,170431,170431,-1.14,-0.44131,258.4025,"October 15, 24",-0.0044131,,,,,
2024-10-14,256.27,258.3,255.81,257.87,253.2,136300,136300,1.6,0.62434,257.0625,"October 14, 24",0.0062434,,,,,
2024-10-11,253.6,257.96,253.6,256.62,251.97,111700,111700,3.02,1.19,255.445,"October 11, 24",0.0119,,,,,
2024-10-10,251.32,253.9,250.67,253.6,249.01,121434,121434,2.28,0.90721,252.3725,"October 10, 24",0.0090721,,,,,
2024-10-09,249.98,253.79,249.92,253.19,248.6,227641,227641,3.21,1.28,251.72,"October 09, 24",0.0128,,,,,
2024-10-08,252,252.36,248.71,250.31,245.78,261640,261640,-1.69,-0.67063,250.845,"October 08, 24",-0.0067063,,,,,
2024-10-07,251.62,253.74,250.57,252.79,248.21,297706,297706,1.17,0.46499,252.18,"October 07, 24",0.0046499,,,,,
2024-10-04,257.98,257.98,250.73,252,247.44,260100,260100,-5.98,-2.32,254.6725,"October 04, 24",-0.0232,,,,,
2024-10-03,258.77,259.33,253.59,255.31,250.69,228000,228000,-3.46,-1.34,256.75,"October 03, 24",-0.0134,,,,,
2024-10-02,259.79,261.3,258.57,260.59,255.87,139221,139221,0.8,0.30794,260.0625,"October 02, 24",0.0030794,,,,,
2024-10-01,261.57,262.6,257.61,260.83,256.11,154400,154400,-0.74,-0.28291,260.6525,"October 01, 24",-0.0028291,,,,,
2024-09-30,261.8,263.28,260.42,262.63,257.87,161146,161146,0.83,0.31704,262.0325,"September 30, 24",0.0031704,,,,,
2024-09-27,262,265.86,260.56,261.66,256.92,162700,162700,-0.34,-0.12977,262.52,"September 27, 24",-0.0012977,,,,,
2024-09-26,257.66,261.68,257.66,260.96,256.23,168800,168800,3.3,1.28,259.49,"September 26, 24",0.0128,,,,,
2024-09-25,259.39,259.39,255.25,255.59,250.96,142235,142235,-3.8,-1.46,257.405,"September 25, 24",-0.0146,,,,,
2024-09-24,256.49,258.17,254.88,257.92,253.25,142134,142134,1.43,0.55753,256.865,"September 24, 24",0.0055753,,,,,
2024-09-23,255.75,257.05,253.12,255.39,250.76,145044,145044,-0.36,-0.14076,255.3275,"September 23, 24",-0.0014076,,,,,
2024-09-20,258.63,258.83,254.01,255.58,250.95,452700,452700,-3.05,-1.18,256.7625,"September 20, 24",-0.0118,,,,,
2024-09-19,259.74,261.3,257.54,260.03,255.32,189611,189611,0.29,0.11165,259.6525,"September 19, 24",0.0011165,,,,,
2024-09-18,256.16,259.22,254.36,255.61,250.98,148120,148120,-0.55,-0.21471,256.3375,"September 18, 24",-0.0021471,,,,,
2024-09-17,254.18,257.8,254.18,255.18,250.56,154935,154935,1,0.39342,255.335,"September 17, 24",0.0039342,,,,,
2024-09-16,252.63,254.68,252.04,253.37,248.78,142900,142900,0.74,0.29292,253.18,"September 16, 24",0.0029292,,,,,
2024-09-13,249.26,252.01,248.55,251.81,247.25,144707,144707,2.55,1.02,250.4075,"September 13, 24",0.0102,,,,,
2024-09-12,247.93,248.43,245.35,248.24,243.74,144332,144332,0.31,0.12504,247.4875,"September 12, 24",0.0012504,,,,,
2024-09-11,247.16,248.21,241.61,247.93,243.44,151800,151800,0.77,0.31154,246.2275,"September 11, 24",0.0031154,,,,,
2024-09-10,247.53,248.9,245.78,248.85,244.34,147708,147708,1.32,0.53327,247.765,"September 10, 24",0.0053327,,,,,
2024-09-09,245.47,248.6,244.22,247.36,242.88,161800,161800,1.89,0.76995,246.4125,"September 09, 24",0.0076995,,,,,
2024-09-06,246.84,248.66,242.62,244.27,239.85,170900,170900,-2.57,-1.04,245.5975,"September 06, 24",-0.0104,,,,,
2024-09-05,249.76,249.76,244.93,246.6,242.13,161200,161200,-3.16,-1.27,247.7625,"September 05, 24",-0.0127,,,,,
2024-09-04,250.01,250.94,247.91,250.14,245.61,216613,216613,0.13,0.05199792,249.75,"September 04, 24",0.0005199792,,,,,
2024-09-03,254.97,256.15,248.89,250.18,245.65,198900,198900,-4.79,-1.88,252.5475,"September 03, 24",-0.0188,,,,,
2024-08-30,255.74,256.87,253.28,256.56,251.91,252504,252504,0.82,0.32064,255.6125,"August 30, 24",0.0032064,,,,,
2024-08-29,257.91,258.11,254.51,255.16,250.54,210449,210449,-2.75,-1.07,256.4225,"August 29, 24",-0.0107,,,,,
2024-08-28,255.67,257.45,253.5,256.3,251.66,326225,326225,0.63,0.24641,255.73,"August 28, 24",0.0024641,,,,,
2024-08-27,255.81,257.48,254.47,255.9,251.27,210732,210732,0.09,0.03518236,255.915,"August 27, 24",0.0003518236,0.78,2024-08-27,2024-09-10,0.78,2024-08-14
2024-08-26,258,259.4,256.15,257.18,251.76,257335,257335,-0.82,-0.31783,257.6825,"August 26, 24",-0.0031783,,,,,
2024-08-23,257.57,262.2,256.15,257.4,251.98,371734,371734,-0.17,-0.06600148,258.33,"August 23, 24",-0.0006600148,,,,,
2024-08-22,253.92,256.28,241.67,256.03,250.64,455700,455700,2.11,0.83097,251.975,"August 22, 24",0.0083097,,,,,
2024-08-21,242.1,248.24,240.11,247.78,242.56,439111,439111,5.68,2.35,244.5575,"August 21, 24",0.0235,,,,,
2024-08-20,238.86,240.23,237.9,239.47,234.42,270900,270900,0.61,0.25538,239.115,"August 20, 24",0.0025538,,,,,
2024-08-19,239.64,241.23,238.87,239.65,234.6,368732,368732,0.01,0.00417293,239.8475,"August 19, 24",4.17293e-05,,,,,
2024-08-16,239.21,241.42,238.61,239.66,234.61,999800,999800,0.45,0.18812,239.725,"August 16, 24",0.0018812,,,,,
2024-08-15,239.39,241.82,237,240.42,235.35,189729,189729,1.03,0.43026,239.6575,"August 15, 24",0.0043026,,,,,
2024-08-14,238.98,240.14,235.5,236.49,231.51,171602,171602,-2.49,-1.04,237.7775,"August 14, 24",-0.0104,,,,,
2024-08-13,233.64,237.46,232.83,237.41,232.41,143521,143521,3.77,1.61,235.335,"August 13, 24",0.0161,,,,,
2024-08-12,234.64,235.05,232.16,233.04,228.13,147443,147443,-1.6,-0.6819,233.7225,"August 12, 24",-0.006819,,,,,
2024-08-09,235.7,236.28,233.34,234.44,229.5,171046,171046,-1.26,-0.53458,234.94,"August 09, 24",-0.0053458,,,,,
2024-08-08,234.88,237.24,233.56,235.45,230.49,195110,195110,0.57,0.24268,235.2825,"August 08, 24",0.0024268,,,,,
2024-08-07,238.07,240.42,232.13,232.7,227.8,251200,251200,-5.37,-2.26,235.83,"August 07, 24",-0.0226,,,,,
2024-08-06,236.23,239.89,234.82,235.8,230.83,286900,286900,-0.43,-0.18203,236.685,"August 06, 24",-0.0018203,,,,,
2024-08-05,237.96,238.89,233.37,234.8,229.85,374240,374240,-3.16,-1.33,236.255,"August 05, 24",-0.0133,,,,,
2024-08-02,241.11,242.08,236.37,241.38,236.29,305302,305302,0.27,0.11198,240.235,"August 02, 24",0.0011198,,,,,
2024-08-01,249.18,251.37,239.46,243.34,238.21,333030,333030,-5.84,-2.34,245.8375,"August 01, 24",-0.0234,,,,,
2024-07-31,249.92,252.84,247.13,250.33,245.06,774600,774600,0.41,0.16405,250.055,"July 31, 24",0.0016405,,,,,
2024-07-30,245.78,249.8,245.03,248.61,243.37,190836,190836,2.83,1.15,247.305,"July 30, 24",0.0115,,,,,
2024-07-29,246.21,246.89,244.29,245.22,240.05,153432,153432,-0.99,-0.4021,245.6525,"July 29, 24",-0.004021,,,,,
2024-07-26,242.8,247.38,241.64,245.95,240.77,234406,234406,3.15,1.3,244.4425,"July 26, 24",0.013,,,,,
2024-07-25,237.69,243.75,237.18,240.55,235.48,324429,324429,2.86,1.2,239.7925,"July 25, 24",0.012,,,,,
2024-07-24,239.54,239.54,234.03,235.99,231.02,253400,253400,-3.55,-1.48,237.275,"July 24, 24",-0.0148,,,,,
2024-07-23,239.32,241.15,238.49,239.87,234.82,223121,223121,0.55,0.22982,239.7075,"July 23, 24",0.0022982,,,,,
2024-07-22,237.29,240.69,234.1,240.57,235.5,142200,142200,3.28,1.38,238.1625,"July 22, 24",0.0138,,,,,
2024-07-19,241.03,241.42,235.03,236.61,231.62,332924,332924,-4.42,-1.83,238.5225,"July 19, 24",-0.0183,,,,,
2024-07-18,241.44,245.55,239.44,239.65,234.6,186847,186847,-1.79,-0.74139,241.52,"July 18, 24",-0.0074139,,,,,
2024-07-17,242.11,245.82,240.74,243.35,238.22,290100,290100,1.24,0.51216,243.005,"July 17, 24",0.0051216,,,,,
2024-07-16,238.04,243.96,236.89,243.36,238.23,259500,259500,5.32,2.23,240.5625,"July 16, 24",0.0223,,,,,
2024-07-15,236.91,240.38,236.36,236.63,231.64,229200,229200,-0.28,-0.11819,237.57,"July 15, 24",-0.0011819,,,,,
2024-07-12,237.28,239.29,235.81,237.15,232.15,171300,171300,-0.13,-0.05478759,237.3825,"July 12, 24",-0.0005478759,,,,,
2024-07-11,232.09,236.47,232.09,235.27,230.31,181041,181041,3.18,1.37,233.98,"July 11, 24",0.0137,,,,,
2024-07-10,225.42,230.06,225.42,229.88,225.04,147000,147000,4.46,1.98,227.695,"July 10, 24",0.0198,,,,,
2024-07-09,225.85,225.96,224.02,225,220.26,244927,244927,-0.85,-0.37636,225.2075,"July 09, 24",-0.0037636,,,,,
2024-07-08,227.81,229.01,225.54,226.51,221.74,222722,222722,-1.3,-0.57065,227.2175,"July 08, 24",-0.0057065,,,,,
2024-07-05,226.86,227.66,224.17,226.61,221.84,181213,181213,-0.25,-0.1102,226.325,"July 05, 24",-0.001102,,,,,
2024-07-03,228.49,228.97,226.36,227.59,222.79,125800,125800,-0.9,-0.39389,227.8525,"July 03, 24",-0.0039389,,,,,
2024-07-02,227.81,229.05,226.71,228.21,223.4,169322,169322,0.4,0.17558,227.945,"July 02, 24",0.0017558,,,,,
2024-07-01,231.78,233.79,227.63,227.68,222.88,215428,215428,-4.1,-1.77,230.22,"July 01, 24",-0.0177,,,,,
2024-06-28,231.28,233.55,229.07,231.94,227.05,444745,444745,0.66,0.28537,231.46,"June 28, 24",0.0028537,,,,,
2024-06-27,229.61,231.37,228.66,230.31,225.46,191600,191600,0.7,0.30486,229.9875,"June 27, 24",0.0030486,,,,,
2024-06-26,227.35,229.99,226.37,229.81,224.97,196702,196702,2.46,1.08,228.38,"June 26, 24",0.0108,,,,,
2024-06-25,231.07,231.42,226.95,228.82,224,254500,254500,-2.25,-0.97373,229.565,"June 25, 24",-0.0097373,,,,,
2024-06-24,231.02,234.5,230.09,232.27,227.38,187435,187435,1.25,0.54108,231.97,"June 24, 24",0.0054108,,,,,
2024-06-21,232.37,232.77,228.97,231.32,226.45,536720,536720,-1.05,-0.45187,231.3575,"June 21, 24",-0.0045187,,,,,
2024-06-20,231.63,233.71,231.42,231.8,226.92,249631,249631,0.17,0.07339291,232.14,"June 20, 24",0.0007339291,,,,,
2024-06-18,232.06,233.68,231.75,232.2,227.31,267826,267826,0.14,0.06032923,232.4225,"June 18, 24",0.0006032923,,,,,
2024-06-17,228.13,232.61,226.83,232.07,227.18,208000,208000,3.94,1.73,229.91,"June 17, 24",0.0173,,,,,
2024-06-14,231.26,232.12,225.72,228.72,223.9,166115,166115,-2.54,-1.1,229.455,"June 14, 24",-0.011,,,,,
2024-06-13,232.73,233.98,230.54,233.67,228.75,299000,299000,0.94,0.4039,232.73,"June 13, 24",0.004039,,,,,
2024-06-12,229.43,234.2,229.43,232.73,227.83,277600,277600,3.3,1.44,231.4475,"June 12, 24",0.0144,,,,,
2024-06-11,224.28,226.57,222.18,225.7,220.94,265900,265900,1.42,0.63314,224.6825,"June 11, 24",0.0063314,,,,,
2024-06-10,224.58,226.72,223.78,225.28,220.53,190757,190757,0.7,0.31169,225.09,"June 10, 24",0.0031169,,,,,
2024-06-07,226,226.9,224.62,226.15,221.39,187900,187900,0.15,0.06637168,225.9175,"June 07, 24",0.0006637168,,,,,
2024-06-06,227.53,227.53,225.41,226.51,221.74,158600,158600,-1.02,-0.44829,226.745,"June 06, 24",-0.0044829,,,,,
2024-06-05,229.34,229.52,225.57,228.44,223.63,224918,224918,-0.9,-0.39243,228.2175,"June 05, 24",-0.0039243,,,,,
2024-06-04,228.59,229.89,227.3,228.05,223.24,228500,228500,-0.54,-0.23623,228.4575,"June 04, 24",-0.0023623,,,,,
2024-06-03,235.73,235.73,227.62,229.38,224.55,257206,257206,-6.35,-2.69,232.115,"June 03, 24",-0.0269,,,,,
2024-05-31,231.35,235.1,229.68,234.72,229.77,398400,398400,3.37,1.46,232.7125,"May 31, 24",0.0146,,,,,
2024-05-30,231.05,231.54,229.65,231.3,226.43,234419,234419,0.25,0.1082,230.885,"May 30, 24",0.001082,,,,,
2024-05-29,232.55,232.61,229.32,230,225.15,237500,237500,-2.55,-1.1,231.12,"May 29, 24",-0.011,,,,,
2024-05-28,237.94,238.66,233.09,233.58,228.66,311405,311405,-4.36,-1.83,235.8175,"May 28, 24",-0.0183,,,,,
2024-05-24,238,239.4,236.43,237.94,232.93,222200,222200,-0.06,-0.02521008,237.9425,"May 24, 24",-0.0002521008,,,,,
2024-05-23,243.45,243.45,237.64,237.9,232.89,261800,261800,-5.55,-2.28,240.61,"May 23, 24",-0.0228,,,,,
2024-05-22,242.64,248.79,242.34,243.12,238,306609,306609,0.48,0.19782,244.2225,"May 22, 24",0.0019782,,,,,
2024-05-21,246.16,258.13,243.09,243.14,238.02,619676,619676,-3.02,-1.23,247.63,"May 21, 24",-0.0123,,,,,
2024-05-20,271.3,272.27,267.64,268.41,262.75,401931,401931,-2.89,-1.07,269.905,"May 20, 24",-0.0107,0.68,2024-05-21,2024-06-04,0.68,2024-05-09
2024-05-17,271.83,272.39,269.51,271.65,265.26,810300,810300,-0.18,-0.06621786,271.345,"May 17, 24",-0.0006621786,,,,,
2024-05-16,274.72,274.72,270.1,270.56,264.2,415731,415731,-4.16,-1.51,272.525,"May 16, 24",-0.0151,,,,,
2024-05-15,273.44,275.8,273.43,274.56,268.1,203510,203510,1.12,0.4096,274.3075,"May 15, 24",0.004096,,,,,
2024-05-14,274.27,275.28,271.67,271.99,265.59,301514,301514,-2.28,-0.8313,273.3025,"May 14, 24",-0.008313,,,,,
2024-05-13,279.29,279.29,273.7,273.76,267.32,197038,197038,-5.53,-1.98,276.51,"May 13, 24",-0.0198,,,,,
2024-05-10,278,279.38,275.54,278.89,272.33,364643,364643,0.89,0.32014,277.9525,"May 10, 24",0.0032014,,,,,
2024-05-09,271.47,278.06,271.23,277.84,271.31,300825,300825,6.37,2.35,274.65,"May 09, 24",0.0235,,,,,
2024-05-08,271.07,271.63,267.91,271,264.63,298000,298000,-0.07,-0.02582359,270.4025,"May 08, 24",-0.0002582359,,,,,
2024-05-07,271.13,274.53,271.13,272.06,265.66,222600,222600,0.93,0.34301,272.2125,"May 07, 24",0.0034301,,,,,
2024-05-06,267.59,270.88,267.59,270.65,264.28,207240,207240,3.06,1.14,269.1775,"May 06, 24",0.0114,,,,,
