date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,DXCM,USD,0001093557,2024-12-31,2024-12-31 00:00:00,2024,FY,4033000000,1594800000,2438200000,0.6045623605,552400000,0,0,1285800000,0,1838200000,3433000000,134200000,19000000,217700000,945700000,0.2344904538,600000000,0.1487726258,109000000,709000000,0.1757996529,132800000,576200000,0.1428713117,1.46,1.42,404625000,412700000,,
2023-12-31,DXCM,USD,0001093557,2024-02-08,2024-02-08 17:14:40,2023,FY,3622300000,1333400000,2288900000,0.6318913398,505800000,0,0,1185400000,0,1691200000,3024600000,135000000,20300000,186000000,916700000,0.2530712531,597700000,0.1650056594,112700000,710400000,0.1961184883,168900000,541500000,0.1494906551,1.44,1.3,386000000,425500000,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000021/0001093557-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000021/dxcm-20231231.htm
2022-12-31,DXCM,USD,0001093557,2023-02-09,2023-02-09 17:06:55,2022,FY,2909800000,1026700000,1883100000,0.6471578803,484200000,0,0,1007700000,0,1491900000,2518600000,23800000,18600000,155900000,565300000,0.1942745206,391200000,0.1344422297,-400000,390800000,0.1343047632,49600000,341200000,0.1172589181,0.88,0.8,389400000,427500000,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/0001093557-23-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/dxcm-20221231.htm
2021-12-31,DXCM,USD,0001093557,2022-02-14,2022-02-14 16:31:44,2021,FY,2448500000,768000000,1680500000,0.6863385746,604200000,0,0,810500000,0,1414700000,2182700000,1700000,18800000,101900000,377500000,0.1541760261,265800000,0.1085562589,-9000000,256800000,0.1048805391,39900000,216900000,0.0885848479,0.56,0.51,386900000,428800000,https://www.sec.gov/Archives/edgar/data/1093557/000109355722000014/0001093557-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355722000014/dxcm-20211231.htm
2020-12-31,DXCM,USD,0001093557,2021-02-11,2021-02-11 17:18:05,2020,FY,1926700000,646600000,1280100000,0.6644002699,359900000,0,0,620700000,0,980600000,1627200000,16100000,84700000,67100000,376800000,0.1955675507,299500000,0.1554471376,-74500000,225000000,0.1167799865,-268600000,493600000,0.2561893393,1.31,1.27,377600000,390000000,https://www.sec.gov/Archives/edgar/data/1093557/000109355721000024/0001093557-21-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355721000024/dxcm-20201231.htm
2019-12-31,DXCM,USD,0001093557,2020-02-13,2020-02-13 17:17:25,2019,FY,1476000000,544500000,931500000,0.631097561,273500000,0,0,515700000,0,789200000,1333700000,26400000,60300000,48700000,213200000,0.1444444444,142300000,0.0964092141,-38100000,104200000,0.070596206,3100000,101100000,0.068495935,0.28,0.27,364400000,369200000,https://www.sec.gov/Archives/edgar/data/1093557/000109355720000029/0001093557-20-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355720000029/dxcm-12312019x10kasof1.htm
2018-12-31,DXCM,USD,0001093557,2019-02-21,2019-02-21 17:12:49,2018,FY,1031600000,367700000,663900000,0.6435633967,417400000,0,0,432800000,0,850200000,1217900000,2400000,22700000,29100000,-74700000,-0.0724117875,-186300000,-0.1805932532,59800000,-126500000,-0.1226250485,600000,-127100000,-0.1232066693,-0.36,-0.36,352800000,352800000,https://www.sec.gov/Archives/edgar/data/1093557/000109355719000041/0001093557-19-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355719000041/dxcm-12312018x10k.htm
2017-12-31,DXCM,USD,0001093557,2018-02-27,2018-02-27 17:22:24,2017,FY,718500000,226400000,492100000,0.6848990953,185400000,0,0,349200000,0,534600000,761000000,6700000,12800000,16100000,-19700000,-0.0274182324,-42500000,-0.059151009,-6100000,-48600000,-0.0676409186,1600000,-50200000,-0.0698677801,-0.15,-0.15,345200000,345200000,https://www.sec.gov/Archives/edgar/data/1093557/000109355718000018/0001093557-18-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355718000018/dxcm-12312017x10k.htm
2016-12-31,DXCM,USD,0001093557,2017-02-28,2017-02-28 17:18:02,2016,FY,573300000,194900000,378400000,0.6600383743,156100000,0,0,286200000,0,442300000,637200000,400000,700000,15000000,-49200000,-0.085818943,-63900000,-0.1114599686,-1000000,-64900000,-0.1132042561,700000,-65600000,-0.1144252573,-0.2,-0.2,334400000,334400000,https://www.sec.gov/Archives/edgar/data/1093557/000109355717000048/0001093557-17-000048-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355717000048/dxcm-12312016x10k.htm
2015-12-31,DXCM,USD,0001093557,2016-02-23,2016-02-23 17:21:02,2015,FY,402000000,123600000,278400000,0.6925373134,137500000,0,0,198000000,0,335500000,459100000,0,400000,10800000,-46300000,-0.1151741294,-57100000,-0.142039801,-400000,-57500000,-0.1430348259,100000,-57600000,-0.1432835821,-0.18,-0.18,319200000,319200000,https://www.sec.gov/Archives/edgar/data/1093557/000109355716000432/0001093557-16-000432-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355716000432/dxcm-12312015x10k.htm
