date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,adjDividend,dividend,recordDate,declarationDate
2025-03-14,92.11,93.4,91.37,93.04,89.6,2552335,2552335,0.93,1.01,92.48,"March 14, 25",0.0101,2025-03-28,1.27,1.27,2025-03-14,2025-02-11
2025-03-13,93.51,94.63,91.59,92.04,87.41,2756740,2756740,-1.47,-1.57,92.9425,"March 13, 25",-0.0157,,,,,
2025-03-12,97.07,97.5,92.79,93.28,88.59,2969463,2969463,-3.79,-3.9,95.16,"March 12, 25",-0.039,,,,,
2025-03-11,98.85,98.9,95.98,96.3,91.46,2000321,2000321,-2.55,-2.58,97.5075,"March 11, 25",-0.0258,,,,,
2025-03-10,99.37,101.25,97.3,98.77,93.8,2482927,2482927,-0.6,-0.6038,99.1725,"March 10, 25",-0.006038,,,,,
2025-03-07,98.7,101.16,97.26,100.66,95.6,2534352,2534352,1.96,1.99,99.445,"March 07, 25",0.0199,,,,,
2025-03-06,99.5,101.07,98.74,98.89,93.92,2263438,2263438,-0.615,-0.61307,99.55,"March 06, 25",-0.0061307,,,,,
2025-03-05,100.1,101.45,99.46,100.65,95.59,2462328,2462328,0.55,0.54945,100.415,"March 05, 25",0.0054945,,,,,
2025-03-04,102.8,103,98.7,100.1,95.06,2534308,2534308,-2.7,-2.63,101.15,"March 04, 25",-0.0263,,,,,
2025-03-03,106.38,106.94,103.52,103.88,98.65,1321715,1321715,-2.5,-2.35,105.18,"March 03, 25",-0.0235,,,,,
2025-02-28,104.25,106.13,103.7,105.72,100.4,1839677,1839677,1.47,1.41,104.95,"February 28, 25",0.0141,,,,,
2025-02-27,105.34,105.98,103.67,103.73,98.51,1165480,1165480,-1.61,-1.53,104.68,"February 27, 25",-0.0153,,,,,
2025-02-26,106.23,106.67,104.56,104.74,99.47,1531339,1531339,-1.49,-1.4,105.55,"February 26, 25",-0.014,,,,,
2025-02-25,106.93,107.34,105.74,106.23,100.89,1387528,1387528,-0.7,-0.65463,106.56,"February 25, 25",-0.0065463,,,,,
2025-02-24,106.51,107.22,104.7,106.57,101.21,1238208,1238208,0.06,0.05633274,106.25,"February 24, 25",0.0005633274,,,,,
2025-02-21,108.89,109.14,105.71,106.27,100.92,1200098,1200098,-2.62,-2.41,107.5025,"February 21, 25",-0.0241,,,,,
2025-02-20,108.61,109.03,107.69,108.49,103.03,1161206,1161206,-0.12,-0.11049,108.455,"February 20, 25",-0.0011049,,,,,
2025-02-19,107.13,108.58,106.9,108.36,102.91,1694915,1694915,1.23,1.15,107.7425,"February 19, 25",0.0115,,,,,
2025-02-18,107.25,107.94,106.63,107.88,102.45,1595802,1595802,0.63,0.58741,107.425,"February 18, 25",0.0058741,,,,,
2025-02-14,107.63,108.16,107,107.17,101.78,1176176,1176176,-0.46,-0.42739,107.49,"February 14, 25",-0.0042739,,,,,
2025-02-13,107.21,107.49,106.08,107.24,101.85,1586438,1586438,0.03,0.02798246,107.005,"February 13, 25",0.0002798246,,,,,
2025-02-12,108,108.41,106.46,106.92,101.54,1601700,1601700,-1.08,-1,107.4475,"February 12, 25",-0.01,,,,,
2025-02-11,108.9,109.89,108.65,109.03,103.55,1041005,1041005,0.13,0.11938,109.1175,"February 11, 25",0.0011938,,,,,
2025-02-10,110.5,110.82,109.41,109.62,104.11,1240612,1240612,-0.88,-0.79638,110.0875,"February 10, 25",-0.0079638,,,,,
2025-02-07,111.42,111.81,109.29,110.14,104.6,1433743,1433743,-1.28,-1.15,110.665,"February 07, 25",-0.0115,,,,,
2025-02-06,111.56,113.49,110.77,111.44,105.83,1720300,1720300,-0.12,-0.10757,111.815,"February 06, 25",-0.0010757,,,,,
2025-02-05,112.65,112.71,109.72,110.7,105.13,3132500,3132500,-1.95,-1.73,111.445,"February 05, 25",-0.0173,,,,,
2025-02-04,115.1,116.39,114.32,115.55,109.74,2586471,2586471,0.45,0.39096,115.34,"February 04, 25",0.0039096,,,,,
2025-02-03,115.29,116.01,113.19,115.27,109.47,2475609,2475609,-0.02,-0.01734756,114.94,"February 03, 25",-0.0001734756,,,,,
2025-01-31,115.83,118.32,115.83,116.92,111.04,3761400,3761400,1.09,0.94103,116.725,"January 31, 25",0.0094103,,,,,
2025-01-30,115.08,116.26,114.58,115.89,110.06,1063400,1063400,0.81,0.70386,115.4525,"January 30, 25",0.0070386,,,,,
2025-01-29,115.47,115.83,113.77,114.31,108.56,1059000,1059000,-1.16,-1,114.845,"January 29, 25",-0.01,,,,,
2025-01-28,113.9,116.14,113.1,115.65,109.83,1352717,1352717,1.75,1.54,114.6975,"January 28, 25",0.0154,,,,,
2025-01-27,112.78,113.83,111.54,113.73,108.01,1805800,1805800,0.95,0.84235,112.97,"January 27, 25",0.0084235,,,,,
2025-01-24,113.07,114.75,113.01,114.21,108.47,1099000,1099000,1.14,1.01,113.76,"January 24, 25",0.0101,,,,,
2025-01-23,112.83,113.58,112.25,113.38,107.68,1631304,1631304,0.55,0.48746,113.01,"January 23, 25",0.0048746,,,,,
2025-01-22,113.24,113.89,112.04,113.54,107.83,1398542,1398542,0.3,0.26492,113.1775,"January 22, 25",0.0026492,,,,,
2025-01-21,113.81,114.84,113.23,113.8,108.08,870638,870638,-0.01,-0.00878657,113.92,"January 21, 25",-8.78657e-05,,,,,
2025-01-17,113.56,113.9,112.8,113.21,107.52,1182115,1182115,-0.35,-0.30821,113.3675,"January 17, 25",-0.0030821,,,,,
2025-01-16,113,113.28,111.49,112.13,106.49,1195243,1195243,-0.87,-0.76991,112.475,"January 16, 25",-0.0076991,,,,,
2025-01-15,114.49,115.39,112.92,113.32,107.62,1289990,1289990,-1.17,-1.02,114.03,"January 15, 25",-0.0102,,,,,
2025-01-14,111,112.42,110.94,112.11,106.47,1552300,1552300,1.11,1,111.6175,"January 14, 25",0.01,,,,,
2025-01-13,107.69,110.99,107.63,110.63,105.07,2154840,2154840,2.94,2.73,109.235,"January 13, 25",0.0273,,,,,
2025-01-10,111.26,111.75,108.04,108.55,103.09,2164138,2164138,-2.71,-2.44,109.9,"January 10, 25",-0.0244,,,,,
2025-01-08,112.42,112.95,111.69,112.84,107.16,1094345,1094345,0.42,0.3736,112.475,"January 08, 25",0.003736,,,,,
2025-01-07,114.67,115,112.09,113.12,107.43,1180904,1180904,-1.55,-1.35,113.72,"January 07, 25",-0.0135,,,,,
2025-01-06,115.6,116.12,114.17,114.33,108.58,1113142,1113142,-1.27,-1.1,115.055,"January 06, 25",-0.011,,,,,
2025-01-03,114.28,114.86,113.18,114.69,108.92,750409,750409,0.41,0.35877,114.2525,"January 03, 25",0.0035877,,,,,
2025-01-02,113.68,114.64,112.85,113.43,107.72,1128294,1128294,-0.25,-0.21992,113.65,"January 02, 25",-0.0021992,,,,,
2024-12-31,114.5,114.7,112.47,113.09,107.4,962933,962933,-1.41,-1.23,113.69,"December 31, 24",-0.0123,,,,,
2024-12-30,114.32,114.52,113.2,113.86,108.13,1005262,1005262,-0.46,-0.40238,113.975,"December 30, 24",-0.0040238,,,,,
2024-12-27,116.58,117.49,114.84,115.67,109.85,731300,731300,-0.91,-0.78058,116.145,"December 27, 24",-0.0078058,,,,,
2024-12-26,116.88,117.7,116.42,117.58,111.67,558700,558700,0.7,0.5989,117.145,"December 26, 24",0.005989,,,,,
2024-12-24,115.26,117.14,115.26,117.07,111.18,357400,357400,1.81,1.57,116.1825,"December 24, 24",0.0157,,,,,
2024-12-23,115.44,116.26,114.61,116.07,110.23,863940,863940,0.63,0.54574,115.595,"December 23, 24",0.0054574,,,,,
2024-12-20,112.11,116.77,112.11,116.12,110.28,4136700,4136700,4.01,3.58,114.2775,"December 20, 24",0.0358,,,,,
2024-12-19,114.02,114.52,112.53,112.97,107.29,1890000,1890000,-1.05,-0.92089,113.51,"December 19, 24",-0.0092089,,,,,
2024-12-18,117.77,118.89,112.73,112.83,107.15,2280600,2280600,-4.94,-4.19,115.555,"December 18, 24",-0.0419,,,,,
2024-12-17,118.24,119.09,117.62,117.89,111.96,1744600,1744600,-0.35,-0.29601,118.21,"December 17, 24",-0.0029601,,,,,
2024-12-16,119.75,120.71,118.91,119.28,113.28,1655634,1655634,-0.47,-0.39248,119.6625,"December 16, 24",-0.0039248,,,,,
2024-12-13,119.78,119.78,118.62,119.54,113.53,1397800,1397800,-0.242,-0.20037,119.43,"December 13, 24",-0.0020037,2024-12-27,1.24,1.24,2024-12-13,2024-11-01
2024-12-12,121.12,121.94,120.94,120.96,113.7,1087600,1087600,-0.16,-0.1321,121.24,"December 12, 24",-0.001321,,,,,
2024-12-11,123.34,123.55,121.62,121.71,114.4,1363829,1363829,-1.63,-1.32,122.555,"December 11, 24",-0.0132,,,,,
2024-12-10,123.33,124.33,122.16,123.03,115.65,1514930,1514930,-0.3,-0.24325,123.2125,"December 10, 24",-0.0024325,,,,,
2024-12-09,124.14,125.04,123.45,123.59,116.17,1133245,1133245,-0.55,-0.44305,124.055,"December 09, 24",-0.0044305,,,,,
2024-12-06,124.92,125.81,123.38,123.83,116.4,1093051,1093051,-1.09,-0.87256,124.485,"December 06, 24",-0.0087256,,,,,
2024-12-05,124.05,124.95,123.5,124.69,117.21,1760817,1760817,0.64,0.51592,124.2975,"December 05, 24",0.0051592,,,,,
2024-12-04,123.97,124.1,122.76,123,115.62,1102908,1102908,-0.97,-0.78245,123.4575,"December 04, 24",-0.0078245,,,,,
2024-12-03,124.25,124.25,121.91,123.43,116.02,1287600,1287600,-0.825,-0.65996,123.46,"December 03, 24",-0.0065996,,,,,
2024-12-02,124.09,124.41,123.06,123.64,116.22,1239640,1239640,-0.45,-0.36264,123.8,"December 02, 24",-0.0036264,,,,,
2024-11-29,124.37,124.53,122.74,123.84,116.41,779749,779749,-0.53,-0.42615,123.87,"November 29, 24",-0.0042615,,,,,
2024-11-27,124.83,124.83,123.23,124.16,116.71,1117500,1117500,-0.67,-0.53673,124.2625,"November 27, 24",-0.0053673,,,,,
2024-11-26,122.56,124.31,122.04,123.95,116.51,1307622,1307622,1.39,1.13,123.215,"November 26, 24",0.0113,,,,,
2024-11-25,121.12,123.29,120.78,122.97,115.59,2175100,2175100,1.85,1.53,122.04,"November 25, 24",0.0153,,,,,
2024-11-22,118.45,120,118.14,119.84,112.65,1352931,1352931,1.39,1.17,119.1075,"November 22, 24",0.0117,,,,,
2024-11-21,118.19,118.85,116.89,118.18,111.09,1477000,1477000,-0.01,-0.00846095,118.0275,"November 21, 24",-8.46095e-05,,,,,
2024-11-20,117.74,117.85,116.08,117.52,110.47,1150576,1150576,-0.22,-0.18685,117.2975,"November 20, 24",-0.0018685,,,,,
2024-11-19,117.13,118.21,116.57,117.95,110.87,1257083,1257083,0.82,0.70008,117.465,"November 19, 24",0.0070008,,,,,
2024-11-18,119,119.12,118.05,118.66,111.54,1142602,1142602,-0.34,-0.28571,118.7075,"November 18, 24",-0.0028571,,,,,
2024-11-15,119.8,120.65,118.42,118.77,111.64,1319129,1319129,-1.03,-0.85977,119.41,"November 15, 24",-0.0085977,,,,,
2024-11-14,118.31,120.76,118.25,119.8,112.61,2279048,2279048,1.49,1.26,119.28,"November 14, 24",0.0126,,,,,
2024-11-13,118.17,120.18,118.17,118.49,111.38,1098000,1098000,0.32,0.2708,118.7525,"November 13, 24",0.002708,,,,,
2024-11-12,117.73,119.42,117.4,118.07,110.98,1227700,1227700,0.34,0.2888,118.155,"November 12, 24",0.002888,,,,,
2024-11-11,119.2,119.33,117.82,117.93,110.85,944200,944200,-1.27,-1.07,118.57,"November 11, 24",-0.0107,,,,,
2024-11-08,119.49,119.69,117.48,117.62,110.56,1383414,1383414,-1.87,-1.56,118.57,"November 08, 24",-0.0156,,,,,
2024-11-07,121.14,121.14,119.59,120.06,112.85,1351600,1351600,-1.08,-0.89153,120.4825,"November 07, 24",-0.0089153,,,,,
2024-11-06,122.01,122.23,119.55,121.31,114.03,2588829,2588829,-0.7,-0.57372,121.275,"November 06, 24",-0.0057372,,,,,
2024-11-05,112.7,114.55,111.77,114.52,107.65,1159534,1159534,1.82,1.61,113.385,"November 05, 24",0.0161,,,,,
2024-11-04,111.98,114.83,111.12,112.49,105.74,1921117,1921117,0.51,0.45544,112.605,"November 04, 24",0.0045544,,,,,
2024-11-01,109.12,113.2,108.62,112.06,105.33,1739100,1739100,2.94,2.69,110.75,"November 01, 24",0.0269,,,,,
2024-10-31,111.46,111.46,109.27,109.86,103.27,2578420,2578420,-1.6,-1.44,110.5125,"October 31, 24",-0.0144,,,,,
2024-10-30,111.84,113.83,111.71,111.81,105.1,1135600,1135600,-0.03,-0.02682403,112.2975,"October 30, 24",-0.0002682403,,,,,
2024-10-29,111.63,112.63,111.35,112.38,105.63,1071041,1071041,0.75,0.67186,111.9975,"October 29, 24",0.0067186,,,,,
2024-10-28,112.49,112.79,110.93,112.4,105.65,970646,970646,-0.09,-0.08000711,112.1525,"October 28, 24",-0.0008000711,,,,,
2024-10-25,112.37,113.02,111,111.33,104.65,863146,863146,-1.04,-0.92551,111.93,"October 25, 24",-0.0092551,,,,,
2024-10-24,110.83,112.64,110.59,112.01,105.29,1079126,1079126,1.18,1.06,111.5175,"October 24, 24",0.0106,,,,,
2024-10-23,112.56,112.95,109.05,109.53,102.96,1335160,1335160,-3.03,-2.69,111.0225,"October 23, 24",-0.0269,,,,,
2024-10-22,113.82,114.02,112.91,112.92,106.14,689800,689800,-0.9,-0.79072,113.4175,"October 22, 24",-0.0079072,,,,,
2024-10-21,114.97,115.01,113.8,114.01,107.17,1032652,1032652,-0.96,-0.835,114.4475,"October 21, 24",-0.00835,,,,,
2024-10-18,113.23,115.97,112.88,115.63,108.69,1765100,1765100,2.4,2.12,114.4275,"October 18, 24",0.0212,,,,,
2024-10-17,112.28,113.3,111.38,113.21,106.42,1674924,1674924,0.93,0.82829,112.5425,"October 17, 24",0.0082829,,,,,
2024-10-16,110.16,111.68,110.03,111.58,104.88,1307115,1307115,1.42,1.29,110.8625,"October 16, 24",0.0129,,,,,
2024-10-15,110.07,111.27,109.31,109.46,102.89,898900,898900,-0.61,-0.55419,110.0275,"October 15, 24",-0.0055419,,,,,
2024-10-14,109.01,109.76,108.21,109.68,103.1,911000,911000,0.67,0.61462,109.165,"October 14, 24",0.0061462,,,,,
2024-10-11,108.29,110.44,108.17,108.98,102.44,1072500,1072500,0.69,0.63718,108.97,"October 11, 24",0.0063718,,,,,
2024-10-10,107.28,108.29,106.43,108,101.52,1168226,1168226,0.72,0.67114,107.5,"October 10, 24",0.0067114,,,,,
2024-10-09,106.44,107.52,106,107.42,100.97,1292951,1292951,0.98,0.92071,106.845,"October 09, 24",0.0092071,,,,,
2024-10-08,106.72,107.18,106.21,106.6,100.2,785228,785228,-0.12,-0.11244,106.6775,"October 08, 24",-0.0011244,,,,,
2024-10-07,108.2,108.31,106.14,106.63,100.23,1089012,1089012,-1.57,-1.45,107.32,"October 07, 24",-0.0145,,,,,
2024-10-04,107.94,108.56,106.97,108.47,101.96,739131,739131,0.53,0.49101,107.985,"October 04, 24",0.0049101,,,,,
2024-10-03,106.75,106.9,105.78,106.48,100.09,967729,967729,-0.27,-0.25293,106.4775,"October 03, 24",-0.0025293,,,,,
2024-10-02,107.01,108.13,106.83,107.34,100.9,662216,662216,0.33,0.30838,107.3275,"October 02, 24",0.0030838,,,,,
2024-10-01,108.27,108.64,106.7,107.11,100.68,955447,955447,-1.16,-1.07,107.68,"October 01, 24",-0.0107,,,,,
2024-09-30,109.25,109.47,107.88,108.93,102.39,978337,978337,-0.32,-0.29291,108.8825,"September 30, 24",-0.0029291,,,,,
2024-09-27,110.22,110.31,109.26,109.51,102.94,854154,854154,-0.71,-0.64417,109.825,"September 27, 24",-0.0064417,,,,,
2024-09-26,109.01,109.85,108.51,109.38,102.82,1236700,1236700,0.37,0.33942,109.1875,"September 26, 24",0.0033942,,,,,
2024-09-25,109.65,109.79,107.34,107.46,101.01,1050636,1050636,-2.19,-2,108.56,"September 25, 24",-0.02,,,,,
2024-09-24,108.61,109.65,108.08,109.47,102.9,861525,861525,0.86,0.79182,108.9525,"September 24, 24",0.0079182,,,,,
2024-09-23,108.63,109.26,107.76,108.1,101.61,907937,907937,-0.535,-0.48789,108.4375,"September 23, 24",-0.0048789,,,,,
2024-09-20,110.46,110.55,107.5,108.29,101.79,2665400,2665400,-2.17,-1.96,109.2,"September 20, 24",-0.0196,,,,,
2024-09-19,109.91,111.04,109.48,110.55,103.91,1163800,1163800,0.64,0.58229,110.245,"September 19, 24",0.0058229,,,,,
2024-09-18,108.15,109.91,107.88,108.13,101.64,867208,867208,-0.02,-0.01849283,108.5175,"September 18, 24",-0.0001849283,,,,,
2024-09-17,106.18,108.15,106.18,107.92,101.44,1096554,1096554,1.74,1.64,107.1075,"September 17, 24",0.0164,,,,,
2024-09-16,104.87,106.14,104.46,105.87,99.52,1303347,1303347,0.995,0.95356,105.335,"September 16, 24",0.0095356,,,,,
2024-09-13,104.39,105.07,104.25,104.56,98.28,1147852,1147852,0.17,0.16285,104.5675,"September 13, 24",0.0016285,2024-09-27,1.24,1.24,2024-09-13,2024-07-30
2024-09-12,104.39,105.11,102.63,104.87,97.41,1371091,1371091,0.48,0.45981,104.25,"September 12, 24",0.0045981,,,,,
2024-09-11,103.48,104.26,101.36,104.11,96.7,1381545,1381545,0.63,0.60881,103.3025,"September 11, 24",0.0060881,,,,,
2024-09-10,103.73,103.83,102.03,103.74,96.36,1072930,1072930,0.01,0.00964041,103.3325,"September 10, 24",9.64041e-05,,,,,
2024-09-09,102.93,103.83,102.22,103.54,96.17,1222300,1222300,0.61,0.59264,103.13,"September 09, 24",0.0059264,,,,,
2024-09-06,103.96,105.3,101,101.69,94.46,1320900,1320900,-2.27,-2.18,102.9875,"September 06, 24",-0.0218,,,,,
2024-09-05,104.91,105.08,103.28,104.12,96.71,776533,776533,-0.79,-0.75303,104.3475,"September 05, 24",-0.0075303,,,,,
2024-09-04,104.15,105.2,103.86,104.62,97.18,1077800,1077800,0.47,0.45127,104.4575,"September 04, 24",0.0045127,,,,,
2024-09-03,105.15,106.08,104.11,104.48,97.05,1421035,1421035,-0.67,-0.63718,104.955,"September 03, 24",-0.0063718,,,,,
2024-08-30,105.53,106.2,104.35,106.04,98.5,1832001,1832001,0.51,0.48327,105.53,"August 30, 24",0.0048327,,,,,
2024-08-29,108.41,109.3,104.81,104.96,97.49,2070340,2070340,-3.45,-3.18,106.87,"August 29, 24",-0.0318,,,,,
2024-08-28,107.62,108.65,107.07,107.51,99.86,751000,751000,-0.11,-0.10221,107.7125,"August 28, 24",-0.0010221,,,,,
2024-08-27,108.81,108.83,107.62,107.9,100.22,784513,784513,-0.91,-0.83632,108.29,"August 27, 24",-0.0083632,,,,,
2024-08-26,110.6,110.8,108.81,109.28,101.51,954947,954947,-1.32,-1.19,109.8725,"August 26, 24",-0.0119,,,,,
2024-08-23,109.99,111.19,109.31,109.62,101.82,732700,732700,-0.37,-0.33639,110.0275,"August 23, 24",-0.0033639,,,,,
2024-08-22,109.71,109.91,108.62,109.23,101.46,704500,704500,-0.48,-0.43752,109.3675,"August 22, 24",-0.0043752,,,,,
2024-08-21,108.67,109.71,107.58,109.55,101.76,671949,671949,0.88,0.80979,108.8775,"August 21, 24",0.0080979,,,,,
2024-08-20,109.19,109.5,108.41,108.51,100.79,627200,627200,-0.68,-0.62277,108.9025,"August 20, 24",-0.0062277,,,,,
2024-08-19,108.86,109.55,107.74,109.41,101.63,790021,790021,0.55,0.50524,108.89,"August 19, 24",0.0050524,,,,,
2024-08-16,108.23,108.95,107.31,108.78,101.04,828524,828524,0.55,0.50818,108.3175,"August 16, 24",0.0050818,,,,,
2024-08-15,107.37,108.55,107.05,108.24,100.54,806473,806473,0.87,0.81028,107.8025,"August 15, 24",0.0081028,,,,,
2024-08-14,105.83,106.39,105.48,105.93,98.39,802200,802200,0.1,0.09449117,105.9075,"August 14, 24",0.0009449117,,,,,
2024-08-13,105.56,105.56,104.43,105.43,97.93,689205,689205,-0.13,-0.12315,105.245,"August 13, 24",-0.0012315,,,,,
2024-08-12,105.72,105.9,104.42,104.64,97.2,1262137,1262137,-1.08,-1.02,105.17,"August 12, 24",-0.0102,,,,,
2024-08-09,104.85,105.87,104.42,105.35,97.86,683000,683000,0.5,0.47687,105.1225,"August 09, 24",0.0047687,,,,,
2024-08-08,104.36,105.19,104.01,104.84,97.38,859876,859876,0.48,0.45995,104.6,"August 08, 24",0.0045995,,,,,
2024-08-07,105.87,106.19,102.7,102.83,95.51,1072802,1072802,-3.04,-2.87,104.3975,"August 07, 24",-0.0287,,,,,
2024-08-06,103.37,105.61,103.08,103.89,96.5,1180174,1180174,0.52,0.50305,103.9875,"August 06, 24",0.0050305,,,,,
2024-08-05,103.8,104.95,100.49,103.16,95.82,2308241,2308241,-0.64,-0.61657,103.1,"August 05, 24",-0.0061657,,,,,
2024-08-02,110,110.14,105.66,106.47,98.9,1987838,1987838,-3.53,-3.21,108.0675,"August 02, 24",-0.0321,,,,,
2024-08-01,113.93,114.48,111.11,112.03,104.06,1283825,1283825,-1.9,-1.67,112.8875,"August 01, 24",-0.0167,,,,,
2024-07-31,113.38,115.33,113.38,114.21,106.09,2012900,2012900,0.83,0.73205,114.075,"July 31, 24",0.0073205,,,,,
2024-07-30,113.8,115.02,112.6,112.7,104.68,1207139,1207139,-1.1,-0.96661,113.53,"July 30, 24",-0.0096661,,,,,
2024-07-29,111.78,113.22,110.32,113.1,105.05,1910553,1910553,1.32,1.18,112.105,"July 29, 24",0.0118,,,,,
2024-07-26,113.21,113.38,109.54,112.08,104.11,1972700,1972700,-1.13,-0.99815,112.0525,"July 26, 24",-0.0099815,,,,,
2024-07-25,115,117.71,114.19,115.49,107.27,1391410,1391410,0.49,0.42609,115.5975,"July 25, 24",0.0042609,,,,,
2024-07-24,116.62,117.48,113.89,114.38,106.24,1383717,1383717,-2.24,-1.92,115.5925,"July 24, 24",-0.0192,,,,,
2024-07-23,115.69,117.46,115.11,117.01,108.69,921755,921755,1.32,1.14,116.3175,"July 23, 24",0.0114,,,,,
2024-07-22,115.69,116.35,114.54,115.97,107.72,815000,815000,0.28,0.24203,115.6375,"July 22, 24",0.0024203,,,,,
2024-07-19,116.84,116.84,114.6,114.79,106.62,820800,820800,-2.05,-1.75,115.7675,"July 19, 24",-0.0175,,,,,
2024-07-18,117.76,120.08,116.32,116.66,108.36,835501,835501,-1.1,-0.9341,117.705,"July 18, 24",-0.009341,,,,,
2024-07-17,120.38,121.05,117.98,118.15,109.74,1281000,1281000,-2.23,-1.85,119.39,"July 17, 24",-0.0185,,,,,
2024-07-16,119.12,121.17,118.84,120.75,112.16,972964,972964,1.63,1.37,119.97,"July 16, 24",0.0137,,,,,
2024-07-15,118.4,119.67,118.22,118.74,110.29,894845,894845,0.34,0.28716,118.7575,"July 15, 24",0.0028716,,,,,
2024-07-12,118.04,118.77,117.41,118.02,109.62,797537,797537,-0.02,-0.01694341,118.06,"July 12, 24",-0.0001694341,,,,,
2024-07-11,117.57,119.01,116.79,117.17,108.83,843300,843300,-0.4,-0.34022,117.635,"July 11, 24",-0.0034022,,,,,
2024-07-10,114.85,116.14,114.6,116.08,107.82,623800,623800,1.23,1.07,115.4175,"July 10, 24",0.0107,,,,,
2024-07-09,114.68,115.18,114.12,114.47,106.33,904878,904878,-0.21,-0.18312,114.6125,"July 09, 24",-0.0018312,,,,,
2024-07-08,115.01,115.51,114.03,114.67,106.51,727200,727200,-0.34,-0.29563,114.805,"July 08, 24",-0.0029563,,,,,
2024-07-05,115.29,115.29,114.08,114.79,106.62,853886,853886,-0.5,-0.43369,114.8625,"July 05, 24",-0.0043369,,,,,
2024-07-03,114.61,116.21,114.24,115.77,107.53,839500,839500,1.16,1.01,115.2075,"July 03, 24",0.0101,,,,,
2024-07-02,113.91,114.64,113.8,114.6,106.45,638304,638304,0.69,0.60574,114.2375,"July 02, 24",0.0060574,,,,,
2024-07-01,115.61,116,113.6,113.85,105.75,861734,861734,-1.76,-1.52,114.765,"July 01, 24",-0.0152,,,,,
2024-06-28,115.86,116.58,114.84,115.31,107.11,1598508,1598508,-0.55,-0.47471,115.6475,"June 28, 24",-0.0047471,,,,,
2024-06-27,116.63,116.69,115.17,115.43,107.22,884300,884300,-1.2,-1.03,115.98,"June 27, 24",-0.0103,,,,,
2024-06-26,116.82,117.81,116.35,116.51,108.22,860700,860700,-0.31,-0.26537,116.8725,"June 26, 24",-0.0026537,,,,,
2024-06-25,118.89,118.89,116.54,117.41,109.06,804547,804547,-1.48,-1.24,117.9325,"June 25, 24",-0.0124,,,,,
2024-06-24,118.29,119.72,118.1,118.88,110.42,866305,866305,0.59,0.49877,118.7475,"June 24, 24",0.0049877,,,,,
2024-06-21,118.2,118.56,117.42,118.42,110,1670559,1670559,0.22,0.18613,118.15,"June 21, 24",0.0018613,,,,,
2024-06-20,117.1,118.66,116.7,118.19,109.78,1032600,1032600,1.09,0.93083,117.6625,"June 20, 24",0.0093083,,,,,
2024-06-18,117,118.15,116.57,117.57,109.21,910100,910100,0.57,0.48718,117.3225,"June 18, 24",0.0048718,,,,,
2024-06-17,114.49,117.09,113.93,117.04,108.71,859000,859000,2.55,2.23,115.6375,"June 17, 24",0.0223,,,,,
2024-06-14,113.85,114.98,113.36,114.9,106.73,768641,768641,1.05,0.92227,114.2725,"June 14, 24",0.0092227,2024-06-27,1.24,1.24,2024-06-14,2024-05-07
2024-06-13,117.67,117.75,115.9,116.57,107.13,1077200,1077200,-1.1,-0.93482,116.9725,"June 13, 24",-0.0093482,,,,,
2024-06-12,117.45,120.54,117.23,118.39,108.8,1756019,1756019,0.94,0.80034,118.4025,"June 12, 24",0.0080034,,,,,
2024-06-11,114.38,114.86,113.82,114.49,105.22,867401,867401,0.11,0.09617066,114.3875,"June 11, 24",0.0009617066,,,,,
2024-06-10,115.2,116.04,114.35,115.07,105.75,862464,862464,-0.13,-0.11285,115.165,"June 10, 24",-0.0011285,,,,,
2024-06-07,115.31,116.16,114.46,115.55,106.19,649816,649816,0.24,0.20813,115.37,"June 07, 24",0.0020813,,,,,
2024-06-06,116.45,116.88,115.39,116.23,106.82,637847,637847,-0.22,-0.18892,116.2375,"June 06, 24",-0.0018892,,,,,
2024-06-05,116.9,116.9,115.54,116.86,107.4,984638,984638,-0.04,-0.03421728,116.55,"June 05, 24",-0.0003421728,,,,,
2024-06-04,116.17,117.77,116.17,116.57,107.13,988636,988636,0.4,0.34432,116.67,"June 04, 24",0.0034432,,,,,
2024-06-03,118.35,118.6,115.8,116.83,107.37,1227200,1227200,-1.52,-1.28,117.395,"June 03, 24",-0.0128,,,,,
2024-05-31,115.75,117.94,115.55,117.83,108.29,2670808,2670808,2.08,1.8,116.7675,"May 31, 24",0.018,,,,,
2024-05-30,115.92,116.34,115.1,115.55,106.19,1013721,1013721,-0.37,-0.31919,115.7275,"May 30, 24",-0.0031919,,,,,
2024-05-29,114.36,115.53,114.22,115.26,105.93,908225,908225,0.9,0.78699,114.8425,"May 29, 24",0.0078699,,,,,
2024-05-28,118.2,118.2,115.86,116.33,106.91,1109161,1109161,-1.87,-1.58,117.1475,"May 28, 24",-0.0158,,,,,
2024-05-24,117.19,118.37,116.92,118.2,108.63,795117,795117,1.01,0.86185,117.67,"May 24, 24",0.0086185,,,,,
2024-05-23,118.2,118.44,116.47,116.91,107.44,1142542,1142542,-1.29,-1.09,117.505,"May 23, 24",-0.0109,,,,,
2024-05-22,117.63,118.58,117.16,117.68,108.15,936948,936948,0.05,0.04250616,117.7625,"May 22, 24",0.0004250616,,,,,
2024-05-21,116.77,117.9,116.16,117.63,108.1,953800,953800,0.86,0.73649,117.115,"May 21, 24",0.0073649,,,,,
