date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,IBKR,USD,0001381197,2025-02-27,2025-02-27 17:02:30,2024,FY,3407000000,96000000,-2000000,112000000,5075000000,-21204000000,0,14331000000,11948000000,36000000,8724000000,-49000000,0,-40000000,0,45000000,-44000000,-3000000,56000000,-54000000,-92000000,-740000000,-833000000,-207000000,7640000000,40233000000,32593000000,8724000000,-49000000,8675000000,https://www.sec.gov/Archives/edgar/data/1381197/000138119725000036/0001381197-25-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119725000036/ibkr-20241231x10k.htm
2023-12-31,IBKR,USD,0001381197,2023-12-31,2023-12-30 19:00:00,2023,FY,2812000000,94000000,30000000,100000000,1510000000,-4488000000,0,7817000000,-1819000000,-2000000,4544000000,-49000000,0,-26000000,0,23000000,-52000000,-1000000,34000000,-34000000,-42000000,-581000000,-624000000,122000000,3990000000,32593000000,28603000000,4544000000,-49000000,4495000000,https://www.sec.gov/Archives/edgar/data/1381197/000138119724000083/0001381197-24-000083-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119724000083/ibkr-20231231x10k.htm
2022-12-31,IBKR,USD,0001381197,2023-02-24,2023-02-24 16:05:50,2022,FY,1842000000,84000000,20000000,92000000,1915000000,13774000000,0,7561000000,-19420000000,15000000,3968000000,-69000000,0,-5000000,0,7000000,-67000000,-9000000,23000000,-20000000,-40000000,-424000000,-470000000,-111000000,3320000000,28603000000,25283000000,3968000000,-69000000,3899000000,https://www.sec.gov/Archives/edgar/data/1381197/000138119723000014/0001381197-23-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119723000014/ibkr-20221231x10k.htm
2021-12-31,IBKR,USD,0001381197,2022-02-25,2022-02-25 17:24:08,2021,FY,1636000000,74000000,23000000,80000000,4063000000,-20689000000,0,9754000000,14998000000,20000000,5896000000,-77000000,0,-116000000,0,5000000,-188000000,-92000000,26000000,-27000000,-38000000,-392000000,-523000000,-97000000,5088000000,25283000000,20195000000,5896000000,-77000000,5819000000,https://www.sec.gov/Archives/edgar/data/1381197/000138119722000010/0001381197-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119722000010/ibkr-20211231x10k.htm
2020-12-31,IBKR,USD,0001381197,2021-03-01,2021-03-01 06:23:58,2020,FY,1179000000,62000000,9000000,65000000,6773000000,-7277000000,0,19634000000,-5584000000,-20000000,8068000000,-50000000,0,-5000000,0,5000000,-50000000,102000000,18000000,-17000000,-32000000,-300000000,-229000000,124000000,7913000000,20195000000,12282000000,8068000000,-50000000,8018000000,https://www.sec.gov/Archives/edgar/data/1381197/000138119721000008/0001381197-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119721000008/ibkr-20201231x10k.htm
2019-12-31,IBKR,USD,0001381197,2020-02-28,2020-02-28 16:15:11,2019,FY,1089000000,52000000,24000000,60000000,1404000000,-6782000000,0,8255000000,-69000000,37000000,2666000000,-74000000,0,-19000000,0,4000000,-89000000,-1000000,26000000,-27000000,-31000000,-386000000,-419000000,24000000,2182000000,12282000000,10100000000,2666000000,-74000000,2592000000,https://www.sec.gov/Archives/edgar/data/1381197/000138119720000006/0001381197-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119720000006/ibkr-20191231x10k.htm
2018-12-31,IBKR,USD,0001381197,2019-02-28,2019-02-28 16:24:25,2018,FY,1125000000,26000000,21000000,58000000,1122000000,3311000000,0,445000000,-2634000000,4000000,2356000000,-36000000,0,-22000000,0,1000000,-57000000,2000000,40000000,-45000000,-29000000,-367000000,-399000000,-79000000,1821000000,10100000000,8279000000,2356000000,-36000000,2320000000,https://www.sec.gov/Archives/edgar/data/1381197/000114036119004097/0001140361-19-004097-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000114036119004097/bp15115x1_10k.htm
2017-12-31,IBKR,USD,0001381197,2018-03-01,2018-02-28 19:54:54,2017,FY,793000000,25000000,147000000,53000000,121000000,-11508000000,0,5817000000,5812000000,-74000000,1065000000,-28000000,0,0,0,2000000,-26000000,-59000000,21000000,-21000000,-28000000,-287000000,-374000000,65000000,730000000,8279000000,7549000000,1065000000,-28000000,1037000000,https://www.sec.gov/Archives/edgar/data/1381197/000104746918001166/0001047469-18-001166-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000104746918001166/a2234631z10-k.htm
2016-12-31,IBKR,USD,0001381197,2017-02-28,2017-02-28 17:15:47,2016,FY,699000000,25000000,27000000,51000000,-174000000,-2328000000,0,4647000000,-2493000000,7000000,635000000,-27000000,0,-17000000,0,38000000,-6000000,74000000,25000000,-26000000,-26000000,-261000000,-189000000,-25000000,415000000,7549000000,7134000000,635000000,-27000000,608000000,https://www.sec.gov/Archives/edgar/data/1381197/000104746917001069/0001047469-17-001069-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000104746917001069/a2231013z10-k.htm
2015-12-31,IBKR,USD,0001381197,2016-02-29,2016-02-29 08:18:42,2015,FY,415000000,22000000,15000000,50000000,70000000,196000000,0,5288000000,-5414000000,153000000,725000000,-30000000,0,-16000000,0,11000000,-35000000,-34000000,29000000,-25000000,-25000000,-240000000,-295000000,-63000000,332000000,1601000000,1269000000,725000000,-30000000,695000000,https://www.sec.gov/Archives/edgar/data/1381197/000104746916010549/0001047469-16-010549-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000104746916010549/a2227422z10-k.htm
2014-12-31,IBKR,USD,0001381197,2015-03-02,2015-03-02 17:26:45,2014,FY,459000000,20000000,18168000,40621000,-134000000,-4649000000,0,5476433000,-961000000,13000000,417000000,-19428000,0,-443000000,515223000,777000,54000000,10000000,0,0,-22731000,-295000000,-307977000,-107038000,56000000,1269000000,1213000000,417000000,-19428000,397572000,https://www.sec.gov/Archives/edgar/data/1381197/000104746915001520/0001047469-15-001520-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000104746915001520/a2223202z10-k.htm
2013-12-31,IBKR,USD,0001381197,2014-03-03,2014-03-03 17:06:51,2013,FY,418000000,19000000,11730000,40272000,-422000000,-3638000000,0,4897442000,-1681000000,73000000,140000000,-16812000,0,-264000000,236818000,11182000,-33000000,-86000000,0,0,-20207000,-142000000,-248450000,-27369000,-168000000,1213000000,1381000000,140000000,-16812000,123188000,https://www.sec.gov/Archives/edgar/data/1381197/000138119714000027/0001381197-14-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119714000027/ibkr_10ka.htm
2012-12-31,IBKR,USD,0001381197,2013-03-08,2013-03-08 17:04:59,2012,FY,496986000,19269000,17784000,67092000,121411000,-2500364000,0,4117748000,-1500098000,2922000,725464000,-17997000,0,-453161000,417158000,1567000,-52433000,2471000,0,0,-66298000,-541368000,-590974000,4136000,96057000,1380599000,1284542000,725464000,-17997000,707467000,https://www.sec.gov/Archives/edgar/data/1381197/000104746913002439/0001047469-13-002439-index.htm,https://www.sec.gov/Archives/edgar/data/1381197/000104746913002439/a2213156z10-k.htm
