date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,UHS,USD,0000352915,2025-02-26,2025-02-26 16:20:42,2024,FY,15827935000,1587786000,14240149000,0.8996845767,0,7665120000,0,7665120000,4893215000,12558335000,14146121000,1425000,187534000,584831000,2265280000,0.1431191119,1681814000,0.1062560593,-183878000,1497936000,0.094638751,334827000,1142097000,0.0721570439,17.16,16.82,66554000,67896000,https://www.sec.gov/Archives/edgar/data/352915/000095017025027785/0000950170-25-027785-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000095017025027785/uhs-20241231.htm
2023-12-31,UHS,USD,0000352915,2024-02-27,2024-02-27 16:18:12,2023,FY,14281976000,1532828000,12749148000,0.8926739549,0,7248510000,0,7248510000,4325257000,11573767000,13106595000,572000,207246000,568041000,1710678000,0.1197788037,1175381000,0.0822982058,-234955000,940426000,0.0658470509,221119000,717795000,0.0502588017,10.35,10.23,69321000,70125000,https://www.sec.gov/Archives/edgar/data/352915/000095017024021175/0000950170-24-021175-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000095017024021175/uhs-20231231.htm
2022-12-31,UHS,USD,0000352915,2023-02-27,2023-02-27 16:18:16,2022,FY,13399370000,1474339000,11925031000,0.8899695284,0,6893882000,0,6893882000,4027594000,10921476000,12395815000,378000,127267000,581861000,1575010000,0.117543586,1003555000,0.0748956854,-137295000,866260000,0.0646493081,209278000,675609000,0.0504209526,9.23,9.14,73118000,73832000,https://www.sec.gov/Archives/edgar/data/352915/000095017023004656/0000950170-23-004656-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000095017023004656/uhs-20221231.htm
2021-12-31,UHS,USD,0000352915,2022-02-24,2022-02-24 16:17:42,2021,FY,12642117000,1427134000,11214983000,0.8871127359,0,6282807000,0,6282807000,3569082000,9851889000,11279023000,1596000,85268000,533213000,1910198000,0.151097953,1363094000,0.1078216568,-69781000,1293313000,0.1023019325,305681000,991590000,0.0784354393,11.99,11.82,82519000,83692000,https://www.sec.gov/Archives/edgar/data/352915/000156459022006717/0001564590-22-006717-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459022006717/uhs-10k_20211231.htm
2020-12-31,UHS,USD,0000352915,2021-02-25,2021-02-25 16:17:03,2020,FY,11558897000,1288132000,10270765000,0.8885592631,0,5729156000,0,5729156000,3183255000,8912411000,10200543000,2804000,109089000,510493000,1868861000,0.1616816034,1358354000,0.1175158841,-106271000,1252083000,0.1083220138,299293000,943953000,0.081664626,11.06,10.99,85061000,85587000,https://www.sec.gov/Archives/edgar/data/352915/000156459021008851/0001564590-21-008851-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459021008851/uhs-10k_20201231.htm
2019-12-31,UHS,USD,0000352915,2020-02-26,2020-02-26 16:19:33,2019,FY,11378259000,1251346000,10126913000,0.8900230694,0,5696702000,0,5696702000,3214303000,8911005000,10162351000,0,162733000,490392000,1719462000,0.1511181983,1215908000,0.1068623943,-149571000,1066337000,0.0937170616,238794000,814854000,0.0716149984,9.16,9.13,88762000,89040000,https://www.sec.gov/Archives/edgar/data/352915/000156459020006793/0001564590-20-006793-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459020006793/uhs-10k_20191231.htm
2018-12-31,UHS,USD,0000352915,2019-02-27,2019-02-27 16:23:06,2018,FY,10772278000,1168654000,9603624000,0.8915128258,0,5360630000,0,5360630000,3067732000,8428362000,9597016000,0,154956000,453045000,1634945000,0.1517733761,1175262000,0.1091006006,-140737000,1034525000,0.0960358617,236642000,779705000,0.0723806979,8.36,8.32,93276000,93750000,https://www.sec.gov/Archives/edgar/data/352915/000156459019004919/0001564590-19-004919-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459019004919/uhs-10k_20181231.htm
2017-12-31,UHS,USD,0000352915,2018-02-28,2018-02-28 16:19:04,2017,FY,10409865000,1105096000,9304769000,0.8938414667,0,5083764000,0,5083764000,2940827000,8024591000,9129687000,81000,142847000,447765000,1716807000,0.1649211589,1280178000,0.1229773873,-145169000,1135009000,0.1090320576,363697000,752303000,0.0722682763,7.86,7.81,95652000,96325000,https://www.sec.gov/Archives/edgar/data/352915/000156459018003808/0001564590-18-003808-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459018003808/uhs-10k_20171231.htm
2016-12-31,UHS,USD,0000352915,2017-02-28,2017-02-28 16:18:15,2016,FY,9766210000,1031337000,8734873000,0.8943974172,0,4682854000,0,4682854000,2770608000,7453462000,8484799000,150000,116715000,416608000,1681473000,0.1721725214,1281411000,0.1312086265,-125053000,1156358000,0.1184039663,409187000,702409000,0.0719223732,7.22,7.14,97208000,98380000,https://www.sec.gov/Archives/edgar/data/352915/000156459017002860/0001564590-17-002860-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459017002860/uhs-10k_20161231.htm
2015-12-31,UHS,USD,0000352915,2016-02-25,2016-02-25 16:20:05,2015,FY,9043451000,974088000,8069363000,0.8922880215,0,4307360000,0,4307360000,2502608000,6809968000,7784056000,279000,103567000,398618000,1640952000,0.18145197,1259395000,0.1392604438,-113494000,1145901000,0.1267105887,395203000,680528000,0.0752509191,6.89,6.76,98797000,100694000,https://www.sec.gov/Archives/edgar/data/352915/000156459016013375/0001564590-16-013375-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000156459016013375/uhs-10k_20151231.htm
2014-12-31,UHS,USD,0000352915,2015-02-26,2015-02-26 17:03:31,2014,FY,8065326000,895693000,7309395000,0.9062739683,0,3939454000,0,3939454000,2306636000,6246090000,7141783000,537000,115112000,375624000,1405003000,0.1742028779,1063305000,0.1318365804,-133638000,929667000,0.1152671324,324671000,545343000,0.0676157418,5.52,5.42,98826000,100544000,https://www.sec.gov/Archives/edgar/data/352915/000119312515065954/0001193125-15-065954-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000119312515065954/d836398d10k.htm
2013-12-31,UHS,USD,0000352915,2014-02-27,2014-02-27 17:05:57,2013,FY,7283822000,821089000,6546784000,0.8988116404,0,3702378000,0,3702378000,1828943000,5531321000,6352410000,5754000,132702000,337356000,1317607000,0.1808950027,1015463000,0.1394134837,-146131000,869332000,0.1193510769,315309000,510733000,0.0701188195,5.21,5.14,98033000,99361000,https://www.sec.gov/Archives/edgar/data/352915/000119312514073337/0001193125-14-073337-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000119312514073337/d649956d10k.htm
2012-12-31,UHS,USD,0000352915,2013-02-28,2013-02-28 17:02:17,2012,FY,6961400000,799621000,6161779000,0.8851350303,0,3535802000,0,3535802000,1683396000,5219198000,6018819000,85000,158375000,308690000,1203621000,0.1728992731,942581000,0.1354010688,-178918000,763663000,0.1096996294,274616000,443446000,0.0637006924,4.57,4.53,96821000,97711000,https://www.sec.gov/Archives/edgar/data/352915/000119312513084679/0001193125-13-084679-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000119312513084679/d444706d10k.htm
2011-12-31,UHS,USD,0000352915,2012-02-27,2012-02-27 17:02:54,2011,FY,7500198000,4216778000,5954733000,0.7939434399,0,91765000,0,91765000,1640904000,5057605000,5863094000,164000,200792000,295861000,1156643000,0.1542149954,897128000,0.1196139089,-200792000,696336000,0.092842349,247466000,398167000,0.0530875318,4.09,4.04,97199000,98537000,https://www.sec.gov/Archives/edgar/data/352915/000119312512081900/0001193125-12-081900-index.htm,https://www.sec.gov/Archives/edgar/data/352915/000119312512081900/d266350d10k.htm
