symbol,date,analystRatingsbuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy
WBD,2026-01-01,8,11,1,0,1
WBD,2025-12-01,11,12,1,0,2
WBD,2025-11-01,11,12,0,0,2
WBD,2025-10-01,11,14,0,0,2
WBD,2025-09-01,10,14,0,0,3
WBD,2025-08-01,10,11,0,0,3
WBD,2025-07-01,11,11,0,0,3
WBD,2025-06-01,12,13,1,0,3
WBD,2025-05-01,11,13,1,0,4
WBD,2025-04-01,10,12,1,0,4
WBD,2025-03-01,10,13,1,0,4
WBD,2025-02-01,10,13,1,0,4
WBD,2025-01-01,10,13,1,0,4
WBD,2024-12-01,10,14,1,0,4
WBD,2024-11-01,11,15,2,1,5
WBD,2024-10-01,11,15,2,1,5
WBD,2024-09-01,11,15,2,1,5
WBD,2024-08-01,11,15,2,1,5
WBD,2024-07-01,9,14,1,1,5
WBD,2024-06-01,9,13,1,1,5
WBD,2024-05-01,0,0,0,0,0
WBD,2024-04-01,0,0,0,0,0
WBD,2024-03-01,0,0,0,0,0
WBD,2024-02-01,0,0,0,0,0
WBD,2024-01-01,0,0,0,0,0
WBD,2023-12-01,0,0,0,0,0
WBD,2023-11-01,0,0,0,0,0
WBD,2023-10-01,0,0,0,0,0
WBD,2023-09-01,0,0,0,0,0
WBD,2023-08-01,0,0,0,0,0
WBD,2023-07-01,0,0,0,0,0
WBD,2023-06-01,0,0,0,0,0
WBD,2023-05-01,0,0,0,0,0
WBD,2023-04-01,0,0,0,0,0
WBD,2023-03-01,0,0,0,0,0
WBD,2023-02-01,0,0,0,0,0
WBD,2023-01-01,0,0,0,0,0
WBD,2022-12-01,0,0,0,0,0
WBD,2022-11-01,0,0,0,0,0
WBD,2022-10-01,9,12,1,0,3
WBD,2022-09-01,9,11,1,0,3
WBD,2022-08-01,0,0,0,0,0
WBD,2022-07-01,10,12,1,0,3
WBD,2022-06-01,0,0,0,0,0
WBD,2022-05-01,6,12,0,0,3
WBD,2022-04-01,5,14,0,0,3
WBD,2022-03-01,0,0,0,0,0
