date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,FTV,USD,0001659166,2025-02-25,2025-02-25 16:16:41,2024,FY,813300000,0,813300000,945400000,544800000,288800000,2592300000,433100000,10156000000,3340000000,13496000000,59000000,0,435700000,14423800000,0,17016100000,677400000,413000000,145800000,553200000,449000000,2238400000,3463900000,58900000,0,1059300000,4582100000,0,169600000,6820500000,0,3700000,8227600000,-465400000,2422700000,10188600000,10195600000,17016100000,7000000,17016100000,59000000,3876900000,3063600000,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/0001659166-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/ftv-20241231.htm
2023-12-31,FTV,USD,0001659166,2024-02-27,2024-02-27 16:48:02,2023,FY,1888800000,0,1888800000,960800000,536900000,285100000,3671600000,439800000,9121700000,3159800000,12281500000,0,0,518900000,13240200000,0,16911800000,608600000,37600000,129800000,544600000,470700000,1791300000,3772500000,45800000,0,976900000,4795200000,0,163900000,6586500000,0,3600000,7505900000,-326100000,3135500000,10318900000,10325300000,16911800000,6400000,16911800000,0,3810100000,1921300000,https://www.sec.gov/Archives/edgar/data/1659166/000165916624000046/0001659166-24-000046-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916624000046/ftv-20231231.htm
2022-12-31,FTV,USD,0001659166,2023-02-28,2023-02-28 16:13:58,2022,FY,709200000,0,709200000,958500000,536700000,272600000,2477000000,421900000,9048500000,3487400000,12535900000,0,0,455800000,13413600000,0,15890600000,623000000,1038100000,132500000,509600000,423900000,2727100000,2382600000,38000000,0,1054300000,3474900000,0,169400000,6202000000,0,3600000,6742100000,-325700000,3263400000,9683400000,9688600000,15890600000,5200000,15890600000,0,3420700000,2711500000,https://www.sec.gov/Archives/edgar/data/1659166/000165916623000080/0001659166-23-000080-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916623000080/ftv-20221231.htm
2021-12-31,FTV,USD,0001659166,2022-03-01,2022-02-28 20:47:40,2021,FY,819300000,0,819300000,930200000,512700000,252700000,2514900000,395500000,9152000000,3890200000,13042200000,0,0,512900000,13950600000,0,16465500000,557900000,2196300000,53000000,457600000,450100000,3714900000,1947200000,33800000,0,1252600000,3233600000,0,184500000,6948500000,0,3600000,6023600000,-185000000,3670000000,9512200000,9517000000,16465500000,4800000,16465500000,0,4143500000,3324200000,https://www.sec.gov/Archives/edgar/data/1659166/000165916622000054/0001659166-22-000054-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916622000054/ftv-20211231.htm
2020-12-31,FTV,USD,0001659166,2021-02-26,2021-02-26 16:03:08,2020,FY,1824800000,1119200000,2944000000,810300000,455500000,237100000,4446900000,610700000,7359200000,3290600000,10649800000,0,0,344100000,11604600000,0,16051500000,480800000,1446800000,65500000,376400000,491300000,2860800000,2984600000,34200000,0,1199200000,4218000000,0,201300000,7078800000,0,3400000,5547400000,-141100000,3554500000,8964200000,8972700000,16051500000,8500000,16051500000,1119200000,4431400000,2606600000,https://www.sec.gov/Archives/edgar/data/1659166/000165916621000062/0001659166-21-000062-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916621000062/ftv-20201231.htm
2019-12-31,FTV,USD,0001659166,2020-02-27,2020-02-27 17:09:00,2019,FY,1205200000,0,1205200000,890700000,640300000,1176700000,3688800000,585000000,8399300000,3845000000,12244300000,0,0,2353000000,13750200000,0,17439000000,449000000,1542100000,99000000,323000000,1054100000,3467200000,4960000000,36000000,0,1575600000,6571600000,0,175900000,10038800000,0,3400000,4128800000,-56300000,3311100000,7387000000,7400200000,17439000000,13200000,17439000000,0,6502100000,5296900000,https://www.sec.gov/Archives/edgar/data/1659166/000165916620000071/0001659166-20-000071-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916620000071/a20191231-10k.htm
2018-12-31,FTV,USD,0001659166,2019-02-28,2019-02-27 18:18:23,2018,FY,1178400000,0,1178400000,1195100000,574500000,223200000,3171200000,576100000,6133100000,2476300000,8609400000,0,0,548900000,9734400000,0,12905600000,706500000,455600000,174700000,288100000,567200000,2192100000,2974700000,92600000,0,1033300000,4100600000,0,0,6292700000,0,3400000,3552700000,-86600000,3126000000,6595500000,6612900000,12905600000,17400000,12905600000,0,3430300000,2251900000,https://www.sec.gov/Archives/edgar/data/1659166/000165916619000085/0001659166-19-000085-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916619000085/a20181231-10k.htm
2017-12-31,FTV,USD,0001659166,2018-02-28,2018-02-27 20:44:26,2017,FY,962100000,0,962100000,1020500000,580600000,447500000,2936800000,610400000,5098500000,1276000000,6374500000,0,0,1136700000,7563800000,0,10500600000,629000000,0,87100000,211400000,674800000,1602300000,4059600000,86700000,0,947200000,5090100000,0,3400000,6692400000,0,3500000,1350300000,-7600000,2444100000,3790300000,3808200000,10500600000,17900000,10500600000,0,4056200000,3094100000,https://www.sec.gov/Archives/edgar/data/1659166/000165916618000100/0001659166-18-000100-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916618000100/a20171231-10k.htm
2016-12-31,FTV,USD,0001659166,2017-02-28,2017-02-27 20:25:43,2016,FY,803200000,0,803200000,945400000,544600000,195500000,2488700000,547600000,3979000000,747300000,4726300000,0,0,427200000,5701100000,0,8189800000,666200000,0,63500000,204600000,532200000,1466500000,3358000000,80100000,0,594200000,4032300000,0,0,5498800000,0,3500000,403000000,-145800000,2427200000,2687900000,2691000000,8189800000,3100000,8189800000,0,3358000000,2554800000,https://www.sec.gov/Archives/edgar/data/1659166/000165916617000091/0001659166-17-000091-index.htm,https://www.sec.gov/Archives/edgar/data/1659166/000165916617000091/a20161231-10k.htm
2015-12-31,FTV,USD,0001659166,2015-12-31,2015-12-30 19:00:00,2015,FY,0,0,0,979300000,522900000,91900000,1594100000,514800000,3949000000,759000000,4708000000,0,0,393700000,5616500000,0,7210600000,657100000,0,36100000,177300000,453000000,1323500000,0,83900000,0,620700000,704600000,0,0,2028100000,0,5193900000,0,-14400000,5193900000,5179500000,5182500000,7210600000,3000000,7210600000,0,0,0,,
