holder,shares,dateReported,change
BARCLAYS PLC,1380059,2025-09-30,866127
BESSEMER GROUP INC,1172831,2025-09-30,254402
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",1157330,2025-09-30,522827
"Ribbit Management Company, LLC",1106500,2025-09-30,0
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",1100890,2025-09-30,618363
HSBC HOLDINGS PLC,1081378,2025-09-30,656489
Amundi,1071570,2025-09-30,314666
"AH Capital Management, L.L.C.",1016697,2025-09-30,0
JPMORGAN CHASE & CO,991247,2025-09-30,434934
"SC US (TTGP), LTD.",990778,2025-09-30,0
RHUMBLINE ADVISERS,990590,2025-09-30,356993
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,955615,2025-09-30,62245
"SUMITOMO MITSUI FINANCIAL GROUP, INC.",908502,2025-09-30,552
WELLS FARGO & COMPANY/MN,893282,2025-09-30,89914
ALKEON CAPITAL MANAGEMENT LLC,866200,2025-09-30,0
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,862499,2025-09-30,4589
Ardmore Road Asset Management LP,850000,2025-09-30,300000
VAN ECK ASSOCIATES CORP,805998,2025-09-30,33131
FRONTIER CAPITAL MANAGEMENT CO LLC,790156,2025-09-30,-506503
CITIGROUP INC,782138,2025-09-30,-540471
"Russell Investments Group, Ltd.",775459,2025-09-30,67516
BALYASNY ASSET MANAGEMENT L.P.,771431,2025-09-30,-1793958
National Pension Service,768450,2025-09-30,16886
AMERICAN CENTURY COMPANIES INC,758555,2025-09-30,-1111228
BNP Paribas Asset Management Holding S.A.,731216,2025-09-30,-26945
Gladstone Capital Management LLP,704811,2025-09-30,-69494
ROYAL BANK OF CANADA,695147,2025-09-30,-1561932
ALLIANCEBERNSTEIN L.P.,648819,2025-09-30,205605
PRINCIPAL FINANCIAL GROUP INC,612358,2025-09-30,587719
CANADA PENSION PLAN INVESTMENT BOARD,575799,2025-09-30,409395
"Toroso Investments, LLC",575500,2025-09-30,4025
NEW YORK STATE COMMON RETIREMENT FUND,572902,2025-09-30,5700
BANK OF MONTREAL /CAN/,566109,2025-09-30,-253091
"Nan Shan Life Insurance Co., Ltd.",555340,2025-09-30,-815
RAYMOND JAMES FINANCIAL INC,546298,2025-09-30,-39163
NATIONAL BANK OF CANADA /FI/,544532,2025-09-30,310253
MANE GLOBAL CAPITAL MANAGEMENT LP,542356,2025-09-30,-60004
Quantinno Capital Management LP,541648,2025-09-30,3903
DekaBank Deutsche Girozentrale,541204,2025-09-30,0
FIRST TRUST ADVISORS LP,530340,2025-09-30,-194237
Rockefeller Capital Management L.P.,530092,2025-09-30,-159758
"SAMLYN CAPITAL, LLC",524097,2025-09-30,524097
LPL Financial LLC,522844,2025-09-30,-32026
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,503008,2025-09-30,-45755
BAMCO INC /NY/,476224,2025-09-30,-6162
GREAT WEST LIFE ASSURANCE CO /CAN/,466942,2025-09-30,21568
TD ASSET MANAGEMENT INC,466514,2025-09-30,61739
SEI INVESTMENTS CO,463968,2025-09-30,7525
"Woodson Capital Management, LP",450000,2025-09-30,60000
Robeco Institutional Asset Management B.V.,447346,2025-09-30,12649
Mitsubishi UFJ Trust & Banking Corp,443864,2025-09-30,-175853
"Connor, Clark & Lunn Investment Management Ltd.",442811,2025-09-30,-248517
"ADAGE CAPITAL PARTNERS GP, L.L.C.",435300,2025-09-30,300169
US BANCORP \DE\,426465,2025-09-30,34045
Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.,422597,2025-09-30,-241
"NATIXIS ADVISORS, L.P.",405106,2025-09-30,6263
abrdn plc,402561,2025-09-30,22886
SYON CAPITAL LLC,392614,2025-09-30,-49005
AVIVA PLC,391387,2025-09-30,8859
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,374826,2025-09-30,374826
Appaloosa LP,370000,2025-09-30,-271800
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,355863,2025-09-30,-46595
"Avory & Company, LLC",355038,2025-09-30,-2115
Junto Capital Management LP,351332,2025-09-30,-721355
Trexquant Investment LP,337264,2025-09-30,337264
APG Asset Management N.V.,335328,2025-09-30,1900
"GLENVIEW CAPITAL MANAGEMENT, LLC",322319,2025-09-30,322319
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",321533,2025-09-30,284766
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",311273,2025-09-30,-11665
PRUDENTIAL FINANCIAL INC,307758,2025-09-30,268173
Universal- Beteiligungs- und Servicegesellschaft mbH,304264,2025-09-30,-7446
"Interval Partners, LP",301848,2025-09-30,267549
Erste Asset Management GmbH,301470,2025-09-30,-2900
STATE OF WISCONSIN INVESTMENT BOARD,291923,2025-09-30,-6204
STATE OF MICHIGAN RETIREMENT SYSTEM,289846,2025-09-30,148600
FORSTA AP-FONDEN,284200,2025-09-30,151100
Zurcher Kantonalbank (Zurich Cantonalbank),282586,2025-09-30,-40217
"Chevy Chase Trust Holdings, LLC",281974,2025-09-30,281974
Meridiem Capital Partners LP,281195,2025-09-30,-91177
BLAIR WILLIAM & CO/IL,277645,2025-09-30,-59151
ROYAL LONDON ASSET MANAGEMENT LTD,273273,2025-09-30,-4110
"Ensign Peak Advisors, Inc",262757,2025-09-30,81732
TORONTO DOMINION BANK,261566,2025-09-30,157943
Pictet Asset Management Holding SA,261434,2025-09-30,23764
DANSKE BANK A/S,259056,2025-09-30,300
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,256815,2025-09-30,-5804
STRS OHIO,248022,2025-09-30,-66296
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,247155,2025-09-30,-4645
Gillson Capital LP,246000,2025-09-30,-34399
Treasurer of the State of North Carolina,244848,2025-09-30,-9536
Korea Investment CORP,241672,2025-09-30,36500
SCHRODER INVESTMENT MANAGEMENT GROUP,239577,2025-09-30,5689
MACKENZIE FINANCIAL CORP,237631,2025-09-30,194887
ENVESTNET ASSET MANAGEMENT INC,236385,2025-09-30,-16167
Assenagon Asset Management S.A.,234712,2025-09-30,-532363
"Advisors Asset Management, Inc.",234438,2025-09-30,6
"Asset Management One Co., Ltd.",230853,2025-09-30,12243
Handelsbanken Fonder AB,217031,2025-09-30,1850
"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",207278,2025-09-30,-985
Walleye Trading LLC,206310,2025-09-30,-5201
"COMMONWEALTH EQUITY SERVICES, LLC",205221,2025-09-30,-26621
KLP KAPITALFORVALTNING AS,203700,2025-09-30,5500
SQUARE PEG CAPITAL PTY LTD,203532,2025-09-30,29
STIFEL FINANCIAL CORP,198149,2025-09-30,-359
State of New Jersey Common Pension Fund D,196201,2025-09-30,7387
"Rafferty Asset Management, LLC",190911,2025-09-30,190911
"Beacon Pointe Advisors, LLC",190092,2025-09-30,19369
Schonfeld Strategic Advisors LLC,188130,2025-09-30,-223608
OMERS ADMINISTRATION Corp,185431,2025-09-30,-34974
NOMURA ASSET MANAGEMENT CO LTD,183778,2025-09-30,10490
BI Asset Management Fondsmaeglerselskab A/S,180872,2025-09-30,-88706
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",179382,2025-09-30,-19737
CIBC WORLD MARKET INC.,179271,2025-09-30,34678
VOYA INVESTMENT MANAGEMENT LLC,178911,2025-09-30,27553
Lansforsakringar Fondforvaltning AB (publ),176778,2025-09-30,12904
"Cresset Asset Management, LLC",174604,2025-09-30,-2379
"Mirae Asset Global Investments Co., Ltd.",174019,2025-09-30,69070
"Resona Asset Management Co.,Ltd.",173982,2025-09-30,-4514
VICTORY CAPITAL MANAGEMENT INC,172825,2025-09-30,2177
Penserra Capital Management LLC,169685,2025-09-30,-49703
Walleye Capital LLC,165310,2025-09-30,-18678
Arizona State Retirement System,164101,2025-09-30,604
"Twin Tree Management, LP",163269,2025-09-30,109335
"Biondo Investment Advisors, LLC",149418,2025-09-30,-2611
Varma Mutual Pension Insurance Co,147625,2025-09-30,26600
"Gotham Asset Management, LLC",147354,2025-09-30,99570
"MetLife Investment Management, LLC",145815,2025-09-30,127570
Federation des caisses Desjardins du Quebec,145118,2025-09-30,11786
SORA INVESTORS LLC,142848,2025-09-30,-117153
"State of Tennessee, Treasury Department",139850,2025-09-30,139850
Czech National Bank,139581,2025-09-30,139581
AQR CAPITAL MANAGEMENT LLC,136410,2025-09-30,109811
MILLENNIUM MANAGEMENT LLC,134720,2025-09-30,-2675676
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,134684,2025-09-30,40000
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,131973,2025-09-30,131973
Ion Asset Management Ltd.,130000,2025-09-30,-50000
CastleKnight Management LP,128400,2025-09-30,-12700
Liontrust Investment Partners LLP,126060,2025-09-30,-30158
"Bridgewater Associates, LP",125381,2025-09-30,-1611602
ADAPT Investment Managers SA,124219,2025-09-30,-38516
"PARNASSUS INVESTMENTS, LLC",120615,2025-09-30,-1295
Contrarius Group Holdings Ltd,119624,2025-09-30,-53892
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,118726,2025-09-30,62291
Governors Lane LP,117387,2025-09-30,31987
Retirement Systems of Alabama,117234,2025-09-30,117234
Vontobel Holding Ltd.,116882,2025-09-30,-16232
ST GERMAIN D J CO INC,115900,2025-09-30,-252
TRUIST FINANCIAL CORP,114296,2025-09-30,-1194
MACQUARIE GROUP LTD,113468,2025-09-30,26152
Skandinaviska Enskilda Banken AB (publ),113002,2025-09-30,-7780
Squarepoint Ops LLC,111476,2025-09-30,92228
"EXCHANGE TRADED CONCEPTS, LLC",111430,2025-09-30,-43831
ProShare Advisors LLC,110830,2025-09-30,110830
AMALGAMATED BANK,110137,2025-09-30,77385
Ilmarinen Mutual Pension Insurance Co,110000,2025-09-30,0
Sicart Associates LLC,108937,2025-09-30,166
J. Stern & Co. LLP,107455,2025-09-30,52949
Groupe la Francaise,106176,2025-09-30,-50028
DnB Asset Management AS,104163,2025-09-30,3737
Cetera Investment Advisers,103762,2025-09-30,19843
"Maytus Capital Management, LLC",102931,2025-09-30,-132147
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",102849,2025-09-30,-15327
IFM Investors Pty Ltd,102579,2025-09-30,-3086
Mn Services Vermogensbeheer B.V.,101800,2025-09-30,-107300
PEAK6 LLC,101533,2025-09-30,101533
"QRG CAPITAL MANAGEMENT, INC.",100869,2025-09-30,-1809
"ExodusPoint Capital Management, LP",99980,2025-09-30,-75060
"XPONANCE, INC.",98014,2025-09-30,18025
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,96373,2025-09-30,-29500
USS Investment Management Ltd,94986,2025-09-30,-176
"Massar Capital Management, LP",94925,2025-09-30,94925
OVERSEA-CHINESE BANKING Corp Ltd,94478,2025-09-30,4377
"Pathstone Holdings, LLC",94061,2025-09-30,39666
"IEQ CAPITAL, LLC",93769,2025-09-30,-8572
GATEWAY INVESTMENT ADVISERS LLC,92570,2025-09-30,18440
Utah Retirement Systems,89991,2025-09-30,-854
"GREAT LAKES ADVISORS, LLC",89367,2025-09-30,7321
Police & Firemen's Retirement System of New Jersey,87607,2025-09-30,4878
"Alyeska Investment Group, L.P.",87507,2025-09-30,-40479
Daiwa Securities Group Inc.,86417,2025-09-30,29435
CONSOLIDATED PRESS INTERNATIONAL HOLDINGS LTD,85154,2025-09-30,-3262
"ADVISOR GROUP HOLDINGS, INC.",83708,2025-09-30,-16758
Engineers Gate Manager LP,82473,2025-09-30,-189915
COMERICA BANK,82141,2025-09-30,43932
"Envestnet Portfolio Solutions, Inc.",81146,2025-09-30,3615
Creative Planning,81006,2025-09-30,2478
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,79769,2025-09-30,-8246
"Catalytic Wealth RIA, LLC",77980,2025-09-30,36572
CIBC Asset Management Inc,77580,2025-09-30,53313
ALLIANZ SE,77000,2025-09-30,0
"Shellback Capital, LP",75000,2025-09-30,75000
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,74714,2025-09-30,74714
"Sumitomo Mitsui DS Asset Management Company, Ltd",74478,2025-09-30,14348
Swedbank AB,74312,2025-09-30,350
BANK OF NOVA SCOTIA,73682,2025-09-30,41864
TEACHER RETIREMENT SYSTEM OF TEXAS,72703,2025-09-30,-12229
"Vident Advisory, LLC",72677,2025-09-30,289
Woodline Partners LP,72633,2025-09-30,72633
"Wellington Shields Capital Management, LLC",71551,2025-09-30,-5029
"HighTower Advisors, LLC",71297,2025-09-30,3459
FRANKLIN RESOURCES INC,70790,2025-09-30,-873024
"Cambridge Investment Research Advisors, Inc.",70579,2025-09-30,-17119
"Ausdal Financial Partners, Inc.",70093,2025-09-30,6111
NOMURA HOLDINGS INC,69897,2025-09-30,8123
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,69576,2025-09-30,136
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",66567,2025-09-30,23572
Man Group plc,66060,2025-09-30,10872
OSSIAM,65695,2025-09-30,62791
JANUS HENDERSON GROUP PLC,65403,2025-09-30,19993
"TWO SIGMA INVESTMENTS, LP",65400,2025-09-30,0
Lane Generational LLC,63225,2025-09-30,-25738
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,62783,2025-09-30,62783
NEOS Investment Management LLC,62376,2025-09-30,62376
"JANE STREET GROUP, LLC",62221,2025-09-30,-96544
PANAGORA ASSET MANAGEMENT INC,61158,2025-09-30,57905
Allianz Asset Management GmbH,60768,2025-09-30,-5346
"Caprock Group, LLC",60576,2025-09-30,60576
"YOUSIF CAPITAL MANAGEMENT, LLC",59983,2025-09-30,50768
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,59573,2025-09-30,59573
"NISA INVESTMENT ADVISORS, LLC",59365,2025-09-30,3365
"State of Alaska, Department of Revenue",59182,2025-09-30,59182
Arkadios Wealth Advisors,58986,2025-09-30,-2709
"Optas, LLC",58813,2025-09-30,119
"Pacer Advisors, Inc.",58368,2025-09-30,58353
Harvest Portfolios Group Inc.,58087,2025-09-30,25716
PUBLIC SECTOR PENSION INVESTMENT BOARD,57312,2025-09-30,57312
Andra AP-fonden,57200,2025-09-30,-51400
San Luis Wealth Advisors LLC,55907,2025-09-30,-125
UniSuper Management Pty Ltd,55507,2025-09-30,46007
"PNC FINANCIAL SERVICES GROUP, INC.",55396,2025-09-30,32865
"Accurate Wealth Management, LLC",55045,2025-09-30,-2674
DARK FOREST CAPITAL MANAGEMENT LP,54060,2025-09-30,24937
Wealthfront Advisers LLC,53996,2025-09-30,9065
"Moloney Securities Asset Management, LLC",53966,2025-09-30,-5837
WILSON ASSET MANAGEMENT (INTERNATIONAL) PTY LTD,53946,2025-09-30,2980
"SPIREPOINT PRIVATE CLIENT, LLC",52531,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,52387,2025-09-30,-3111
INVESTMENT HOUSE LLC,51318,2025-09-30,440
NORDEA INVESTMENT MANAGEMENT AB,51312,2025-09-30,5587
"Kestra Advisory Services, LLC",50369,2025-09-30,-4601
Metavasi Capital LP,50000,2025-09-30,50000
"Quantitative Investment Management, LLC",49399,2025-09-30,49399
Marex Group plc,48361,2025-09-30,24252
WESTPAC BANKING CORP,47464,2025-09-30,5323
"Game Creek Capital, LP",47000,2025-09-30,-8000
"Alamar Capital Management, LLC",46500,2025-09-30,-450
MERCER GLOBAL ADVISORS INC /ADV,45877,2025-09-30,-4577
"MML INVESTORS SERVICES, LLC",45868,2025-09-30,3253
ASR Vermogensbeheer N.V.,45770,2025-09-30,-192
"Private Advisor Group, LLC",45652,2025-09-30,-6457
"Lido Advisors, LLC",43746,2025-09-30,14559
SWS Partners,43732,2025-09-30,673
"Vanguard Personalized Indexing Management, LLC",42987,2025-09-30,6752
CREDIT AGRICOLE S A,42715,2025-09-30,42715
AIA Group Ltd,42310,2025-09-30,42310
Motley Fool Asset Management LLC,42246,2025-09-30,11995
"Kovack Advisors, Inc.",42224,2025-09-30,-4289
"Moran Wealth Management, LLC",41981,2025-09-30,-564
Fisher Funds Management LTD,41857,2025-09-30,0
"Banco Santander, S.A.",41614,2025-09-30,505
"SBI Securities Co., Ltd.",41486,2025-09-30,-26303
MIZUHO SECURITIES USA LLC,40027,2025-09-30,40027
Oak Thistle LLC,40008,2025-09-30,40008
"Mariner, LLC",39968,2025-09-30,8239
Weiss Asset Management LP,39090,2025-09-30,39090
"PALISADE CAPITAL MANAGEMENT, LP",38654,2025-09-30,0
"Vestmark Advisory Solutions, Inc.",38075,2025-09-30,-37793
AXA Investment Managers S.A.,37307,2025-09-30,37307
Ethic Inc.,37287,2025-09-30,4573
"IFP Advisors, Inc",36988,2025-09-30,2326
TOCQUEVILLE ASSET MANAGEMENT L.P.,36787,2025-09-30,-205
Candriam S.C.A.,36732,2025-09-30,439
"Yoder Wealth Management, Inc.",35850,2025-09-30,-3000
Investors Towarzystwo Funduszy Inwestycyjnych Spolka Akcyjna,35667,2025-09-30,-633
"GFG Capital, LLC",35411,2025-09-30,-277
"Bedell Frazier Investment Counseling, LLC",35378,2025-09-30,35378
"WILEY BROS.-AINTREE CAPITAL, LLC",35255,2025-09-30,3614
Kentucky Retirement Systems,34190,2025-09-30,-1403
Sterling Capital Management LLC,33844,2025-09-30,-4393
"Atria Investments, Inc",33834,2025-09-30,-384
M&T BANK CORP,33264,2025-09-30,-2976
HARTFORD INVESTMENT MANAGEMENT CO,32140,2025-09-30,32140
"Norinchukin Bank, The",32117,2025-09-30,32117
THRIVENT FINANCIAL FOR LUTHERANS,31995,2025-09-30,9687
"Martin Capital Advisors, LLP",31992,2025-09-30,0
Neuberger Berman Group LLC,30316,2025-09-30,3281
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,29676,2025-09-30,-6180
Elo Mutual Pension Insurance Co,29355,2025-09-30,-12613
Future Fund LLC,29336,2025-09-30,-11514
ICAPITAL WEALTH LLC,29325,2025-09-30,-6171
Louisiana State Employees Retirement System,28800,2025-09-30,28800
GILDER GAGNON HOWE & CO LLC,28765,2025-09-30,-511959
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,28096,2025-09-30,28096
Rathbones Group PLC,27870,2025-09-30,-288
Eisler Capital Management Ltd.,27495,2025-09-30,19770
Gulf International Bank (UK) Ltd,27339,2025-09-30,-545
Maryland State Retirement & Pension System,27148,2025-09-30,1181
"Baird Financial Group, Inc.",27028,2025-09-30,-446
"Chicago Capital, LLC",26687,2025-09-30,-143
"SECURIAN ASSET MANAGEMENT, INC",26541,2025-09-30,26541
INTECH INVESTMENT MANAGEMENT LLC,26129,2025-09-30,9261
Investment Management Corp of Ontario,26082,2025-09-30,-82
ING GROEP NV,25737,2025-09-30,25737
"CI Private Wealth, LLC",25347,2025-09-30,2382
Cerity Partners LLC,25274,2025-09-30,-2123
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,25100,2025-09-30,25100
"Allspring Global Investments Holdings, LLC",24920,2025-09-30,21756
"Empowered Funds, LLC",24843,2025-09-30,1412
"GROUP ONE TRADING, L.P.",24790,2025-09-30,-84565
Brevan Howard Capital Management LP,24760,2025-09-30,-55694
SP Asset Management LLC,24704,2025-09-30,-10295
Employees Retirement System of Texas,24536,2025-09-30,0
SHELTON CAPITAL MANAGEMENT,24505,2025-09-30,1505
AG2R LA MONDIALE GESTION D'ACTIFS,23607,2025-09-30,0
Y.D. More Investments Ltd,23556,2025-09-30,-474
"Cache Advisors, LLC",23535,2025-09-30,15705
"CENTAURUS FINANCIAL, INC.",23177,2025-09-30,2433
"HARBOUR INVESTMENTS, INC.",23121,2025-09-30,343
"KESTRA PRIVATE WEALTH SERVICES, LLC",23082,2025-09-30,1377
GTS SECURITIES LLC,23003,2025-09-30,23003
CenterBook Partners LP,22978,2025-09-30,16451
ABN AMRO INVESTMENT SOLUTIONS,22893,2025-09-30,-3961
"Virtus Investment Advisers, Inc.",22739,2025-09-30,22739
"Weinberger Asset Management, Inc",22646,2025-09-30,2
GUGGENHEIM CAPITAL LLC,22567,2025-09-30,5616
"Evanson Asset Management, LLC",22500,2025-09-30,0
"BluePath Capital Management, LLC",22274,2025-09-30,2566
"Centiva Capital, LP",22126,2025-09-30,22126
"Legal Advantage Investments, Inc.",22075,2025-09-30,-800
"SG Americas Securities, LLC",21820,2025-09-30,13839
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,21756,2025-09-30,21756
CAPTRUST FINANCIAL ADVISORS,21576,2025-09-30,984
"Jump Financial, LLC",21309,2025-09-30,15640
JONES FINANCIAL COMPANIES LLLP,21183,2025-09-30,167
TOKIO MARINE ASSET MANAGEMENT CO LTD,20849,2025-09-30,894
"GREAT VALLEY ADVISOR GROUP, INC.",20685,2025-09-30,-1669
"DB Fitzpatrick & Co, Inc",20513,2025-09-30,-691
ALLSTATE CORP,20469,2025-09-30,20469
Illinois Municipal Retirement Fund,20283,2025-09-30,8573
OPPENHEIMER & CO INC,20122,2025-09-30,599
"Metis Global Partners, LLC",20098,2025-09-30,11888
HENNESSY ADVISORS INC,20000,2025-09-30,-5000
"Institute for Wealth Management, LLC.",19820,2025-09-30,-1346
Polianta Ltd,19700,2025-09-30,0
INCEPTIONR LLC,19480,2025-09-30,15971
Richard Bernstein Advisors LLC,18979,2025-09-30,-25345
LGT Group Foundation,18806,2025-09-30,-4982
"Militia Capital Partners, LP",18300,2025-09-30,18300
B. Metzler seel. Sohn & Co. AG,18157,2025-09-30,-4860
La Banque Postale Asset Management SA,18000,2025-09-30,18000
"Dai-Ichi Life Insurance Company, Ltd",17873,2025-09-30,-640
Sigma Planning Corp,17590,2025-09-30,978
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",17517,2025-09-30,17517
"Equitable Holdings, Inc.",17516,2025-09-30,-2526
"Steward Partners Investment Advisory, LLC",17464,2025-09-30,-1990
"Douglass Winthrop Advisors, LLC",17428,2025-09-30,-4882
Lombard Odier Asset Management (Switzerland) SA,17358,2025-09-30,200
"HB Wealth Management, LLC",17275,2025-09-30,5466
Tower Research Capital LLC (TRC),17266,2025-09-30,-1615
Clear Street Group Inc.,16708,2025-09-30,16708
"Prana Capital Management, LP",16682,2025-09-30,-136947
"PFG Investments, LLC",16483,2025-09-30,5570
"U.S. Capital Wealth Advisors, LLC",16397,2025-09-30,-741
"SIG BROKERAGE, LP",16190,2025-09-30,-5303
"Summit Trail Advisors, LLC",16133,2025-09-30,7199
D.A. DAVIDSON & CO.,15596,2025-09-30,-124
NWAM LLC,15585,2025-09-30,15585
"Atomi Financial Group, Inc.",15531,2025-09-30,1872
"SILVER OAK SECURITIES, INCORPORATED",15513,2025-09-30,15513
Verition Fund Management LLC,15460,2025-09-30,-230537
"GARRISON POINT ADVISORS, LLC",15148,2025-09-30,-230
"Sepio Capital, LP",15135,2025-09-30,-292
"Hunting Hill Global Capital, LLC",15100,2025-09-30,-3200
"Bank Julius Baer & Co. Ltd, Zurich",14939,2025-09-30,486
MUFG SECURITIES AMERICAS INC.,14820,2025-09-30,14820
"Koss-Olinger Consulting, LLC",14608,2025-09-30,-23
"Boomfish Wealth Group, LLC",14594,2025-09-30,1295
"Gator Capital Management, LLC",14510,2025-09-30,-16890
Kentucky Retirement Systems Insurance Trust Fund,14331,2025-09-30,-775
"U S WEALTH GROUP, LLC.",14049,2025-09-30,447
Generali Asset Management SPA SGR,13914,2025-09-30,13335
"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",13907,2025-09-30,-520
Prospera Financial Services Inc,13746,2025-09-30,-538
GSA CAPITAL PARTNERS LLP,13685,2025-09-30,823
STEPHENS INC /AR/,13622,2025-09-30,-1695
"Keel Point, LLC",13591,2025-09-30,-76
Janney Montgomery Scott LLC,13407,2025-09-30,-651
TOBAM,13283,2025-09-30,3066
"Horizon Investments, LLC",13053,2025-09-30,13050
"CWM, LLC",12646,2025-09-30,1193
Pinpoint Asset Management (Singapore) Pte. Ltd.,12506,2025-09-30,12506
"SummitTX Capital, L.P.",12415,2025-09-30,7102
Balboa Wealth Partners,12339,2025-09-30,12339
"United Advisor Group, LLC",12251,2025-09-30,12251
EVERENCE CAPITAL MANAGEMENT INC,12145,2025-09-30,4665
"PRINCIPAL SECURITIES, INC.",12128,2025-09-30,1193
"Parallax Volatility Advisers, L.P.",12083,2025-09-30,-92755
Vestcor Inc,11903,2025-09-30,0
"Paradiem, LLC",11882,2025-09-30,11882
Compagnie Lombard Odier SCmA,11711,2025-09-30,-1400
ALPS ADVISORS INC,11708,2025-09-30,-1465
"Concurrent Investment Advisors, LLC",11535,2025-09-30,90
"INSIGNEO ADVISORY SERVICES, LLC",11414,2025-09-30,-19
BAHL & GAYNOR INC,11400,2025-09-30,0
"Colony Group, LLC",11346,2025-09-30,-2222
"NewEdge Wealth, LLC",11209,2025-09-30,1435
Independent Advisor Alliance,11201,2025-09-30,-307
BENJAMIN EDWARDS INC,11150,2025-09-30,-3331
