date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,474,474,449.46,453.58,453.58,3324981,3324981,-20.42,-4.31,462.76,"January 02, 26",-0.0431
2025-12-31,475.98,476.06,468.4,468.76,468.76,1661043,1661043,-7.22,-1.52,472.3,"December 31, 25",-0.0152
2025-12-30,476,478.12,472.24,475.63,475.63,1168100,1168100,-0.37,-0.07773109,475.4975,"December 30, 25",-0.0007773109
2025-12-29,478.3,483.29,474.63,475.91,475.91,1314644,1314644,-2.38,-0.49969,478.0325,"December 29, 25",-0.0049969
2025-12-26,477,482.15,475.15,481.19,481.19,1150700,1150700,4.19,0.87841,478.8725,"December 26, 25",0.0087841
2025-12-24,476.83,478,470.67,477.11,477.11,745101,745101,0.28,0.05872114,475.6525,"December 24, 25",0.0005872114
2025-12-23,482.49,483.59,473.5,478.84,478.84,2053013,2053013,-3.65,-0.75649,479.605,"December 23, 25",-0.0075649
2025-12-22,479.78,485.87,474.85,483.14,483.14,2303300,2303300,3.36,0.70032,480.91,"December 22, 25",0.0070032
2025-12-19,480,489.21,478.63,481.28,481.28,4662700,4662700,1.28,0.26667,482.28,"December 19, 25",0.0026667
2025-12-18,479.7,482.04,473.91,477.26,477.26,1835100,1835100,-2.44,-0.50865,478.2275,"December 18, 25",-0.0050865
2025-12-17,489.41,490.44,469.84,470.02,470.02,2317302,2317302,-19.39,-3.96,479.9275,"December 17, 25",-0.0396
2025-12-16,486.48,491.44,482,488.53,488.53,1758737,1758737,2.05,0.42139,487.1125,"December 16, 25",0.0042139
2025-12-15,509.01,509.01,487.43,487.47,487.47,2184930,2184930,-21.54,-4.23,498.23,"December 15, 25",-0.0423
2025-12-12,516.41,517.44,498.76,504.78,504.78,2677700,2677700,-11.63,-2.25,509.3475,"December 12, 25",-0.0225
2025-12-11,516.67,528.19,512.51,517.65,517.65,2001500,2001500,0.98,0.18968,518.755,"December 11, 25",0.0018968
2025-12-10,516,521.61,504.54,519.54,519.54,2359300,2359300,3.54,0.68605,515.4225,"December 10, 25",0.0068605
2025-12-09,512.23,529.9,511.73,517.98,517.98,2035836,2035836,5.75,1.12,517.96,"December 09, 25",0.0112
2025-12-08,513,520.3,508.9,515.19,515.19,1660540,1660540,2.19,0.4269,514.3475,"December 08, 25",0.004269
2025-12-05,516.14,526.89,508.32,512.03,512.03,2629448,2629448,-4.11,-0.7963,515.845,"December 05, 25",-0.007963
2025-12-04,523.91,525.27,510.26,513.12,513.12,2477300,2477300,-10.79,-2.06,518.14,"December 04, 25",-0.0206
2025-12-03,497.99,525,486.3,524.17,524.17,5578800,5578800,26.18,5.26,508.365,"December 03, 25",0.0526
2025-12-02,513.47,521,507,516.55,516.55,5055300,5055300,3.08,0.59984,514.505,"December 02, 25",0.0059984
2025-12-01,503.22,506.74,495.01,504.13,504.13,2058600,2058600,0.915,0.18084,502.275,"December 01, 25",0.0018084
2025-11-28,505.37,510.69,501.94,509.16,509.16,1018908,1018908,3.79,0.74995,506.79,"November 28, 25",0.0074995
2025-11-26,513,515,497,501.54,501.54,2213823,2213823,-11.46,-2.23,506.635,"November 26, 25",-0.0223
