dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,enterpriseValueMultipleTTM,priceFairValueTTM,dividendPerShareTTM
0,0,-73.8941655540721,0.1787762069856583,0,1.0432855526216522,1.0432855526216522,0.11837042625424368,62.67443088786774,0,62.67443088786775,36.389480767074126,26.284950120793624,0.5290233982992658,0.06987799080969735,-0.0499656684096551,-0.07912111128717055,-0.5835095137420718,-0.01726562319909638,-0.05687491694667502,0.03920929405488709,1.5835095137420718,-0.7150415721844293,0.06987799080969735,0.1414098337982066,0.455301146695365,0.18975885501232787,0.3128569971440229,4.546391752577319,0.2237346156981009,3.219727613463465,5.8237465395263,10.03037120359955,0,7.775359342915811,0.21821765288951384,1.7177722152690864,1.037546933667084,3.927409261576971,0.14498494691807953,0.604007285974499,0.2237346156981009,0.4714064914992272,2.5252989880404786,2.5252989880404786,4.107821278806545,4.107821278806545,5.830807976020704,-73.8941655540721,66.58304427623644,40.32548633879781,40.32548633879781,0.1787762069856583,5.830807976020704,80.71268197642163,4.107821278806545,0
