date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-29,TDY,USD,0001094285,2025-02-21,2025-02-20 19:10:07,2024,FY,5670000000,3235200000,2434800000,0.4294179894,292600000,0,0,902600000,250500000,1445700000,4680900000,0,57900000,309900000,1305700000,0.2302821869,989100000,0.1744444444,-51200000,937900000,0.1654144621,117200000,819200000,0.1444797178,17.43,17.21,46707000,47600000,https://www.sec.gov/Archives/edgar/data/1094285/000109428525000053/0001094285-25-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428525000053/tdy-20241229.htm
2023-12-31,TDY,USD,0001094285,2023-12-31,2023-12-30 19:00:00,2023,FY,5635500000,3196100000,2439400000,0.4328631,356300000,1195900000,-343900000,852000000,196700000,1405000000,4601100000,0,77300000,316400000,1352600000,0.2400141957,1034400000,0.1835507054,-75500000,958900000,0.1701534913,72300000,885700000,0.1571644042,18.71,18.49,47331845,47900000,,
2022-12-31,TDY,USD,0001094285,2023-02-24,2023-02-24 17:26:54,2022,FY,5458600000,3128300000,2330300000,0.4269043344,352200000,1145200000,-341200000,804000000,202100000,1358300000,4486600000,0,89300000,332200000,1329600000,0.2435789397,972000000,0.1780676364,-63900000,908100000,0.1663613381,119200000,788600000,0.1444692778,16.85,16.53,46800000,47700000,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000053/0001094285-23-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000053/tdy-20230101.htm
2021-12-31,TDY,USD,0001094285,2022-02-25,2022-02-25 17:20:39,2021,FY,4614300000,2772900000,1841400000,0.39906378,0,1056600000,11200000,1067800000,149300000,1217100000,3990000000,0,90800000,371800000,996400000,0.215937412,624300000,0.1352967947,-90500000,533800000,0.1156838524,88500000,445300000,0.0965043452,10.31,10.05,43200000,44300000,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000049/0001094285-22-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000049/tdy-20220102.htm
2020-12-31,TDY,USD,0001094285,2021-02-26,2021-02-25 20:33:11,2020,FY,3086200000,1905300000,1180900000,0.3826388439,0,649900000,12100000,662000000,38800000,700800000,2606100000,0,15300000,116200000,601200000,0.19480267,480100000,0.1555634761,-10400000,469700000,0.1521936362,67800000,401900000,0.130224872,10.95,10.6,36700000,37900000,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000066/0001094285-21-000066-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000066/tdy-20210103.htm
2019-12-31,TDY,USD,0001094285,2020-02-24,2020-02-21 20:25:22,2019,FY,3163600000,1920300000,1243300000,0.3930016437,0,707100000,8000000,715100000,36500000,751600000,2671900000,0,21000000,111900000,606600000,0.1917435833,491700000,0.1554242003,-18000000,473700000,0.1497344797,71400000,402300000,0.1271652548,11.08,10.73,36300000,37500000,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000045/0001094285-20-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000045/tdy-20191229.htm
2018-12-31,TDY,USD,0001094285,2019-02-25,2019-02-22 20:43:01,2018,FY,2901800000,1791000000,1110800000,0.3827968847,0,680700000,13500000,694200000,0,694200000,2485200000,0,25500000,113000000,532400000,0.1834723275,416600000,0.1435660624,-22700000,393900000,0.1357433317,60100000,333800000,0.1150320491,9.25,9.02,36087297,37000000,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000064/0001094285-19-000064-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000064/tdy-2018x10k.htm
2017-12-31,TDY,USD,0001094285,2018-02-27,2018-02-27 17:03:17,2017,FY,2603800000,1624000000,979800000,0.3762961825,0,644200000,13900000,658100000,0,658100000,2282100000,0,33100000,113000000,433100000,0.1663338198,321700000,0.1235501959,-34700000,287000000,0.1102235195,59800000,227200000,0.0872570858,6.39,6.26,35540233,36300000,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000053/0001094285-18-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000053/tdy-2017x10k.htm
2016-12-31,TDY,USD,0001094285,2017-03-02,2017-03-02 15:44:39,2016,FY,2149900000,1329500000,820400000,0.3815991441,0,566600000,13300000,579900000,0,579900000,1909400000,0,23200000,87300000,351800000,0.1636355179,240500000,0.1118656682,800000,244500000,0.1137262198,51600000,190900000,0.0887948277,5.46,5.37,35110762,35500000,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000031/0001094285-17-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000031/tdy-2016x10k.htm
2015-12-31,TDY,USD,0001094285,2016-05-17,2016-05-17 17:21:47,2015,FY,2298100000,1427800000,870300000,0.3787041469,0,588600000,0,588600000,0,588600000,2016400000,0,23900000,90300000,372400000,0.1620469083,281700000,0.1225795222,-23500000,258200000,0.1123536835,62700000,195800000,0.0852008181,5.52,5.44,34514599,36000000,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000229/0001094285-16-000229-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000229/tdy-20160103x10ka.htm
