date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,AME,USD,0001037868,2025-02-20,2025-02-20 12:33:39,2024,FY,1376124000,382927000,-12943000,47863000,66673000,53488000,72997000,-18480000,-41332000,-31796000,1828848000,-127075000,-113268000,0,0,-4465000,-244808000,-1189737000,0,-212027000,-258782000,58092000,-1602454000,-17391000,-35805000,373999000,409804000,1828848000,-127075000,1701773000,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/0001037868-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/ame-20241231.htm
2023-12-31,AME,USD,0001037868,2024-02-22,2024-02-22 13:49:05,2023,FY,1313188000,337636000,-91903000,46199000,142786000,8451000,56619000,10433000,67283000,-12610000,1735296000,-136249000,-2237910000,0,0,-2271000,-2376430000,892282000,0,-7772000,-230329000,43102000,697283000,8269000,64418000,409804000,345386000,1735296000,-136249000,1599047000,https://www.sec.gov/Archives/edgar/data/1037868/000103786824000009/0001037868-24-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786824000009/ame-20231231.htm
2022-12-31,AME,USD,0001037868,2023-02-21,2023-02-21 13:37:14,2022,FY,1159542000,319427000,-67818000,47375000,-266473000,-86713000,-322467000,95481000,47226000,-42680000,1149373000,-139005000,-425980000,0,150000,12075000,-552760000,-73691000,0,-332821000,-202169000,32982000,-575699000,-22300000,-1386000,345386000,346772000,1149373000,-139005000,1010368000,https://www.sec.gov/Archives/edgar/data/1037868/000103786823000012/0001037868-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786823000012/ame-20221231.htm
2021-12-31,AME,USD,0001037868,2022-02-22,2022-02-22 13:58:32,2021,FY,990053000,292112000,-29762000,46103000,-125387000,-172791000,-129593000,212101000,-35104000,-12662000,1160457000,-110671000,-1947218000,0,0,2047000,-2055842000,183897000,0,-14711000,-184595000,54746000,39337000,-10002000,-866050000,346772000,1212822000,1160457000,-110671000,1049786000,https://www.sec.gov/Archives/edgar/data/1037868/000103786822000009/0001037868-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786822000009/ame-20211231.htm
2020-12-31,AME,USD,0001037868,2021-02-18,2021-02-18 12:23:36,2020,FY,872439000,255275000,1839000,41565000,268366000,163471000,77448000,7017000,20430000,-158504000,1280980000,-74199000,128802000,0,0,7027000,61630000,-430950000,0,-4685000,-165035000,61234000,-539436000,16618000,819792000,1212822000,393030000,1280980000,-74199000,1206781000,https://www.sec.gov/Archives/edgar/data/1037868/000103786821000007/0001037868-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786821000007/ame-20201231.htm
2019-12-31,AME,USD,0001037868,2020-02-20,2020-02-20 14:01:52,2019,FY,861297000,234042000,19380000,40394000,-44969000,14398000,16410000,-58932000,-16845000,4278000,1114422000,-102346000,-1061945000,0,0,13366000,-1150925000,130705000,0,-11924000,-127496000,81628000,72913000,2645000,39055000,393030000,353975000,1114422000,-102346000,1012076000,https://www.sec.gov/Archives/edgar/data/1037868/000119312520043133/0001193125-20-043133-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312520043133/d878806d10k.htm
2018-12-31,AME,USD,0001037868,2019-02-21,2019-02-21 15:22:45,2018,FY,777933000,199490000,-73682000,27315000,6506000,-13383000,-59472000,36547000,42814000,-12044000,925518000,-82076000,-1129305000,0,0,1337000,-1210044000,513399000,0,-367678000,-128911000,-3770000,13040000,-20839000,-292325000,353975000,646300000,925518000,-82076000,843442000,https://www.sec.gov/Archives/edgar/data/1037868/000119312519046947/0001193125-19-046947-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312519046947/d640432d10k.htm
2017-12-31,AME,USD,0001037868,2018-02-22,2018-02-22 12:58:25,2017,FY,681470000,183227000,-91205000,25091000,96518000,-24581000,-6087000,124399000,2787000,-61842000,833259000,-75074000,-556634000,0,0,5891000,-625817000,-270000000,0,-6867000,-82735000,30431000,-329171000,50770000,-70959000,646300000,717259000,833259000,-75074000,758185000,https://www.sec.gov/Archives/edgar/data/1037868/000119312518053631/0001193125-18-053631-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312518053631/d507265d10k.htm
2016-12-31,AME,USD,0001037868,2017-02-23,2017-02-23 12:58:23,2016,FY,512158000,179716000,-5632000,22030000,51798000,14773000,38666000,2657000,-4298000,-3235000,756835000,-63280000,-391419000,0,0,2332000,-452367000,456502000,0,-336140000,-83267000,19959000,57054000,-25268000,336254000,717259000,381005000,756835000,-63280000,693555000,https://www.sec.gov/Archives/edgar/data/1037868/000119312517053600/0001193125-17-053600-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312517053600/d309462d10k.htm
2015-12-31,AME,USD,0001037868,2016-02-25,2016-02-25 15:43:40,2015,FY,590859000,149460000,6458000,23762000,-38796000,-6995000,-12007000,-20049000,255000,-59203000,672540000,-69083000,-356466000,0,0,-8000,-425557000,244754000,0,-435400000,-85988000,59670000,-216964000,-26629000,3390000,381005000,377615000,672540000,-69083000,603457000,https://www.sec.gov/Archives/edgar/data/1037868/000119312516478197/0001193125-16-478197-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312516478197/d120829d10k.htm
