holder,shares,dateReported,change
"Toroso Investments, LLC",12603,2025-09-30,-1865
"James J. Burns & Company, LLC",12565,2025-09-30,0
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,12545,2025-09-30,0
"Edgestream Partners, L.P.",12184,2025-09-30,12184
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,11823,2025-09-30,1353
"Qsemble Capital Management, LP",11779,2025-09-30,11779
Schonfeld Strategic Advisors LLC,11635,2025-09-30,86
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,11608,2025-09-30,-3068
"Rafferty Asset Management, LLC",11437,2025-09-30,-1424
"Radnor Capital Management, LLC",11415,2025-09-30,0
"Crossmark Global Holdings, Inc.",11319,2025-09-30,-120
Central Pacific Bank - Trust Division,11300,2025-09-30,300
"State of Alaska, Department of Revenue",11268,2025-09-30,-2418
WETHERBY ASSET MANAGEMENT INC,11234,2025-09-30,121
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,11199,2025-09-30,-2788
"Lido Advisors, LLC",11197,2025-09-30,-492
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,11164,2025-09-30,-156
AXA Investment Managers S.A.,10800,2025-09-30,10800
Wealthfront Advisers LLC,10773,2025-09-30,-1183
"Rakuten Investment Management, Inc.",10749,2025-09-30,10749
Jain Global LLC,10662,2025-09-30,207
BROWN BROTHERS HARRIMAN & CO,10325,2025-09-30,-1319
"FOX RUN MANAGEMENT, L.L.C.",10246,2025-09-30,10246
Dakota Wealth Management,10224,2025-09-30,-4610
State of Wyoming,10220,2025-09-30,3594
OCCUDO QUANTITATIVE STRATEGIES LP,10182,2025-09-30,10182
"XPONANCE, INC.",9991,2025-09-30,-1786
"Pacer Advisors, Inc.",9926,2025-09-30,-2227
"Centerstone Investors, LLC",9914,2025-09-30,0
"MML INVESTORS SERVICES, LLC",9898,2025-09-30,-1098
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,9740,2025-09-30,0
"BEACON INVESTMENT ADVISORY SERVICES, INC.",9405,2025-09-30,-1000
BRADLEY FOSTER & SARGENT INC/CT,9356,2025-09-30,0
Catalyst Funds Management Pty Ltd,9100,2025-09-30,9100
Jefferies Financial Group Inc.,9000,2025-09-30,-7977
"EXCHANGE TRADED CONCEPTS, LLC",8863,2025-09-30,-432
Ethic Inc.,8856,2025-09-30,-5806
Y-Intercept (Hong Kong) Ltd,8839,2025-09-30,-11899
RITHOLTZ WEALTH MANAGEMENT,8812,2025-09-30,3394
WELLINGTON MANAGEMENT GROUP LLP,8635,2025-09-30,0
CARY STREET PARTNERS FINANCIAL LLC,8620,2025-09-30,490
Hudson Bay Capital Management LP,8489,2025-09-30,8489
"Sequoia Financial Advisors, LLC",8465,2025-09-30,-1040
"Farringdon Capital, Ltd.",8420,2025-09-30,8420
"Advisors Asset Management, Inc.",8376,2025-09-30,599
BLAIR WILLIAM & CO/IL,8289,2025-09-30,-376
EQUITABLE TRUST CO,8265,2025-09-30,2948
"Asset Management One Co., Ltd.",8195,2025-09-30,-91
PEAK6 LLC,8156,2025-09-30,3942
"Semanteon Capital Management, LP",7829,2025-09-30,7829
"Steward Partners Investment Advisory, LLC",7789,2025-09-30,64
NORTH STAR ASSET MANAGEMENT INC,7585,2025-09-30,-550
MIZUHO SECURITIES USA LLC,7508,2025-09-30,-899
Daiwa Securities Group Inc.,7453,2025-09-30,-888
"COMMONWEALTH EQUITY SERVICES, LLC",7391,2025-09-30,-44
Tower Research Capital LLC (TRC),7352,2025-09-30,5472
Vestcor Inc,7348,2025-09-30,0
BARTLETT & CO. WEALTH MANAGEMENT LLC,7272,2025-09-30,0
"Glenmede Investment Management, LP",7211,2025-09-30,-392
CenterBook Partners LP,7210,2025-09-30,85
BANK OF NOVA SCOTIA,7164,2025-09-30,-1081
"LEAVELL INVESTMENT MANAGEMENT, INC.",7131,2025-09-30,0
THRIVENT FINANCIAL FOR LUTHERANS,7083,2025-09-30,-60960
COMMERCE BANK,6926,2025-09-30,36
Fiduciary Group LLC,6712,2025-09-30,0
M&T BANK CORP,6677,2025-09-30,-1830
Sterling Capital Management LLC,6671,2025-09-30,-621
Cetera Investment Advisers,6654,2025-09-30,1093
Polymer Capital Management (HK) LTD,6624,2025-09-30,6624
"CWM, LLC",6557,2025-09-30,-455
"Jump Financial, LLC",6538,2025-09-30,6538
Lincoln Capital LLC,6500,2025-09-30,0
"Kestra Advisory Services, LLC",6441,2025-09-30,64
"AIGEN INVESTMENT MANAGEMENT, LP",6381,2025-09-30,6381
SHUFRO ROSE & CO LLC,6325,2025-09-30,0
"Vident Advisory, LLC",6225,2025-09-30,-204
BESSEMER GROUP INC,6206,2025-09-30,-108
"NAPLES GLOBAL ADVISORS, LLC",6172,2025-09-30,0
SPEECE THORSON CAPITAL GROUP INC,6166,2025-09-30,0
Laurel Wealth Advisors LLC,6160,2025-09-30,75
Mitsubishi UFJ Trust & Banking Corp,6007,2025-09-30,3079
HARTFORD INVESTMENT MANAGEMENT CO,5991,2025-09-30,-1314
"Norinchukin Bank, The",5991,2025-09-30,-1145
CAPTRUST FINANCIAL ADVISORS,5895,2025-09-30,-285
"ISTHMUS PARTNERS, LLC",5885,2025-09-30,-4163
abrdn plc,5837,2025-09-30,-1832
"Perigon Wealth Management, LLC",5831,2025-09-30,-26
DUNCKER STREETT & CO INC,5810,2025-09-30,0
"Sumitomo Mitsui Trust Holdings, Inc.",5788,2025-09-30,-484
TRUIST FINANCIAL CORP,5540,2025-09-30,175
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,5450,2025-09-30,-400
"Advisor OS, LLC",5425,2025-09-30,5425
Louisiana State Employees Retirement System,5400,2025-09-30,-1000
"Gotham Asset Management, LLC",5332,2025-09-30,-33924
Maryland State Retirement & Pension System,5324,2025-09-30,0
"Forum Financial Management, LP",5292,2025-09-30,1112
"Blueshift Asset Management, LLC",5252,2025-09-30,5252
STUDIO INVESTMENT MANAGEMENT LLC,5140,2025-09-30,67
"THOMPSON INVESTMENT MANAGEMENT, INC.",5000,2025-09-30,0
"CONTRARIAN CAPITAL MANAGEMENT, L.L.C.",5000,2025-09-30,5000
"Empirical Finance, LLC",4918,2025-09-30,33
"SECURIAN ASSET MANAGEMENT, INC",4905,2025-09-30,-1429
CREDIT AGRICOLE S A,4891,2025-09-30,4891
Riverwater Partners LLC,4847,2025-09-30,2
RKL Wealth Management LLC,4801,2025-09-30,-665
"Prairie Wealth Advisors, Inc.",4800,2025-09-30,0
"Savant Capital, LLC",4790,2025-09-30,101
"FORA Capital, LLC",4787,2025-09-30,-4774
CITIZENS FINANCIAL GROUP INC/RI,4705,2025-09-30,0
OMERS ADMINISTRATION Corp,4634,2025-09-30,0
MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,4500,2025-09-30,0
"Resources Investment Advisors, LLC.",4495,2025-09-30,-482
"Allspring Global Investments Holdings, LLC",4250,2025-09-30,-827
"Tempus Wealth Planning, LLC",4233,2025-09-30,0
"WOLVERINE TRADING, LLC",4221,2025-09-30,-8286
"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)",4191,2025-09-30,4191
"Garde Capital, Inc.",4189,2025-09-30,0
"Mariner, LLC",4178,2025-09-30,-30873
FOSTER & MOTLEY INC,4125,2025-09-30,789
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,4080,2025-09-30,-775
MERCER GLOBAL ADVISORS INC /ADV,4006,2025-09-30,-940
"Dai-Ichi Life Insurance Company, Ltd",4000,2025-09-30,0
"DAYMARK WEALTH PARTNERS, LLC",4000,2025-09-30,0
MKT Advisors LLC,3942,2025-09-30,0
"Cyndeo Wealth Partners, LLC",3913,2025-09-30,-93
"Petrus Trust Company, LTA",3906,2025-09-30,0
"Vanguard Personalized Indexing Management, LLC",3881,2025-09-30,-788
Blackhawk Capital Partners LLC.,3867,2025-09-30,264
"SageView Advisory Group, LLC",3857,2025-09-30,-20
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",3803,2025-09-30,665
STALEY CAPITAL ADVISERS INC,3690,2025-09-30,0
NOMURA ASSET MANAGEMENT CO LTD,3634,2025-09-30,-250
MACKENZIE FINANCIAL CORP,3615,2025-09-30,-621
"Sumitomo Mitsui DS Asset Management Company, Ltd",3588,2025-09-30,3588
COUNTRY CLUB BANK /GFN,3585,2025-09-30,25
SYON CAPITAL LLC,3580,2025-09-30,-444
NEVILLE RODIE & SHAW INC,3550,2025-09-30,0
Gen-Wealth Partners Inc,3536,2025-09-30,-143
Engineers Gate Manager LP,3490,2025-09-30,-5745
"Bridgewater Associates, LP",3469,2025-09-30,-51
Seelaus Asset Management LLC,3432,2025-09-30,-100
"Center for Financial Planning, Inc.",3406,2025-09-30,0
"Evercore Wealth Management, LLC",3399,2025-09-30,-50
MQS Management LLC,3394,2025-09-30,3394
"PATTON FUND MANAGEMENT, INC.",3380,2025-09-30,0
GF FUND MANAGEMENT CO. LTD.,3362,2025-09-30,581
GAMMA Investing LLC,3340,2025-09-30,-22
"Williams Jones Wealth Management, LLC.",3300,2025-09-30,0
NTV ASSET MANAGEMENT LLC,3300,2025-09-30,0
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",3285,2025-09-30,-599
"CIBC Private Wealth Group, LLC",3260,2025-09-30,1812
denkapparat Operations GmbH,3222,2025-09-30,0
"Canvas Wealth Advisors, LLC",3222,2025-09-30,-716
"Procyon Advisors, LLC",3203,2025-09-30,3203
Siemens Fonds Invest GmbH,3139,2025-09-30,0
CLARET ASSET MANAGEMENT Corp,3128,2025-09-30,-45
FIFTH THIRD BANCORP,2961,2025-09-30,276
"ADVISOR GROUP HOLDINGS, INC.",2800,2025-09-30,136
MUFG SECURITIES AMERICAS INC.,2780,2025-09-30,82
"BFSG, LLC",2662,2025-09-30,-130
"Farther Finance Advisors, LLC",2652,2025-09-30,22
STRS OHIO,2580,2025-09-30,-27665
Aster Capital Management (DIFC) Ltd,2487,2025-09-30,2487
Creekmur Asset Management LLC,2469,2025-09-30,-1749
MACQUARIE GROUP LTD,2406,2025-09-30,-695903
QUADRANT CAPITAL GROUP LLC,2352,2025-09-30,2352
"GROUP ONE TRADING, L.P.",2287,2025-09-30,1429
"Advisory Services Network, LLC",2222,2025-09-30,2222
JONES FINANCIAL COMPANIES LLLP,2172,2025-09-30,-256
MAI Capital Management,2061,2025-09-30,144
"Physician Wealth Advisors, Inc.",2011,2025-09-30,11
"Westside Investment Management, Inc.",2000,2025-09-30,0
MUFG Securities EMEA plc,1973,2025-09-30,1606
"Horizon Investments, LLC",1947,2025-09-30,-22
"FOSTER DYKEMA CABOT & PARTNERS, LLC",1637,2025-09-30,0
Covestor Ltd,1630,2025-09-30,158
City State Bank,1625,2025-09-30,0
South Dakota Investment Council,1600,2025-09-30,0
Allworth Financial LP,1543,2025-09-30,-97
"Palisade Asset Management, LLC",1500,2025-09-30,1500
HUNTINGTON NATIONAL BANK,1487,2025-09-30,252
CI INVESTMENTS INC.,1419,2025-09-30,-611
"Ronald Blue Trust, Inc.",1393,2025-09-30,-30
Canada Post Corp Registered Pension Plan,1379,2025-09-30,0
"Resona Asset Management Co.,Ltd.",1356,2025-09-30,-79
"Johnson Financial Group, Inc.",1333,2025-09-30,-15030
"Caitong International Asset Management Co., Ltd",1298,2025-09-30,1298
Rockefeller Capital Management L.P.,1188,2025-09-30,1188
"Parallel Advisors, LLC",1172,2025-09-30,-72
Evelyn Partners Investment Management LLP,1150,2025-09-30,-886
CX Institutional,1143,2025-09-30,492
"HARBOUR INVESTMENTS, INC.",1128,2025-09-30,0
"MATHER GROUP, LLC.",1074,2025-09-30,1074
"IFP Advisors, Inc",1025,2025-09-30,74
JNBA Financial Advisors,1000,2025-09-30,0
Spire Wealth Management,999,2025-09-30,105
"Clearstead Advisors, LLC",985,2025-09-30,-57
"Ameritas Investment Partners, Inc.",940,2025-09-30,-209
SENTRY INVESTMENT MANAGEMENT LLC,905,2025-09-30,515
Geneos Wealth Management Inc.,892,2025-09-30,-80
BRYN MAWR TRUST Co,819,2025-09-30,-173
Deseret Mutual Benefit Administrators,807,2025-09-30,72
"HAZLETT, BURT & WATSON, INC.",804,2025-09-30,0
"GODSEY & GIBB, INC",800,2025-09-30,0
WHITTIER TRUST CO,798,2025-09-30,0
"TCTC Holdings, LLC",750,2025-09-30,0
TD PRIVATE CLIENT WEALTH LLC,749,2025-09-30,81
TRUST CO OF VERMONT,732,2025-09-30,0
MONTAG A & ASSOCIATES INC,700,2025-09-30,0
MASSMUTUAL TRUST CO FSB/ADV,697,2025-09-30,-774
"Versant Capital Management, Inc",667,2025-09-30,-543
ANTIPODES PARTNERS Ltd,632,2025-09-30,46
"Tortoise Investment Management, LLC",604,2025-09-30,2
Smartleaf Asset Management LLC,593,2025-09-30,35
"Bank Julius Baer & Co. Ltd, Zurich",549,2025-09-30,549
"Rakuten Securities, Inc.",500,2025-09-30,0
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",482,2025-09-30,10
"SIGNATUREFD, LLC",437,2025-09-30,4
Operose Advisors LLC,400,2025-09-30,0
"Capital Analysts, LLC",400,2025-09-30,0
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,400,2025-09-30,-485
OPTIMUM INVESTMENT ADVISORS,400,2025-09-30,0
HM PAYSON & CO,389,2025-09-30,0
Parkside Financial Bank & Trust,362,2025-09-30,-7
"ONEFUND, LLC",353,2025-09-30,9
"EverSource Wealth Advisors, LLC",337,2025-09-30,26
