symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
IR,2024-12-31,90.46,403400000,36491564000,1541200000,4980200000,39930564000
IR,2023-12-31,77.34,404800000,31307232000,1595500000,2765200000,32476932000
IR,2022-12-31,52.25,405300000,21176925000,1613000000,2792200000,22356125000
IR,2021-12-31,61.87,414800000,25663676000,2109600000,3475500000,27029576000
IR,2020-12-31,45.56,382800000,17440368000,1750900000,3946600000,19636068000
IR,2019-12-31,36.68,203500000,7464380000,505500000,1628500000,8587380000
IR,2018-12-31,20.45,201600000,4122720000,221200000,1672100000,5573620000
IR,2017-12-31,33.93,184000000,6243120000,393300000,2040200000,7890020000
IR,2016-12-31,21.1,189732248,4003350432,255803000,2778300000,6525847432
IR,2015-12-31,21.1,189732248,4003350432,228322000,2794847000,6569875432
IR,2014-12-31,21.1,189732248,4003350432,0,0,4003350432
IR,2012-12-31,21.1,30504152,643637607,254000000,0,389637607
