symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
URI,2024-12-31,704.44,66345000,46736071800,457000000,14789000000,61068071800
URI,2023-12-31,573.42,68470000,39262067400,363000000,12662000000,51561067400
URI,2022-12-31,355.42,70703000,25129260260,106000000,12223000000,37246260260
URI,2021-12-31,332.29,72432000,24068429280,144000000,10508000000,34432429280
URI,2020-12-31,231.91,72658000,16850116780,202000000,10409000000,27057116780
URI,2019-12-31,166.77,77341000,12898158570,52000000,11961000000,24807158570
URI,2018-12-31,102.53,82700000,8479231000,43000000,11747000000,20183231000
URI,2017-12-31,171.91,84600000,14543586000,352000000,9440000000,23631586000
URI,2016-12-31,105.58,87200000,9206576000,312000000,7790000000,16684576000
URI,2015-12-31,72.54,95200000,6905808000,179000000,8162000000,14888808000
URI,2014-12-31,102.01,97489000,9944852890,158000000,8052000000,17838852890
URI,2013-12-31,77.95,93436000,7283336200,175000000,7173000000,14281336200
URI,2012-12-31,45.52,83000000,3778160000,106000000,7364000000,11036160000
URI,2011-12-31,29.55,62184000,1837537200,36000000,3042000000,4843537200
URI,2010-12-31,22.75,60455000,1375351250,203000000,2929000000,4101351250
URI,2009-12-31,9.81,60100000,589581000,169000000,3075000000,3495581000
URI,2008-12-31,9.12,74734000,681574080,77000000,3345000000,3949574080
URI,2007-12-31,18.36,100445000,1844170200,381000000,2570000000,4033170200
URI,2006-12-31,25.43,96609000,2456766870,119000000,2702000000,5039766870
URI,2005-12-31,23.39,94814000,2217699460,316000000,3152000000,5053699460
URI,2004-12-31,18.9,94611000,1788147899,303000000,3167000000,4652147899
URI,2003-12-31,19.26,77203648,1486942260,79449000,2817088000,4224581260
URI,2002-12-31,10.76,83196722,895196728,19231000,2512798000,3388763728
URI,2001-12-31,22.7,72244156,1639942341,27326000,2459522000,4072138341
URI,2000-12-31,13.44,71118952,955838714,34384000,2675367000,3596821714
URI,1999-12-31,17.13,71333001,1221934307,23800000,2266100000,3464234307
URI,1998-12-31,33.13,67500001,2236275033,20400000,1314600000,3530475033
